ID_powiatu,year,p2420-samochody-osobowe-na-1000-ludności
061813409000,2013,418.4
061813409000,2014,432.5
061813409000,2015,449.6
061813409000,2016,471.9
061813409000,2017,490.4
061813409000,2018,511.9
061813409000,2019,531.6
061813409000,2020,549.0
061813413000,2009,387.9
061813413000,2010,391.1
061813413000,2011,416.2
061813413000,2012,430.4
061813413000,2013,450.1
061813413000,2014,469.6
061813413000,2015,490.3
061813413000,2016,520.5
061813413000,2017,572.1
061813413000,2018,606.5
061813413000,2019,616.9
061813413000,2020,635.3
061813414000,2009,346.1
061813414000,2010,355.6
061813414000,2011,382.9
061813414000,2012,398.5
061813414000,2013,414.2
061813414000,2014,429.3
061813414000,2015,448.1
061813414000,2016,474.0
061813414000,2017,500.1
061813414000,2018,527.3
061813414000,2019,540.8
061813414000,2020,559.4
061813462000,2009,370.9
061813462000,2010,388.5
061813462000,2011,424.5
061813462000,2012,460.4
061813462000,2013,495.8
061813462000,2014,526.3
061813462000,2015,569.1
061813462000,2016,646.1
061813462000,2017,762.7
061813462000,2018,838.3
061813462000,2019,812.7
061813462000,2020,845.0
061813506000,2009,410.8
061813506000,2010,419.8
061813506000,2011,440.9
061813506000,2012,455.9
061813506000,2013,469.3
061813506000,2014,485.8
061813506000,2015,502.9
061813506000,2016,524.8
061813506000,2017,543.2
061813506000,2018,561.4
061813506000,2019,586.9
061813506000,2020,606.1
061813510000,2009,382.3
061813510000,2010,394.4
061813510000,2011,410.6
061813510000,2012,420.5
061813510000,2013,432.8
061813510000,2014,447.4
061813510000,2015,466.0
061813510000,2016,489.4
061813510000,2017,507.1
061813510000,2018,525.2
061813510000,2019,546.6
061813510000,2020,562.8
061813515000,2009,374.9
061813515000,2010,385.9
061813515000,2011,403.6
061813515000,2012,416.1
061813515000,2013,428.9
061813515000,2014,442.6
061813515000,2015,461.8
061813515000,2016,484.4
061813515000,2017,501.0
061813515000,2018,521.0
061813515000,2019,543.2
061813515000,2020,558.6
061813516000,2009,383.0
061813516000,2010,398.8
061813516000,2011,418.9
061813516000,2012,428.8
061813516000,2013,441.3
061813516000,2014,454.4
061813516000,2015,473.4
061813516000,2016,496.5
061813516000,2017,514.7
061813516000,2018,537.0
061813516000,2019,563.3
061813516000,2020,580.0
061813519000,2009,409.6
061813519000,2010,425.4
061813519000,2011,441.5
061813519000,2012,454.3
061813519000,2013,468.4
061813519000,2014,483.4
061813519000,2015,501.7
061813519000,2016,525.2
061813519000,2017,544.9
061813519000,2018,566.3
061813519000,2019,591.6
061813519000,2020,611.5
061813563000,2009,388.0
061813563000,2010,400.3
061813563000,2011,419.3
061813563000,2012,434.2
061813563000,2013,451.7
061813563000,2014,466.9
061813563000,2015,489.4
061813563000,2016,515.8
061813563000,2017,543.4
061813563000,2018,567.7
061813563000,2019,586.5
061813563000,2020,606.1
061813603000,2009,388.6
061813603000,2010,404.6
061813603000,2011,424.9
061813603000,2012,441.0
061813603000,2013,455.4
061813603000,2014,471.2
061813603000,2015,487.9
061813603000,2016,511.4
061813603000,2017,532.1
061813603000,2018,553.7
061813603000,2019,576.8
061813603000,2020,598.6
061813608000,2009,333.1
061813608000,2010,342.3
061813608000,2011,358.5
061813608000,2012,366.4
061813608000,2013,376.5
061813608000,2014,388.5
061813608000,2015,404.1
061813608000,2016,422.4
061813608000,2017,437.7
061813608000,2018,454.1
061813608000,2019,475.3
061813608000,2020,494.6
061813611000,2009,387.8
061813611000,2010,397.4
061813611000,2011,417.3
061813611000,2012,431.0
061813611000,2013,443.6
061813611000,2014,457.4
061813611000,2015,473.3
061813611000,2016,492.6
061813611000,2017,509.3
061813611000,2018,526.8
061813611000,2019,545.5
061813611000,2020,564.5
061813612000,2009,337.4
061813612000,2010,347.3
061813612000,2011,365.1
061813612000,2012,373.5
061813612000,2013,387.5
061813612000,2014,405.1
061813612000,2015,430.8
061813612000,2016,449.5
061813612000,2017,463.1
061813612000,2018,479.1
061813612000,2019,498.4
061813612000,2020,517.4
061813618000,2009,350.6
061813618000,2010,355.9
061813618000,2011,373.7
061813618000,2012,384.1
061813618000,2013,395.4
061813618000,2014,408.6
061813618000,2015,423.4
061813618000,2016,441.5
061813618000,2017,458.9
061813618000,2018,475.2
061813618000,2019,495.9
061813618000,2020,514.2
061813620000,2009,395.3
061813620000,2010,411.6
061813620000,2011,429.3
061813620000,2012,441.6
061813620000,2013,452.9
061813620000,2014,462.6
061813620000,2015,477.4
061813620000,2016,497.6
061813620000,2017,512.3
061813620000,2018,531.7
061813620000,2019,553.8
061813620000,2020,576.4
061813664000,2009,373.0
061813664000,2010,396.2
061813664000,2011,409.6
061813664000,2012,414.3
061813664000,2013,424.9
061813664000,2014,434.6
061813664000,2015,446.8
061813664000,2016,463.5
061813664000,2017,476.6
061813664000,2018,493.1
061813664000,2019,509.8
061813664000,2020,527.4
062013702000,2009,388.3
062013702000,2010,399.0
062013702000,2011,416.4
062013702000,2012,429.3
062013702000,2013,443.4
062013702000,2014,457.9
062013702000,2015,476.6
062013702000,2016,496.5
062013702000,2017,515.3
062013702000,2018,536.5
062013702000,2019,560.8
062013702000,2020,578.9
062013711000,2009,398.0
062013711000,2010,404.4
062013711000,2011,429.2
062013711000,2012,445.9
062013711000,2013,460.5
062013711000,2014,474.0
062013711000,2015,490.8
062013711000,2016,515.7
062013711000,2017,536.0
062013711000,2018,557.9
062013711000,2019,586.6
062013711000,2020,611.1
062013761000,2009,313.1
062013761000,2010,326.9
062013761000,2011,345.5
062013761000,2012,354.7
062013761000,2013,365.2
062013761000,2014,377.3
062013761000,2015,393.6
062013761000,2016,412.7
062013761000,2017,430.5
062013761000,2018,452.5
062013761000,2019,474.0
062013761000,2020,491.3
062013803000,2009,424.6
062013803000,2010,441.3
062013803000,2011,466.9
062013803000,2012,484.8
062013803000,2013,502.4
062013803000,2014,521.0
062013803000,2015,543.9
062013803000,2016,573.0
062013803000,2017,599.8
062013803000,2018,627.5
062013803000,2019,658.4
062013803000,2020,686.3
062013805000,2009,402.9
062013805000,2010,411.9
062013805000,2011,431.4
062013805000,2012,447.0
062013805000,2013,462.1
062013805000,2014,480.4
062013805000,2015,502.1
062013805000,2016,524.1
062013805000,2017,546.2
062013805000,2018,570.8
062013805000,2019,597.5
062013805000,2020,623.1
062013806000,2009,390.2
062013806000,2010,391.5
062013806000,2011,416.7
062013806000,2012,427.8
062013806000,2013,443.7
062013806000,2014,456.2
062013806000,2015,471.8
062013806000,2016,495.2
062013806000,2017,513.4
062013806000,2018,539.0
062013806000,2019,564.1
062013806000,2020,586.7
062013807000,2009,436.1
062013807000,2010,445.5
062013807000,2011,472.1
062013807000,2012,487.3
062013807000,2013,503.3
062013807000,2014,520.0
062013807000,2015,539.4
062013807000,2016,564.6
062013807000,2017,584.4
062013807000,2018,606.6
062013807000,2019,629.5
062013807000,2020,648.8
062013810000,2009,421.7
062013810000,2010,432.9
062013810000,2011,456.3
062013810000,2012,473.2
062013810000,2013,488.9
062013810000,2014,506.0
062013810000,2015,526.5
062013810000,2016,554.0
062013810000,2017,576.6
062013810000,2018,601.4
062013810000,2019,629.2
062013810000,2020,655.2
062013813000,2009,451.2
062013813000,2010,464.7
062013813000,2011,485.4
062013813000,2012,502.1
062013813000,2013,517.2
062013813000,2014,532.9
062013813000,2015,550.4
062013813000,2016,575.7
062013813000,2017,597.5
062013813000,2018,621.3
062013813000,2019,645.0
062013813000,2020,669.9
062013814000,2009,382.2
062013814000,2010,391.2
062013814000,2011,411.0
062013814000,2012,419.9
062013814000,2013,432.1
062013814000,2014,444.1
062013814000,2015,460.6
062013814000,2016,482.5
062013814000,2017,499.5
062013814000,2018,522.0
062013814000,2019,545.8
062013814000,2020,565.1
062013862000,2009,351.0
062013862000,2010,366.7
062013862000,2011,384.5
062013862000,2012,393.4
062013862000,2013,401.9
062013862000,2014,411.8
062013862000,2015,424.5
062013862000,2016,439.5
062013862000,2017,452.6
062013862000,2018,467.3
062013862000,2019,480.0
062013862000,2020,493.4
062013901000,2009,377.9
062013901000,2010,385.1
062013901000,2011,402.8
062013901000,2012,413.6
062013901000,2013,427.4
062013901000,2014,441.3
062013901000,2015,456.4
062013901000,2016,480.6
062013901000,2017,499.3
062013901000,2018,519.6
062013901000,2019,541.4
062013901000,2020,560.0
062013904000,2009,364.9
062013904000,2010,376.5
062013904000,2011,389.7
062013904000,2012,400.5
062013904000,2013,412.4
062013904000,2014,420.4
062013904000,2015,431.8
062013904000,2016,450.7
062013904000,2017,463.2
062013904000,2018,481.9
062013904000,2019,504.5
062013904000,2020,522.1
062013908000,2009,362.6
062013908000,2010,369.6
062013908000,2011,387.9
062013908000,2012,397.5
062013908000,2013,411.9
062013908000,2014,426.2
062013908000,2015,440.0
062013908000,2016,460.7
062013908000,2017,478.3
062013908000,2018,500.9
062013908000,2019,523.4
062013908000,2020,547.8
062013909000,2009,477.9
062013909000,2010,493.8
062013909000,2011,515.3
062013909000,2012,526.2
062013909000,2013,537.0
062013909000,2014,552.7
062013909000,2015,569.8
062013909000,2016,601.2
062013909000,2017,617.4
062013909000,2018,640.6
062013909000,2019,674.9
062013909000,2020,702.8
062013912000,2009,503.7
062013912000,2010,507.6
062013912000,2011,528.3
062013912000,2012,540.0
062013912000,2013,553.2
062013912000,2014,565.1
062013912000,2015,582.7
062013912000,2016,604.1
062013912000,2017,622.0
062013912000,2018,645.3
062013912000,2019,675.4
062013912000,2020,699.9
062013963000,2009,367.6
062013963000,2010,383.2
062013963000,2011,395.3
062013963000,2012,402.0
062013963000,2013,410.1
062013963000,2014,420.9
062013963000,2015,434.0
062013963000,2016,450.0
062013963000,2017,465.3
062013963000,2018,483.1
062013963000,2019,500.5
062013963000,2020,517.9
071412865000,2009,533.4
071412865000,2010,547.9
071412865000,2011,564.8
071412865000,2012,580.0
071412865000,2013,598.0
071412865000,2014,619.7
071412865000,2015,648.4
071412865000,2016,680.8
071412865000,2017,715.1
071412865000,2018,749.7
071412865000,2019,778.0
071412865000,2020,794.5
071412908000,2009,414.4
071412908000,2010,422.8
071412908000,2011,449.1
071412908000,2012,464.8
071412908000,2013,480.7
071412908000,2014,498.1
071412908000,2015,512.0
071412908000,2016,554.9
071412908000,2017,603.2
071412908000,2018,648.4
071412908000,2019,685.1
071412908000,2020,715.9
071412912000,2009,415.4
071412912000,2010,429.2
071412912000,2011,453.7
071412912000,2012,466.8
071412912000,2013,479.3
071412912000,2014,492.8
071412912000,2015,510.8
071412912000,2016,534.8
071412912000,2017,555.9
071412912000,2018,575.8
071412912000,2019,599.4
071412912000,2020,615.4
071412917000,2009,428.8
071412917000,2010,449.9
071412917000,2011,476.9
071412917000,2012,491.2
071412917000,2013,506.1
071412917000,2014,520.0
071412917000,2015,538.8
071412917000,2016,562.5
071412917000,2017,581.4
071412917000,2018,605.7
071412917000,2019,630.5
071412917000,2020,656.6
071412934000,2009,414.5
071412934000,2010,429.4
071412934000,2011,450.1
071412934000,2012,461.3
071412934000,2013,475.4
071412934000,2014,487.9
071412934000,2015,505.0
071412934000,2016,523.7
071412934000,2017,538.1
071412934000,2018,557.5
071412934000,2019,577.4
071412934000,2020,597.0
071413005000,2009,487.1
071413005000,2010,494.9
071413005000,2011,514.6
071413005000,2012,524.9
071413005000,2013,539.1
071413005000,2014,551.0
071413005000,2015,565.4
071413005000,2016,588.0
071413005000,2017,633.4
071413005000,2018,670.6
071413005000,2019,705.6
071413005000,2020,730.4
071413014000,2009,528.8
071413014000,2010,540.9
071413014000,2011,570.0
071413014000,2012,587.0
071413014000,2013,604.8
071413014000,2014,624.0
071413014000,2015,647.9
071413014000,2016,687.1
071413014000,2017,726.1
071413014000,2018,766.5
071413014000,2019,809.3
071413014000,2020,839.2
071413018000,2009,424.2
071413018000,2010,443.1
071413018000,2011,451.2
071413018000,2012,475.3
071413018000,2013,489.2
071413018000,2014,504.9
071413018000,2015,520.5
071413018000,2016,542.0
071413018000,2017,564.1
071413018000,2018,586.8
071413018000,2019,609.1
071413018000,2020,626.2
071413021000,2009,475.4
071413021000,2010,491.0
071413021000,2011,519.4
071413021000,2012,534.6
071413021000,2013,550.3
071413021000,2014,564.6
071413021000,2015,581.3
071413021000,2016,604.5
071413021000,2017,630.6
071413021000,2018,654.1
071413021000,2019,686.4
071413021000,2020,713.2
071413032000,2009,520.8
071413032000,2010,537.5
071413032000,2011,585.0
071413032000,2012,611.6
071413032000,2013,637.4
071413032000,2014,665.5
071413032000,2015,693.5
071413032000,2016,728.5
071413032000,2017,761.9
071413032000,2018,800.9
071413032000,2019,824.1
071413032000,2020,873.4
071422502000,2009,419.3
071422502000,2010,446.9
071422502000,2011,478.9
071422502000,2012,503.5
071422502000,2013,524.1
071422502000,2014,544.4
071422502000,2015,565.2
071422502000,2016,590.6
071422502000,2017,615.1
071422502000,2018,641.4
071422502000,2019,670.9
071422502000,2020,695.8
071422513000,2009,445.0
071422513000,2010,455.5
071422513000,2011,474.4
071422513000,2012,506.8
071422513000,2013,529.6
071422513000,2014,548.2
071422513000,2015,571.1
071422513000,2016,596.9
071422513000,2017,622.7
071422513000,2018,650.7
071422513000,2019,683.0
071422513000,2020,713.5
071422520000,2009,486.6
071422520000,2010,501.8
071422520000,2011,522.6
071422520000,2012,546.7
071422520000,2013,568.3
071422520000,2014,589.7
071422520000,2015,611.4
071422520000,2016,637.5
071422520000,2017,663.1
071422520000,2018,689.1
071422520000,2019,721.5
071422520000,2020,748.1
071422524000,2009,449.2
071422524000,2010,482.1
071422524000,2011,517.7
071422524000,2012,542.8
071422524000,2013,564.8
071422524000,2014,586.9
071422524000,2015,609.8
071422524000,2016,640.6
071422524000,2017,671.6
071422524000,2018,701.0
071422524000,2019,737.1
071422524000,2020,768.0
071422537000,2009,439.2
071422537000,2010,455.2
071422537000,2011,480.6
071422537000,2012,509.6
071422537000,2013,527.9
071422537000,2014,543.8
071422537000,2015,562.9
071422537000,2016,588.6
071422537000,2017,617.2
071422537000,2018,640.5
071422537000,2019,667.6
071422537000,2020,687.8
071422611000,2009,492.3
071422611000,2010,509.8
071422611000,2011,535.3
071422611000,2012,557.1
071422611000,2013,578.6
071422611000,2014,596.3
071422611000,2015,620.4
071422611000,2016,651.5
071422611000,2017,678.7
071422611000,2018,710.0
071422611000,2019,752.7
071422611000,2020,787.4
071422615000,2009,480.3
071422615000,2010,433.5
071422615000,2011,464.4
071422615000,2012,480.5
071422615000,2013,496.6
071422615000,2014,512.8
071422615000,2015,533.9
071422615000,2016,559.7
071422615000,2017,581.2
071422615000,2018,609.6
071422615000,2019,639.3
071422615000,2020,663.7
071422616000,2009,434.1
071422616000,2010,452.2
071422616000,2011,474.7
071422616000,2012,491.8
071422616000,2013,508.6
071422616000,2014,522.3
071422616000,2015,539.8
071422616000,2016,563.6
071422616000,2017,587.3
071422616000,2018,612.7
071422616000,2019,639.2
071422616000,2020,666.7
071422622000,2009,453.4
071422622000,2010,466.1
071422622000,2011,492.3
071422622000,2012,517.9
071422622000,2013,543.7
071422622000,2014,565.2
071422622000,2015,587.8
071422622000,2016,617.1
071422622000,2017,642.4
071422622000,2018,670.1
071422622000,2019,704.7
071422622000,2020,738.1
071422635000,2009,429.4
071422635000,2010,443.8
071422635000,2011,462.2
071422635000,2012,475.2
071422635000,2013,489.9
071422635000,2014,506.1
071422635000,2015,525.9
071422635000,2016,552.1
071422635000,2017,576.4
071422635000,2018,601.1
071422635000,2019,627.9
071422635000,2020,652.9
071422661000,2009,342.7
071422661000,2010,361.7
071422661000,2011,377.1
071422661000,2012,386.7
071422661000,2013,399.3
071422661000,2014,413.5
071422661000,2015,430.7
071422661000,2016,455.4
071422661000,2017,474.2
071422661000,2018,495.2
071422661000,2019,517.6
071422661000,2020,539.2
071422701000,2009,539.7
071422701000,2010,570.3
071422701000,2011,594.7
071422701000,2012,621.2
071422701000,2013,641.9
071422701000,2014,655.6
071422701000,2015,673.7
071422701000,2016,697.0
071422701000,2017,720.9
071422701000,2018,745.5
071422701000,2019,776.6
071422701000,2020,802.0
071422707000,2009,502.7
071422707000,2010,510.5
071422707000,2011,532.0
071422707000,2012,547.7
071422707000,2013,563.1
071422707000,2014,576.4
071422707000,2015,597.3
071422707000,2016,622.7
071422707000,2017,646.2
071422707000,2018,670.1
071422707000,2019,695.4
071422707000,2020,716.4
071422709000,2009,505.4
071422709000,2010,518.6
071422709000,2011,545.2
071422709000,2012,565.1
071422709000,2013,581.0
071422709000,2014,594.3
071422709000,2015,614.4
071422709000,2016,641.9
071422709000,2017,664.4
071422709000,2018,690.7
071422709000,2019,724.2
071422709000,2020,748.8
071422723000,2009,512.7
071422723000,2010,523.5
071422723000,2011,549.8
071422723000,2012,567.4
071422723000,2013,583.8
071422723000,2014,593.7
071422723000,2015,613.7
071422723000,2016,635.0
071422723000,2017,658.3
071422723000,2018,685.6
071422723000,2019,715.9
071422723000,2020,742.6
071422725000,2009,409.2
071422725000,2010,422.7
071422725000,2011,437.0
071422725000,2012,450.0
071422725000,2013,462.3
071422725000,2014,475.1
071422725000,2015,493.4
071422725000,2016,518.9
071422725000,2017,541.1
071422725000,2018,563.9
071422725000,2019,590.2
071422725000,2020,612.8
071422730000,2009,444.0
071422730000,2010,450.5
071422730000,2011,465.3
071422730000,2012,484.5
071422730000,2013,500.6
071422730000,2014,511.3
071422730000,2015,525.6
071422730000,2016,552.3
071422730000,2017,570.1
071422730000,2018,594.1
071422730000,2019,623.2
071422730000,2020,649.4
071422736000,2009,509.8
071422736000,2010,525.7
071422736000,2011,545.8
071422736000,2012,561.3
071422736000,2013,577.2
071422736000,2014,590.8
071422736000,2015,612.2
071422736000,2016,639.1
071422736000,2017,665.2
071422736000,2018,694.1
071422736000,2019,717.9
071422736000,2020,741.4
071422763000,2009,356.4
071422763000,2010,371.0
071422763000,2011,388.4
071422763000,2012,399.6
071422763000,2013,413.1
071422763000,2014,426.8
071422763000,2015,445.0
071422763000,2016,470.7
071422763000,2017,490.0
071422763000,2018,513.1
071422763000,2019,535.1
071422763000,2020,556.9
071427004000,2009,529.2
071427004000,2010,547.8
071427004000,2011,578.3
071427004000,2012,596.8
071427004000,2013,616.2
071427004000,2014,635.6
071427004000,2015,657.2
071427004000,2016,685.8
071427004000,2017,711.2
071427004000,2018,739.0
071427004000,2019,774.7
071427004000,2020,805.6
071427019000,2009,581.3
071427019000,2010,605.7
071427019000,2011,620.1
071427019000,2012,664.0
071427019000,2013,687.8
071427019000,2014,705.4
071427019000,2015,731.0
071427019000,2016,758.1
071427019000,2017,785.7
071427019000,2018,817.6
071427019000,2019,855.2
071427019000,2020,887.4
071427027000,2009,664.4
071427027000,2010,676.6
071427027000,2011,685.8
071427027000,2012,717.3
071427027000,2013,735.7
071427027000,2014,738.8
071427027000,2015,760.4
071427027000,2016,782.1
071427027000,2017,805.8
071427027000,2018,834.7
071427027000,2019,864.2
071427027000,2020,895.3
071427062000,2009,451.7
071427062000,2010,474.9
071427062000,2011,495.4
071427062000,2012,520.2
071427062000,2013,541.7
071427062000,2014,557.9
071427062000,2015,575.7
071427062000,2016,595.2
071427062000,2017,619.3
071427062000,2018,651.7
071427062000,2019,678.8
071427062000,2020,704.1
071427103000,2009,431.1
071427103000,2010,450.7
071427103000,2011,481.0
071427103000,2012,499.7
071427103000,2013,520.4
071427103000,2014,539.8
071427103000,2015,561.3
071427103000,2016,590.5
071427103000,2017,615.9
071427103000,2018,645.6
071427103000,2019,674.6
071427103000,2020,702.8
071427110000,2009,489.5
071427110000,2010,505.4
071427110000,2011,534.7
071427110000,2012,560.6
071427110000,2013,585.6
071427110000,2014,603.3
071427110000,2015,630.1
071427110000,2016,665.0
071427110000,2017,691.8
071427110000,2018,727.4
071427110000,2019,766.5
071427110000,2020,801.9
071427126000,2009,440.3
071427126000,2010,454.1
071427126000,2011,470.1
071427126000,2012,486.0
071427126000,2013,501.6
071427126000,2014,514.6
071427126000,2015,533.1
071427126000,2016,559.3
071427126000,2017,581.1
071427126000,2018,602.5
071427126000,2019,626.4
071427126000,2020,652.9
071427129000,2009,464.9
071427129000,2010,474.6
071427129000,2011,489.7
071427129000,2012,503.8
071427129000,2013,519.7
071427129000,2014,534.4
071427129000,2015,554.0
071427129000,2016,580.2
071427129000,2017,602.7
071427129000,2018,625.7
071427129000,2019,650.8
071427129000,2020,672.3
071427133000,2009,448.5
071427133000,2010,461.4
071427133000,2011,477.7
071427133000,2012,491.4
071427133000,2013,507.7
071427133000,2014,524.6
071427133000,2015,541.7
071427133000,2016,567.6
071427133000,2017,590.0
071427133000,2018,615.2
071427133000,2019,646.2
071427133000,2020,672.3
071427164000,2009,378.2
071427164000,2010,399.9
071427164000,2011,414.6
071427164000,2012,429.1
071427164000,2013,442.1
071427164000,2014,454.0
071427164000,2015,465.9
071427164000,2016,490.6
071427164000,2017,510.5
071427164000,2018,535.8
071427164000,2019,558.6
071427164000,2020,586.6
071427306000,2009,586.7
071427306000,2010,604.7
071427306000,2011,625.9
071427306000,2012,644.5
071427306000,2013,662.0
071427306000,2014,672.4
071427306000,2015,690.9
071427306000,2016,714.2
071427306000,2017,737.7
071427306000,2018,763.9
071427306000,2019,802.9
071427306000,2020,825.5
071427328000,2009,522.4
071427328000,2010,537.6
071427328000,2011,566.5
071427328000,2012,581.4
071427328000,2013,597.9
071427328000,2014,612.5
071427328000,2015,634.2
071427328000,2016,656.1
071427328000,2017,680.0
071427328000,2018,708.0
071427328000,2019,740.4
071427328000,2020,771.9
071427338000,2009,546.2
071427338000,2010,564.5
071427338000,2011,592.0
071427338000,2012,609.8
071427338000,2013,628.9
071427338000,2014,643.3
071427338000,2015,664.7
071427338000,2016,683.9
071427338000,2017,708.4
071427338000,2018,737.5
071427338000,2019,773.2
071427338000,2020,807.4
