ID_powiatu,year,p2596-parki-zieleńce-i-tereny-zieleni-osiedlowej-powierzchnia
042815617000,2015,37.84
042815617000,2016,39.44
042815617000,2017,39.44
042815617000,2018,37.55
042815617000,2019,41.05
042815617000,2020,41.05
042815662000,2004,445.6
042815662000,2005,281.3
042815662000,2006,281.3
042815662000,2007,312.3
042815662000,2008,312.8
042815662000,2009,611.2
042815662000,2010,611.2
042815662000,2011,328.7
042815662000,2012,339.0
042815662000,2013,305.21
042815662000,2014,317.24
042815662000,2015,314.64
042815662000,2016,367.05
042815662000,2017,367.05
042815662000,2018,350.02
042815662000,2019,350.02
042815662000,2020,350.02
051011506000,2004,25.3
051011506000,2005,26.1
051011506000,2006,26.1
051011506000,2007,30.8
051011506000,2008,37.8
051011506000,2009,46.5
051011506000,2010,46.5
051011506000,2011,41.3
051011506000,2012,41.3
051011506000,2013,43.07
051011506000,2014,43.07
051011506000,2015,42.51
051011506000,2016,44.0
051011506000,2017,44.06
051011506000,2018,43.08
051011506000,2019,43.24
051011506000,2020,43.24
051011508000,2004,185.2
051011508000,2005,184.3
051011508000,2006,184.3
051011508000,2007,184.6
051011508000,2008,184.6
051011508000,2009,186.2
051011508000,2010,186.2
051011508000,2011,184.5
051011508000,2012,184.1
051011508000,2013,185.97
051011508000,2014,185.97
051011508000,2015,186.29
051011508000,2016,179.32
051011508000,2017,179.32
051011508000,2018,182.06
051011508000,2019,182.06
051011508000,2020,182.06
051011520000,2004,187.8
051011520000,2005,189.3
051011520000,2006,189.3
051011520000,2007,189.5
051011520000,2008,187.8
051011520000,2009,185.3
051011520000,2010,185.3
051011520000,2011,195.9
051011520000,2012,195.9
051011520000,2013,208.63
051011520000,2014,208.51
051011520000,2015,208.25
051011520000,2016,217.67
051011520000,2017,217.67
051011520000,2018,208.85
051011520000,2019,208.85
051011520000,2020,208.85
051011521000,2004,21.4
051011521000,2005,21.3
051011521000,2006,21.3
051011521000,2007,21.5
051011521000,2008,21.5
051011521000,2009,21.2
051011521000,2010,21.2
051011521000,2011,21.6
051011521000,2012,21.6
051011521000,2013,24.11
051011521000,2014,24.11
051011521000,2015,21.5
051011521000,2016,30.73
051011521000,2017,30.73
051011521000,2018,30.67
051011521000,2019,30.67
051011521000,2020,30.67
051011661000,2004,1791.5
051011661000,2005,1811.4
051011661000,2006,1818.5
051011661000,2007,1951.0
051011661000,2008,1875.0
051011661000,2009,1921.0
051011661000,2010,1876.1
051011661000,2011,1797.7
051011661000,2012,1626.3
051011661000,2013,1601.34
051011661000,2014,1609.45
051011661000,2015,1609.86
051011661000,2016,1690.78
051011661000,2017,1707.17
051011661000,2018,1657.38
051011661000,2019,1657.38
051011661000,2020,1657.38
051011701000,2004,179.2
051011701000,2005,223.6
051011701000,2006,228.3
051011701000,2007,191.4
051011701000,2008,193.4
051011701000,2009,190.0
051011701000,2010,191.8
051011701000,2011,202.6
051011701000,2012,203.1
051011701000,2013,201.02
051011701000,2014,201.02
051011701000,2015,199.72
051011701000,2016,164.88
051011701000,2017,169.28
051011701000,2018,171.27
051011701000,2019,171.27
051011701000,2020,200.28
051011707000,2004,33.0
051011707000,2005,36.6
051011707000,2006,36.6
051011707000,2007,30.8
051011707000,2008,30.8
051011707000,2009,32.5
051011707000,2010,32.5
051011707000,2011,33.6
051011707000,2012,33.6
051011707000,2013,36.14
051011707000,2014,36.14
051011707000,2015,40.01
051011707000,2016,34.67
051011707000,2017,34.67
051011707000,2018,35.39
051011707000,2019,41.41
051011707000,2020,41.41
051011710000,2004,22.1
051011710000,2005,26.6
051011710000,2006,27.8
051011710000,2007,31.2
051011710000,2008,27.5
051011710000,2009,29.2
051011710000,2010,34.1
051011710000,2011,41.1
051011710000,2012,41.8
051011710000,2013,41.84
051011710000,2014,41.84
051011710000,2015,45.47
051011710000,2016,41.63
051011710000,2017,41.63
051011710000,2018,65.65
051011710000,2019,65.65
051011710000,2020,65.65
051011712000,2004,48.0
051011712000,2005,41.7
051011712000,2006,41.7
051011712000,2007,48.4
051011712000,2008,48.4
051011712000,2009,50.6
051011712000,2010,50.6
051011712000,2011,51.2
051011712000,2012,51.2
051011712000,2013,54.46
051011712000,2014,69.74
051011712000,2015,66.05
051011712000,2016,78.86
051011712000,2017,78.86
051011712000,2018,73.47
051011712000,2019,74.63
051011712000,2020,74.63
051011716000,2004,102.1
051011716000,2005,103.1
051011716000,2006,103.9
051011716000,2007,105.3
051011716000,2008,105.3
051011716000,2009,112.3
051011716000,2010,112.3
051011716000,2011,112.8
051011716000,2012,112.8
051011716000,2013,116.81
051011716000,2014,120.73
051011716000,2015,132.3
051011716000,2016,139.74
051011716000,2017,139.74
051011716000,2018,154.64
051011716000,2019,156.87
051011716000,2020,168.34
051011762000,2004,79.4
051011762000,2005,52.4
051011762000,2006,52.4
051011762000,2007,62.9
051011762000,2008,63.4
051011762000,2009,63.0
051011762000,2010,63.0
051011762000,2011,61.8
051011762000,2012,61.8
051011762000,2013,61.46
051011762000,2014,61.46
051011762000,2015,63.91
051011762000,2016,61.04
051011762000,2017,96.47
051011762000,2018,96.89
051011762000,2019,96.89
051011762000,2020,96.89
051011803000,2004,54.1
051011803000,2005,54.0
051011803000,2006,54.8
051011803000,2007,51.2
051011803000,2008,51.2
051011803000,2009,57.5
051011803000,2010,57.5
051011803000,2011,53.4
051011803000,2012,53.4
051011803000,2013,44.03
051011803000,2014,44.03
051011803000,2015,48.11
051011803000,2016,45.81
051011803000,2017,45.81
051011803000,2018,47.02
051011803000,2019,47.02
051011803000,2020,47.02
051011809000,2004,33.8
051011809000,2005,34.3
051011809000,2006,34.3
051011809000,2007,34.6
051011809000,2008,34.6
051011809000,2009,35.0
051011809000,2010,35.0
051011809000,2011,38.9
051011809000,2012,38.9
051011809000,2013,39.4
051011809000,2014,40.65
051011809000,2015,40.39
051011809000,2016,40.39
051011809000,2017,40.39
051011809000,2018,40.39
051011809000,2019,40.39
051011809000,2020,40.39
051011811000,2004,66.0
051011811000,2005,67.1
051011811000,2006,66.0
051011811000,2007,66.2
051011811000,2008,66.2
051011811000,2009,66.9
051011811000,2010,66.9
051011811000,2011,67.0
051011811000,2012,67.0
051011811000,2013,66.84
051011811000,2014,77.97
051011811000,2015,77.02
051011811000,2016,77.33
051011811000,2017,77.33
051011811000,2018,77.9
051011811000,2019,77.9
051011811000,2020,77.9
051011814000,2004,187.6
051011814000,2005,184.7
051011814000,2006,189.7
051011814000,2007,192.2
051011814000,2008,192.2
051011814000,2009,193.9
051011814000,2010,193.9
051011814000,2011,191.1
051011814000,2012,193.3
051011814000,2013,194.26
051011814000,2014,198.79
051011814000,2015,189.44
051011814000,2016,189.7
051011814000,2017,189.74
051011814000,2018,191.29
051011814000,2019,191.29
051011814000,2020,191.29
051011817000,2004,53.7
051011817000,2005,67.3
051011817000,2006,67.3
051011817000,2007,85.5
051011817000,2008,85.5
051011817000,2009,85.8
051011817000,2010,85.8
051011817000,2011,83.5
051011817000,2012,83.5
051011817000,2013,85.38
051011817000,2014,85.98
051011817000,2015,86.82
051011817000,2016,82.79
051011817000,2017,82.79
051011817000,2018,80.23
051011817000,2019,80.23
051011817000,2020,80.23
051011818000,2004,38.2
051011818000,2005,39.7
051011818000,2006,39.7
051011818000,2007,39.7
051011818000,2008,39.8
051011818000,2009,42.5
051011818000,2010,42.5
051011818000,2011,43.3
051011818000,2012,43.3
051011818000,2013,43.36
051011818000,2014,43.36
051011818000,2015,43.53
051011818000,2016,43.32
051011818000,2017,43.32
051011818000,2018,43.07
051011818000,2019,43.07
051011818000,2020,42.67
051011819000,2004,83.4
051011819000,2005,83.0
051011819000,2006,83.0
051011819000,2007,85.1
051011819000,2008,85.1
051011819000,2009,91.9
051011819000,2010,91.9
051011819000,2011,98.8
051011819000,2012,98.8
051011819000,2013,91.19
051011819000,2014,91.19
051011819000,2015,94.08
051011819000,2016,94.0
051011819000,2017,94.0
051011819000,2018,90.76
051011819000,2019,90.96
051011819000,2020,90.96
051011902000,2004,170.0
051011902000,2005,180.0
051011902000,2006,180.0
051011902000,2007,177.4
051011902000,2008,177.4
051011902000,2009,174.6
051011902000,2010,188.9
051011902000,2011,194.6
051011902000,2012,194.6
051011902000,2013,196.22
051011902000,2014,196.22
051011902000,2015,199.28
051011902000,2016,196.04
051011902000,2017,198.4
051011902000,2018,196.85
051011902000,2019,206.62
051011902000,2020,206.62
051011904000,2004,69.5
051011904000,2005,66.5
051011904000,2006,66.2
051011904000,2007,64.4
051011904000,2008,65.0
051011904000,2009,67.7
051011904000,2010,67.9
051011904000,2011,67.9
051011904000,2012,68.8
051011904000,2013,68.72
051011904000,2014,68.72
051011904000,2015,68.36
051011904000,2016,66.93
051011904000,2017,66.93
051011904000,2018,68.08
051011904000,2019,68.08
051011904000,2020,67.98
051011905000,2004,29.1
051011905000,2005,29.0
051011905000,2006,29.0
051011905000,2007,47.2
051011905000,2008,47.2
051011905000,2009,48.4
051011905000,2010,48.1
051011905000,2011,49.1
051011905000,2012,49.1
051011905000,2013,49.35
051011905000,2014,49.35
051011905000,2015,49.01
051011905000,2016,51.13
051011905000,2017,53.83
051011905000,2018,54.48
051011905000,2019,54.48
051011905000,2020,54.48
051011913000,2004,110.1
051011913000,2005,110.6
051011913000,2006,110.6
051011913000,2007,111.5
051011913000,2008,127.8
051011913000,2009,121.0
051011913000,2010,121.2
051011913000,2011,121.1
051011913000,2012,121.1
051011913000,2013,121.07
051011913000,2014,121.07
051011913000,2015,120.62
051011913000,2016,121.64
051011913000,2017,122.48
051011913000,2018,122.98
051011913000,2019,122.98
051011913000,2020,122.98
051011915000,2004,1.1
051011915000,2005,1.1
051011915000,2006,2.2
051011915000,2007,2.8
051011915000,2008,2.8
051011915000,2009,3.9
051011915000,2010,4.1
051011915000,2011,5.0
051011915000,2012,5.0
051011915000,2013,6.98
051011915000,2014,6.98
051011915000,2015,8.63
051011915000,2016,8.28
051011915000,2017,8.28
051011915000,2018,7.96
051011915000,2019,7.96
051011915000,2020,7.96
051011963000,2004,127.6
051011963000,2005,128.4
051011963000,2006,128.4
051011963000,2007,126.2
051011963000,2008,126.2
051011963000,2009,126.5
051011963000,2010,126.5
051011963000,2011,133.7
051011963000,2012,133.7
051011963000,2013,131.19
051011963000,2014,131.19
051011963000,2015,124.84
051011963000,2016,126.35
051011963000,2017,126.35
051011963000,2018,125.18
051011963000,2019,125.18
051011963000,2020,125.18
052615204000,2004,19.1
052615204000,2005,11.9
052615204000,2006,11.8
052615204000,2007,13.7
052615204000,2008,14.0
052615204000,2009,19.0
052615204000,2010,19.0
052615204000,2011,38.9
052615204000,2012,38.9
052615204000,2013,37.74
052615204000,2014,45.86
052615204000,2015,39.27
052615204000,2016,33.04
052615204000,2017,40.94
052615204000,2018,42.99
052615204000,2019,42.36
052615204000,2020,49.08
052615205000,2004,287.0
052615205000,2005,313.6
052615205000,2006,313.6
052615205000,2007,311.4
052615205000,2008,311.4
052615205000,2009,87.6
052615205000,2010,87.6
052615205000,2011,81.8
052615205000,2012,84.2
052615205000,2013,88.92
052615205000,2014,88.92
052615205000,2015,87.31
052615205000,2016,85.39
052615205000,2017,85.66
052615205000,2018,87.46
052615205000,2019,90.74
052615205000,2020,90.74
052615207000,2004,120.3
052615207000,2005,112.6
052615207000,2006,112.6
052615207000,2007,126.4
052615207000,2008,131.3
052615207000,2009,115.3
052615207000,2010,115.3
052615207000,2011,149.5
052615207000,2012,149.5
052615207000,2013,138.92
052615207000,2014,138.92
052615207000,2015,139.88
052615207000,2016,146.45
052615207000,2017,146.45
052615207000,2018,143.51
052615207000,2019,144.26
052615207000,2020,144.26
052615210000,2004,23.2
052615210000,2005,22.2
052615210000,2006,22.2
052615210000,2007,22.0
052615210000,2008,22.0
052615210000,2009,48.0
052615210000,2010,48.0
052615210000,2011,59.2
052615210000,2012,59.2
052615210000,2013,55.79
052615210000,2014,55.79
052615210000,2015,28.39
052615210000,2016,43.25
052615210000,2017,43.25
052615210000,2018,35.19
052615210000,2019,35.19
052615210000,2020,35.19
052615211000,2004,94.3
052615211000,2005,96.3
052615211000,2006,104.2
052615211000,2007,103.2
052615211000,2008,103.2
052615211000,2009,97.3
052615211000,2010,98.7
052615211000,2011,100.3
052615211000,2012,100.3
052615211000,2013,100.43
052615211000,2014,100.43
052615211000,2015,101.72
052615211000,2016,101.08
052615211000,2017,101.08
052615211000,2018,99.1
052615211000,2019,105.29
052615211000,2020,105.29
052615261000,2004,245.5
052615261000,2005,374.1
052615261000,2006,374.1
052615261000,2007,323.4
052615261000,2008,323.4
052615261000,2009,318.7
052615261000,2010,318.7
052615261000,2011,335.0
052615261000,2012,339.9
052615261000,2013,330.67
052615261000,2014,329.27
052615261000,2015,335.68
052615261000,2016,325.33
052615261000,2017,323.61
052615261000,2018,321.3
052615261000,2019,322.5
052615261000,2020,322.5
052615301000,2004,79.7
052615301000,2005,100.0
052615301000,2006,101.7
052615301000,2007,95.2
052615301000,2008,95.2
052615301000,2009,92.0
052615301000,2010,92.0
052615301000,2011,91.7
052615301000,2012,92.5
052615301000,2013,92.56
052615301000,2014,97.79
052615301000,2015,98.76
052615301000,2016,100.97
052615301000,2017,110.59
052615301000,2018,138.5
052615301000,2019,137.7
052615301000,2020,137.7
052615302000,2004,37.9
052615302000,2005,39.5
052615302000,2006,39.5
052615302000,2007,40.1
052615302000,2008,40.1
052615302000,2009,47.4
052615302000,2010,51.1
052615302000,2011,53.8
052615302000,2012,53.8
052615302000,2013,53.54
052615302000,2014,59.34
052615302000,2015,60.02
052615302000,2016,63.25
052615302000,2017,77.62
052615302000,2018,81.09
052615302000,2019,81.37
052615302000,2020,72.75
052615303000,2004,23.1
052615303000,2005,23.5
052615303000,2006,23.5
052615303000,2007,25.0
052615303000,2008,25.0
052615303000,2009,21.1
052615303000,2010,21.1
052615303000,2011,22.9
052615303000,2012,22.9
052615303000,2013,25.03
052615303000,2014,9.55
052615303000,2015,9.22
052615303000,2016,9.26
052615303000,2017,9.26
052615303000,2018,9.68
052615303000,2019,10.88
052615303000,2020,13.17
052615306000,2004,15.1
052615306000,2005,15.1
052615306000,2006,15.5
052615306000,2007,15.5
052615306000,2008,15.6
052615306000,2009,15.6
052615306000,2010,15.6
052615306000,2011,15.6
052615306000,2012,15.7
052615306000,2013,16.7
052615306000,2014,16.7
052615306000,2015,16.7
052615306000,2016,16.8
052615306000,2017,16.8
052615306000,2018,16.8
052615306000,2019,16.8
052615306000,2020,17.1
052615308000,2004,29.1
052615308000,2005,31.9
052615308000,2006,34.1
052615308000,2007,34.3
052615308000,2008,34.3
052615308000,2009,31.2
052615308000,2010,31.2
052615308000,2011,34.4
052615308000,2012,34.4
052615308000,2013,34.86
052615308000,2014,34.86
052615308000,2015,35.06
052615308000,2016,36.09
052615308000,2017,36.1
052615308000,2018,35.59
052615308000,2019,35.59
052615308000,2020,35.59
052615309000,2004,44.6
052615309000,2005,52.2
052615309000,2006,52.2
052615309000,2007,61.6
052615309000,2008,61.6
052615309000,2009,60.7
052615309000,2010,61.5
052615309000,2011,62.1
052615309000,2012,62.1
052615309000,2013,64.97
052615309000,2014,65.19
052615309000,2015,61.98
052615309000,2016,65.97
052615309000,2017,65.97
052615309000,2018,62.21
052615309000,2019,62.21
052615309000,2020,62.21
052615312000,2004,65.3
052615312000,2005,78.1
052615312000,2006,80.4
052615312000,2007,77.0
052615312000,2008,77.3
052615312000,2009,80.6
052615312000,2010,84.9
052615312000,2011,84.5
052615312000,2012,85.0
052615312000,2013,85.81
052615312000,2014,85.81
052615312000,2015,86.6
052615312000,2016,86.79
052615312000,2017,86.79
052615312000,2018,85.56
052615312000,2019,97.95
052615312000,2020,97.95
052615313000,2004,11.1
052615313000,2005,11.9
052615313000,2006,11.9
052615313000,2007,11.9
052615313000,2008,11.9
052615313000,2009,12.1
052615313000,2010,12.1
052615313000,2011,12.8
052615313000,2012,12.8
052615313000,2013,12.6
052615313000,2014,12.6
052615313000,2015,12.6
052615313000,2016,15.84
052615313000,2017,16.91
052615313000,2018,16.92
052615313000,2019,16.92
052615313000,2020,17.32
060610901000,2004,20.4
060610901000,2005,24.3
060610901000,2006,24.3
060610901000,2007,32.0
060610901000,2008,32.0
060610901000,2009,33.4
060610901000,2010,33.4
060610901000,2011,35.3
060610901000,2012,35.3
060610901000,2013,35.97
060610901000,2014,35.97
060610901000,2015,38.26
060610901000,2016,34.93
060610901000,2017,34.93
060610901000,2018,56.39
060610901000,2019,56.39
060610901000,2020,56.39
060610913000,2004,10.7
060610913000,2005,11.2
060610913000,2006,11.2
060610913000,2007,10.7
060610913000,2008,10.7
060610913000,2009,11.0
060610913000,2010,11.0
060610913000,2011,11.6
060610913000,2012,11.6
060610913000,2013,11.38
060610913000,2014,11.38
060610913000,2015,11.76
060610913000,2016,12.8
060610913000,2017,12.8
060610913000,2018,13.05
060610913000,2019,13.05
060610913000,2020,13.05
060610915000,2004,38.0
060610915000,2005,39.2
060610915000,2006,39.3
060610915000,2007,26.1
060610915000,2008,26.1
060610915000,2009,26.3
060610915000,2010,26.3
060610915000,2011,25.2
060610915000,2012,25.2
060610915000,2013,26.56
060610915000,2014,26.56
060610915000,2015,26.58
060610915000,2016,25.35
060610915000,2017,25.35
060610915000,2018,25.63
060610915000,2019,25.63
060610915000,2020,33.44
060610919000,2004,30.6
060610919000,2005,32.6
060610919000,2006,32.6
060610919000,2007,32.9
060610919000,2008,32.9
060610919000,2009,40.1
060610919000,2010,40.1
060610919000,2011,39.7
060610919000,2012,39.7
060610919000,2013,37.29
060610919000,2014,37.29
060610919000,2015,34.31
060610919000,2016,36.51
060610919000,2017,36.51
060610919000,2018,35.46
060610919000,2019,35.46
060610919000,2020,35.46
060610961000,2004,70.0
060610961000,2005,67.0
060610961000,2006,67.0
060610961000,2007,70.5
060610961000,2008,70.5
060610961000,2009,71.1
060610961000,2010,71.1
060610961000,2011,64.7
060610961000,2012,64.7
060610961000,2013,43.1
060610961000,2014,43.1
060610961000,2015,44.6
060610961000,2016,71.2
060610961000,2017,71.2
060610961000,2018,72.01
060610961000,2019,72.01
060610961000,2020,74.97
060611002000,2004,25.3
060611002000,2005,25.7
060611002000,2006,25.7
060611002000,2007,27.5
060611002000,2008,27.7
060611002000,2009,31.8
060611002000,2010,31.8
060611002000,2011,30.3
060611002000,2012,30.3
060611002000,2013,31.96
060611002000,2014,31.96
060611002000,2015,33.92
060611002000,2016,40.56
060611002000,2017,42.56
060611002000,2018,39.75
060611002000,2019,39.75
060611002000,2020,39.75
060611003000,2004,110.0
060611003000,2005,112.1
060611003000,2006,112.6
060611003000,2007,112.8
060611003000,2008,109.3
060611003000,2009,111.5
060611003000,2010,111.5
060611003000,2011,115.3
060611003000,2012,115.3
060611003000,2013,110.68
060611003000,2014,110.68
060611003000,2015,119.53
060611003000,2016,122.08
060611003000,2017,120.78
060611003000,2018,121.66
060611003000,2019,121.66
060611003000,2020,121.67
060611004000,2004,37.6
060611004000,2005,37.3
060611004000,2006,37.3
060611004000,2007,63.1
060611004000,2008,78.6
060611004000,2009,62.8
060611004000,2010,62.8
060611004000,2011,60.4
060611004000,2012,66.4
060611004000,2013,68.27
060611004000,2014,68.15
060611004000,2015,68.5
060611004000,2016,72.41
060611004000,2017,72.86
060611004000,2018,69.3
060611004000,2019,69.3
060611004000,2020,69.3
060611006000,2004,52.5
060611006000,2005,57.4
060611006000,2006,51.9
060611006000,2007,53.2
060611006000,2008,53.5
060611006000,2009,58.8
060611006000,2010,58.9
060611006000,2011,58.3
060611006000,2012,58.3
060611006000,2013,57.02
060611006000,2014,56.49
060611006000,2015,57.39
060611006000,2016,59.98
060611006000,2017,59.98
060611006000,2018,61.09
060611006000,2019,61.09
060611006000,2020,61.09
060611018000,2004,54.7
060611018000,2005,58.4
060611018000,2006,61.3
060611018000,2007,63.8
060611018000,2008,63.1
060611018000,2009,63.6
060611018000,2010,64.5
060611018000,2011,67.4
060611018000,2012,69.4
060611018000,2013,71.81
060611018000,2014,71.81
060611018000,2015,72.31
060611018000,2016,72.18
060611018000,2017,72.18
060611018000,2018,74.8
060611018000,2019,74.8
060611018000,2020,74.8
060611020000,2004,10.3
060611020000,2005,11.7
060611020000,2006,10.3
060611020000,2007,14.8
060611020000,2008,14.9
060611020000,2009,17.8
060611020000,2010,31.1
060611020000,2011,30.9
060611020000,2012,30.9
060611020000,2013,31.29
060611020000,2014,31.29
060611020000,2015,31.96
060611020000,2016,33.83
060611020000,2017,33.83
060611020000,2018,34.86
060611020000,2019,34.86
060611020000,2020,34.86
060611062000,2004,152.7
060611062000,2005,154.1
060611062000,2006,154.1
060611062000,2007,156.3
060611062000,2008,158.3
060611062000,2009,171.0
060611062000,2010,171.0
060611062000,2011,151.0
060611062000,2012,151.0
060611062000,2013,143.52
060611062000,2014,143.52
060611062000,2015,150.9
060611062000,2016,157.09
060611062000,2017,157.09
060611062000,2018,152.91
060611062000,2019,152.91
060611062000,2020,152.91
060611064000,2004,139.9
060611064000,2005,141.1
060611064000,2006,141.1
060611064000,2007,142.4
060611064000,2008,142.4
060611064000,2009,153.4
060611064000,2010,153.4
060611064000,2011,149.3
060611064000,2012,177.8
060611064000,2013,188.67
060611064000,2014,195.17
060611064000,2015,211.07
060611064000,2016,204.34
060611064000,2017,204.34
060611064000,2018,203.97
060611064000,2019,210.24
060611064000,2020,211.27
060611108000,2004,97.0
060611108000,2005,100.3
060611108000,2006,97.3
060611108000,2007,103.6
060611108000,2008,103.6
060611108000,2009,78.6
060611108000,2010,104.2
060611108000,2011,98.2
060611108000,2012,98.2
060611108000,2013,98.31
060611108000,2014,98.21
060611108000,2015,98.66
060611108000,2016,98.4
060611108000,2017,98.4
060611108000,2018,97.76
060611108000,2019,97.76
060611108000,2020,97.76
060611109000,2004,65.6
060611109000,2005,75.1
060611109000,2006,76.0
060611109000,2007,82.5
060611109000,2008,83.7
060611109000,2009,84.9
060611109000,2010,92.2
060611109000,2011,94.1
060611109000,2012,94.1
060611109000,2013,99.92
060611109000,2014,101.42
060611109000,2015,113.67
060611109000,2016,108.33
060611109000,2017,108.68
060611109000,2018,100.72
060611109000,2019,100.96
060611109000,2020,101.09
060611110000,2004,121.8
060611110000,2005,113.9
060611110000,2006,113.9
060611110000,2007,114.9
060611110000,2008,119.2
060611110000,2009,123.6
060611110000,2010,123.6
060611110000,2011,122.5
060611110000,2012,122.5
060611110000,2013,124.19
060611110000,2014,124.19
060611110000,2015,125.65
060611110000,2016,123.84
060611110000,2017,123.84
060611110000,2018,123.3
060611110000,2019,123.3
060611110000,2020,123.3
060611117000,2004,125.4
060611117000,2005,123.9
060611117000,2006,123.9
060611117000,2007,130.1
060611117000,2008,187.0
060611117000,2009,196.8
060611117000,2010,196.8
060611117000,2011,191.7
060611117000,2012,191.7
060611117000,2013,188.88
060611117000,2014,188.88
060611117000,2015,189.1
060611117000,2016,193.02
060611117000,2017,193.02
060611117000,2018,192.06
060611117000,2019,195.83
060611117000,2020,195.83
060611163000,2004,1071.2
060611163000,2005,1184.3
060611163000,2006,1184.3
060611163000,2007,1185.8
060611163000,2008,1185.8
060611163000,2009,1191.6
060611163000,2010,870.6
060611163000,2011,845.2
060611163000,2012,845.7
060611163000,2013,836.33
060611163000,2014,836.65
060611163000,2015,833.22
060611163000,2016,793.14
060611163000,2017,793.19
060611163000,2018,796.25
060611163000,2019,775.03
060611163000,2020,794.95
060611205000,2004,8.7
060611205000,2005,9.7
060611205000,2006,9.7
060611205000,2007,9.8
060611205000,2008,9.8
060611205000,2009,10.1
060611205000,2010,10.1
060611205000,2011,11.0
060611205000,2012,11.0
060611205000,2013,5.63
060611205000,2014,9.72
060611205000,2015,11.64
060611205000,2016,16.3
060611205000,2017,16.3
060611205000,2018,15.29
060611205000,2019,15.29
060611205000,2020,15.29
060611207000,2004,75.1
060611207000,2005,95.7
060611207000,2006,95.7
060611207000,2007,95.5
060611207000,2008,97.8
060611207000,2009,98.9
060611207000,2010,99.3
060611207000,2011,101.2
060611207000,2012,101.2
060611207000,2013,98.74
060611207000,2014,98.74
060611207000,2015,98.56
060611207000,2016,102.7
060611207000,2017,102.98
060611207000,2018,122.13
060611207000,2019,122.13
060611207000,2020,122.13
060611211000,2004,58.2
060611211000,2005,62.7
060611211000,2006,63.2
060611211000,2007,64.9
060611211000,2008,64.9
060611211000,2009,61.3
060611211000,2010,61.9
060611211000,2011,61.6
060611211000,2012,66.1
060611211000,2013,66.47
060611211000,2014,66.47
060611211000,2015,68.15
060611211000,2016,70.14
060611211000,2017,70.27
060611211000,2018,72.35
060611211000,2019,72.35
060611211000,2020,72.35
060611212000,2004,42.2
060611212000,2005,50.1
060611212000,2006,56.8
060611212000,2007,57.3
060611212000,2008,57.3
060611212000,2009,58.8
060611212000,2010,58.8
060611212000,2011,63.4
060611212000,2012,63.4
060611212000,2013,71.63
060611212000,2014,71.64
060611212000,2015,71.71
060611212000,2016,68.3
060611212000,2017,68.26
060611212000,2018,67.72
060611212000,2019,67.72
060611212000,2020,67.72
060611214000,2004,206.9
060611214000,2005,192.4
060611214000,2006,193.3
060611214000,2007,189.6
060611214000,2008,189.7
060611214000,2009,189.0
060611214000,2010,194.2
060611214000,2011,197.3
060611214000,2012,201.6
060611214000,2013,202.4
060611214000,2014,202.4
060611214000,2015,207.82
060611214000,2016,207.91
060611214000,2017,212.96
060611214000,2018,215.9
060611214000,2019,207.97
060611214000,2020,205.34
060611216000,2004,71.5
060611216000,2005,114.6
060611216000,2006,114.6
060611216000,2007,76.1
060611216000,2008,76.1
060611216000,2009,64.7
060611216000,2010,64.7
060611216000,2011,97.9
060611216000,2012,97.9
060611216000,2013,67.68
060611216000,2014,67.68
060611216000,2015,65.67
060611216000,2016,67.5
060611216000,2017,67.5
060611216000,2018,66.48
060611216000,2019,66.48
060611216000,2020,66.48
061813301000,2004,15.5
061813301000,2005,17.1
061813301000,2006,15.3
061813301000,2007,14.5
061813301000,2008,14.5
061813301000,2009,15.6
061813301000,2010,15.6
061813301000,2011,19.4
061813301000,2012,19.4
061813301000,2013,22.2
061813301000,2014,22.2
061813301000,2015,21.78
061813301000,2016,20.17
061813301000,2017,20.17
061813301000,2018,19.8
061813301000,2019,19.8
061813301000,2020,19.8
061813302000,2004,4.3
061813302000,2005,4.3
061813302000,2006,12.3
061813302000,2007,9.8
061813302000,2008,9.8
061813302000,2009,12.1
061813302000,2010,12.1
061813302000,2011,11.9
061813302000,2012,11.9
061813302000,2013,12.55
061813302000,2014,12.55
061813302000,2015,13.9
061813302000,2016,17.58
061813302000,2017,17.58
061813302000,2018,17.86
061813302000,2019,17.86
061813302000,2020,17.86
061813305000,2004,28.9
061813305000,2005,24.2
061813305000,2006,30.2
061813305000,2007,29.9
061813305000,2008,37.0
061813305000,2009,38.9
061813305000,2010,38.9
061813305000,2011,48.5
061813305000,2012,64.6
061813305000,2013,64.0
061813305000,2014,64.0
061813305000,2015,65.82
061813305000,2016,71.73
061813305000,2017,71.73
061813305000,2018,72.14
061813305000,2019,72.14
061813305000,2020,72.14
061813307000,2004,77.4
061813307000,2005,94.9
061813307000,2006,98.3
061813307000,2007,83.5
061813307000,2008,84.9
061813307000,2009,86.3
061813307000,2010,96.3
061813307000,2011,95.9
061813307000,2012,103.8
061813307000,2013,104.14
061813307000,2014,94.52
061813307000,2015,93.59
061813307000,2016,98.34
061813307000,2017,103.13
061813307000,2018,104.41
061813307000,2019,104.41
061813307000,2020,105.22
061813317000,2004,83.9
061813317000,2005,84.2
061813317000,2006,84.2
061813317000,2007,85.8
061813317000,2008,86.3
061813317000,2009,94.0
061813317000,2010,94.4
061813317000,2011,96.5
061813317000,2012,96.5
061813317000,2013,75.65
061813317000,2014,75.84
061813317000,2015,77.92
061813317000,2016,81.31
061813317000,2017,91.4
061813317000,2018,95.0
