ID_powiatu,year,p2759-turyści-zagraniczni-nierezydenci-ogółem
031613107000,2017,5754
031613107000,2018,11074
031613107000,2019,18055
031613107000,2020,3813
031613110000,2005,138
031613110000,2006,173
031613110000,2007,132
031613110000,2008,117
031613110000,2009,99
031613110000,2010,162
031613110000,2011,169
031613110000,2012,491
031613110000,2013,649
031613110000,2014,980
031613110000,2015,1101
031613110000,2016,741
031613110000,2017,1170
031613110000,2018,1448
031613110000,2019,1792
031613110000,2020,578
031613203000,2005,1724
031613203000,2006,2732
031613203000,2007,1869
031613203000,2008,2885
031613203000,2009,2365
031613203000,2010,2505
031613203000,2011,2258
031613203000,2012,2275
031613203000,2013,1657
031613203000,2014,2960
031613203000,2015,3742
031613203000,2016,4207
031613203000,2017,4034
031613203000,2018,2817
031613203000,2019,3295
031613203000,2020,1258
031613204000,2005,1018
031613204000,2006,852
031613204000,2007,1142
031613204000,2008,1042
031613204000,2009,710
031613204000,2010,376
031613204000,2011,501
031613204000,2012,401
031613204000,2013,327
031613204000,2014,1067
031613204000,2015,1566
031613204000,2016,2951
031613204000,2017,3214
031613204000,2018,2803
031613204000,2019,1709
031613204000,2020,669
031613205000,2005,2562
031613205000,2006,2661
031613205000,2007,3104
031613205000,2008,3398
031613205000,2009,3115
031613205000,2010,3039
031613205000,2011,3386
031613205000,2012,5348
031613205000,2013,2949
031613205000,2014,2154
031613205000,2015,2570
031613205000,2016,2901
031613205000,2017,1856
031613205000,2018,1520
031613205000,2019,1722
031613205000,2020,749
031613208000,2005,3158
031613208000,2006,3079
031613208000,2007,3468
031613208000,2008,2758
031613208000,2009,2149
031613208000,2010,2544
031613208000,2011,2666
031613208000,2012,2461
031613208000,2013,1667
031613208000,2014,946
031613208000,2015,1748
031613208000,2016,1534
031613208000,2017,1704
031613208000,2018,1821
031613208000,2019,2641
031613208000,2020,539
031613209000,2005,2077
031613209000,2006,2179
031613209000,2007,2440
031613209000,2008,1948
031613209000,2009,1543
031613209000,2010,1326
031613209000,2011,1535
031613209000,2012,2209
031613209000,2013,2581
031613209000,2014,2702
031613209000,2015,2717
031613209000,2016,3309
031613209000,2017,3162
031613209000,2018,2779
031613209000,2019,2658
031613209000,2020,1658
031613211000,2005,1002
031613211000,2006,2070
031613211000,2007,1562
031613211000,2008,1401
031613211000,2009,1890
031613211000,2010,1746
031613211000,2011,1812
031613211000,2012,1518
031613211000,2013,1206
031613211000,2014,1841
031613211000,2015,1769
031613211000,2016,1508
031613211000,2017,709
031613211000,2018,801
031613211000,2019,622
031613211000,2020,1792
031613261000,2005,14890
031613261000,2006,13064
031613261000,2007,13803
031613261000,2008,14673
031613261000,2009,12862
031613261000,2010,11562
031613261000,2011,12547
031613261000,2012,15103
031613261000,2013,15920
031613261000,2014,15674
031613261000,2015,18342
031613261000,2016,23806
031613261000,2017,22676
031613261000,2018,24189
031613261000,2019,27526
031613261000,2020,10207
040410603000,2005,2481
040410603000,2006,2428
040410603000,2007,2653
040410603000,2008,2585
040410603000,2009,1721
040410603000,2010,1386
040410603000,2011,1271
040410603000,2012,1265
040410603000,2013,1322
040410603000,2014,1283
040410603000,2015,1721
040410603000,2016,1563
040410603000,2017,1765
040410603000,2018,2357
040410603000,2019,2193
040410603000,2020,1021
040410615000,2005,824
040410615000,2006,878
040410615000,2007,1351
040410615000,2008,1171
040410615000,2009,937
040410615000,2010,830
040410615000,2011,484
040410615000,2012,593
040410615000,2013,740
040410615000,2014,847
040410615000,2015,1056
040410615000,2016,3128
040410615000,2017,3390
040410615000,2018,2804
040410615000,2019,3110
040410615000,2020,938
040410661000,2005,13861
040410661000,2006,14004
040410661000,2007,14077
040410661000,2008,16192
040410661000,2009,12852
040410661000,2010,15678
040410661000,2011,17127
040410661000,2012,18154
040410661000,2013,16276
040410661000,2014,18632
040410661000,2015,30469
040410661000,2016,39305
040410661000,2017,38740
040410661000,2018,37812
040410661000,2019,41768
040410661000,2020,12476
040410663000,2005,49806
040410663000,2006,49026
040410663000,2007,46629
040410663000,2008,39124
040410663000,2009,33740
040410663000,2010,44780
040410663000,2011,46379
040410663000,2012,54427
040410663000,2013,54883
040410663000,2014,54832
040410663000,2015,52307
040410663000,2016,54419
040410663000,2017,51886
040410663000,2018,46534
040410663000,2019,47944
040410663000,2020,14112
040410702000,2005,1601
040410702000,2006,1313
040410702000,2007,1020
040410702000,2008,1622
040410702000,2009,1564
040410702000,2010,1336
040410702000,2011,1448
040410702000,2012,595
040410702000,2013,513
040410702000,2014,890
040410702000,2015,1166
040410702000,2016,1494
040410702000,2017,2287
040410702000,2018,1750
040410702000,2019,1014
040410702000,2020,642
040410704000,2005,1021
040410704000,2006,1057
040410704000,2007,1399
040410704000,2008,1330
040410704000,2009,1246
040410704000,2010,1501
040410704000,2011,1688
040410704000,2012,1555
040410704000,2013,1537
040410704000,2014,1691
040410704000,2015,2046
040410704000,2016,1691
040410704000,2017,1574
040410704000,2018,1683
040410704000,2019,1441
040410704000,2020,393
040410705000,2005,50
040410705000,2006,79
040410705000,2007,203
040410705000,2008,203
040410705000,2009,45
040410705000,2010,310
040410705000,2011,130
040410705000,2012,150
040410705000,2013,328
040410705000,2014,473
040410705000,2015,680
040410705000,2016,355
040410705000,2017,459
040410705000,2018,385
040410705000,2019,229
040410705000,2020,86
040410706000,2005,56
040410706000,2006,47
040410706000,2007,13
040410706000,2008,72
040410706000,2009,103
040410706000,2010,0
040410706000,2011,0
040410706000,2012,0
040410706000,2013,0
040410706000,2014,0
040410706000,2015,276
040410706000,2016,313
040410706000,2017,258
040410706000,2018,168
040410706000,2019,66
040410706000,2020,9
040410712000,2005,0
040410712000,2006,0
040410712000,2007,0
040410712000,2008,0
040410712000,2009,2
040410712000,2010,0
040410712000,2011,0
040410712000,2012,0
040410712000,2013,0
040410712000,2014,0
040410712000,2015,0
040410712000,2016,27
040410712000,2017,134
040410712000,2018,118
040410712000,2019,118
040410712000,2020,113
040410717000,2005,237
040410717000,2006,134
040410717000,2007,156
040410717000,2008,201
040410717000,2009,142
040410717000,2010,108
040410717000,2011,154
040410717000,2012,64
040410717000,2013,13
040410717000,2014,10
040410717000,2015,11
040410717000,2016,51
040410717000,2017,44
040410717000,2018,36
040410717000,2019,400
040410717000,2020,71
040410762000,2005,2466
040410762000,2006,2405
040410762000,2007,2109
040410762000,2008,2290
040410762000,2009,2177
040410762000,2010,2110
040410762000,2011,2290
040410762000,2012,2576
040410762000,2013,2500
040410762000,2014,2562
040410762000,2015,3015
040410762000,2016,3359
040410762000,2017,2966
040410762000,2018,3921
040410762000,2019,4242
040410762000,2020,1706
040410801000,2005,1668
040410801000,2006,2518
040410801000,2007,2566
040410801000,2008,2106
040410801000,2009,1576
040410801000,2010,1646
040410801000,2011,1668
040410801000,2012,1673
040410801000,2013,1598
040410801000,2014,1761
040410801000,2015,2123
040410801000,2016,3710
040410801000,2017,4684
040410801000,2018,4579
040410801000,2019,5057
040410801000,2020,1261
040410808000,2005,1174
040410808000,2006,811
040410808000,2007,740
040410808000,2008,505
040410808000,2009,280
040410808000,2010,121
040410808000,2011,162
040410808000,2012,333
040410808000,2013,147
040410808000,2014,189
040410808000,2015,139
040410808000,2016,172
040410808000,2017,669
040410808000,2018,844
040410808000,2019,1285
040410808000,2020,575
040410811000,2005,0
040410811000,2006,0
040410811000,2007,0
040410811000,2008,0
040410811000,2009,0
040410811000,2010,0
040410811000,2011,0
040410811000,2012,0
040410811000,2013,0
040410811000,2014,0
040410811000,2015,30
040410811000,2016,21
040410811000,2017,54
040410811000,2018,0
040410811000,2019,0
040410811000,2020,0
040410818000,2005,216
040410818000,2006,235
040410818000,2007,120
040410818000,2008,135
040410818000,2009,109
040410818000,2010,132
040410818000,2011,118
040410818000,2012,191
040410818000,2013,227
040410818000,2014,215
040410818000,2015,266
040410818000,2016,496
040410818000,2017,270
040410818000,2018,188
040410818000,2019,175
040410818000,2020,73
040410864000,2005,5169
040410864000,2006,4425
040410864000,2007,4749
040410864000,2008,3870
040410864000,2009,3439
040410864000,2010,3729
040410864000,2011,4729
040410864000,2012,2726
040410864000,2013,1744
040410864000,2014,2072
040410864000,2015,3036
040410864000,2016,3011
040410864000,2017,3449
040410864000,2018,3714
040410864000,2019,2897
040410864000,2020,831
040416707000,2005,1614
040416707000,2006,1317
040416707000,2007,1613
040416707000,2008,1626
040416707000,2009,1522
040416707000,2010,1220
040416707000,2011,1591
040416707000,2012,872
040416707000,2013,1415
040416707000,2014,1196
040416707000,2015,2348
040416707000,2016,2599
040416707000,2017,3186
040416707000,2018,3798
040416707000,2019,3598
040416707000,2020,1178
040416709000,2005,62
040416709000,2006,16
040416709000,2007,56
040416709000,2008,8
040416709000,2009,25
040416709000,2010,182
040416709000,2011,241
040416709000,2012,323
040416709000,2013,68
040416709000,2014,44
040416709000,2015,147
040416709000,2016,155
040416709000,2017,96
040416709000,2018,156
040416709000,2019,131
040416709000,2020,19
040416710000,2005,320
040416710000,2006,354
040416710000,2007,341
040416710000,2008,301
040416710000,2009,285
040416710000,2010,347
040416710000,2011,385
040416710000,2012,425
040416710000,2013,426
040416710000,2014,389
040416710000,2015,342
040416710000,2016,359
040416710000,2017,433
040416710000,2018,469
040416710000,2019,1034
040416710000,2020,416
040416719000,2005,1828
040416719000,2006,1653
040416719000,2007,1491
040416719000,2008,1674
040416719000,2009,1196
040416719000,2010,1532
040416719000,2011,1621
040416719000,2012,1002
040416719000,2013,965
040416719000,2014,828
040416719000,2015,1630
040416719000,2016,1205
040416719000,2017,1546
040416719000,2018,1518
040416719000,2019,982
040416719000,2020,487
040416813000,2005,481
040416813000,2006,607
040416813000,2007,584
040416813000,2008,459
040416813000,2009,504
040416813000,2010,551
040416813000,2011,398
040416813000,2012,380
040416813000,2013,306
040416813000,2014,369
040416813000,2015,495
040416813000,2016,394
040416813000,2017,345
040416813000,2018,516
040416813000,2019,396
040416813000,2020,100
040416814000,2005,1468
040416814000,2006,1794
040416814000,2007,1619
040416814000,2008,1817
040416814000,2009,1674
040416814000,2010,1832
040416814000,2011,2087
040416814000,2012,2539
040416814000,2013,1899
040416814000,2014,1409
040416814000,2015,1658
040416814000,2016,2484
040416814000,2017,2241
040416814000,2018,3050
040416814000,2019,2928
040416814000,2020,1274
040416816000,2005,288
040416816000,2006,246
040416816000,2007,339
040416816000,2008,107
040416816000,2009,168
040416816000,2010,158
040416816000,2011,199
040416816000,2012,217
040416816000,2013,91
040416816000,2014,164
040416816000,2015,157
040416816000,2016,199
040416816000,2017,235
040416816000,2018,237
040416816000,2019,242
040416816000,2020,79
042214004000,2005,2791
042214004000,2006,3481
042214004000,2007,4344
042214004000,2008,4205
042214004000,2009,4088
042214004000,2010,4495
042214004000,2011,5389
042214004000,2012,6609
042214004000,2013,7400
042214004000,2014,5795
042214004000,2015,6666
042214004000,2016,6025
042214004000,2017,9632
042214004000,2018,7953
042214004000,2019,8832
042214004000,2020,1433
042214005000,2005,1457
042214005000,2006,2108
042214005000,2007,2140
042214005000,2008,1988
042214005000,2009,1692
042214005000,2010,1664
042214005000,2011,2450
042214005000,2012,2539
042214005000,2013,1779
042214005000,2014,2269
042214005000,2015,2261
042214005000,2016,2315
042214005000,2017,2691
042214005000,2018,2621
042214005000,2019,3044
042214005000,2020,1516
042214010000,2005,2224
042214010000,2006,2745
042214010000,2007,2447
042214010000,2008,2078
042214010000,2009,2199
042214010000,2010,1682
042214010000,2011,2130
042214010000,2012,2465
042214010000,2013,2902
042214010000,2014,4200
042214010000,2015,3369
042214010000,2016,3759
042214010000,2017,4445
042214010000,2018,4618
042214010000,2019,4538
042214010000,2020,1910
042214011000,2005,6999
042214011000,2006,7855
042214011000,2007,6140
042214011000,2008,5047
042214011000,2009,4372
042214011000,2010,4256
042214011000,2011,4724
042214011000,2012,5194
042214011000,2013,4482
042214011000,2014,7474
042214011000,2015,7023
042214011000,2016,7492
042214011000,2017,7286
042214011000,2018,10255
042214011000,2019,12729
042214011000,2020,6241
042214015000,2005,13956
042214015000,2006,14305
042214015000,2007,11253
042214015000,2008,9723
042214015000,2009,11404
042214015000,2010,8250
042214015000,2011,9059
042214015000,2012,9985
042214015000,2013,11620
042214015000,2014,10798
042214015000,2015,10596
042214015000,2016,10915
042214015000,2017,12094
042214015000,2018,8175
042214015000,2019,8462
042214015000,2020,2741
042214101000,2005,2172
042214101000,2006,1824
042214101000,2007,2906
042214101000,2008,2803
042214101000,2009,2386
042214101000,2010,1733
042214101000,2011,1254
042214101000,2012,1510
042214101000,2013,1494
042214101000,2014,1242
042214101000,2015,808
042214101000,2016,1843
042214101000,2017,1772
042214101000,2018,1942
042214101000,2019,2022
042214101000,2020,934
042214108000,2005,10725
042214108000,2006,9512
042214108000,2007,8572
042214108000,2008,7978
042214108000,2009,7750
042214108000,2010,6648
042214108000,2011,6477
042214108000,2012,6165
042214108000,2013,7933
042214108000,2014,7359
042214108000,2015,7473
042214108000,2016,7954
042214108000,2017,8321
042214108000,2018,8173
042214108000,2019,11256
042214108000,2020,3948
042214112000,2005,7414
042214112000,2006,4670
042214112000,2007,5529
042214112000,2008,6317
042214112000,2009,4973
042214112000,2010,5904
042214112000,2011,6808
042214112000,2012,7818
042214112000,2013,8740
042214112000,2014,8614
042214112000,2015,7927
042214112000,2016,9558
042214112000,2017,8659
042214112000,2018,9784
042214112000,2019,10784
042214112000,2020,4834
042214163000,2005,5633
042214163000,2006,5179
042214163000,2007,4777
042214163000,2008,4050
042214163000,2009,2980
042214163000,2010,2794
042214163000,2011,3177
042214163000,2012,3287
042214163000,2013,2182
042214163000,2014,2338
042214163000,2015,2273
042214163000,2016,2864
042214163000,2017,5360
042214163000,2018,3813
042214163000,2019,3736
042214163000,2020,1234
042214207000,2005,1410
042214207000,2006,762
042214207000,2007,1524
042214207000,2008,1045
042214207000,2009,893
042214207000,2010,2014
042214207000,2011,2325
042214207000,2012,2491
042214207000,2013,2875
042214207000,2014,2949
042214207000,2015,2051
042214207000,2016,2044
042214207000,2017,2221
042214207000,2018,1955
042214207000,2019,1651
042214207000,2020,672
042214209000,2005,12130
042214209000,2006,10219
042214209000,2007,10592
042214209000,2008,8993
042214209000,2009,8229
042214209000,2010,9076
042214209000,2011,7930
042214209000,2012,10907
042214209000,2013,8789
042214209000,2014,9345
042214209000,2015,9328
042214209000,2016,9247
042214209000,2017,10487
042214209000,2018,11048
042214209000,2019,10252
042214209000,2020,2769
042214213000,2005,1402
042214213000,2006,944
042214213000,2007,1332
042214213000,2008,1225
042214213000,2009,1132
042214213000,2010,1069
042214213000,2011,1151
042214213000,2012,1110
042214213000,2013,1086
042214213000,2014,1173
042214213000,2015,1027
042214213000,2016,1473
042214213000,2017,1755
042214213000,2018,1446
042214213000,2019,977
042214213000,2020,237
042214214000,2005,1551
042214214000,2006,1290
042214214000,2007,1232
042214214000,2008,1218
042214214000,2009,1380
042214214000,2010,1734
042214214000,2011,1805
042214214000,2012,2584
042214214000,2013,2682
042214214000,2014,3120
042214214000,2015,2791
042214214000,2016,2931
042214214000,2017,3252
042214214000,2018,3888
042214214000,2019,3205
042214214000,2020,982
042214216000,2005,30
042214216000,2006,12
042214216000,2007,0
042214216000,2008,3
042214216000,2009,0
042214216000,2010,1
042214216000,2011,9
042214216000,2012,82
042214216000,2013,55
042214216000,2014,51
042214216000,2015,31
042214216000,2016,35
042214216000,2017,11
042214216000,2018,20
042214216000,2019,22
042214216000,2020,4
042214361000,2005,147375
042214361000,2006,150029
042214361000,2007,146496
042214361000,2008,119215
042214361000,2009,135001
042214361000,2010,141807
042214361000,2011,160699
042214361000,2012,213115
042214361000,2013,239968
042214361000,2014,265635
042214361000,2015,302332
042214361000,2016,333476
042214361000,2017,388577
042214361000,2018,419280
042214361000,2019,456074
042214361000,2020,123399
042214362000,2005,34266
042214362000,2006,33305
042214362000,2007,30598
042214362000,2008,30510
042214362000,2009,29695
042214362000,2010,24839
042214362000,2011,25890
042214362000,2012,28418
042214362000,2013,26317
042214362000,2014,24718
042214362000,2015,16621
042214362000,2016,22682
042214362000,2017,22717
042214362000,2018,16429
042214362000,2019,16902
042214362000,2020,4942
042214364000,2005,38164
042214364000,2006,34215
042214364000,2007,37392
042214364000,2008,35520
042214364000,2009,33883
042214364000,2010,39015
042214364000,2011,38068
042214364000,2012,53087
042214364000,2013,50253
042214364000,2014,69329
042214364000,2015,65536
042214364000,2016,74863
042214364000,2017,65666
042214364000,2018,55969
042214364000,2019,56931
042214364000,2020,17125
042217202000,2005,2716
042217202000,2006,2767
042217202000,2007,3153
042217202000,2008,2222
042217202000,2009,1534
042217202000,2010,1876
042217202000,2011,1826
042217202000,2012,1565
042217202000,2013,1594
042217202000,2014,1673
042217202000,2015,1665
042217202000,2016,2274
042217202000,2017,1890
042217202000,2018,1749
042217202000,2019,1560
042217202000,2020,836
042217203000,2005,1070
042217203000,2006,1083
042217203000,2007,957
042217203000,2008,883
042217203000,2009,604
042217203000,2010,688
042217203000,2011,735
042217203000,2012,1427
042217203000,2013,1687
042217203000,2014,1474
042217203000,2015,1403
042217203000,2016,2042
042217203000,2017,1983
042217203000,2018,2174
042217203000,2019,2048
042217203000,2020,520
042217206000,2005,326
042217206000,2006,317
042217206000,2007,583
042217206000,2008,528
042217206000,2009,518
042217206000,2010,361
042217206000,2011,467
042217206000,2012,636
042217206000,2013,260
042217206000,2014,752
042217206000,2015,679
042217206000,2016,773
042217206000,2017,922
042217206000,2018,1101
042217206000,2019,679
042217206000,2020,413
042815402000,2005,6914
042815402000,2006,4114
042815402000,2007,4161
042815402000,2008,4997
042815402000,2009,5739
042815402000,2010,6457
042815402000,2011,5621
042815402000,2012,6351
042815402000,2013,5352
042815402000,2014,5293
042815402000,2015,3862
042815402000,2016,3639
042815402000,2017,4030
042815402000,2018,4212
042815402000,2019,4336
042815402000,2020,783
042815403000,2005,750
042815403000,2006,643
042815403000,2007,673
042815403000,2008,547
042815403000,2009,522
042815403000,2010,381
042815403000,2011,514
042815403000,2012,478
042815403000,2013,666
042815403000,2014,449
042815403000,2015,181
042815403000,2016,983
042815403000,2017,396
042815403000,2018,281
042815403000,2019,449
042815403000,2020,254
042815404000,2005,2523
042815404000,2006,2316
042815404000,2007,1821
042815404000,2008,2069
042815404000,2009,1359
042815404000,2010,1511
042815404000,2011,623
042815404000,2012,732
042815404000,2013,628
042815404000,2014,417
042815404000,2015,1013
042815404000,2016,979
042815404000,2017,1244
042815404000,2018,1483
042815404000,2019,1351
042815404000,2020,685
042815407000,2005,1735
042815407000,2006,2238
042815407000,2007,2023
042815407000,2008,1805
042815407000,2009,1600
042815407000,2010,1054
042815407000,2011,738
042815407000,2012,1956
042815407000,2013,4440
042815407000,2014,3539
042815407000,2015,3555
042815407000,2016,3608
042815407000,2017,3184
042815407000,2018,2877
042815407000,2019,3551
042815407000,2020,1087
042815412000,2005,100
042815412000,2006,133
042815412000,2007,12
042815412000,2008,77
042815412000,2009,71
042815412000,2010,179
042815412000,2011,229
042815412000,2012,149
042815412000,2013,87
042815412000,2014,0
042815412000,2015,0
042815412000,2016,0
042815412000,2017,0
042815412000,2018,153
042815412000,2019,53
042815412000,2020,21
042815415000,2005,10486
042815415000,2006,9103
042815415000,2007,8913
042815415000,2008,9008
042815415000,2009,9862
042815415000,2010,8361
042815415000,2011,7449
042815415000,2012,8930
042815415000,2013,10169
042815415000,2014,9958
042815415000,2015,8350
042815415000,2016,9287
042815415000,2017,9838
042815415000,2018,7368
042815415000,2019,7454
042815415000,2020,1989
042815461000,2005,16026
042815461000,2006,13478
042815461000,2007,14407
042815461000,2008,12933
042815461000,2009,12997
042815461000,2010,11426
042815461000,2011,11616
042815461000,2012,12673
042815461000,2013,16389
042815461000,2014,17509
042815461000,2015,16814
042815461000,2016,18785
042815461000,2017,19606
042815461000,2018,19752
042815461000,2019,17948
042815461000,2020,4600
042815505000,2005,3064
042815505000,2006,2332
042815505000,2007,2954
042815505000,2008,2649
042815505000,2009,2282
042815505000,2010,2517
042815505000,2011,2295
042815505000,2012,2308
042815505000,2013,2438
042815505000,2014,2609
042815505000,2015,2636
042815505000,2016,3671
042815505000,2017,3452
042815505000,2018,3458
042815505000,2019,3616
042815505000,2020,1320
042815506000,2005,13857
042815506000,2006,13924
042815506000,2007,21061
042815506000,2008,18257
042815506000,2009,17550
042815506000,2010,20479
042815506000,2011,18244
042815506000,2012,16533
042815506000,2013,16474
042815506000,2014,21833
042815506000,2015,19487
042815506000,2016,15433
042815506000,2017,24787
042815506000,2018,22019
042815506000,2019,20474
042815506000,2020,4765
042815513000,2005,628
042815513000,2006,445
042815513000,2007,260
042815513000,2008,126
042815513000,2009,14
042815513000,2010,24
042815513000,2011,4
042815513000,2012,79
042815513000,2013,332
042815513000,2014,290
042815513000,2015,113
042815513000,2016,276
042815513000,2017,183
042815513000,2018,383
042815513000,2019,1326
042815513000,2020,363
042815516000,2005,1494
042815516000,2006,1750
042815516000,2007,1611
042815516000,2008,1499
042815516000,2009,1429
042815516000,2010,1188
042815516000,2011,2397
042815516000,2012,2540
042815516000,2013,2830
042815516000,2014,2452
042815516000,2015,2187
042815516000,2016,2030
042815516000,2017,2540
042815516000,2018,3135
042815516000,2019,2657
042815516000,2020,1422
042815518000,2005,591
042815518000,2006,875
042815518000,2007,711
042815518000,2008,394
042815518000,2009,342
042815518000,2010,528
042815518000,2011,508
042815518000,2012,518
042815518000,2013,653
042815518000,2014,565
042815518000,2015,717
042815518000,2016,1209
042815518000,2017,1251
042815518000,2018,1173
042815518000,2019,1528
042815518000,2020,338
042815519000,2005,801
042815519000,2006,822
042815519000,2007,2590
042815519000,2008,2279
042815519000,2009,1986
042815519000,2010,2262
042815519000,2011,2348
042815519000,2012,2268
042815519000,2013,2497
042815519000,2014,2249
042815519000,2015,2286
042815519000,2016,2542
042815519000,2017,1776
042815519000,2018,1914
042815519000,2019,1974
042815519000,2020,967
042815601000,2005,1192
042815601000,2006,984
042815601000,2007,953
042815601000,2008,712
042815601000,2009,714
042815601000,2010,1081
042815601000,2011,1133
042815601000,2012,2110
042815601000,2013,2673
042815601000,2014,2593
042815601000,2015,2147
042815601000,2016,2041
042815601000,2017,2797
042815601000,2018,2849
042815601000,2019,2676
042815601000,2020,697
042815608000,2005,7072
042815608000,2006,8256
042815608000,2007,9036
042815608000,2008,6313
042815608000,2009,5775
042815608000,2010,5862
042815608000,2011,4925
042815608000,2012,4287
042815608000,2013,4322
042815608000,2014,4602
042815608000,2015,4907
042815608000,2016,4195
042815608000,2017,3193
042815608000,2018,3539
042815608000,2019,4573
042815608000,2020,1728
042815609000,2005,959
042815609000,2006,909
042815609000,2007,1431
042815609000,2008,1582
042815609000,2009,1244
042815609000,2010,1908
042815609000,2011,2145
042815609000,2012,3791
042815609000,2013,4285
042815609000,2014,4170
042815609000,2015,3487
042815609000,2016,5256
042815609000,2017,5761
042815609000,2018,6000
042815609000,2019,4938
042815609000,2020,979
042815610000,2005,110436
042815610000,2006,88078
042815610000,2007,77532
042815610000,2008,65862
042815610000,2009,63338
042815610000,2010,57849
042815610000,2011,66262
042815610000,2012,65197
042815610000,2013,71081
042815610000,2014,70120
042815610000,2015,58230
042815610000,2016,59929
042815610000,2017,56103
042815610000,2018,54190
042815610000,2019,56182
042815610000,2020,14349
042815611000,2005,826
042815611000,2006,419
042815611000,2007,432
042815611000,2008,207
042815611000,2009,227
042815611000,2010,228
042815611000,2011,199
042815611000,2012,344
042815611000,2013,152
042815611000,2014,151
042815611000,2015,156
042815611000,2016,93
042815611000,2017,36
042815611000,2018,59
042815611000,2019,31
042815611000,2020,7
042815614000,2005,5065
042815614000,2006,4554
042815614000,2007,2645
042815614000,2008,2634
042815614000,2009,2177
042815614000,2010,1553
042815614000,2011,1212
042815614000,2012,1806
042815614000,2013,2112
042815614000,2014,2053
042815614000,2015,2291
042815614000,2016,2494
042815614000,2017,3106
042815614000,2018,3412
042815614000,2019,2987
042815614000,2020,920
042815617000,2005,890
042815617000,2006,639
042815617000,2007,726
042815617000,2008,646
042815617000,2009,298
042815617000,2010,337
042815617000,2011,798
042815617000,2012,1917
042815617000,2013,894
042815617000,2014,683
042815617000,2015,921
042815617000,2016,1681
042815617000,2017,2203
042815617000,2018,1634
042815617000,2019,2187
042815617000,2020,424
042815662000,2005,33777
042815662000,2006,30464
042815662000,2007,26904
042815662000,2008,20750
042815662000,2009,19903
042815662000,2010,19515
042815662000,2011,23122
042815662000,2012,24465
042815662000,2013,25037
042815662000,2014,22356
042815662000,2015,24262
042815662000,2016,22068
042815662000,2017,22155
042815662000,2018,22454
042815662000,2019,24430
042815662000,2020,7789
051011506000,2005,3605
051011506000,2006,3566
051011506000,2007,4508
051011506000,2008,2916
051011506000,2009,4964
051011506000,2010,5199
051011506000,2011,3903
051011506000,2012,10519
051011506000,2013,11064
051011506000,2014,11475
051011506000,2015,12009
051011506000,2016,11106
051011506000,2017,9084
051011506000,2018,6488
051011506000,2019,5142
051011506000,2020,1946
051011508000,2005,2076
051011508000,2006,2847
051011508000,2007,2760
051011508000,2008,2532
051011508000,2009,2531
051011508000,2010,2855
051011508000,2011,2338
051011508000,2012,2837
051011508000,2013,2902
051011508000,2014,3941
051011508000,2015,4343
051011508000,2016,6926
051011508000,2017,4873
051011508000,2018,5775
051011508000,2019,5627
051011508000,2020,2222
051011520000,2005,3427
051011520000,2006,3926
051011520000,2007,6026
051011520000,2008,6990
051011520000,2009,6854
051011520000,2010,6025
051011520000,2011,6751
051011520000,2012,7040
051011520000,2013,6406
051011520000,2014,6995
051011520000,2015,6388
051011520000,2016,7415
051011520000,2017,8243
051011520000,2018,9080
051011520000,2019,10571
051011520000,2020,2590
051011521000,2005,56
051011521000,2006,64
051011521000,2007,184
051011521000,2008,866
051011521000,2009,275
051011521000,2010,291
051011521000,2011,190
051011521000,2012,339
051011521000,2013,243
051011521000,2014,251
051011521000,2015,313
051011521000,2016,161
051011521000,2017,152
051011521000,2018,119
051011521000,2019,109
051011521000,2020,21
051011661000,2005,57970
051011661000,2006,63939
051011661000,2007,69872
051011661000,2008,63704
051011661000,2009,63609
051011661000,2010,57274
051011661000,2011,66887
051011661000,2012,83767
051011661000,2013,78479
051011661000,2014,101118
051011661000,2015,132997
051011661000,2016,102492
051011661000,2017,120579
051011661000,2018,126995
051011661000,2019,126773
051011661000,2020,40793
051011701000,2005,3295
051011701000,2006,3696
051011701000,2007,5375
051011701000,2008,6600
051011701000,2009,6222
051011701000,2010,6105
051011701000,2011,4461
051011701000,2012,3550
051011701000,2013,2713
051011701000,2014,2374
051011701000,2015,2084
051011701000,2016,2452
051011701000,2017,2905
051011701000,2018,2696
051011701000,2019,3919
051011701000,2020,1038
051011707000,2005,1477
051011707000,2006,1410
051011707000,2007,1260
051011707000,2008,1099
051011707000,2009,636
051011707000,2010,458
051011707000,2011,581
051011707000,2012,591
051011707000,2013,740
051011707000,2014,630
051011707000,2015,677
051011707000,2016,762
051011707000,2017,654
051011707000,2018,527
051011707000,2019,242
051011707000,2020,70
051011710000,2005,4278
051011710000,2006,6127
051011710000,2007,7218
051011710000,2008,7765
051011710000,2009,7706
051011710000,2010,8798
051011710000,2011,11999
051011710000,2012,12467
051011710000,2013,13755
051011710000,2014,12877
051011710000,2015,11761
051011710000,2016,11951
051011710000,2017,9886
051011710000,2018,7733
051011710000,2019,8023
051011710000,2020,2346
051011712000,2005,2875
051011712000,2006,2838
051011712000,2007,3431
051011712000,2008,3388
051011712000,2009,3101
051011712000,2010,3194
051011712000,2011,2303
051011712000,2012,3048
051011712000,2013,2376
051011712000,2014,1808
051011712000,2015,2930
051011712000,2016,3619
051011712000,2017,3488
051011712000,2018,3383
051011712000,2019,2889
051011712000,2020,1520
051011716000,2005,3676
051011716000,2006,4114
051011716000,2007,4796
051011716000,2008,4465
051011716000,2009,5354
