ID_powiatu,year,p2013-hotele-kategorii-s
040416814000,2015,0
040416814000,2016,0
040416814000,2017,0
040416814000,2018,0
040416814000,2019,0
040416814000,2020,0
040416816000,1995,0
040416816000,1996,0
040416816000,1997,0
040416816000,1998,0
040416816000,1999,0
040416816000,2000,0
040416816000,2001,1
040416816000,2002,1
040416816000,2003,1
040416816000,2004,0
040416816000,2005,0
040416816000,2006,0
040416816000,2007,0
040416816000,2008,0
040416816000,2009,0
040416816000,2010,1
040416816000,2011,1
040416816000,2012,1
040416816000,2013,1
040416816000,2014,1
040416816000,2015,1
040416816000,2016,1
040416816000,2017,1
040416816000,2018,1
040416816000,2019,1
040416816000,2020,1
042214004000,1995,0
042214004000,1996,0
042214004000,1997,0
042214004000,1998,0
042214004000,1999,0
042214004000,2000,0
042214004000,2001,1
042214004000,2002,0
042214004000,2003,0
042214004000,2004,0
042214004000,2005,0
042214004000,2006,0
042214004000,2007,0
042214004000,2008,0
042214004000,2009,0
042214004000,2010,0
042214004000,2011,0
042214004000,2012,0
042214004000,2013,0
042214004000,2014,0
042214004000,2015,0
042214004000,2016,0
042214004000,2017,0
042214004000,2018,0
042214004000,2019,0
042214004000,2020,0
042214005000,1995,0
042214005000,1996,0
042214005000,1997,0
042214005000,1998,0
042214005000,1999,0
042214005000,2000,0
042214005000,2001,0
042214005000,2002,0
042214005000,2003,0
042214005000,2004,0
042214005000,2005,0
042214005000,2006,0
042214005000,2007,0
042214005000,2008,0
042214005000,2009,0
042214005000,2010,0
042214005000,2011,0
042214005000,2012,0
042214005000,2013,0
042214005000,2014,0
042214005000,2015,0
042214005000,2016,1
042214005000,2017,1
042214005000,2018,1
042214005000,2019,0
042214005000,2020,1
042214010000,1995,0
042214010000,1996,0
042214010000,1997,0
042214010000,1998,0
042214010000,1999,0
042214010000,2000,0
042214010000,2001,0
042214010000,2002,0
042214010000,2003,0
042214010000,2004,0
042214010000,2005,0
042214010000,2006,0
042214010000,2007,0
042214010000,2008,0
042214010000,2009,0
042214010000,2010,0
042214010000,2011,0
042214010000,2012,0
042214010000,2013,0
042214010000,2014,0
042214010000,2015,0
042214010000,2016,0
042214010000,2017,0
042214010000,2018,0
042214010000,2019,0
042214010000,2020,0
042214011000,1995,0
042214011000,1996,0
042214011000,1997,0
042214011000,1998,0
042214011000,1999,1
042214011000,2000,5
042214011000,2001,5
042214011000,2002,2
042214011000,2003,0
042214011000,2004,0
042214011000,2005,0
042214011000,2006,0
042214011000,2007,0
042214011000,2008,1
042214011000,2009,2
042214011000,2010,1
042214011000,2011,2
042214011000,2012,2
042214011000,2013,2
042214011000,2014,2
042214011000,2015,3
042214011000,2016,3
042214011000,2017,3
042214011000,2018,3
042214011000,2019,1
042214011000,2020,1
042214015000,1995,0
042214015000,1996,0
042214015000,1997,0
042214015000,1998,0
042214015000,1999,1
042214015000,2000,0
042214015000,2001,0
042214015000,2002,0
042214015000,2003,0
042214015000,2004,0
042214015000,2005,0
042214015000,2006,0
042214015000,2007,0
042214015000,2008,0
042214015000,2009,0
042214015000,2010,0
042214015000,2011,0
042214015000,2012,0
042214015000,2013,0
042214015000,2014,0
042214015000,2015,0
042214015000,2016,0
042214015000,2017,0
042214015000,2018,0
042214015000,2019,0
042214015000,2020,0
042214101000,1995,1
042214101000,1996,1
042214101000,1997,1
042214101000,1998,2
042214101000,1999,0
042214101000,2000,0
042214101000,2001,0
042214101000,2002,0
042214101000,2003,0
042214101000,2004,0
042214101000,2005,0
042214101000,2006,0
042214101000,2007,0
042214101000,2008,0
042214101000,2009,0
042214101000,2010,0
042214101000,2011,0
042214101000,2012,0
042214101000,2013,0
042214101000,2014,0
042214101000,2015,0
042214101000,2016,0
042214101000,2017,0
042214101000,2018,0
042214101000,2019,0
042214101000,2020,0
042214108000,1995,0
042214108000,1996,0
042214108000,1997,0
042214108000,1998,0
042214108000,1999,0
042214108000,2000,1
042214108000,2001,1
042214108000,2002,1
042214108000,2003,0
042214108000,2004,0
042214108000,2005,0
042214108000,2006,0
042214108000,2007,0
042214108000,2008,0
042214108000,2009,0
042214108000,2010,0
042214108000,2011,0
042214108000,2012,0
042214108000,2013,0
042214108000,2014,0
042214108000,2015,0
042214108000,2016,0
042214108000,2017,0
042214108000,2018,0
042214108000,2019,0
042214108000,2020,0
042214112000,1995,1
042214112000,1996,1
042214112000,1997,2
042214112000,1998,2
042214112000,1999,0
042214112000,2000,0
042214112000,2001,0
042214112000,2002,0
042214112000,2003,0
042214112000,2004,0
042214112000,2005,0
042214112000,2006,0
042214112000,2007,0
042214112000,2008,0
042214112000,2009,0
042214112000,2010,0
042214112000,2011,0
042214112000,2012,0
042214112000,2013,0
042214112000,2014,0
042214112000,2015,0
042214112000,2016,0
042214112000,2017,0
042214112000,2018,0
042214112000,2019,0
042214112000,2020,0
042214163000,1995,1
042214163000,1996,1
042214163000,1997,1
042214163000,1998,1
042214163000,1999,0
042214163000,2000,1
042214163000,2001,1
042214163000,2002,1
042214163000,2003,1
042214163000,2004,1
042214163000,2005,1
042214163000,2006,1
042214163000,2007,1
042214163000,2008,1
042214163000,2009,1
042214163000,2010,2
042214163000,2011,2
042214163000,2012,2
042214163000,2013,2
042214163000,2014,2
042214163000,2015,2
042214163000,2016,2
042214163000,2017,2
042214163000,2018,2
042214163000,2019,2
042214163000,2020,2
042214207000,1995,1
042214207000,1996,1
042214207000,1997,1
042214207000,1998,1
042214207000,1999,1
042214207000,2000,1
042214207000,2001,1
042214207000,2002,1
042214207000,2003,1
042214207000,2004,1
042214207000,2005,1
042214207000,2006,1
042214207000,2007,1
042214207000,2008,1
042214207000,2009,1
042214207000,2010,1
042214207000,2011,1
042214207000,2012,1
042214207000,2013,1
042214207000,2014,1
042214207000,2015,1
042214207000,2016,0
042214207000,2017,0
042214207000,2018,0
042214207000,2019,0
042214207000,2020,0
042214209000,1995,4
042214209000,1996,3
042214209000,1997,2
042214209000,1998,2
042214209000,1999,2
042214209000,2000,1
042214209000,2001,1
042214209000,2002,1
042214209000,2003,1
042214209000,2004,1
042214209000,2005,1
042214209000,2006,1
042214209000,2007,1
042214209000,2008,1
042214209000,2009,1
042214209000,2010,1
042214209000,2011,1
042214209000,2012,1
042214209000,2013,1
042214209000,2014,1
042214209000,2015,1
042214209000,2016,1
042214209000,2017,1
042214209000,2018,1
042214209000,2019,1
042214209000,2020,1
042214213000,1995,1
042214213000,1996,2
042214213000,1997,1
042214213000,1998,0
042214213000,1999,1
042214213000,2000,1
042214213000,2001,2
042214213000,2002,2
042214213000,2003,2
042214213000,2004,1
042214213000,2005,0
042214213000,2006,0
042214213000,2007,1
042214213000,2008,1
042214213000,2009,1
042214213000,2010,1
042214213000,2011,1
042214213000,2012,1
042214213000,2013,1
042214213000,2014,1
042214213000,2015,1
042214213000,2016,0
042214213000,2017,0
042214213000,2018,0
042214213000,2019,0
042214213000,2020,0
042214214000,1995,0
042214214000,1996,0
042214214000,1997,0
042214214000,1998,0
042214214000,1999,1
042214214000,2000,1
042214214000,2001,1
042214214000,2002,1
042214214000,2003,1
042214214000,2004,0
042214214000,2005,0
042214214000,2006,0
042214214000,2007,0
042214214000,2008,0
042214214000,2009,1
042214214000,2010,1
042214214000,2011,1
042214214000,2012,1
042214214000,2013,1
042214214000,2014,1
042214214000,2015,1
042214214000,2016,1
042214214000,2017,1
042214214000,2018,1
042214214000,2019,0
042214214000,2020,0
042214216000,2002,0
042214216000,2003,0
042214216000,2004,0
042214216000,2005,0
042214216000,2006,0
042214216000,2007,0
042214216000,2008,0
042214216000,2009,0
042214216000,2010,0
042214216000,2011,0
042214216000,2012,0
042214216000,2013,0
042214216000,2014,0
042214216000,2015,0
042214216000,2016,0
042214216000,2017,0
042214216000,2018,0
042214216000,2019,0
042214216000,2020,0
042214361000,1995,0
042214361000,1996,0
042214361000,1997,0
042214361000,1998,0
042214361000,1999,0
042214361000,2000,0
042214361000,2001,0
042214361000,2002,0
042214361000,2003,0
042214361000,2004,0
042214361000,2005,0
042214361000,2006,0
042214361000,2007,0
042214361000,2008,0
042214361000,2009,0
042214361000,2010,0
042214361000,2011,0
042214361000,2012,0
042214361000,2013,0
042214361000,2014,0
042214361000,2015,0
042214361000,2016,0
042214361000,2017,0
042214361000,2018,0
042214361000,2019,0
042214361000,2020,0
042214362000,1995,2
042214362000,1996,2
042214362000,1997,2
042214362000,1998,3
042214362000,1999,3
042214362000,2000,2
042214362000,2001,3
042214362000,2002,2
042214362000,2003,2
042214362000,2004,1
042214362000,2005,1
042214362000,2006,1
042214362000,2007,1
042214362000,2008,1
042214362000,2009,2
042214362000,2010,1
042214362000,2011,0
042214362000,2012,0
042214362000,2013,0
042214362000,2014,0
042214362000,2015,0
042214362000,2016,0
042214362000,2017,0
042214362000,2018,0
042214362000,2019,0
042214362000,2020,0
042214364000,1995,0
042214364000,1996,0
042214364000,1997,0
042214364000,1998,0
042214364000,1999,0
042214364000,2000,1
042214364000,2001,2
042214364000,2002,1
042214364000,2003,1
042214364000,2004,1
042214364000,2005,0
042214364000,2006,0
042214364000,2007,0
042214364000,2008,0
042214364000,2009,0
042214364000,2010,0
042214364000,2011,0
042214364000,2012,0
042214364000,2013,0
042214364000,2014,0
042214364000,2015,0
042214364000,2016,0
042214364000,2017,0
042214364000,2018,0
042214364000,2019,0
042214364000,2020,0
042217202000,1995,0
042217202000,1996,0
042217202000,1997,0
042217202000,1998,0
042217202000,1999,0
042217202000,2000,0
042217202000,2001,0
042217202000,2002,1
042217202000,2003,1
042217202000,2004,3
042217202000,2005,2
042217202000,2006,2
042217202000,2007,2
042217202000,2008,2
042217202000,2009,2
042217202000,2010,2
042217202000,2011,2
042217202000,2012,3
042217202000,2013,3
042217202000,2014,3
042217202000,2015,3
042217202000,2016,3
042217202000,2017,3
042217202000,2018,3
042217202000,2019,3
042217202000,2020,3
042217203000,1995,1
042217203000,1996,2
042217203000,1997,1
042217203000,1998,1
042217203000,1999,2
042217203000,2000,0
042217203000,2001,0
042217203000,2002,0
042217203000,2003,0
042217203000,2004,0
042217203000,2005,0
042217203000,2006,0
042217203000,2007,0
042217203000,2008,0
042217203000,2009,0
042217203000,2010,0
042217203000,2011,0
042217203000,2012,0
042217203000,2013,0
042217203000,2014,0
042217203000,2015,0
042217203000,2016,0
042217203000,2017,0
042217203000,2018,0
042217203000,2019,0
042217203000,2020,0
042217206000,1995,0
042217206000,1996,0
042217206000,1997,0
042217206000,1998,0
042217206000,1999,0
042217206000,2000,0
042217206000,2001,0
042217206000,2002,0
042217206000,2003,0
042217206000,2004,0
042217206000,2005,1
042217206000,2006,1
042217206000,2007,1
042217206000,2008,1
042217206000,2009,1
042217206000,2010,1
042217206000,2011,1
042217206000,2012,1
042217206000,2013,1
042217206000,2014,1
042217206000,2015,1
042217206000,2016,1
042217206000,2017,1
042217206000,2018,1
042217206000,2019,1
042217206000,2020,1
042815402000,1995,0
042815402000,1996,0
042815402000,1997,0
042815402000,1998,0
042815402000,1999,0
042815402000,2000,0
042815402000,2001,0
042815402000,2002,0
042815402000,2003,0
042815402000,2004,0
042815402000,2005,0
042815402000,2006,0
042815402000,2007,0
042815402000,2008,0
042815402000,2009,0
042815402000,2010,0
042815402000,2011,0
042815402000,2012,0
042815402000,2013,0
042815402000,2014,0
042815402000,2015,0
042815402000,2016,0
042815402000,2017,0
042815402000,2018,0
042815402000,2019,0
042815402000,2020,0
042815403000,1995,0
042815403000,1996,0
042815403000,1997,0
042815403000,1998,0
042815403000,1999,0
042815403000,2000,0
042815403000,2001,0
042815403000,2002,0
042815403000,2003,0
042815403000,2004,1
042815403000,2005,0
042815403000,2006,1
042815403000,2007,0
042815403000,2008,0
042815403000,2009,0
042815403000,2010,0
042815403000,2011,0
042815403000,2012,0
042815403000,2013,0
042815403000,2014,0
042815403000,2015,0
042815403000,2016,0
042815403000,2017,0
042815403000,2018,0
042815403000,2019,0
042815403000,2020,0
042815404000,1995,0
042815404000,1996,1
042815404000,1997,0
042815404000,1998,0
042815404000,1999,0
042815404000,2000,0
042815404000,2001,0
042815404000,2002,0
042815404000,2003,0
042815404000,2004,0
042815404000,2005,0
042815404000,2006,0
042815404000,2007,0
042815404000,2008,0
042815404000,2009,0
042815404000,2010,0
042815404000,2011,0
042815404000,2012,0
042815404000,2013,0
042815404000,2014,0
042815404000,2015,0
042815404000,2016,0
042815404000,2017,0
042815404000,2018,0
042815404000,2019,0
042815404000,2020,0
042815407000,1995,2
042815407000,1996,2
042815407000,1997,3
042815407000,1998,3
042815407000,1999,0
042815407000,2000,0
042815407000,2001,0
042815407000,2002,0
042815407000,2003,0
042815407000,2004,0
042815407000,2005,0
042815407000,2006,0
042815407000,2007,0
042815407000,2008,0
042815407000,2009,0
042815407000,2010,0
042815407000,2011,0
042815407000,2012,0
042815407000,2013,0
042815407000,2014,0
042815407000,2015,0
042815407000,2016,0
042815407000,2017,0
042815407000,2018,0
042815407000,2019,0
042815407000,2020,0
042815412000,1995,0
042815412000,1996,0
042815412000,1997,0
042815412000,1998,0
042815412000,1999,0
042815412000,2000,0
042815412000,2001,0
042815412000,2002,0
042815412000,2003,0
042815412000,2004,0
042815412000,2005,0
042815412000,2006,0
042815412000,2007,0
042815412000,2008,0
042815412000,2009,0
042815412000,2010,0
042815412000,2011,0
042815412000,2012,0
042815412000,2013,0
042815412000,2014,0
042815412000,2015,0
042815412000,2016,0
042815412000,2017,0
042815412000,2018,0
042815412000,2019,0
042815412000,2020,0
042815415000,1995,1
042815415000,1996,0
042815415000,1997,1
042815415000,1998,0
042815415000,1999,0
042815415000,2000,0
042815415000,2001,0
042815415000,2002,0
042815415000,2003,0
042815415000,2004,0
042815415000,2005,0
042815415000,2006,0
042815415000,2007,0
042815415000,2008,0
042815415000,2009,0
042815415000,2010,0
042815415000,2011,0
042815415000,2012,0
042815415000,2013,0
042815415000,2014,0
042815415000,2015,0
042815415000,2016,0
042815415000,2017,0
042815415000,2018,0
042815415000,2019,0
042815415000,2020,0
042815461000,1995,0
042815461000,1996,0
042815461000,1997,0
042815461000,1998,0
042815461000,1999,0
042815461000,2000,1
042815461000,2001,0
042815461000,2002,0
042815461000,2003,0
042815461000,2004,0
042815461000,2005,0
042815461000,2006,0
042815461000,2007,0
042815461000,2008,0
042815461000,2009,0
042815461000,2010,0
042815461000,2011,0
042815461000,2012,0
042815461000,2013,0
042815461000,2014,0
042815461000,2015,0
042815461000,2016,0
042815461000,2017,0
042815461000,2018,0
042815461000,2019,0
042815461000,2020,0
042815505000,1995,1
042815505000,1996,1
042815505000,1997,1
042815505000,1998,2
042815505000,1999,4
042815505000,2000,5
042815505000,2001,5
042815505000,2002,1
042815505000,2003,1
042815505000,2004,0
042815505000,2005,0
042815505000,2006,0
042815505000,2007,1
042815505000,2008,1
042815505000,2009,1
042815505000,2010,1
042815505000,2011,0
042815505000,2012,0
042815505000,2013,0
042815505000,2014,0
042815505000,2015,0
042815505000,2016,0
042815505000,2017,0
042815505000,2018,0
042815505000,2019,0
042815505000,2020,0
042815506000,1995,1
042815506000,1996,2
042815506000,1997,2
042815506000,1998,2
042815506000,1999,3
042815506000,2000,1
042815506000,2001,1
042815506000,2002,0
042815506000,2003,0
042815506000,2004,0
042815506000,2005,0
042815506000,2006,0
042815506000,2007,0
042815506000,2008,0
042815506000,2009,0
042815506000,2010,0
042815506000,2011,0
042815506000,2012,0
042815506000,2013,0
042815506000,2014,0
042815506000,2015,0
042815506000,2016,0
042815506000,2017,0
042815506000,2018,0
042815506000,2019,0
042815506000,2020,0
042815513000,1995,0
042815513000,1996,1
042815513000,1997,0
042815513000,1998,0
042815513000,1999,0
042815513000,2000,0
042815513000,2001,1
042815513000,2002,0
042815513000,2003,0
042815513000,2004,0
042815513000,2005,0
042815513000,2006,0
042815513000,2007,0
042815513000,2008,0
042815513000,2009,0
042815513000,2010,0
042815513000,2011,0
042815513000,2012,0
042815513000,2013,0
042815513000,2014,0
042815513000,2015,0
042815513000,2016,0
042815513000,2017,0
042815513000,2018,0
042815513000,2019,0
042815513000,2020,0
042815516000,1995,0
042815516000,1996,0
042815516000,1997,0
042815516000,1998,0
042815516000,1999,1
042815516000,2000,0
042815516000,2001,0
042815516000,2002,0
042815516000,2003,0
042815516000,2004,0
042815516000,2005,0
042815516000,2006,0
042815516000,2007,0
042815516000,2008,0
042815516000,2009,0
042815516000,2010,0
042815516000,2011,0
042815516000,2012,0
042815516000,2013,0
042815516000,2014,0
042815516000,2015,0
042815516000,2016,0
042815516000,2017,0
042815516000,2018,0
042815516000,2019,0
042815516000,2020,0
042815518000,2002,1
042815518000,2003,0
042815518000,2004,0
042815518000,2005,0
042815518000,2006,0
042815518000,2007,0
042815518000,2008,0
042815518000,2009,0
042815518000,2010,0
042815518000,2011,0
042815518000,2012,0
042815518000,2013,0
042815518000,2014,0
042815518000,2015,0
042815518000,2016,0
042815518000,2017,0
042815518000,2018,0
042815518000,2019,0
042815518000,2020,0
042815519000,2002,0
042815519000,2003,0
042815519000,2004,0
042815519000,2005,0
042815519000,2006,0
042815519000,2007,0
042815519000,2008,0
042815519000,2009,0
042815519000,2010,0
042815519000,2011,0
042815519000,2012,0
042815519000,2013,0
042815519000,2014,0
042815519000,2015,0
042815519000,2016,0
042815519000,2017,0
042815519000,2018,0
042815519000,2019,0
042815519000,2020,0
042815601000,1995,1
042815601000,1996,1
042815601000,1997,1
042815601000,1998,1
042815601000,1999,1
042815601000,2000,4
042815601000,2001,4
042815601000,2002,4
042815601000,2003,1
042815601000,2004,2
042815601000,2005,2
042815601000,2006,1
042815601000,2007,1
042815601000,2008,1
042815601000,2009,1
042815601000,2010,1
042815601000,2011,1
042815601000,2012,2
042815601000,2013,2
042815601000,2014,2
042815601000,2015,0
042815601000,2016,0
042815601000,2017,0
042815601000,2018,0
042815601000,2019,0
042815601000,2020,0
042815608000,1995,1
042815608000,1996,1
042815608000,1997,3
042815608000,1998,3
042815608000,1999,0
042815608000,2000,0
042815608000,2001,1
042815608000,2002,1
042815608000,2003,1
042815608000,2004,0
042815608000,2005,0
042815608000,2006,0
042815608000,2007,0
042815608000,2008,0
042815608000,2009,0
042815608000,2010,0
042815608000,2011,0
042815608000,2012,0
042815608000,2013,0
042815608000,2014,0
042815608000,2015,0
042815608000,2016,0
042815608000,2017,0
042815608000,2018,0
042815608000,2019,0
042815608000,2020,0
042815609000,1995,0
042815609000,1996,0
042815609000,1997,0
042815609000,1998,0
042815609000,1999,0
042815609000,2000,0
042815609000,2001,0
042815609000,2002,0
042815609000,2003,0
042815609000,2004,0
042815609000,2005,0
042815609000,2006,0
042815609000,2007,0
042815609000,2008,0
042815609000,2009,0
042815609000,2010,0
042815609000,2011,0
042815609000,2012,0
042815609000,2013,0
042815609000,2014,0
042815609000,2015,0
042815609000,2016,0
042815609000,2017,0
042815609000,2018,0
042815609000,2019,0
042815609000,2020,0
042815610000,1995,0
042815610000,1996,0
042815610000,1997,1
042815610000,1998,3
042815610000,1999,3
042815610000,2000,5
042815610000,2001,5
042815610000,2002,6
042815610000,2003,3
042815610000,2004,2
042815610000,2005,2
042815610000,2006,1
042815610000,2007,1
042815610000,2008,1
042815610000,2009,1
042815610000,2010,1
042815610000,2011,1
042815610000,2012,1
042815610000,2013,1
042815610000,2014,1
042815610000,2015,1
042815610000,2016,1
042815610000,2017,1
042815610000,2018,1
042815610000,2019,1
042815610000,2020,1
042815611000,1995,0
042815611000,1996,0
042815611000,1997,0
042815611000,1998,0
042815611000,1999,0
042815611000,2000,0
042815611000,2001,0
042815611000,2002,0
042815611000,2003,0
042815611000,2004,0
042815611000,2005,0
042815611000,2006,0
042815611000,2007,0
042815611000,2008,0
042815611000,2009,0
042815611000,2010,0
042815611000,2011,0
042815611000,2012,0
042815611000,2013,0
042815611000,2014,0
042815611000,2015,0
042815611000,2016,0
042815611000,2017,0
042815611000,2018,0
042815611000,2019,0
042815611000,2020,0
042815614000,1995,0
042815614000,1996,0
042815614000,1997,1
042815614000,1998,1
042815614000,1999,2
042815614000,2000,2
042815614000,2001,2
042815614000,2002,1
042815614000,2003,1
042815614000,2004,1
042815614000,2005,2
042815614000,2006,2
042815614000,2007,1
042815614000,2008,1
042815614000,2009,1
042815614000,2010,1
042815614000,2011,1
042815614000,2012,0
042815614000,2013,0
042815614000,2014,0
042815614000,2015,0
042815614000,2016,0
042815614000,2017,0
042815614000,2018,0
042815614000,2019,0
042815614000,2020,0
042815617000,1995,3
042815617000,1996,3
042815617000,1997,5
042815617000,1998,5
042815617000,1999,2
042815617000,2000,2
042815617000,2001,2
042815617000,2002,1
042815617000,2003,1
042815617000,2004,0
042815617000,2005,0
042815617000,2006,0
042815617000,2007,0
042815617000,2008,0
042815617000,2009,0
042815617000,2010,1
042815617000,2011,1
042815617000,2012,1
042815617000,2013,1
042815617000,2014,1
042815617000,2015,1
042815617000,2016,0
042815617000,2017,0
042815617000,2018,0
042815617000,2019,0
042815617000,2020,0
042815662000,1995,2
042815662000,1996,1
042815662000,1997,1
042815662000,1998,3
042815662000,1999,3
042815662000,2000,2
042815662000,2001,1
042815662000,2002,1
042815662000,2003,2
042815662000,2004,1
042815662000,2005,1
042815662000,2006,2
042815662000,2007,2
042815662000,2008,2
042815662000,2009,2
042815662000,2010,0
042815662000,2011,0
042815662000,2012,0
042815662000,2013,0
042815662000,2014,0
042815662000,2015,0
042815662000,2016,0
042815662000,2017,0
042815662000,2018,0
042815662000,2019,0
042815662000,2020,0
051011506000,1995,1
051011506000,1996,1
051011506000,1997,1
051011506000,1998,2
051011506000,1999,1
051011506000,2000,1
051011506000,2001,2
051011506000,2002,2
051011506000,2003,2
051011506000,2004,2
051011506000,2005,1
051011506000,2006,1
051011506000,2007,1
051011506000,2008,1
051011506000,2009,1
051011506000,2010,1
051011506000,2011,1
051011506000,2012,1
051011506000,2013,1
051011506000,2014,1
051011506000,2015,1
051011506000,2016,1
051011506000,2017,1
051011506000,2018,1
051011506000,2019,1
051011506000,2020,0
051011508000,1995,1
051011508000,1996,1
051011508000,1997,2
051011508000,1998,3
051011508000,1999,3
051011508000,2000,3
051011508000,2001,3
051011508000,2002,2
051011508000,2003,2
051011508000,2004,1
051011508000,2005,1
051011508000,2006,1
051011508000,2007,1
051011508000,2008,1
051011508000,2009,1
051011508000,2010,1
051011508000,2011,0
051011508000,2012,0
051011508000,2013,0
051011508000,2014,0
051011508000,2015,0
051011508000,2016,0
051011508000,2017,0
051011508000,2018,0
051011508000,2019,0
051011508000,2020,0
051011520000,1995,0
051011520000,1996,0
051011520000,1997,1
051011520000,1998,1
051011520000,1999,0
051011520000,2000,1
051011520000,2001,1
051011520000,2002,1
051011520000,2003,1
051011520000,2004,1
051011520000,2005,0
051011520000,2006,0
051011520000,2007,0
051011520000,2008,0
051011520000,2009,0
051011520000,2010,0
051011520000,2011,0
051011520000,2012,0
051011520000,2013,0
051011520000,2014,0
051011520000,2015,0
051011520000,2016,0
051011520000,2017,0
051011520000,2018,0
051011520000,2019,0
051011520000,2020,0
051011521000,2002,0
051011521000,2003,0
051011521000,2004,0
051011521000,2005,0
051011521000,2006,0
051011521000,2007,0
051011521000,2008,0
051011521000,2009,0
051011521000,2010,0
051011521000,2011,0
051011521000,2012,0
051011521000,2013,0
051011521000,2014,0
051011521000,2015,0
051011521000,2016,0
051011521000,2017,0
051011521000,2018,0
051011521000,2019,0
051011521000,2020,0
051011661000,1995,5
051011661000,1996,10
051011661000,1997,11
051011661000,1998,11
051011661000,1999,9
051011661000,2000,5
051011661000,2001,3
051011661000,2002,2
051011661000,2003,2
051011661000,2004,2
051011661000,2005,2
051011661000,2006,2
051011661000,2007,2
051011661000,2008,2
051011661000,2009,2
051011661000,2010,2
051011661000,2011,2
051011661000,2012,2
051011661000,2013,3
051011661000,2014,2
051011661000,2015,2
051011661000,2016,2
051011661000,2017,2
051011661000,2018,2
051011661000,2019,2
051011661000,2020,0
051011701000,1995,0
051011701000,1996,2
051011701000,1997,1
051011701000,1998,2
051011701000,1999,0
051011701000,2000,1
051011701000,2001,1
051011701000,2002,1
051011701000,2003,0
051011701000,2004,0
051011701000,2005,0
051011701000,2006,0
051011701000,2007,0
051011701000,2008,0
051011701000,2009,0
051011701000,2010,0
051011701000,2011,0
051011701000,2012,0
051011701000,2013,0
051011701000,2014,0
051011701000,2015,0
051011701000,2016,0
051011701000,2017,0
051011701000,2018,0
051011701000,2019,0
051011701000,2020,0
051011707000,1995,0
051011707000,1996,1
051011707000,1997,1
051011707000,1998,1
051011707000,1999,2
051011707000,2000,2
051011707000,2001,2
051011707000,2002,2
051011707000,2003,1
051011707000,2004,1
051011707000,2005,1
051011707000,2006,1
051011707000,2007,1
051011707000,2008,1
051011707000,2009,1
051011707000,2010,1
051011707000,2011,1
051011707000,2012,1
051011707000,2013,1
051011707000,2014,1
051011707000,2015,1
051011707000,2016,1
051011707000,2017,1
051011707000,2018,1
051011707000,2019,1
051011707000,2020,1
051011710000,1995,0
051011710000,1996,0
051011710000,1997,1
051011710000,1998,1
051011710000,1999,0
051011710000,2000,1
051011710000,2001,1
051011710000,2002,1
051011710000,2003,0
051011710000,2004,0
051011710000,2005,0
051011710000,2006,0
051011710000,2007,0
051011710000,2008,0
051011710000,2009,0
051011710000,2010,0
051011710000,2011,0
051011710000,2012,0
051011710000,2013,0
051011710000,2014,0
051011710000,2015,0
051011710000,2016,0
051011710000,2017,0
051011710000,2018,0
051011710000,2019,0
051011710000,2020,0
051011712000,1995,1
051011712000,1996,1
051011712000,1997,1
051011712000,1998,2
051011712000,1999,3
051011712000,2000,2
051011712000,2001,3
051011712000,2002,2
051011712000,2003,2
051011712000,2004,2
051011712000,2005,2
051011712000,2006,2
051011712000,2007,2
051011712000,2008,2
051011712000,2009,2
051011712000,2010,2
051011712000,2011,2
051011712000,2012,2
051011712000,2013,2
051011712000,2014,2
051011712000,2015,2
051011712000,2016,2
051011712000,2017,1
051011712000,2018,1
051011712000,2019,1
051011712000,2020,1
051011716000,1995,0
051011716000,1996,1
051011716000,1997,0
051011716000,1998,0
051011716000,1999,1
051011716000,2000,1
051011716000,2001,1
051011716000,2002,1
051011716000,2003,0
051011716000,2004,0
051011716000,2005,0
051011716000,2006,0
051011716000,2007,0
051011716000,2008,0
051011716000,2009,0
051011716000,2010,0
051011716000,2011,0
051011716000,2012,0
051011716000,2013,0
051011716000,2014,0
051011716000,2015,0
051011716000,2016,0
051011716000,2017,0
051011716000,2018,0
051011716000,2019,0
051011716000,2020,0
051011762000,1995,1
051011762000,1996,2
051011762000,1997,2
051011762000,1998,1
051011762000,1999,2
051011762000,2000,1
051011762000,2001,2
051011762000,2002,2
051011762000,2003,1
051011762000,2004,1
051011762000,2005,1
051011762000,2006,1
051011762000,2007,1
051011762000,2008,2
051011762000,2009,2
051011762000,2010,2
051011762000,2011,2
051011762000,2012,2
051011762000,2013,2
051011762000,2014,2
051011762000,2015,2
051011762000,2016,2
051011762000,2017,2
051011762000,2018,2
051011762000,2019,2
051011762000,2020,2
051011803000,1995,0
051011803000,1996,0
051011803000,1997,0
051011803000,1998,0
051011803000,1999,0
051011803000,2000,0
051011803000,2001,0
051011803000,2002,0
051011803000,2003,0
051011803000,2004,0
051011803000,2005,0
051011803000,2006,0
051011803000,2007,0
051011803000,2008,0
051011803000,2009,0
051011803000,2010,0
051011803000,2011,0
051011803000,2012,0
051011803000,2013,0
051011803000,2014,0
051011803000,2015,0
051011803000,2016,0
051011803000,2017,0
051011803000,2018,0
051011803000,2019,0
051011803000,2020,0
051011809000,1995,0
051011809000,1996,0
051011809000,1997,0
051011809000,1998,0
051011809000,1999,0
051011809000,2000,0
051011809000,2001,0
051011809000,2002,0
051011809000,2003,0
051011809000,2004,0
051011809000,2005,0
051011809000,2006,0
051011809000,2007,0
051011809000,2008,0
051011809000,2009,0
