ID_powiatu,year,p2813-handel-naprawa-pojazdów-samochodowych-transport-i-gospodarka-magazynowa-zakwaterowanie-i-gastronomia-informacja-i-komunikacja-ogółem
031613204000,2009,2192
031613204000,2010,2208
031613204000,2011,2002
031613204000,2012,2016
031613204000,2013,2105
031613204000,2014,2181
031613204000,2015,2102
031613204000,2016,2282
031613204000,2017,2413
031613204000,2018,2334
031613204000,2019,2439
031613204000,2020,2238
031613205000,2005,1506
031613205000,2006,1656
031613205000,2007,1589
031613205000,2008,1767
031613205000,2009,1676
031613205000,2010,1743
031613205000,2011,1715
031613205000,2012,1719
031613205000,2013,1816
031613205000,2014,1965
031613205000,2015,2165
031613205000,2016,2266
031613205000,2017,2486
031613205000,2018,2224
031613205000,2019,2279
031613205000,2020,2341
031613208000,2005,1233
031613208000,2006,1309
031613208000,2007,1422
031613208000,2008,1523
031613208000,2009,1349
031613208000,2010,1425
031613208000,2011,1451
031613208000,2012,1425
031613208000,2013,1605
031613208000,2014,1659
031613208000,2015,1537
031613208000,2016,1801
031613208000,2017,1842
031613208000,2018,2070
031613208000,2019,2097
031613208000,2020,2030
031613209000,2005,2048
031613209000,2006,2259
031613209000,2007,2545
031613209000,2008,3287
031613209000,2009,3066
031613209000,2010,3206
031613209000,2011,3509
031613209000,2012,3456
031613209000,2013,3463
031613209000,2014,3576
031613209000,2015,3532
031613209000,2016,3725
031613209000,2017,3618
031613209000,2018,3574
031613209000,2019,3570
031613209000,2020,3574
031613211000,2005,1474
031613211000,2006,1741
031613211000,2007,1776
031613211000,2008,2024
031613211000,2009,1845
031613211000,2010,1967
031613211000,2011,2335
031613211000,2012,2286
031613211000,2013,2319
031613211000,2014,2369
031613211000,2015,2347
031613211000,2016,2667
031613211000,2017,2804
031613211000,2018,2954
031613211000,2019,3090
031613211000,2020,3085
031613261000,2005,12705
031613261000,2006,12983
031613261000,2007,12962
031613261000,2008,14219
031613261000,2009,14234
031613261000,2010,14271
031613261000,2011,13342
031613261000,2012,12896
031613261000,2013,13159
031613261000,2014,13326
031613261000,2015,13381
031613261000,2016,13687
031613261000,2017,14468
031613261000,2018,14491
031613261000,2019,14728
031613261000,2020,13662
040410603000,2005,2657
040410603000,2006,2970
040410603000,2007,3520
040410603000,2008,3351
040410603000,2009,4053
040410603000,2010,4587
040410603000,2011,4925
040410603000,2012,5132
040410603000,2013,5014
040410603000,2014,5408
040410603000,2015,5341
040410603000,2016,5700
040410603000,2017,6110
040410603000,2018,6481
040410603000,2019,6531
040410603000,2020,6096
040410615000,2005,1197
040410615000,2006,1544
040410615000,2007,1736
040410615000,2008,1859
040410615000,2009,2211
040410615000,2010,2566
040410615000,2011,2735
040410615000,2012,2569
040410615000,2013,2685
040410615000,2014,2983
040410615000,2015,3145
040410615000,2016,3414
040410615000,2017,3638
040410615000,2018,3672
040410615000,2019,3841
040410615000,2020,3737
040410661000,2005,26949
040410661000,2006,27853
040410661000,2007,28452
040410661000,2008,29110
040410661000,2009,28350
040410661000,2010,27837
040410661000,2011,27325
040410661000,2012,26378
040410661000,2013,27715
040410661000,2014,29452
040410661000,2015,29236
040410661000,2016,30153
040410661000,2017,31330
040410661000,2018,32508
040410661000,2019,33355
040410661000,2020,31917
040410663000,2005,15019
040410663000,2006,15261
040410663000,2007,16411
040410663000,2008,15984
040410663000,2009,18185
040410663000,2010,17822
040410663000,2011,18070
040410663000,2012,17408
040410663000,2013,17110
040410663000,2014,18067
040410663000,2015,17570
040410663000,2016,18495
040410663000,2017,18829
040410663000,2018,21162
040410663000,2019,21343
040410663000,2020,20383
040410702000,2005,1682
040410702000,2006,1954
040410702000,2007,2102
040410702000,2008,2256
040410702000,2009,2292
040410702000,2010,2584
040410702000,2011,2752
040410702000,2012,2807
040410702000,2013,2827
040410702000,2014,2927
040410702000,2015,2842
040410702000,2016,3195
040410702000,2017,3492
040410702000,2018,3290
040410702000,2019,3165
040410702000,2020,3118
040410704000,2005,699
040410704000,2006,746
040410704000,2007,842
040410704000,2008,905
040410704000,2009,876
040410704000,2010,1122
040410704000,2011,1093
040410704000,2012,1071
040410704000,2013,1192
040410704000,2014,1145
040410704000,2015,1134
040410704000,2016,1323
040410704000,2017,1303
040410704000,2018,1278
040410704000,2019,1274
040410704000,2020,1192
040410705000,2005,806
040410705000,2006,790
040410705000,2007,963
040410705000,2008,1162
040410705000,2009,1184
040410705000,2010,1468
040410705000,2011,1369
040410705000,2012,1251
040410705000,2013,1371
040410705000,2014,1559
040410705000,2015,1709
040410705000,2016,2004
040410705000,2017,2017
040410705000,2018,2110
040410705000,2019,2159
040410705000,2020,1988
040410706000,2005,170
040410706000,2006,210
040410706000,2007,244
040410706000,2008,469
040410706000,2009,465
040410706000,2010,540
040410706000,2011,509
040410706000,2012,619
040410706000,2013,837
040410706000,2014,966
040410706000,2015,779
040410706000,2016,835
040410706000,2017,875
040410706000,2018,912
040410706000,2019,928
040410706000,2020,1547
040410712000,2005,936
040410712000,2006,990
040410712000,2007,1054
040410712000,2008,1198
040410712000,2009,1154
040410712000,2010,1272
040410712000,2011,1250
040410712000,2012,1249
040410712000,2013,1291
040410712000,2014,1304
040410712000,2015,1400
040410712000,2016,1394
040410712000,2017,1268
040410712000,2018,1184
040410712000,2019,1248
040410712000,2020,1312
040410717000,2005,474
040410717000,2006,454
040410717000,2007,537
040410717000,2008,599
040410717000,2009,626
040410717000,2010,725
040410717000,2011,755
040410717000,2012,777
040410717000,2013,813
040410717000,2014,917
040410717000,2015,946
040410717000,2016,871
040410717000,2017,1014
040410717000,2018,1014
040410717000,2019,1041
040410717000,2020,1170
040410762000,2005,5335
040410762000,2006,5204
040410762000,2007,5518
040410762000,2008,5819
040410762000,2009,5253
040410762000,2010,5360
040410762000,2011,4894
040410762000,2012,5398
040410762000,2013,5338
040410762000,2014,5483
040410762000,2015,5290
040410762000,2016,5642
040410762000,2017,5136
040410762000,2018,5312
040410762000,2019,5488
040410762000,2020,4828
040410801000,2005,811
040410801000,2006,898
040410801000,2007,926
040410801000,2008,1345
040410801000,2009,1122
040410801000,2010,1115
040410801000,2011,1152
040410801000,2012,1159
040410801000,2013,1176
040410801000,2014,1252
040410801000,2015,1203
040410801000,2016,1400
040410801000,2017,1525
040410801000,2018,1482
040410801000,2019,1477
040410801000,2020,1407
040410808000,2005,1116
040410808000,2006,1070
040410808000,2007,1225
040410808000,2008,1339
040410808000,2009,1216
040410808000,2010,1342
040410808000,2011,1474
040410808000,2012,1605
040410808000,2013,1699
040410808000,2014,1666
040410808000,2015,1812
040410808000,2016,1891
040410808000,2017,2051
040410808000,2018,1970
040410808000,2019,2075
040410808000,2020,2024
040410811000,2005,684
040410811000,2006,675
040410811000,2007,751
040410811000,2008,848
040410811000,2009,1001
040410811000,2010,922
040410811000,2011,1036
040410811000,2012,1041
040410811000,2013,1246
040410811000,2014,1259
040410811000,2015,1098
040410811000,2016,1263
040410811000,2017,1210
040410811000,2018,1352
040410811000,2019,1303
040410811000,2020,1300
040410818000,2005,839
040410818000,2006,1024
040410818000,2007,1241
040410818000,2008,1375
040410818000,2009,1488
040410818000,2010,1432
040410818000,2011,1500
040410818000,2012,1406
040410818000,2013,1709
040410818000,2014,1773
040410818000,2015,1806
040410818000,2016,1883
040410818000,2017,2031
040410818000,2018,2375
040410818000,2019,2438
040410818000,2020,2409
040410864000,2005,5142
040410864000,2006,5387
040410864000,2007,5742
040410864000,2008,5554
040410864000,2009,6051
040410864000,2010,6001
040410864000,2011,6035
040410864000,2012,5695
040410864000,2013,5725
040410864000,2014,5625
040410864000,2015,5710
040410864000,2016,6013
040410864000,2017,6097
040410864000,2018,6000
040410864000,2019,6337
040410864000,2020,5907
040416707000,2005,5003
040416707000,2006,5356
040416707000,2007,5753
040416707000,2008,6067
040416707000,2009,5972
040416707000,2010,6042
040416707000,2011,5871
040416707000,2012,5995
040416707000,2013,6029
040416707000,2014,6388
040416707000,2015,6396
040416707000,2016,6897
040416707000,2017,7110
040416707000,2018,6964
040416707000,2019,7269
040416707000,2020,6721
040416709000,2005,887
040416709000,2006,965
040416709000,2007,1177
040416709000,2008,1360
040416709000,2009,1360
040416709000,2010,1438
040416709000,2011,1555
040416709000,2012,1580
040416709000,2013,1645
040416709000,2014,1731
040416709000,2015,1844
040416709000,2016,1983
040416709000,2017,2074
040416709000,2018,2180
040416709000,2019,2015
040416709000,2020,2003
040416710000,2005,1999
040416710000,2006,1970
040416710000,2007,2541
040416710000,2008,2511
040416710000,2009,2738
040416710000,2010,2751
040416710000,2011,2915
040416710000,2012,3051
040416710000,2013,3157
040416710000,2014,3366
040416710000,2015,3242
040416710000,2016,3557
040416710000,2017,3563
040416710000,2018,3645
040416710000,2019,3772
040416710000,2020,3774
040416719000,2005,1713
040416719000,2006,1834
040416719000,2007,1868
040416719000,2008,1687
040416719000,2009,1723
040416719000,2010,1826
040416719000,2011,2014
040416719000,2012,1958
040416719000,2013,2054
040416719000,2014,2235
040416719000,2015,2458
040416719000,2016,2495
040416719000,2017,2685
040416719000,2018,2765
040416719000,2019,2709
040416719000,2020,2571
040416813000,2005,662
040416813000,2006,752
040416813000,2007,1001
040416813000,2008,948
040416813000,2009,947
040416813000,2010,808
040416813000,2011,801
040416813000,2012,807
040416813000,2013,838
040416813000,2014,889
040416813000,2015,837
040416813000,2016,931
040416813000,2017,1096
040416813000,2018,1189
040416813000,2019,1023
040416813000,2020,1366
040416814000,2005,2882
040416814000,2006,2524
040416814000,2007,2650
040416814000,2008,3185
040416814000,2009,3538
040416814000,2010,3315
040416814000,2011,3254
040416814000,2012,3327
040416814000,2013,3434
040416814000,2014,3382
040416814000,2015,3773
040416814000,2016,3854
040416814000,2017,4105
040416814000,2018,4154
040416814000,2019,4278
040416814000,2020,4047
040416816000,2005,862
040416816000,2006,957
040416816000,2007,988
040416816000,2008,1036
040416816000,2009,1225
040416816000,2010,1244
040416816000,2011,1290
040416816000,2012,1271
040416816000,2013,1135
040416816000,2014,1258
040416816000,2015,1217
040416816000,2016,1417
040416816000,2017,1441
040416816000,2018,1614
040416816000,2019,1467
040416816000,2020,1482
042214004000,2005,3411
042214004000,2006,3585
042214004000,2007,3583
042214004000,2008,5124
042214004000,2009,5172
042214004000,2010,5838
042214004000,2011,6785
042214004000,2012,7161
042214004000,2013,7186
042214004000,2014,7549
042214004000,2015,7610
042214004000,2016,7961
042214004000,2017,8453
042214004000,2018,8764
042214004000,2019,8879
042214004000,2020,9183
042214005000,2005,2613
042214005000,2006,2838
042214005000,2007,2995
042214005000,2008,3759
042214005000,2009,3483
042214005000,2010,3532
042214005000,2011,3588
042214005000,2012,3857
042214005000,2013,4198
042214005000,2014,4699
042214005000,2015,4707
042214005000,2016,5206
042214005000,2017,5897
042214005000,2018,6024
042214005000,2019,6241
042214005000,2020,6301
042214010000,2005,635
042214010000,2006,616
042214010000,2007,742
042214010000,2008,783
042214010000,2009,747
042214010000,2010,705
042214010000,2011,717
042214010000,2012,727
042214010000,2013,881
042214010000,2014,942
042214010000,2015,895
042214010000,2016,963
042214010000,2017,1030
042214010000,2018,1055
042214010000,2019,1087
042214010000,2020,980
042214011000,2005,1957
042214011000,2006,2157
042214011000,2007,2223
042214011000,2008,2542
042214011000,2009,2309
042214011000,2010,2698
042214011000,2011,3150
042214011000,2012,3187
042214011000,2013,3318
042214011000,2014,3293
042214011000,2015,3341
042214011000,2016,3553
042214011000,2017,3792
042214011000,2018,3934
042214011000,2019,4197
042214011000,2020,4141
042214015000,2005,4878
042214015000,2006,5197
042214015000,2007,6222
042214015000,2008,6907
042214015000,2009,7057
042214015000,2010,7206
042214015000,2011,6727
042214015000,2012,7189
042214015000,2013,7318
042214015000,2014,7322
042214015000,2015,7728
042214015000,2016,7831
042214015000,2017,7666
042214015000,2018,8067
042214015000,2019,8245
042214015000,2020,8180
042214101000,2005,1865
042214101000,2006,1948
042214101000,2007,2009
042214101000,2008,2305
042214101000,2009,2116
042214101000,2010,2069
042214101000,2011,1764
042214101000,2012,1979
042214101000,2013,2234
042214101000,2014,1907
042214101000,2015,2011
042214101000,2016,2122
042214101000,2017,2199
042214101000,2018,2327
042214101000,2019,2462
042214101000,2020,2387
042214108000,2005,1357
042214108000,2006,1508
042214108000,2007,1569
042214108000,2008,1831
042214108000,2009,1587
042214108000,2010,1760
042214108000,2011,1753
042214108000,2012,1682
042214108000,2013,1618
042214108000,2014,1802
042214108000,2015,1840
042214108000,2016,2052
042214108000,2017,2218
042214108000,2018,2381
042214108000,2019,2407
042214108000,2020,2428
042214112000,2005,1692
042214112000,2006,1519
042214112000,2007,1531
042214112000,2008,1434
042214112000,2009,1484
042214112000,2010,1622
042214112000,2011,1905
042214112000,2012,1831
042214112000,2013,2003
042214112000,2014,2323
042214112000,2015,2296
042214112000,2016,2549
042214112000,2017,2545
042214112000,2018,2938
042214112000,2019,2858
042214112000,2020,3465
042214163000,2005,5008
042214163000,2006,5710
042214163000,2007,5851
042214163000,2008,6797
042214163000,2009,6646
042214163000,2010,7227
042214163000,2011,6973
042214163000,2012,6278
042214163000,2013,5975
042214163000,2014,5594
042214163000,2015,5234
042214163000,2016,5633
042214163000,2017,5847
042214163000,2018,6067
042214163000,2019,6238
042214163000,2020,5622
042214207000,2005,1588
042214207000,2006,1750
042214207000,2007,2120
042214207000,2008,2591
042214207000,2009,2471
042214207000,2010,2718
042214207000,2011,2760
042214207000,2012,2775
042214207000,2013,2964
042214207000,2014,3016
042214207000,2015,3007
042214207000,2016,3173
042214207000,2017,3076
042214207000,2018,3036
042214207000,2019,3222
042214207000,2020,3153
042214209000,2005,2039
042214209000,2006,2059
042214209000,2007,2088
042214209000,2008,2207
042214209000,2009,2083
042214209000,2010,2102
042214209000,2011,2140
042214209000,2012,2152
042214209000,2013,2182
042214209000,2014,2069
042214209000,2015,1970
042214209000,2016,2061
042214209000,2017,2036
042214209000,2018,2167
042214209000,2019,2094
042214209000,2020,2006
042214213000,2005,2706
042214213000,2006,3110
042214213000,2007,3035
042214213000,2008,4037
042214213000,2009,4227
042214213000,2010,4008
042214213000,2011,3883
042214213000,2012,3650
042214213000,2013,3863
042214213000,2014,4080
042214213000,2015,4250
042214213000,2016,4724
042214213000,2017,4742
042214213000,2018,5128
042214213000,2019,5162
042214213000,2020,5362
042214214000,2005,3908
042214214000,2006,4170
042214214000,2007,4537
042214214000,2008,5010
042214214000,2009,4509
042214214000,2010,4350
042214214000,2011,4163
042214214000,2012,3892
042214214000,2013,4049
042214214000,2014,4387
042214214000,2015,4365
042214214000,2016,4641
042214214000,2017,4748
042214214000,2018,4674
042214214000,2019,4664
042214214000,2020,4499
042214216000,2005,480
042214216000,2006,526
042214216000,2007,483
042214216000,2008,624
042214216000,2009,702
042214216000,2010,640
042214216000,2011,529
042214216000,2012,543
042214216000,2013,587
042214216000,2014,614
042214216000,2015,675
042214216000,2016,738
042214216000,2017,758
042214216000,2018,718
042214216000,2019,656
042214216000,2020,654
042214361000,2005,34625
042214361000,2006,35693
042214361000,2007,37238
042214361000,2008,39646
042214361000,2009,40014
042214361000,2010,40243
042214361000,2011,40602
042214361000,2012,41376
042214361000,2013,42953
042214361000,2014,44107
042214361000,2015,45765
042214361000,2016,49472
042214361000,2017,51046
042214361000,2018,55858
042214361000,2019,57925
042214361000,2020,57455
042214362000,2005,23836
042214362000,2006,23223
042214362000,2007,24241
042214362000,2008,24095
042214362000,2009,25183
042214362000,2010,25112
042214362000,2011,24833
042214362000,2012,24279
042214362000,2013,25002
042214362000,2014,25694
042214362000,2015,25885
042214362000,2016,26768
042214362000,2017,27857
042214362000,2018,26746
042214362000,2019,27337
042214362000,2020,26028
042214364000,2005,2935
042214364000,2006,2756
042214364000,2007,2918
042214364000,2008,3170
042214364000,2009,3229
042214364000,2010,3240
042214364000,2011,3757
042214364000,2012,3948
042214364000,2013,4143
042214364000,2014,4149
042214364000,2015,4048
042214364000,2016,3900
042214364000,2017,3560
042214364000,2018,3739
042214364000,2019,4094
042214364000,2020,3779
042217202000,2005,3299
042217202000,2006,3688
042217202000,2007,3653
042217202000,2008,3864
042217202000,2009,4011
042217202000,2010,4152
042217202000,2011,3979
042217202000,2012,3934
042217202000,2013,4358
042217202000,2014,4315
042217202000,2015,4390
042217202000,2016,4905
042217202000,2017,5050
042217202000,2018,4988
042217202000,2019,5150
042217202000,2020,5197
042217203000,2005,1128
042217203000,2006,1161
042217203000,2007,1269
042217203000,2008,1413
042217203000,2009,1620
042217203000,2010,1555
042217203000,2011,1544
042217203000,2012,1430
042217203000,2013,1584
042217203000,2014,1420
042217203000,2015,1394
042217203000,2016,1649
042217203000,2017,1806
042217203000,2018,1797
042217203000,2019,1798
042217203000,2020,1727
042217206000,2005,2222
042217206000,2006,2282
042217206000,2007,2193
042217206000,2008,2303
042217206000,2009,2299
042217206000,2010,2498
042217206000,2011,2375
042217206000,2012,2407
042217206000,2013,2501
042217206000,2014,2959
042217206000,2015,2936
042217206000,2016,3027
042217206000,2017,3059
042217206000,2018,2965
042217206000,2019,3228
042217206000,2020,3293
042815402000,2005,1106
042815402000,2006,1071
042815402000,2007,1140
042815402000,2008,1135
042815402000,2009,1142
042815402000,2010,1124
042815402000,2011,1269
042815402000,2012,1183
042815402000,2013,1217
042815402000,2014,1248
042815402000,2015,1254
042815402000,2016,1219
042815402000,2017,1271
042815402000,2018,1359
042815402000,2019,1358
042815402000,2020,1296
042815403000,2005,1602
042815403000,2006,1546
042815403000,2007,1834
042815403000,2008,2135
042815403000,2009,2007
042815403000,2010,1678
042815403000,2011,1550
042815403000,2012,1520
042815403000,2013,1624
042815403000,2014,1617
042815403000,2015,1751
042815403000,2016,1762
042815403000,2017,1893
042815403000,2018,1858
042815403000,2019,1939
042815403000,2020,1924
042815404000,2005,1031
042815404000,2006,957
042815404000,2007,1135
042815404000,2008,1240
042815404000,2009,1168
042815404000,2010,1276
042815404000,2011,1455
042815404000,2012,1359
042815404000,2013,1362
042815404000,2014,1416
042815404000,2015,1575
042815404000,2016,1548
042815404000,2017,1493
042815404000,2018,1576
042815404000,2019,1575
042815404000,2020,1677
042815407000,2005,3151
042815407000,2006,3246
042815407000,2007,3216
042815407000,2008,3854
042815407000,2009,3371
042815407000,2010,3468
042815407000,2011,3426
042815407000,2012,3401
042815407000,2013,3338
042815407000,2014,2940
042815407000,2015,2919
042815407000,2016,3031
042815407000,2017,3129
042815407000,2018,3144
042815407000,2019,3601
042815407000,2020,3384
042815412000,2005,814
042815412000,2006,825
042815412000,2007,897
042815412000,2008,1202
042815412000,2009,1079
042815412000,2010,1153
042815412000,2011,1034
042815412000,2012,938
042815412000,2013,980
042815412000,2014,1055
042815412000,2015,1127
042815412000,2016,1183
042815412000,2017,1193
042815412000,2018,1186
042815412000,2019,1183
042815412000,2020,1296
042815415000,2005,2900
042815415000,2006,3168
042815415000,2007,3199
042815415000,2008,3266
042815415000,2009,3072
042815415000,2010,3260
042815415000,2011,3391
042815415000,2012,3281
042815415000,2013,3428
042815415000,2014,3434
042815415000,2015,3349
042815415000,2016,3463
042815415000,2017,3599
042815415000,2018,3548
042815415000,2019,3251
042815415000,2020,3134
042815461000,2005,5971
042815461000,2006,5892
042815461000,2007,6354
042815461000,2008,5822
042815461000,2009,5691
042815461000,2010,5506
042815461000,2011,5478
042815461000,2012,5520
042815461000,2013,5355
042815461000,2014,5217
042815461000,2015,5118
042815461000,2016,5434
042815461000,2017,4962
042815461000,2018,4959
042815461000,2019,5197
042815461000,2020,4683
042815505000,2005,3033
042815505000,2006,3121
042815505000,2007,3373
042815505000,2008,3420
042815505000,2009,3306
042815505000,2010,3391
042815505000,2011,3471
042815505000,2012,3397
042815505000,2013,3390
042815505000,2014,3578
042815505000,2015,3586
042815505000,2016,3817
042815505000,2017,4138
042815505000,2018,4221
042815505000,2019,4309
042815505000,2020,4064
042815506000,2005,1624
042815506000,2006,1741
042815506000,2007,1849
042815506000,2008,1773
042815506000,2009,1813
042815506000,2010,1869
042815506000,2011,1829
042815506000,2012,1850
042815506000,2013,1748
042815506000,2014,1616
042815506000,2015,1561
042815506000,2016,1669
042815506000,2017,1742
042815506000,2018,1794
042815506000,2019,1855
042815506000,2020,1724
042815513000,2005,879
042815513000,2006,969
042815513000,2007,1116
042815513000,2008,756
042815513000,2009,769
042815513000,2010,863
042815513000,2011,817
042815513000,2012,883
042815513000,2013,910
042815513000,2014,842
042815513000,2015,822
042815513000,2016,877
042815513000,2017,849
042815513000,2018,873
042815513000,2019,813
042815513000,2020,702
042815516000,2005,1173
042815516000,2006,1277
042815516000,2007,1365
042815516000,2008,1212
042815516000,2009,1280
042815516000,2010,1148
042815516000,2011,1218
042815516000,2012,1294
042815516000,2013,1290
042815516000,2014,1285
042815516000,2015,1344
042815516000,2016,1362
042815516000,2017,1383
042815516000,2018,1397
042815516000,2019,1472
042815516000,2020,1450
042815518000,2005,585
042815518000,2006,534
042815518000,2007,511
042815518000,2008,529
042815518000,2009,606
042815518000,2010,572
042815518000,2011,562
042815518000,2012,578
042815518000,2013,542
042815518000,2014,548
042815518000,2015,502
042815518000,2016,551
042815518000,2017,532
042815518000,2018,491
042815518000,2019,455
042815518000,2020,496
042815519000,2005,360
042815519000,2006,378
042815519000,2007,421
042815519000,2008,378
042815519000,2009,392
042815519000,2010,454
042815519000,2011,457
042815519000,2012,440
042815519000,2013,431
042815519000,2014,442
042815519000,2015,383
042815519000,2016,383
042815519000,2017,416
042815519000,2018,398
042815519000,2019,336
042815519000,2020,341
042815601000,2005,1467
042815601000,2006,1636
042815601000,2007,1725
042815601000,2008,1717
042815601000,2009,1561
042815601000,2010,1613
042815601000,2011,1526
042815601000,2012,1413
042815601000,2013,1434
042815601000,2014,1428
042815601000,2015,1359
042815601000,2016,1425
042815601000,2017,1459
042815601000,2018,1357
042815601000,2019,1261
042815601000,2020,1281
042815608000,2005,1262
042815608000,2006,1249
042815608000,2007,1343
042815608000,2008,1346
042815608000,2009,1215
042815608000,2010,1350
042815608000,2011,1413
042815608000,2012,1427
042815608000,2013,1442
042815608000,2014,1414
042815608000,2015,1359
042815608000,2016,1382
042815608000,2017,1357
042815608000,2018,1466
042815608000,2019,1440
042815608000,2020,1286
042815609000,2005,1003
042815609000,2006,1012
042815609000,2007,1006
042815609000,2008,954
042815609000,2009,1003
042815609000,2010,999
042815609000,2011,1115
042815609000,2012,1223
042815609000,2013,1205
042815609000,2014,1190
042815609000,2015,1028
042815609000,2016,1057
042815609000,2017,1143
042815609000,2018,1146
042815609000,2019,1130
042815609000,2020,992
042815610000,2005,2096
042815610000,2006,2096
042815610000,2007,2105
042815610000,2008,2163
042815610000,2009,2171
042815610000,2010,2095
042815610000,2011,1820
042815610000,2012,2045
042815610000,2013,2035
042815610000,2014,2122
042815610000,2015,2150
042815610000,2016,2240
042815610000,2017,2340
042815610000,2018,2290
042815610000,2019,2218
042815610000,2020,2056
042815611000,2005,602
042815611000,2006,719
042815611000,2007,767
042815611000,2008,833
042815611000,2009,761
042815611000,2010,756
042815611000,2011,746
042815611000,2012,752
042815611000,2013,787
042815611000,2014,825
042815611000,2015,977
042815611000,2016,981
042815611000,2017,1015
042815611000,2018,934
042815611000,2019,1017
042815611000,2020,980
042815614000,2005,2416
042815614000,2006,2703
042815614000,2007,2510
042815614000,2008,2943
042815614000,2009,2551
042815614000,2010,2645
042815614000,2011,2677
042815614000,2012,2897
042815614000,2013,2973
042815614000,2014,3059
042815614000,2015,2853
042815614000,2016,2836
042815614000,2017,3551
042815614000,2018,3841
042815614000,2019,4573
042815614000,2020,5391
042815617000,2005,1647
042815617000,2006,1712
042815617000,2007,1721
042815617000,2008,1628
042815617000,2009,1767
042815617000,2010,1882
042815617000,2011,1709
042815617000,2012,1658
042815617000,2013,1724
042815617000,2014,1642
042815617000,2015,1610
042815617000,2016,1773
042815617000,2017,1873
042815617000,2018,1850
042815617000,2019,1853
042815617000,2020,1780
042815662000,2005,16660
042815662000,2006,16687
042815662000,2007,17525
042815662000,2008,17865
042815662000,2009,16273
042815662000,2010,15275
042815662000,2011,15804
042815662000,2012,14461
042815662000,2013,15542
042815662000,2014,16072
042815662000,2015,16947
042815662000,2016,17251
042815662000,2017,17243
042815662000,2018,16280
042815662000,2019,16531
042815662000,2020,15760
051011506000,2005,2427
051011506000,2006,2528
051011506000,2007,2680
051011506000,2008,3140
051011506000,2009,3481
051011506000,2010,3759
051011506000,2011,3788
051011506000,2012,3616
051011506000,2013,3658
051011506000,2014,3727
051011506000,2015,3720
051011506000,2016,4282
051011506000,2017,4240
051011506000,2018,4341
051011506000,2019,5019
051011506000,2020,6109
051011508000,2005,3167
051011508000,2006,3381
051011508000,2007,3559
051011508000,2008,3611
051011508000,2009,3889
051011508000,2010,4467
051011508000,2011,4385
051011508000,2012,4554
051011508000,2013,4998
051011508000,2014,4882
051011508000,2015,4922
051011508000,2016,5024
051011508000,2017,5145
051011508000,2018,5475
051011508000,2019,6665
051011508000,2020,6234
051011520000,2005,3246
051011520000,2006,4547
051011520000,2007,5206
051011520000,2008,6030
051011520000,2009,6184
051011520000,2010,6727
051011520000,2011,6921
051011520000,2012,6912
051011520000,2013,7152
051011520000,2014,7579
051011520000,2015,7748
051011520000,2016,8447
051011520000,2017,9166
051011520000,2018,9545
051011520000,2019,10749
051011520000,2020,10643
051011521000,2005,527
051011521000,2006,488
051011521000,2007,659
051011521000,2008,747
051011521000,2009,832
051011521000,2010,773
051011521000,2011,764
051011521000,2012,746
051011521000,2013,828
051011521000,2014,916
051011521000,2015,938
051011521000,2016,939
051011521000,2017,1037
051011521000,2018,1082
051011521000,2019,1116
051011521000,2020,1127
051011661000,2005,46362
051011661000,2006,51855
051011661000,2007,53386
051011661000,2008,53978
051011661000,2009,55402
051011661000,2010,56000
051011661000,2011,56560
051011661000,2012,55871
051011661000,2013,56905
051011661000,2014,58203
051011661000,2015,57592
051011661000,2016,61894
051011661000,2017,63387
051011661000,2018,66836
051011661000,2019,67934
051011661000,2020,64570
051011701000,2005,3361
051011701000,2006,3676
051011701000,2007,4106
051011701000,2008,4364
051011701000,2009,5970
051011701000,2010,6202
051011701000,2011,5836
051011701000,2012,5821
051011701000,2013,5511
051011701000,2014,5649
051011701000,2015,5621
051011701000,2016,6017
051011701000,2017,5305
051011701000,2018,5291
051011701000,2019,5340
051011701000,2020,5089
051011707000,2005,1729
051011707000,2006,1874
051011707000,2007,2056
051011707000,2008,1831
051011707000,2009,2211
051011707000,2010,2080
051011707000,2011,2146
051011707000,2012,2007
051011707000,2013,2183
051011707000,2014,2460
051011707000,2015,2859
051011707000,2016,2983
051011707000,2017,2939
051011707000,2018,3059
051011707000,2019,3171
051011707000,2020,3163
051011710000,2005,1168
051011710000,2006,2066
051011710000,2007,3231
051011710000,2008,3387
051011710000,2009,3274
051011710000,2010,3433
051011710000,2011,3198
051011710000,2012,3369
051011710000,2013,3550
051011710000,2014,3773
051011710000,2015,3780
051011710000,2016,3763
051011710000,2017,4367
051011710000,2018,5317
051011710000,2019,5681
051011710000,2020,5534
051011712000,2005,3912
051011712000,2006,3031
051011712000,2007,3457
051011712000,2008,3638
051011712000,2009,4062
051011712000,2010,4148
051011712000,2011,4227
051011712000,2012,4051
051011712000,2013,4355
051011712000,2014,4691
051011712000,2015,4539
051011712000,2016,5048
051011712000,2017,5161
051011712000,2018,5247
051011712000,2019,5256
051011712000,2020,4989
051011716000,2005,3046
051011716000,2006,3958
051011716000,2007,4434
051011716000,2008,4350
051011716000,2009,4135
051011716000,2010,4305
051011716000,2011,4249
051011716000,2012,4292
051011716000,2013,4482
051011716000,2014,5002
051011716000,2015,5157
051011716000,2016,5992
051011716000,2017,6169
051011716000,2018,6494
051011716000,2019,6803
051011716000,2020,6739
051011762000,2005,4573
051011762000,2006,4824
051011762000,2007,4669
051011762000,2008,4898
