ID_powiatu,year,p2013-hotele-4-i-5-gwiazdkowemotelepensjonaty-w-ogólnej-liczbie-hotelimotelipensjonatów-ogółem
023216562000,2012,21.05
023216562000,2013,21.05
023216562000,2014,21.05
023216562000,2015,25.0
023216562000,2016,30.0
023216562000,2017,27.27
023216562000,2018,25.0
023216562000,2019,29.17
023216562000,2020,26.92
023216604000,2002,0.0
023216604000,2003,0.0
023216604000,2004,0.0
023216604000,2005,0.0
023216604000,2006,0.0
023216604000,2007,0.0
023216604000,2008,0.0
023216604000,2009,0.0
023216604000,2010,0.0
023216604000,2011,0.0
023216604000,2012,0.0
023216604000,2013,0.0
023216604000,2014,0.0
023216604000,2015,0.0
023216604000,2016,0.0
023216604000,2017,0.0
023216604000,2018,0.0
023216604000,2019,0.0
023216604000,2020,0.0
023216605000,2002,11.11
023216605000,2003,0.0
023216605000,2004,0.0
023216605000,2005,0.0
023216605000,2006,0.0
023216605000,2007,0.0
023216605000,2008,0.0
023216605000,2009,0.0
023216605000,2010,12.5
023216605000,2011,0.0
023216605000,2012,12.5
023216605000,2013,14.29
023216605000,2014,0.0
023216605000,2015,0.0
023216605000,2016,0.0
023216605000,2017,0.0
023216605000,2018,0.0
023216605000,2019,0.0
023216605000,2020,0.0
023216606000,2002,0.0
023216606000,2003,0.0
023216606000,2004,0.0
023216606000,2005,0.0
023216606000,2006,0.0
023216606000,2007,0.0
023216606000,2008,0.0
023216606000,2009,25.0
023216606000,2010,0.0
023216606000,2011,0.0
023216606000,2012,25.0
023216606000,2013,25.0
023216606000,2014,25.0
023216606000,2015,33.33
023216606000,2016,33.33
023216606000,2017,25.0
023216606000,2018,50.0
023216606000,2019,50.0
023216606000,2020,33.33
023216607000,2002,14.29
023216607000,2003,8.33
023216607000,2004,6.67
023216607000,2005,6.67
023216607000,2006,6.25
023216607000,2007,5.88
023216607000,2008,6.25
023216607000,2009,7.14
023216607000,2010,8.33
023216607000,2011,6.25
023216607000,2012,13.33
023216607000,2013,14.29
023216607000,2014,14.29
023216607000,2015,11.76
023216607000,2016,17.65
023216607000,2017,12.5
023216607000,2018,8.0
023216607000,2019,8.33
023216607000,2020,8.7
023216611000,2002,0.0
023216611000,2003,0.0
023216611000,2004,0.0
023216611000,2005,0.0
023216611000,2006,0.0
023216611000,2007,0.0
023216611000,2008,0.0
023216611000,2009,0.0
023216611000,2010,0.0
023216611000,2011,0.0
023216611000,2012,0.0
023216611000,2013,0.0
023216611000,2014,0.0
023216611000,2015,0.0
023216611000,2016,0.0
023216611000,2017,0.0
023216611000,2018,0.0
023216611000,2019,0.0
023216611000,2020,0.0
023216614000,2002,0.0
023216614000,2003,0.0
023216614000,2004,0.0
023216614000,2005,0.0
023216614000,2006,0.0
023216614000,2007,0.0
023216614000,2008,0.0
023216614000,2009,0.0
023216614000,2010,0.0
023216614000,2011,0.0
023216614000,2012,0.0
023216614000,2013,0.0
023216614000,2014,0.0
023216614000,2015,0.0
023216614000,2016,0.0
023216614000,2017,0.0
023216614000,2018,0.0
023216614000,2019,0.0
023216614000,2020,0.0
023216663000,2002,0.0
023216663000,2003,0.0
023216663000,2004,0.0
023216663000,2005,0.0
023216663000,2006,0.0
023216663000,2007,0.0
023216663000,2008,0.0
023216663000,2009,0.0
023216663000,2010,0.0
023216663000,2011,0.0
023216663000,2012,6.67
023216663000,2013,6.25
023216663000,2014,6.67
023216663000,2015,5.88
023216663000,2016,6.25
023216663000,2017,11.76
023216663000,2018,13.64
023216663000,2019,14.29
023216663000,2020,15.0
030210101000,2002,0.0
030210101000,2003,0.0
030210101000,2004,0.0
030210101000,2005,0.0
030210101000,2006,0.0
030210101000,2007,0.0
030210101000,2008,0.0
030210101000,2009,0.0
030210101000,2010,0.0
030210101000,2011,0.0
030210101000,2012,0.0
030210101000,2013,0.0
030210101000,2014,0.0
030210101000,2015,0.0
030210101000,2016,0.0
030210101000,2017,0.0
030210101000,2018,0.0
030210101000,2019,0.0
030210101000,2020,11.11
030210105000,2002,0.0
030210105000,2003,0.0
030210105000,2004,0.0
030210105000,2005,0.0
030210105000,2006,0.0
030210105000,2007,0.0
030210105000,2008,0.0
030210105000,2009,0.0
030210105000,2010,0.0
030210105000,2011,0.0
030210105000,2012,0.0
030210105000,2013,0.0
030210105000,2014,0.0
030210105000,2015,0.0
030210105000,2016,0.0
030210105000,2017,0.0
030210105000,2018,0.0
030210105000,2019,0.0
030210105000,2020,0.0
030210106000,2002,1.56
030210106000,2003,1.39
030210106000,2004,1.54
030210106000,2005,1.56
030210106000,2006,1.43
030210106000,2007,1.45
030210106000,2008,2.94
030210106000,2009,2.94
030210106000,2010,5.48
030210106000,2011,5.56
030210106000,2012,9.21
030210106000,2013,9.86
030210106000,2014,9.59
030210106000,2015,8.82
030210106000,2016,9.09
030210106000,2017,9.09
030210106000,2018,9.21
030210106000,2019,9.33
030210106000,2020,11.9
030210107000,2002,0.0
030210107000,2003,0.0
030210107000,2004,0.0
030210107000,2005,0.0
030210107000,2006,0.0
030210107000,2007,0.0
030210107000,2008,0.0
030210107000,2009,0.0
030210107000,2010,0.0
030210107000,2011,0.0
030210107000,2012,0.0
030210107000,2013,0.0
030210107000,2014,0.0
030210107000,2015,25.0
030210107000,2016,0.0
030210107000,2017,0.0
030210107000,2018,0.0
030210107000,2019,0.0
030210107000,2020,0.0
030210110000,2002,0.0
030210110000,2003,0.0
030210110000,2004,0.0
030210110000,2005,0.0
030210110000,2006,0.0
030210110000,2007,0.0
030210110000,2008,0.0
030210110000,2009,0.0
030210110000,2010,5.56
030210110000,2011,11.76
030210110000,2012,10.53
030210110000,2013,15.79
030210110000,2014,14.29
030210110000,2015,13.04
030210110000,2016,13.04
030210110000,2017,15.0
030210110000,2018,20.0
030210110000,2019,17.39
030210110000,2020,17.39
030210112000,2002,0.0
030210112000,2003,0.0
030210112000,2004,0.0
030210112000,2005,0.0
030210112000,2006,0.0
030210112000,2007,0.0
030210112000,2008,0.0
030210112000,2009,0.0
030210112000,2010,0.0
030210112000,2011,0.0
030210112000,2012,0.0
030210112000,2013,0.0
030210112000,2014,0.0
030210112000,2015,0.0
030210112000,2016,0.0
030210112000,2017,0.0
030210112000,2018,0.0
030210112000,2019,0.0
030210112000,2020,0.0
030210125000,2002,0.0
030210125000,2003,0.0
030210125000,2004,0.0
030210125000,2005,0.0
030210125000,2006,0.0
030210125000,2007,0.0
030210125000,2008,0.0
030210125000,2009,0.0
030210125000,2010,0.0
030210125000,2011,0.0
030210125000,2012,0.0
030210125000,2013,0.0
030210125000,2014,0.0
030210125000,2015,0.0
030210125000,2016,0.0
030210125000,2017,0.0
030210125000,2018,0.0
030210125000,2019,0.0
030210125000,2020,0.0
030210126000,2002,0.0
030210126000,2003,0.0
030210126000,2004,0.0
030210126000,2005,0.0
030210126000,2006,0.0
030210126000,2007,0.0
030210126000,2008,0.0
030210126000,2009,0.0
030210126000,2010,0.0
030210126000,2011,0.0
030210126000,2012,0.0
030210126000,2013,0.0
030210126000,2014,0.0
030210126000,2015,0.0
030210126000,2016,0.0
030210126000,2017,0.0
030210126000,2018,0.0
030210126000,2019,0.0
030210126000,2020,0.0
030210161000,2002,9.09
030210161000,2003,18.18
030210161000,2004,0.0
030210161000,2005,0.0
030210161000,2006,0.0
030210161000,2007,0.0
030210161000,2008,0.0
030210161000,2009,0.0
030210161000,2010,0.0
030210161000,2011,0.0
030210161000,2012,0.0
030210161000,2013,0.0
030210161000,2014,0.0
030210161000,2015,0.0
030210161000,2016,0.0
030210161000,2017,0.0
030210161000,2018,0.0
030210161000,2019,0.0
030210161000,2020,10.0
030210203000,2002,0.0
030210203000,2003,0.0
030210203000,2004,0.0
030210203000,2005,0.0
030210203000,2006,0.0
030210203000,2007,0.0
030210203000,2008,0.0
030210203000,2009,0.0
030210203000,2010,0.0
030210203000,2011,0.0
030210203000,2012,0.0
030210203000,2013,0.0
030210203000,2014,0.0
030210203000,2015,0.0
030210203000,2016,0.0
030210203000,2017,0.0
030210203000,2018,0.0
030210203000,2019,0.0
030210203000,2020,0.0
030210204000,2002,0.0
030210204000,2003,0.0
030210204000,2004,0.0
030210204000,2005,0.0
030210204000,2006,0.0
030210204000,2007,0.0
030210204000,2008,0.0
030210204000,2009,0.0
030210204000,2010,0.0
030210204000,2011,0.0
030210204000,2012,0.0
030210204000,2013,0.0
030210204000,2014,0.0
030210204000,2015,0.0
030210204000,2016,0.0
030210204000,2017,0.0
030210204000,2018,0.0
030210204000,2019,0.0
030210204000,2020,0.0
030210209000,2002,0.0
030210209000,2003,0.0
030210209000,2004,0.0
030210209000,2005,0.0
030210209000,2006,0.0
030210209000,2007,0.0
030210209000,2008,0.0
030210209000,2009,0.0
030210209000,2010,0.0
030210209000,2011,0.0
030210209000,2012,0.0
030210209000,2013,0.0
030210209000,2014,0.0
030210209000,2015,0.0
030210209000,2016,0.0
030210209000,2017,0.0
030210209000,2018,0.0
030210209000,2019,0.0
030210209000,2020,0.0
030210211000,2002,0.0
030210211000,2003,0.0
030210211000,2004,0.0
030210211000,2005,0.0
030210211000,2006,0.0
030210211000,2007,0.0
030210211000,2008,0.0
030210211000,2009,0.0
030210211000,2010,0.0
030210211000,2011,0.0
030210211000,2012,0.0
030210211000,2013,0.0
030210211000,2014,0.0
030210211000,2015,0.0
030210211000,2016,20.0
030210211000,2017,20.0
030210211000,2018,20.0
030210211000,2019,20.0
030210211000,2020,20.0
030210216000,2002,0.0
030210216000,2003,0.0
030210216000,2004,0.0
030210216000,2005,0.0
030210216000,2006,0.0
030210216000,2007,0.0
030210216000,2008,0.0
030210216000,2009,0.0
030210216000,2010,0.0
030210216000,2011,0.0
030210216000,2012,0.0
030210216000,2013,0.0
030210216000,2014,0.0
030210216000,2015,0.0
030210216000,2016,0.0
030210216000,2017,0.0
030210216000,2018,0.0
030210216000,2019,0.0
030210216000,2020,0.0
030210262000,2002,50.0
030210262000,2003,50.0
030210262000,2004,50.0
030210262000,2005,25.0
030210262000,2006,25.0
030210262000,2007,20.0
030210262000,2008,20.0
030210262000,2009,16.67
030210262000,2010,16.67
030210262000,2011,16.67
030210262000,2012,28.57
030210262000,2013,28.57
030210262000,2014,28.57
030210262000,2015,28.57
030210262000,2016,25.0
030210262000,2017,25.0
030210262000,2018,25.0
030210262000,2019,25.0
030210262000,2020,25.0
030210302000,2002,0.0
030210302000,2003,0.0
030210302000,2004,0.0
030210302000,2005,0.0
030210302000,2006,0.0
030210302000,2007,0.0
030210302000,2008,0.0
030210302000,2009,0.0
030210302000,2010,0.0
030210302000,2011,0.0
030210302000,2012,0.0
030210302000,2013,0.0
030210302000,2014,0.0
030210302000,2015,16.67
030210302000,2016,12.5
030210302000,2017,20.0
030210302000,2018,25.0
030210302000,2019,25.0
030210302000,2020,22.22
030210308000,2002,0.0
030210308000,2003,0.0
030210308000,2004,0.0
030210308000,2005,0.0
030210308000,2006,0.0
030210308000,2007,4.35
030210308000,2008,8.0
030210308000,2009,12.12
030210308000,2010,7.5
030210308000,2011,7.32
030210308000,2012,12.2
030210308000,2013,15.38
030210308000,2014,10.0
030210308000,2015,12.82
030210308000,2016,16.28
030210308000,2017,13.33
030210308000,2018,13.21
030210308000,2019,12.96
030210308000,2020,12.5
030210319000,2002,0.0
030210319000,2003,14.29
030210319000,2004,16.67
030210319000,2005,16.67
030210319000,2006,16.67
030210319000,2007,20.0
030210319000,2008,25.0
030210319000,2009,20.0
030210319000,2010,28.57
030210319000,2011,16.67
030210319000,2012,12.5
030210319000,2013,11.11
030210319000,2014,11.11
030210319000,2015,11.11
030210319000,2016,14.29
030210319000,2017,10.0
030210319000,2018,11.11
030210319000,2019,11.11
030210319000,2020,10.0
030210321000,2002,0.0
030210321000,2003,20.0
030210321000,2004,16.67
030210321000,2005,25.0
030210321000,2006,16.67
030210321000,2007,11.11
030210321000,2008,11.11
030210321000,2009,11.11
030210321000,2010,8.33
030210321000,2011,0.0
030210321000,2012,0.0
030210321000,2013,0.0
030210321000,2014,14.29
030210321000,2015,28.57
030210321000,2016,28.57
030210321000,2017,28.57
030210321000,2018,25.0
030210321000,2019,25.0
030210321000,2020,25.0
030210324000,2002,0.0
030210324000,2003,0.0
030210324000,2004,0.0
030210324000,2005,0.0
030210324000,2006,0.0
030210324000,2007,0.0
030210324000,2008,0.0
030210324000,2009,0.0
030210324000,2010,0.0
030210324000,2011,0.0
030210324000,2012,0.0
030210324000,2013,0.0
030210324000,2014,0.0
030210324000,2015,0.0
030210324000,2016,0.0
030210324000,2017,0.0
030210324000,2018,0.0
030210324000,2019,0.0
030210324000,2020,0.0
030210363000,2002,0.0
030210365000,2013,0.0
030210365000,2014,0.0
030210365000,2015,0.0
030210365000,2016,0.0
030210365000,2017,0.0
030210365000,2018,0.0
030210365000,2019,0.0
030210365000,2020,0.0
030210413000,2002,0.0
030210413000,2003,0.0
030210413000,2004,0.0
030210413000,2005,0.0
030210413000,2006,0.0
030210413000,2007,0.0
030210413000,2008,50.0
030210413000,2009,33.33
030210413000,2010,0.0
030210413000,2011,0.0
030210413000,2012,0.0
030210413000,2013,0.0
030210413000,2014,0.0
030210413000,2015,0.0
030210413000,2016,0.0
030210413000,2017,0.0
030210413000,2018,0.0
030210413000,2019,0.0
030210413000,2020,0.0
030210414000,2002,0.0
030210414000,2003,0.0
030210414000,2004,0.0
030210414000,2005,0.0
030210414000,2006,0.0
030210414000,2007,0.0
030210414000,2008,0.0
030210414000,2009,0.0
030210414000,2010,0.0
030210414000,2011,0.0
030210414000,2012,0.0
030210414000,2013,0.0
030210414000,2014,0.0
030210414000,2015,0.0
030210414000,2016,0.0
030210414000,2017,0.0
030210414000,2018,0.0
030210414000,2019,0.0
030210414000,2020,0.0
030210415000,2002,0.0
030210415000,2003,0.0
030210415000,2004,0.0
030210415000,2005,0.0
030210415000,2006,0.0
030210415000,2007,0.0
030210415000,2008,0.0
030210415000,2009,0.0
030210415000,2010,0.0
030210415000,2011,0.0
030210415000,2012,25.0
030210415000,2013,20.0
030210415000,2014,20.0
030210415000,2015,20.0
030210415000,2016,16.67
030210415000,2017,16.67
030210415000,2018,16.67
030210415000,2019,16.67
030210415000,2020,16.67
030210417000,2002,0.0
030210417000,2003,0.0
030210417000,2004,0.0
030210417000,2005,0.0
030210417000,2006,0.0
030210417000,2007,0.0
030210417000,2008,0.0
030210417000,2009,0.0
030210417000,2010,0.0
030210417000,2011,0.0
030210417000,2012,0.0
030210417000,2013,0.0
030210417000,2014,0.0
030210417000,2015,0.0
030210417000,2016,0.0
030210417000,2017,0.0
030210417000,2018,0.0
030210417000,2019,0.0
030210417000,2020,0.0
030210418000,2002,0.0
030210418000,2003,0.0
030210418000,2004,0.0
030210418000,2005,0.0
030210418000,2006,0.0
030210418000,2007,0.0
030210418000,2008,0.0
030210418000,2009,0.0
030210418000,2010,0.0
030210418000,2011,0.0
030210418000,2012,0.0
030210418000,2013,0.0
030210418000,2014,0.0
030210418000,2015,0.0
030210418000,2016,0.0
030210418000,2017,0.0
030210418000,2018,0.0
030210418000,2019,0.0
030210418000,2020,0.0
030210420000,2002,0.0
030210420000,2003,0.0
030210420000,2004,0.0
030210420000,2005,0.0
030210420000,2006,0.0
030210420000,2007,0.0
030210420000,2008,0.0
030210420000,2009,0.0
030210420000,2010,0.0
030210420000,2011,0.0
030210420000,2012,25.0
030210420000,2013,25.0
030210420000,2014,25.0
030210420000,2015,25.0
030210420000,2016,25.0
030210420000,2017,25.0
030210420000,2018,33.33
030210420000,2019,25.0
030210420000,2020,25.0
030210422000,2002,0.0
030210422000,2003,0.0
030210422000,2004,0.0
030210422000,2005,0.0
030210422000,2006,0.0
030210422000,2007,0.0
030210422000,2008,0.0
030210422000,2009,0.0
030210422000,2010,0.0
030210422000,2011,0.0
030210422000,2012,0.0
030210422000,2013,0.0
030210422000,2014,0.0
030210422000,2015,0.0
030210422000,2016,0.0
030210422000,2017,0.0
030210422000,2018,0.0
030210422000,2019,0.0
030210422000,2020,0.0
030210423000,2002,0.0
030210423000,2003,0.0
030210423000,2004,0.0
030210423000,2005,0.0
030210423000,2006,0.0
030210423000,2007,0.0
030210423000,2008,0.0
030210423000,2009,0.0
030210423000,2010,0.0
030210423000,2011,0.0
030210423000,2012,33.33
030210423000,2013,25.0
030210423000,2014,25.0
030210423000,2015,20.0
030210423000,2016,14.29
030210423000,2017,16.67
030210423000,2018,11.11
030210423000,2019,10.0
030210423000,2020,10.0
030210564000,2002,18.42
030210564000,2003,21.05
030210564000,2004,24.32
030210564000,2005,25.0
030210564000,2006,26.32
030210564000,2007,25.64
030210564000,2008,25.64
030210564000,2009,26.32
030210564000,2010,29.27
030210564000,2011,30.23
030210564000,2012,34.04
030210564000,2013,34.09
030210564000,2014,36.73
030210564000,2015,36.0
030210564000,2016,35.29
030210564000,2017,34.69
030210564000,2018,33.33
030210564000,2019,33.33
030210564000,2020,37.93
031613101000,2002,0.0
031613101000,2003,0.0
031613101000,2004,0.0
031613101000,2005,0.0
031613101000,2006,0.0
031613101000,2007,0.0
031613101000,2008,0.0
031613101000,2009,0.0
031613101000,2010,0.0
031613101000,2011,0.0
031613101000,2012,0.0
031613101000,2013,0.0
031613101000,2014,50.0
031613101000,2015,25.0
031613101000,2016,40.0
031613101000,2017,50.0
031613101000,2018,33.33
031613101000,2019,33.33
031613101000,2020,40.0
031613102000,2002,0.0
031613102000,2003,0.0
031613102000,2004,0.0
031613102000,2005,0.0
031613102000,2006,0.0
031613102000,2007,0.0
031613102000,2008,0.0
031613102000,2009,0.0
031613102000,2010,0.0
031613102000,2011,0.0
031613102000,2012,0.0
031613102000,2013,0.0
031613102000,2014,0.0
031613102000,2015,0.0
031613102000,2016,0.0
031613102000,2017,0.0
031613102000,2018,0.0
031613102000,2019,0.0
031613102000,2020,0.0
031613106000,2002,0.0
031613106000,2003,0.0
031613106000,2004,0.0
031613106000,2005,0.0
031613106000,2006,0.0
031613106000,2007,0.0
031613106000,2008,0.0
031613106000,2009,0.0
031613106000,2010,0.0
031613106000,2011,0.0
031613106000,2012,0.0
031613106000,2013,0.0
031613106000,2014,0.0
031613106000,2015,0.0
031613106000,2016,0.0
031613106000,2017,0.0
031613106000,2018,0.0
031613106000,2019,0.0
031613106000,2020,0.0
031613107000,2002,0.0
031613107000,2003,0.0
031613107000,2004,0.0
031613107000,2005,0.0
031613107000,2006,0.0
031613107000,2007,0.0
031613107000,2008,0.0
031613107000,2009,0.0
031613107000,2010,0.0
031613107000,2011,0.0
031613107000,2012,0.0
031613107000,2013,0.0
031613107000,2014,0.0
031613107000,2015,11.11
031613107000,2016,12.5
031613107000,2017,10.0
031613107000,2018,10.0
031613107000,2019,0.0
031613107000,2020,0.0
031613110000,2002,0.0
031613110000,2003,0.0
031613110000,2004,0.0
031613110000,2005,0.0
031613110000,2006,0.0
031613110000,2007,0.0
031613110000,2008,0.0
031613110000,2009,0.0
031613110000,2010,0.0
031613110000,2011,0.0
031613110000,2012,0.0
031613110000,2013,0.0
031613110000,2014,0.0
031613110000,2015,0.0
031613110000,2016,0.0
031613110000,2017,0.0
031613110000,2018,0.0
031613110000,2019,0.0
031613110000,2020,0.0
031613203000,2002,0.0
031613203000,2003,0.0
031613203000,2004,0.0
031613203000,2005,0.0
031613203000,2006,0.0
031613203000,2007,0.0
031613203000,2008,0.0
031613203000,2009,0.0
031613203000,2010,0.0
031613203000,2011,0.0
031613203000,2012,0.0
031613203000,2013,0.0
031613203000,2014,0.0
031613203000,2015,0.0
031613203000,2016,0.0
031613203000,2017,0.0
031613203000,2018,0.0
031613203000,2019,0.0
031613203000,2020,0.0
031613204000,2002,0.0
031613204000,2003,0.0
031613204000,2004,0.0
031613204000,2005,0.0
031613204000,2006,0.0
031613204000,2007,0.0
031613204000,2008,0.0
031613204000,2009,0.0
031613204000,2010,0.0
031613204000,2011,0.0
031613204000,2012,0.0
031613204000,2013,0.0
031613204000,2014,100.0
031613204000,2015,33.33
031613204000,2016,40.0
031613204000,2017,40.0
031613204000,2018,25.0
031613204000,2019,66.67
031613204000,2020,0.0
031613205000,2002,100.0
031613205000,2003,0.0
031613205000,2004,0.0
031613205000,2005,0.0
031613205000,2006,0.0
031613205000,2007,0.0
031613205000,2008,0.0
031613205000,2009,0.0
031613205000,2010,0.0
031613205000,2011,0.0
031613205000,2012,0.0
031613205000,2013,0.0
031613205000,2014,0.0
031613205000,2015,0.0
031613205000,2016,0.0
031613205000,2017,0.0
031613205000,2018,0.0
031613205000,2019,0.0
031613205000,2020,0.0
031613208000,2002,0.0
031613208000,2003,0.0
031613208000,2004,0.0
031613208000,2005,0.0
031613208000,2006,0.0
031613208000,2007,0.0
031613208000,2008,0.0
031613208000,2009,0.0
031613208000,2010,0.0
031613208000,2011,0.0
031613208000,2012,0.0
031613208000,2013,0.0
031613208000,2014,0.0
031613208000,2015,0.0
031613208000,2016,0.0
031613208000,2017,0.0
031613208000,2018,0.0
031613208000,2019,0.0
031613208000,2020,0.0
031613209000,2002,0.0
031613209000,2003,0.0
031613209000,2004,0.0
031613209000,2005,0.0
031613209000,2006,0.0
031613209000,2007,0.0
031613209000,2008,0.0
031613209000,2009,0.0
031613209000,2010,0.0
031613209000,2011,0.0
031613209000,2012,0.0
031613209000,2013,0.0
031613209000,2014,0.0
031613209000,2015,0.0
031613209000,2016,0.0
031613209000,2017,0.0
031613209000,2018,0.0
031613209000,2019,0.0
031613209000,2020,0.0
031613211000,2002,0.0
031613211000,2003,0.0
031613211000,2004,0.0
031613211000,2005,0.0
031613211000,2006,0.0
031613211000,2007,0.0
031613211000,2008,0.0
031613211000,2009,0.0
031613211000,2010,0.0
031613211000,2011,0.0
031613211000,2012,0.0
031613211000,2013,0.0
031613211000,2014,0.0
031613211000,2015,0.0
031613211000,2016,0.0
031613211000,2017,0.0
031613211000,2018,0.0
031613211000,2019,0.0
031613211000,2020,0.0
031613261000,2002,0.0
031613261000,2003,0.0
031613261000,2004,0.0
031613261000,2005,0.0
031613261000,2006,0.0
031613261000,2007,0.0
031613261000,2008,0.0
031613261000,2009,0.0
031613261000,2010,0.0
031613261000,2011,0.0
031613261000,2012,0.0
031613261000,2013,0.0
031613261000,2014,8.33
031613261000,2015,15.38
031613261000,2016,26.67
031613261000,2017,28.57
031613261000,2018,26.67
031613261000,2019,26.67
031613261000,2020,23.08
040410603000,2002,100.0
040410603000,2003,25.0
040410603000,2004,20.0
040410603000,2005,20.0
040410603000,2006,16.67
040410603000,2007,14.29
040410603000,2008,14.29
040410603000,2009,12.5
040410603000,2010,11.11
040410603000,2011,22.22
040410603000,2012,25.0
040410603000,2013,25.0
040410603000,2014,22.22
040410603000,2015,16.67
040410603000,2016,8.33
040410603000,2017,7.14
040410603000,2018,8.33
040410603000,2019,9.09
040410603000,2020,9.09
040410615000,2002,0.0
040410615000,2003,0.0
040410615000,2004,0.0
040410615000,2005,0.0
040410615000,2006,0.0
040410615000,2007,0.0
040410615000,2008,0.0
040410615000,2009,0.0
040410615000,2010,0.0
040410615000,2011,0.0
040410615000,2012,0.0
040410615000,2013,0.0
040410615000,2014,11.11
040410615000,2015,12.5
040410615000,2016,9.09
040410615000,2017,12.5
040410615000,2018,11.11
040410615000,2019,11.11
040410615000,2020,11.11
040410661000,2002,18.18
040410661000,2003,15.38
040410661000,2004,16.67
040410661000,2005,14.29
040410661000,2006,12.5
040410661000,2007,13.33
040410661000,2008,11.11
040410661000,2009,15.79
040410661000,2010,16.67
040410661000,2011,22.22
040410661000,2012,22.22
040410661000,2013,22.22
040410661000,2014,25.0
040410661000,2015,28.57
040410661000,2016,24.0
040410661000,2017,23.08
040410661000,2018,25.0
040410661000,2019,30.77
040410661000,2020,30.43
040410663000,2002,0.0
040410663000,2003,0.0
040410663000,2004,0.0
040410663000,2005,0.0
040410663000,2006,0.0
040410663000,2007,0.0
040410663000,2008,5.26
040410663000,2009,10.53
040410663000,2010,13.64
040410663000,2011,13.04
040410663000,2012,17.39
040410663000,2013,17.39
040410663000,2014,22.73
040410663000,2015,20.83
040410663000,2016,20.0
040410663000,2017,23.08
040410663000,2018,23.08
040410663000,2019,20.83
040410663000,2020,24.0
040410702000,2002,0.0
040410702000,2003,0.0
040410702000,2004,0.0
040410702000,2005,0.0
040410702000,2006,0.0
040410702000,2007,0.0
040410702000,2008,0.0
040410702000,2009,0.0
040410702000,2010,33.33
040410702000,2011,50.0
040410702000,2012,33.33
040410702000,2013,25.0
040410702000,2014,25.0
040410702000,2015,20.0
040410702000,2016,20.0
040410702000,2017,14.29
040410702000,2018,14.29
040410702000,2019,25.0
040410702000,2020,25.0
040410704000,2002,0.0
040410704000,2003,0.0
040410704000,2004,0.0
040410704000,2005,0.0
040410704000,2006,0.0
040410704000,2007,0.0
040410704000,2008,0.0
040410704000,2009,0.0
040410704000,2010,0.0
040410704000,2011,0.0
040410704000,2012,0.0
040410704000,2013,0.0
040410704000,2014,0.0
040410704000,2015,0.0
040410704000,2016,0.0
040410704000,2017,0.0
040410704000,2018,0.0
040410704000,2019,0.0
040410704000,2020,0.0
040410705000,2002,0.0
040410705000,2003,0.0
040410705000,2004,0.0
040410705000,2005,0.0
040410705000,2006,0.0
040410705000,2007,0.0
040410705000,2008,0.0
040410705000,2009,0.0
040410705000,2010,0.0
040410705000,2011,0.0
040410705000,2012,0.0
040410705000,2013,0.0
040410705000,2014,0.0
040410705000,2015,0.0
040410705000,2016,0.0
040410705000,2017,0.0
040410705000,2018,0.0
040410705000,2019,0.0
040410705000,2020,0.0
040410706000,2002,0.0
040410706000,2003,0.0
040410706000,2004,0.0
040410706000,2005,0.0
040410706000,2006,0.0
040410706000,2007,0.0
040410706000,2008,0.0
040410706000,2009,0.0
040410706000,2010,0.0
040410706000,2011,0.0
040410706000,2012,0.0
040410706000,2013,0.0
040410706000,2014,0.0
040410706000,2015,0.0
040410706000,2016,0.0
040410706000,2017,0.0
040410706000,2018,0.0
040410706000,2019,0.0
040410706000,2020,0.0
040410712000,2002,0.0
040410712000,2003,0.0
040410712000,2004,0.0
040410712000,2005,0.0
040410712000,2006,0.0
040410712000,2007,0.0
040410712000,2008,0.0
040410712000,2009,0.0
040410712000,2010,0.0
040410712000,2011,0.0
040410712000,2012,0.0
040410712000,2013,0.0
040410712000,2014,0.0
040410712000,2015,0.0
040410712000,2016,0.0
040410712000,2017,0.0
040410712000,2018,0.0
040410712000,2019,0.0
040410712000,2020,0.0
040410717000,2002,0.0
040410717000,2003,0.0
040410717000,2004,0.0
040410717000,2005,0.0
040410717000,2006,0.0
040410717000,2007,0.0
040410717000,2008,0.0
040410717000,2009,0.0
040410717000,2010,0.0
040410717000,2011,0.0
040410717000,2012,0.0
040410717000,2013,0.0
040410717000,2014,0.0
040410717000,2015,0.0
040410717000,2016,0.0
040410717000,2017,0.0
040410717000,2018,0.0
040410717000,2019,0.0
040410717000,2020,0.0
040410762000,2002,0.0
040410762000,2003,0.0
040410762000,2004,0.0
040410762000,2005,0.0
040410762000,2006,0.0
040410762000,2007,0.0
040410762000,2008,0.0
040410762000,2009,0.0
040410762000,2010,0.0
040410762000,2011,0.0
040410762000,2012,0.0
040410762000,2013,0.0
040410762000,2014,0.0
040410762000,2015,0.0
040410762000,2016,0.0
040410762000,2017,0.0
040410762000,2018,0.0
040410762000,2019,0.0
040410762000,2020,0.0
040410801000,2002,25.0
040410801000,2003,25.0
040410801000,2004,20.0
040410801000,2005,28.57
040410801000,2006,28.57
040410801000,2007,22.22
040410801000,2008,25.0
040410801000,2009,22.22
040410801000,2010,18.18
040410801000,2011,22.22
040410801000,2012,12.5
040410801000,2013,12.5
040410801000,2014,10.0
040410801000,2015,10.0
040410801000,2016,18.18
040410801000,2017,15.38
040410801000,2018,15.38
040410801000,2019,15.38
040410801000,2020,16.67
040410808000,2002,0.0
040410808000,2003,0.0
