ID_powiatu,year,p2596-zieleńce-obiekty
031613204000,2009,35
031613204000,2010,35
031613204000,2011,35
031613204000,2012,35
031613204000,2013,35
031613204000,2014,35
031613204000,2015,35
031613204000,2016,35
031613204000,2017,35
031613204000,2018,35
031613204000,2019,35
031613204000,2020,35
031613205000,2004,10
031613205000,2005,11
031613205000,2006,11
031613205000,2007,11
031613205000,2008,12
031613205000,2009,12
031613205000,2010,12
031613205000,2011,12
031613205000,2012,12
031613205000,2013,12
031613205000,2014,12
031613205000,2015,12
031613205000,2016,12
031613205000,2017,12
031613205000,2018,12
031613205000,2019,12
031613205000,2020,25
031613208000,2004,6
031613208000,2005,6
031613208000,2006,6
031613208000,2007,6
031613208000,2008,6
031613208000,2009,6
031613208000,2010,8
031613208000,2011,8
031613208000,2012,10
031613208000,2013,10
031613208000,2014,11
031613208000,2015,11
031613208000,2016,11
031613208000,2017,11
031613208000,2018,11
031613208000,2019,11
031613208000,2020,11
031613209000,2004,11
031613209000,2005,14
031613209000,2006,14
031613209000,2007,14
031613209000,2008,14
031613209000,2009,16
031613209000,2010,16
031613209000,2011,16
031613209000,2012,16
031613209000,2013,26
031613209000,2014,27
031613209000,2015,27
031613209000,2016,27
031613209000,2017,24
031613209000,2018,24
031613209000,2019,25
031613209000,2020,25
031613211000,2004,19
031613211000,2005,19
031613211000,2006,26
031613211000,2007,28
031613211000,2008,35
031613211000,2009,35
031613211000,2010,36
031613211000,2011,36
031613211000,2012,36
031613211000,2013,39
031613211000,2014,42
031613211000,2015,43
031613211000,2016,44
031613211000,2017,44
031613211000,2018,42
031613211000,2019,41
031613211000,2020,40
031613261000,2004,7
031613261000,2005,7
031613261000,2006,7
031613261000,2007,7
031613261000,2008,7
031613261000,2009,9
031613261000,2010,10
031613261000,2011,10
031613261000,2012,10
031613261000,2013,10
031613261000,2014,10
031613261000,2015,10
031613261000,2016,10
031613261000,2017,10
031613261000,2018,10
031613261000,2019,10
031613261000,2020,10
040410603000,2004,46
040410603000,2005,64
040410603000,2006,64
040410603000,2007,65
040410603000,2008,37
040410603000,2009,38
040410603000,2010,38
040410603000,2011,40
040410603000,2012,40
040410603000,2013,40
040410603000,2014,41
040410603000,2015,43
040410603000,2016,44
040410603000,2017,44
040410603000,2018,45
040410603000,2019,46
040410603000,2020,47
040410615000,2004,8
040410615000,2005,8
040410615000,2006,8
040410615000,2007,8
040410615000,2008,8
040410615000,2009,23
040410615000,2010,23
040410615000,2011,23
040410615000,2012,26
040410615000,2013,33
040410615000,2014,33
040410615000,2015,35
040410615000,2016,36
040410615000,2017,37
040410615000,2018,37
040410615000,2019,38
040410615000,2020,40
040410661000,2004,85
040410661000,2005,85
040410661000,2006,85
040410661000,2007,85
040410661000,2008,85
040410661000,2009,85
040410661000,2010,85
040410661000,2011,85
040410661000,2012,85
040410661000,2013,85
040410661000,2014,85
040410661000,2015,85
040410661000,2016,85
040410661000,2017,85
040410661000,2018,85
040410661000,2019,85
040410661000,2020,77
040410663000,2004,31
040410663000,2005,31
040410663000,2006,31
040410663000,2007,31
040410663000,2008,31
040410663000,2009,31
040410663000,2010,31
040410663000,2011,31
040410663000,2012,31
040410663000,2013,31
040410663000,2014,31
040410663000,2015,31
040410663000,2016,32
040410663000,2017,32
040410663000,2018,32
040410663000,2019,32
040410663000,2020,33
040410702000,2004,69
040410702000,2005,73
040410702000,2006,74
040410702000,2007,74
040410702000,2008,74
040410702000,2009,74
040410702000,2010,74
040410702000,2011,74
040410702000,2012,74
040410702000,2013,75
040410702000,2014,73
040410702000,2015,73
040410702000,2016,73
040410702000,2017,73
040410702000,2018,73
040410702000,2019,73
040410702000,2020,73
040410704000,2004,11
040410704000,2005,13
040410704000,2006,14
040410704000,2007,14
040410704000,2008,14
040410704000,2009,14
040410704000,2010,14
040410704000,2011,14
040410704000,2012,14
040410704000,2013,14
040410704000,2014,14
040410704000,2015,14
040410704000,2016,14
040410704000,2017,14
040410704000,2018,14
040410704000,2019,14
040410704000,2020,14
040410705000,2004,17
040410705000,2005,17
040410705000,2006,17
040410705000,2007,17
040410705000,2008,17
040410705000,2009,17
040410705000,2010,17
040410705000,2011,17
040410705000,2012,17
040410705000,2013,17
040410705000,2014,18
040410705000,2015,18
040410705000,2016,18
040410705000,2017,20
040410705000,2018,24
040410705000,2019,27
040410705000,2020,31
040410706000,2004,1
040410706000,2005,1
040410706000,2006,1
040410706000,2007,1
040410706000,2008,1
040410706000,2009,1
040410706000,2010,10
040410706000,2011,11
040410706000,2012,12
040410706000,2013,12
040410706000,2014,17
040410706000,2015,17
040410706000,2016,17
040410706000,2017,17
040410706000,2018,17
040410706000,2019,17
040410706000,2020,17
040410712000,2004,7
040410712000,2005,11
040410712000,2006,11
040410712000,2007,11
040410712000,2008,11
040410712000,2009,11
040410712000,2010,11
040410712000,2011,11
040410712000,2012,18
040410712000,2013,20
040410712000,2014,20
040410712000,2015,20
040410712000,2016,20
040410712000,2017,20
040410712000,2018,20
040410712000,2019,20
040410712000,2020,20
040410717000,2004,7
040410717000,2005,7
040410717000,2006,7
040410717000,2007,7
040410717000,2008,7
040410717000,2009,7
040410717000,2010,7
040410717000,2011,7
040410717000,2012,7
040410717000,2013,7
040410717000,2014,7
040410717000,2015,7
040410717000,2016,7
040410717000,2017,7
040410717000,2018,7
040410717000,2019,7
040410717000,2020,8
040410762000,2004,74
040410762000,2005,74
040410762000,2006,74
040410762000,2007,74
040410762000,2008,74
040410762000,2009,79
040410762000,2010,79
040410762000,2011,79
040410762000,2012,79
040410762000,2013,79
040410762000,2014,79
040410762000,2015,79
040410762000,2016,79
040410762000,2017,79
040410762000,2018,79
040410762000,2019,79
040410762000,2020,79
040410801000,2004,13
040410801000,2005,20
040410801000,2006,20
040410801000,2007,22
040410801000,2008,22
040410801000,2009,22
040410801000,2010,22
040410801000,2011,22
040410801000,2012,22
040410801000,2013,22
040410801000,2014,23
040410801000,2015,23
040410801000,2016,23
040410801000,2017,23
040410801000,2018,25
040410801000,2019,25
040410801000,2020,25
040410808000,2004,6
040410808000,2005,7
040410808000,2006,7
040410808000,2007,10
040410808000,2008,11
040410808000,2009,11
040410808000,2010,11
040410808000,2011,11
040410808000,2012,11
040410808000,2013,11
040410808000,2014,11
040410808000,2015,11
040410808000,2016,11
040410808000,2017,11
040410808000,2018,11
040410808000,2019,11
040410808000,2020,18
040410811000,2004,1
040410811000,2005,4
040410811000,2006,4
040410811000,2007,4
040410811000,2008,5
040410811000,2009,5
040410811000,2010,6
040410811000,2011,11
040410811000,2012,11
040410811000,2013,11
040410811000,2014,11
040410811000,2015,15
040410811000,2016,15
040410811000,2017,15
040410811000,2018,17
040410811000,2019,20
040410811000,2020,20
040410818000,2004,12
040410818000,2005,16
040410818000,2006,16
040410818000,2007,21
040410818000,2008,22
040410818000,2009,22
040410818000,2010,22
040410818000,2011,22
040410818000,2012,22
040410818000,2013,24
040410818000,2014,24
040410818000,2015,24
040410818000,2016,25
040410818000,2017,25
040410818000,2018,25
040410818000,2019,25
040410818000,2020,25
040410864000,2004,27
040410864000,2005,27
040410864000,2006,27
040410864000,2007,27
040410864000,2008,27
040410864000,2009,27
040410864000,2010,27
040410864000,2011,27
040410864000,2012,27
040410864000,2013,27
040410864000,2014,27
040410864000,2015,27
040410864000,2016,27
040410864000,2017,28
040410864000,2018,28
040410864000,2019,29
040410864000,2020,29
040416707000,2004,57
040416707000,2005,57
040416707000,2006,59
040416707000,2007,59
040416707000,2008,60
040416707000,2009,60
040416707000,2010,60
040416707000,2011,61
040416707000,2012,61
040416707000,2013,61
040416707000,2014,67
040416707000,2015,67
040416707000,2016,67
040416707000,2017,82
040416707000,2018,82
040416707000,2019,89
040416707000,2020,89
040416709000,2004,5
040416709000,2005,5
040416709000,2006,5
040416709000,2007,5
040416709000,2008,5
040416709000,2009,5
040416709000,2010,5
040416709000,2011,5
040416709000,2012,5
040416709000,2013,5
040416709000,2014,5
040416709000,2015,5
040416709000,2016,5
040416709000,2017,5
040416709000,2018,5
040416709000,2019,5
040416709000,2020,5
040416710000,2004,9
040416710000,2005,10
040416710000,2006,10
040416710000,2007,14
040416710000,2008,14
040416710000,2009,25
040416710000,2010,25
040416710000,2011,25
040416710000,2012,25
040416710000,2013,28
040416710000,2014,28
040416710000,2015,28
040416710000,2016,28
040416710000,2017,28
040416710000,2018,28
040416710000,2019,28
040416710000,2020,28
040416719000,2004,15
040416719000,2005,15
040416719000,2006,23
040416719000,2007,23
040416719000,2008,23
040416719000,2009,23
040416719000,2010,23
040416719000,2011,23
040416719000,2012,26
040416719000,2013,26
040416719000,2014,38
040416719000,2015,38
040416719000,2016,38
040416719000,2017,38
040416719000,2018,38
040416719000,2019,38
040416719000,2020,38
040416813000,2004,14
040416813000,2005,14
040416813000,2006,14
040416813000,2007,14
040416813000,2008,14
040416813000,2009,14
040416813000,2010,14
040416813000,2011,14
040416813000,2012,14
040416813000,2013,14
040416813000,2014,14
040416813000,2015,14
040416813000,2016,14
040416813000,2017,14
040416813000,2018,14
040416813000,2019,14
040416813000,2020,14
040416814000,2004,28
040416814000,2005,37
040416814000,2006,42
040416814000,2007,42
040416814000,2008,42
040416814000,2009,42
040416814000,2010,42
040416814000,2011,42
040416814000,2012,42
040416814000,2013,46
040416814000,2014,46
040416814000,2015,47
040416814000,2016,47
040416814000,2017,47
040416814000,2018,47
040416814000,2019,47
040416814000,2020,47
040416816000,2004,10
040416816000,2005,10
040416816000,2006,10
040416816000,2007,17
040416816000,2008,18
040416816000,2009,18
040416816000,2010,23
040416816000,2011,23
040416816000,2012,23
040416816000,2013,23
040416816000,2014,23
040416816000,2015,23
040416816000,2016,23
040416816000,2017,23
040416816000,2018,23
040416816000,2019,23
040416816000,2020,23
042214004000,2004,41
042214004000,2005,49
042214004000,2006,91
042214004000,2007,107
042214004000,2008,108
042214004000,2009,112
042214004000,2010,123
042214004000,2011,127
042214004000,2012,128
042214004000,2013,133
042214004000,2014,136
042214004000,2015,136
042214004000,2016,138
042214004000,2017,147
042214004000,2018,149
042214004000,2019,149
042214004000,2020,149
042214005000,2004,15
042214005000,2005,18
042214005000,2006,19
042214005000,2007,20
042214005000,2008,21
042214005000,2009,21
042214005000,2010,22
042214005000,2011,22
042214005000,2012,22
042214005000,2013,22
042214005000,2014,23
042214005000,2015,24
042214005000,2016,25
042214005000,2017,25
042214005000,2018,25
042214005000,2019,25
042214005000,2020,25
042214010000,2004,7
042214010000,2005,7
042214010000,2006,8
042214010000,2007,9
042214010000,2008,21
042214010000,2009,20
042214010000,2010,24
042214010000,2011,24
042214010000,2012,25
042214010000,2013,26
042214010000,2014,31
042214010000,2015,32
042214010000,2016,32
042214010000,2017,36
042214010000,2018,50
042214010000,2019,50
042214010000,2020,51
042214011000,2004,53
042214011000,2005,53
042214011000,2006,53
042214011000,2007,53
042214011000,2008,53
042214011000,2009,62
042214011000,2010,63
042214011000,2011,63
042214011000,2012,68
042214011000,2013,68
042214011000,2014,71
042214011000,2015,79
042214011000,2016,80
042214011000,2017,99
042214011000,2018,99
042214011000,2019,99
042214011000,2020,136
042214015000,2004,43
042214015000,2005,45
042214015000,2006,46
042214015000,2007,48
042214015000,2008,48
042214015000,2009,49
042214015000,2010,52
042214015000,2011,52
042214015000,2012,52
042214015000,2013,52
042214015000,2014,52
042214015000,2015,53
042214015000,2016,54
042214015000,2017,54
042214015000,2018,56
042214015000,2019,56
042214015000,2020,57
042214101000,2004,27
042214101000,2005,47
042214101000,2006,47
042214101000,2007,53
042214101000,2008,54
042214101000,2009,54
042214101000,2010,56
042214101000,2011,56
042214101000,2012,57
042214101000,2013,55
042214101000,2014,55
042214101000,2015,55
042214101000,2016,55
042214101000,2017,57
042214101000,2018,57
042214101000,2019,57
042214101000,2020,57
042214108000,2004,59
042214108000,2005,59
042214108000,2006,59
042214108000,2007,63
042214108000,2008,63
042214108000,2009,63
042214108000,2010,61
042214108000,2011,61
042214108000,2012,61
042214108000,2013,61
042214108000,2014,61
042214108000,2015,61
042214108000,2016,62
042214108000,2017,62
042214108000,2018,62
042214108000,2019,73
042214108000,2020,73
042214112000,2004,51
042214112000,2005,88
042214112000,2006,88
042214112000,2007,99
042214112000,2008,114
042214112000,2009,114
042214112000,2010,114
042214112000,2011,114
042214112000,2012,114
042214112000,2013,114
042214112000,2014,115
042214112000,2015,115
042214112000,2016,115
042214112000,2017,115
042214112000,2018,115
042214112000,2019,115
042214112000,2020,132
042214163000,2004,10
042214163000,2005,10
042214163000,2006,10
042214163000,2007,12
042214163000,2008,12
042214163000,2009,14
042214163000,2010,14
042214163000,2011,14
042214163000,2012,14
042214163000,2013,14
042214163000,2014,14
042214163000,2015,14
042214163000,2016,14
042214163000,2017,14
042214163000,2018,14
042214163000,2019,14
042214163000,2020,15
042214207000,2004,36
042214207000,2005,46
042214207000,2006,46
042214207000,2007,52
042214207000,2008,55
042214207000,2009,55
042214207000,2010,67
042214207000,2011,71
042214207000,2012,72
042214207000,2013,73
042214207000,2014,81
042214207000,2015,80
042214207000,2016,88
042214207000,2017,88
042214207000,2018,88
042214207000,2019,88
042214207000,2020,88
042214209000,2004,27
042214209000,2005,30
042214209000,2006,30
042214209000,2007,40
042214209000,2008,30
042214209000,2009,30
042214209000,2010,30
042214209000,2011,32
042214209000,2012,32
042214209000,2013,33
042214209000,2014,33
042214209000,2015,33
042214209000,2016,38
042214209000,2017,38
042214209000,2018,38
042214209000,2019,39
042214209000,2020,39
042214213000,2004,21
042214213000,2005,19
042214213000,2006,19
042214213000,2007,34
042214213000,2008,36
042214213000,2009,35
042214213000,2010,35
042214213000,2011,35
042214213000,2012,36
042214213000,2013,36
042214213000,2014,36
042214213000,2015,36
042214213000,2016,36
042214213000,2017,36
042214213000,2018,36
042214213000,2019,37
042214213000,2020,48
042214214000,2004,59
042214214000,2005,102
042214214000,2006,79
042214214000,2007,104
042214214000,2008,133
042214214000,2009,134
042214214000,2010,138
042214214000,2011,138
042214214000,2012,139
042214214000,2013,143
042214214000,2014,146
042214214000,2015,146
042214214000,2016,148
042214214000,2017,150
042214214000,2018,150
042214214000,2019,149
042214214000,2020,149
042214216000,2004,9
042214216000,2005,14
042214216000,2006,14
042214216000,2007,23
042214216000,2008,23
042214216000,2009,24
042214216000,2010,24
042214216000,2011,24
042214216000,2012,24
042214216000,2013,24
042214216000,2014,24
042214216000,2015,24
042214216000,2016,24
042214216000,2017,24
042214216000,2018,24
042214216000,2019,25
042214216000,2020,25
042214361000,2004,56
042214361000,2005,56
042214361000,2006,56
042214361000,2007,150
042214361000,2008,150
042214361000,2009,150
042214361000,2010,150
042214361000,2011,150
042214361000,2012,150
042214361000,2013,150
042214361000,2014,170
042214361000,2015,170
042214361000,2016,172
042214361000,2017,172
042214361000,2018,172
042214361000,2019,178
042214361000,2020,182
042214362000,2004,59
042214362000,2005,59
042214362000,2006,59
042214362000,2007,59
042214362000,2008,59
042214362000,2009,59
042214362000,2010,59
042214362000,2011,49
042214362000,2012,49
042214362000,2013,49
042214362000,2014,49
042214362000,2015,51
042214362000,2016,53
042214362000,2017,53
042214362000,2018,53
042214362000,2019,77
042214362000,2020,80
042214364000,2004,31
042214364000,2005,31
042214364000,2006,31
042214364000,2007,30
042214364000,2008,30
042214364000,2009,30
042214364000,2010,30
042214364000,2011,30
042214364000,2012,30
042214364000,2013,30
042214364000,2014,30
042214364000,2015,30
042214364000,2016,31
042214364000,2017,31
042214364000,2018,31
042214364000,2019,31
042214364000,2020,31
042217202000,2004,145
042217202000,2005,145
042217202000,2006,132
042217202000,2007,132
042217202000,2008,131
042217202000,2009,132
042217202000,2010,133
042217202000,2011,133
042217202000,2012,139
042217202000,2013,139
042217202000,2014,139
042217202000,2015,139
042217202000,2016,139
042217202000,2017,139
042217202000,2018,139
042217202000,2019,139
042217202000,2020,139
042217203000,2004,81
042217203000,2005,89
042217203000,2006,89
042217203000,2007,89
042217203000,2008,89
042217203000,2009,89
042217203000,2010,89
042217203000,2011,89
042217203000,2012,89
042217203000,2013,93
042217203000,2014,96
042217203000,2015,93
042217203000,2016,93
042217203000,2017,93
042217203000,2018,93
042217203000,2019,93
042217203000,2020,93
042217206000,2004,20
042217206000,2005,33
042217206000,2006,37
042217206000,2007,39
042217206000,2008,39
042217206000,2009,39
042217206000,2010,40
042217206000,2011,42
042217206000,2012,42
042217206000,2013,42
042217206000,2014,42
042217206000,2015,42
042217206000,2016,42
042217206000,2017,42
042217206000,2018,42
042217206000,2019,42
042217206000,2020,42
042815402000,2004,2
042815402000,2005,2
042815402000,2006,2
042815402000,2007,2
042815402000,2008,8
042815402000,2009,8
042815402000,2010,8
042815402000,2011,8
042815402000,2012,8
042815402000,2013,8
042815402000,2014,8
042815402000,2015,8
042815402000,2016,8
042815402000,2017,8
042815402000,2018,8
042815402000,2019,8
042815402000,2020,8
042815403000,2004,10
042815403000,2005,13
042815403000,2006,25
042815403000,2007,30
042815403000,2008,34
042815403000,2009,34
042815403000,2010,34
042815403000,2011,34
042815403000,2012,35
042815403000,2013,35
042815403000,2014,37
042815403000,2015,39
042815403000,2016,39
042815403000,2017,39
042815403000,2018,40
042815403000,2019,40
042815403000,2020,40
042815404000,2004,20
042815404000,2005,22
042815404000,2006,22
042815404000,2007,21
042815404000,2008,21
042815404000,2009,21
042815404000,2010,21
042815404000,2011,21
042815404000,2012,21
042815404000,2013,21
042815404000,2014,21
042815404000,2015,21
042815404000,2016,21
042815404000,2017,21
042815404000,2018,21
042815404000,2019,21
042815404000,2020,21
042815407000,2004,18
042815407000,2005,22
042815407000,2006,22
042815407000,2007,45
042815407000,2008,45
042815407000,2009,45
042815407000,2010,45
042815407000,2011,49
042815407000,2012,58
042815407000,2013,58
042815407000,2014,58
042815407000,2015,59
042815407000,2016,59
042815407000,2017,59
042815407000,2018,60
042815407000,2019,60
042815407000,2020,60
042815412000,2004,9
042815412000,2005,12
042815412000,2006,12
042815412000,2007,13
042815412000,2008,13
042815412000,2009,15
042815412000,2010,15
042815412000,2011,15
042815412000,2012,15
042815412000,2013,15
042815412000,2014,15
042815412000,2015,15
042815412000,2016,15
042815412000,2017,15
042815412000,2018,15
042815412000,2019,15
042815412000,2020,15
042815415000,2004,46
042815415000,2005,46
042815415000,2006,46
042815415000,2007,53
042815415000,2008,59
042815415000,2009,75
042815415000,2010,85
042815415000,2011,85
042815415000,2012,85
042815415000,2013,85
042815415000,2014,86
042815415000,2015,86
042815415000,2016,87
042815415000,2017,87
042815415000,2018,87
042815415000,2019,87
042815415000,2020,87
042815461000,2004,4
042815461000,2005,4
042815461000,2006,4
042815461000,2007,4
042815461000,2008,4
042815461000,2009,4
042815461000,2010,4
042815461000,2011,4
042815461000,2012,4
042815461000,2013,4
042815461000,2014,4
042815461000,2015,4
042815461000,2016,4
042815461000,2017,4
042815461000,2018,16
042815461000,2019,19
042815461000,2020,20
042815505000,2004,14
042815505000,2005,14
042815505000,2006,14
042815505000,2007,14
042815505000,2008,14
042815505000,2009,16
042815505000,2010,16
042815505000,2011,16
042815505000,2012,16
042815505000,2013,16
042815505000,2014,16
042815505000,2015,18
042815505000,2016,18
042815505000,2017,18
042815505000,2018,23
042815505000,2019,23
042815505000,2020,23
042815506000,2004,10
042815506000,2005,10
042815506000,2006,10
042815506000,2007,10
042815506000,2008,10
042815506000,2009,10
042815506000,2010,10
042815506000,2011,10
042815506000,2012,10
042815506000,2013,10
042815506000,2014,11
042815506000,2015,11
042815506000,2016,11
042815506000,2017,11
042815506000,2018,11
042815506000,2019,11
042815506000,2020,13
042815513000,2004,7
042815513000,2005,7
042815513000,2006,14
042815513000,2007,14
042815513000,2008,16
042815513000,2009,16
042815513000,2010,16
042815513000,2011,17
042815513000,2012,17
042815513000,2013,17
042815513000,2014,24
042815513000,2015,28
042815513000,2016,28
042815513000,2017,28
042815513000,2018,29
042815513000,2019,29
042815513000,2020,29
042815516000,2004,21
042815516000,2005,21
042815516000,2006,21
042815516000,2007,21
042815516000,2008,21
042815516000,2009,21
042815516000,2010,21
042815516000,2011,21
042815516000,2012,21
042815516000,2013,21
042815516000,2014,21
042815516000,2015,21
042815516000,2016,21
042815516000,2017,21
042815516000,2018,21
042815516000,2019,21
042815516000,2020,21
042815518000,2004,7
042815518000,2005,7
042815518000,2006,7
042815518000,2007,7
042815518000,2008,7
042815518000,2009,7
042815518000,2010,7
042815518000,2011,7
042815518000,2012,7
042815518000,2013,7
042815518000,2014,8
042815518000,2015,8
042815518000,2016,8
042815518000,2017,8
042815518000,2018,8
042815518000,2019,8
042815518000,2020,8
042815519000,2004,7
042815519000,2005,7
042815519000,2006,7
042815519000,2007,7
042815519000,2008,7
042815519000,2009,7
042815519000,2010,7
042815519000,2011,7
042815519000,2012,7
042815519000,2013,7
042815519000,2014,7
042815519000,2015,7
042815519000,2016,7
042815519000,2017,7
042815519000,2018,7
042815519000,2019,7
042815519000,2020,7
042815601000,2004,112
042815601000,2005,115
042815601000,2006,113
042815601000,2007,113
042815601000,2008,113
042815601000,2009,114
042815601000,2010,114
042815601000,2011,114
042815601000,2012,114
042815601000,2013,114
042815601000,2014,115
042815601000,2015,118
042815601000,2016,119
042815601000,2017,120
042815601000,2018,120
042815601000,2019,120
042815601000,2020,121
042815608000,2004,25
042815608000,2005,29
042815608000,2006,30
042815608000,2007,30
042815608000,2008,34
042815608000,2009,45
042815608000,2010,45
042815608000,2011,45
042815608000,2012,45
042815608000,2013,47
042815608000,2014,47
042815608000,2015,47
042815608000,2016,47
042815608000,2017,47
042815608000,2018,47
042815608000,2019,62
042815608000,2020,62
042815609000,2004,68
042815609000,2005,68
042815609000,2006,68
042815609000,2007,68
042815609000,2008,68
042815609000,2009,68
042815609000,2010,68
042815609000,2011,68
042815609000,2012,68
042815609000,2013,68
042815609000,2014,68
042815609000,2015,68
042815609000,2016,68
042815609000,2017,68
042815609000,2018,68
042815609000,2019,68
042815609000,2020,68
042815610000,2004,38
042815610000,2005,38
042815610000,2006,38
042815610000,2007,38
042815610000,2008,38
042815610000,2009,38
042815610000,2010,38
042815610000,2011,37
042815610000,2012,37
042815610000,2013,37
042815610000,2014,37
042815610000,2015,37
042815610000,2016,37
042815610000,2017,37
042815610000,2018,37
042815610000,2019,38
042815610000,2020,38
042815611000,2004,19
042815611000,2005,19
042815611000,2006,23
042815611000,2007,23
042815611000,2008,29
042815611000,2009,28
042815611000,2010,28
042815611000,2011,28
042815611000,2012,28
042815611000,2013,85
042815611000,2014,85
042815611000,2015,85
042815611000,2016,85
042815611000,2017,85
042815611000,2018,85
042815611000,2019,85
042815611000,2020,86
042815614000,2004,35
042815614000,2005,36
042815614000,2006,36
042815614000,2007,37
042815614000,2008,38
042815614000,2009,38
042815614000,2010,41
042815614000,2011,41
042815614000,2012,41
042815614000,2013,41
042815614000,2014,41
042815614000,2015,42
042815614000,2016,42
042815614000,2017,44
042815614000,2018,44
042815614000,2019,60
042815614000,2020,61
042815617000,2004,13
042815617000,2005,13
042815617000,2006,13
042815617000,2007,15
042815617000,2008,16
042815617000,2009,16
042815617000,2010,16
042815617000,2011,16
042815617000,2012,16
042815617000,2013,16
042815617000,2014,16
042815617000,2015,16
042815617000,2016,17
042815617000,2017,17
042815617000,2018,17
042815617000,2019,17
042815617000,2020,17
042815662000,2004,66
042815662000,2005,46
042815662000,2006,46
042815662000,2007,50
042815662000,2008,50
042815662000,2009,50
042815662000,2010,50
042815662000,2011,50
042815662000,2012,50
042815662000,2013,48
042815662000,2014,48
042815662000,2015,48
042815662000,2016,48
042815662000,2017,48
042815662000,2018,66
042815662000,2019,66
042815662000,2020,66
051011506000,2004,9
051011506000,2005,9
051011506000,2006,9
051011506000,2007,9
051011506000,2008,9
051011506000,2009,9
051011506000,2010,9
051011506000,2011,9
051011506000,2012,9
051011506000,2013,9
051011506000,2014,9
051011506000,2015,9
051011506000,2016,9
051011506000,2017,9
051011506000,2018,9
051011506000,2019,10
051011506000,2020,10
051011508000,2004,11
051011508000,2005,11
051011508000,2006,11
051011508000,2007,11
051011508000,2008,11
051011508000,2009,11
051011508000,2010,11
051011508000,2011,11
051011508000,2012,10
051011508000,2013,10
051011508000,2014,10
051011508000,2015,10
051011508000,2016,10
051011508000,2017,10
051011508000,2018,10
051011508000,2019,10
051011508000,2020,10
051011520000,2004,19
051011520000,2005,19
051011520000,2006,19
051011520000,2007,19
051011520000,2008,19
051011520000,2009,19
051011520000,2010,19
051011520000,2011,19
051011520000,2012,19
051011520000,2013,19
051011520000,2014,19
051011520000,2015,19
051011520000,2016,19
051011520000,2017,19
051011520000,2018,20
051011520000,2019,20
051011520000,2020,20
051011521000,2004,5
051011521000,2005,5
051011521000,2006,5
051011521000,2007,5
051011521000,2008,5
051011521000,2009,5
051011521000,2010,5
051011521000,2011,5
051011521000,2012,5
051011521000,2013,5
051011521000,2014,5
051011521000,2015,5
051011521000,2016,5
051011521000,2017,5
051011521000,2018,5
051011521000,2019,5
051011521000,2020,5
051011661000,2004,148
051011661000,2005,148
051011661000,2006,148
051011661000,2007,148
051011661000,2008,148
051011661000,2009,148
051011661000,2010,148
051011661000,2011,148
051011661000,2012,52
051011661000,2013,53
051011661000,2014,54
051011661000,2015,54
051011661000,2016,55
051011661000,2017,55
051011661000,2018,55
051011661000,2019,55
051011661000,2020,55
051011701000,2004,18
051011701000,2005,21
051011701000,2006,22
051011701000,2007,26
051011701000,2008,27
051011701000,2009,29
051011701000,2010,31
051011701000,2011,32
051011701000,2012,33
051011701000,2013,36
051011701000,2014,36
051011701000,2015,37
051011701000,2016,37
051011701000,2017,54
051011701000,2018,56
051011701000,2019,56
051011701000,2020,76
051011707000,2004,19
051011707000,2005,19
051011707000,2006,19
051011707000,2007,18
051011707000,2008,18
051011707000,2009,18
051011707000,2010,18
051011707000,2011,18
051011707000,2012,18
051011707000,2013,18
051011707000,2014,18
051011707000,2015,18
051011707000,2016,18
051011707000,2017,18
051011707000,2018,18
051011707000,2019,32
051011707000,2020,32
051011710000,2004,7
051011710000,2005,6
051011710000,2006,8
051011710000,2007,8
051011710000,2008,8
051011710000,2009,8
051011710000,2010,9
051011710000,2011,9
051011710000,2012,10
051011710000,2013,10
051011710000,2014,10
051011710000,2015,10
051011710000,2016,10
051011710000,2017,10
051011710000,2018,10
051011710000,2019,10
051011710000,2020,10
051011712000,2004,22
051011712000,2005,22
051011712000,2006,22
051011712000,2007,22
051011712000,2008,22
051011712000,2009,22
051011712000,2010,22
051011712000,2011,22
051011712000,2012,22
051011712000,2013,22
051011712000,2014,36
051011712000,2015,36
051011712000,2016,37
051011712000,2017,37
051011712000,2018,37
051011712000,2019,40
051011712000,2020,40
051011716000,2004,22
051011716000,2005,23
051011716000,2006,24
051011716000,2007,25
051011716000,2008,27
051011716000,2009,28
051011716000,2010,28
051011716000,2011,29
051011716000,2012,29
051011716000,2013,30
051011716000,2014,32
051011716000,2015,32
051011716000,2016,36
051011716000,2017,36
051011716000,2018,38
051011716000,2019,39
051011716000,2020,57
051011762000,2004,19
051011762000,2005,19
051011762000,2006,19
051011762000,2007,19
051011762000,2008,19
051011762000,2009,19
051011762000,2010,19
051011762000,2011,19
051011762000,2012,19
051011762000,2013,19
051011762000,2014,19
051011762000,2015,19
051011762000,2016,19
051011762000,2017,19
051011762000,2018,19
051011762000,2019,19
051011762000,2020,19
051011803000,2004,4
051011803000,2005,4
051011803000,2006,5
051011803000,2007,5
051011803000,2008,5
051011803000,2009,7
051011803000,2010,7
051011803000,2011,7
051011803000,2012,7
051011803000,2013,14
051011803000,2014,14
051011803000,2015,14
051011803000,2016,14
051011803000,2017,14
051011803000,2018,20
051011803000,2019,20
051011803000,2020,20
051011809000,2004,2
051011809000,2005,2
051011809000,2006,2
051011809000,2007,2
051011809000,2008,2
051011809000,2009,2
051011809000,2010,2
051011809000,2011,6
