ID_powiatu,year,p2596-lasy-gminne-powierzchnia
011212001000,2004,160.1
011212001000,2005,158.8
011212001000,2006,158.8
011212001000,2007,159.8
011212001000,2008,158.4
011212001000,2009,158.4
011212001000,2010,159.5
011212001000,2011,159.8
011212001000,2012,159.5
011212001000,2013,158.03
011212001000,2014,155.03
011212001000,2015,152.03
011212001000,2016,147.61
011212001000,2017,147.77
011212001000,2018,148.42
011212001000,2019,145.31
011212001000,2020,145.31
011212006000,2004,452.7
011212006000,2005,454.9
011212006000,2006,455.9
011212006000,2007,455.8
011212006000,2008,452.8
011212006000,2009,452.8
011212006000,2010,451.2
011212006000,2011,453.5
011212006000,2012,452.0
011212006000,2013,452.87
011212006000,2014,452.87
011212006000,2015,452.87
011212006000,2016,454.48
011212006000,2017,454.48
011212006000,2018,446.09
011212006000,2019,443.5
011212006000,2020,443.74
011212008000,2004,23.4
011212008000,2005,21.5
011212008000,2006,33.5
011212008000,2007,33.5
011212008000,2008,33.5
011212008000,2009,33.5
011212008000,2010,33.5
011212008000,2011,33.5
011212008000,2012,33.5
011212008000,2013,33.5
011212008000,2014,33.5
011212008000,2015,33.5
011212008000,2016,33.5
011212008000,2017,33.5
011212008000,2018,33.5
011212008000,2019,33.5
011212008000,2020,33.5
011212009000,2004,313.1
011212009000,2005,319.1
011212009000,2006,320.3
011212009000,2007,320.3
011212009000,2008,323.5
011212009000,2009,325.7
011212009000,2010,325.7
011212009000,2011,323.6
011212009000,2012,323.6
011212009000,2013,323.6
011212009000,2014,323.6
011212009000,2015,323.6
011212009000,2016,323.6
011212009000,2017,323.6
011212009000,2018,323.6
011212009000,2019,324.62
011212009000,2020,324.62
011212014000,2004,9.6
011212014000,2005,9.6
011212014000,2006,9.6
011212014000,2007,9.6
011212014000,2008,9.6
011212014000,2009,9.6
011212014000,2010,9.6
011212014000,2011,9.6
011212014000,2012,9.6
011212014000,2013,9.6
011212014000,2014,9.6
011212014000,2015,9.6
011212014000,2016,9.6
011212014000,2017,9.76
011212014000,2018,13.05
011212014000,2019,13.05
011212014000,2020,13.05
011212019000,2004,126.9
011212019000,2005,126.9
011212019000,2006,105.8
011212019000,2007,84.8
011212019000,2008,84.8
011212019000,2009,84.8
011212019000,2010,84.8
011212019000,2011,84.8
011212019000,2012,84.8
011212019000,2013,84.8
011212019000,2014,84.8
011212019000,2015,84.8
011212019000,2016,84.8
011212019000,2017,84.8
011212019000,2018,84.8
011212019000,2019,87.51
011212019000,2020,87.51
011212161000,2004,852.3
011212161000,2005,852.3
011212161000,2006,862.5
011212161000,2007,856.8
011212161000,2008,856.8
011212161000,2009,856.8
011212161000,2010,856.8
011212161000,2011,856.8
011212161000,2012,856.8
011212161000,2013,856.8
011212161000,2014,856.8
011212161000,2015,856.8
011212161000,2016,844.95
011212161000,2017,842.59
011212161000,2018,889.99
011212161000,2019,917.34
011212161000,2020,1017.85
011212205000,2004,817.4
011212205000,2005,817.4
011212205000,2006,817.4
011212205000,2007,793.8
011212205000,2008,791.0
011212205000,2009,787.4
011212205000,2010,784.5
011212205000,2011,782.1
011212205000,2012,775.0
011212205000,2013,712.58
011212205000,2014,714.73
011212205000,2015,692.26
011212205000,2016,687.68
011212205000,2017,730.21
011212205000,2018,722.61
011212205000,2019,717.12
011212205000,2020,726.0
011212207000,2004,783.1
011212207000,2005,783.1
011212207000,2006,786.6
011212207000,2007,783.3
011212207000,2008,781.4
011212207000,2009,780.8
011212207000,2010,780.8
011212207000,2011,783.5
011212207000,2012,783.5
011212207000,2013,781.89
011212207000,2014,781.89
011212207000,2015,781.89
011212207000,2016,783.04
011212207000,2017,784.34
011212207000,2018,784.34
011212207000,2019,784.34
011212207000,2020,778.64
011212210000,2004,4835.7
011212210000,2005,4835.1
011212210000,2006,4640.7
011212210000,2007,4586.3
011212210000,2008,4563.3
011212210000,2009,4553.7
011212210000,2010,4546.2
011212210000,2011,4545.5
011212210000,2012,4631.1
011212210000,2013,4644.48
011212210000,2014,4637.21
011212210000,2015,4635.54
011212210000,2016,4689.57
011212210000,2017,4642.13
011212210000,2018,4619.2
011212210000,2019,4616.83
011212210000,2020,4619.32
011212262000,2004,45.3
011212262000,2005,45.3
011212262000,2006,45.3
011212262000,2007,102.8
011212262000,2008,102.8
011212262000,2009,102.8
011212262000,2010,102.8
011212262000,2011,102.8
011212262000,2012,59.9
011212262000,2013,60.98
011212262000,2014,60.98
011212262000,2015,62.98
011212262000,2016,62.98
011212262000,2017,62.98
011212262000,2018,54.82
011212262000,2019,54.82
011212262000,2020,54.82
011212303000,2004,320.9
011212303000,2005,338.6
011212303000,2006,338.2
011212303000,2007,336.1
011212303000,2008,334.1
011212303000,2009,344.3
011212303000,2010,344.9
011212303000,2011,344.9
011212303000,2012,344.9
011212303000,2013,344.9
011212303000,2014,342.85
011212303000,2015,350.47
011212303000,2016,373.43
011212303000,2017,371.87
011212303000,2018,371.96
011212303000,2019,371.37
011212303000,2020,375.03
011212312000,2004,112.2
011212312000,2005,112.2
011212312000,2006,115.5
011212312000,2007,119.8
011212312000,2008,115.2
011212312000,2009,115.2
011212312000,2010,115.2
011212312000,2011,113.7
011212312000,2012,115.0
011212312000,2013,124.0
011212312000,2014,156.75
011212312000,2015,162.28
011212312000,2016,161.57
011212312000,2017,172.55
011212312000,2018,166.14
011212312000,2019,166.07
011212312000,2020,164.64
011212313000,2004,61.8
011212313000,2005,59.8
011212313000,2006,59.8
011212313000,2007,56.2
011212313000,2008,56.2
011212313000,2009,54.3
011212313000,2010,54.3
011212313000,2011,62.5
011212313000,2012,62.5
011212313000,2013,62.5
011212313000,2014,62.5
011212313000,2015,101.9
011212313000,2016,102.98
011212313000,2017,102.98
011212313000,2018,102.98
011212313000,2019,102.98
011212313000,2020,102.98
011212318000,2004,188.2
011212318000,2005,186.4
011212318000,2006,187.6
011212318000,2007,216.9
011212318000,2008,220.6
011212318000,2009,220.6
011212318000,2010,221.4
011212318000,2011,221.4
011212318000,2012,221.8
011212318000,2013,219.7
011212318000,2014,223.0
011212318000,2015,232.02
011212318000,2016,231.65
011212318000,2017,231.38
011212318000,2018,232.21
011212318000,2019,232.5
011212318000,2020,233.01
011212402000,2004,262.5
011212402000,2005,262.1
011212402000,2006,261.7
011212402000,2007,250.9
011212402000,2008,351.8
011212402000,2009,348.2
011212402000,2010,348.2
011212402000,2011,348.2
011212402000,2012,348.1
011212402000,2013,347.3
011212402000,2014,347.06
011212402000,2015,352.59
011212402000,2016,352.77
011212402000,2017,352.49
011212402000,2018,251.7
011212402000,2019,252.26
011212402000,2020,252.26
011212404000,2004,73.0
011212404000,2005,73.0
011212404000,2006,73.0
011212404000,2007,73.6
011212404000,2008,73.6
011212404000,2009,73.6
011212404000,2010,73.6
011212404000,2011,75.8
011212404000,2012,75.8
011212404000,2013,75.77
011212404000,2014,76.79
011212404000,2015,76.79
011212404000,2016,76.78
011212404000,2017,76.78
011212404000,2018,76.78
011212404000,2019,76.78
011212404000,2020,76.78
011212416000,2004,561.9
011212416000,2005,560.1
011212416000,2006,558.5
011212416000,2007,556.4
011212416000,2008,557.3
011212416000,2009,547.7
011212416000,2010,525.5
011212416000,2011,520.5
011212416000,2012,520.2
011212416000,2013,520.2
011212416000,2014,516.38
011212416000,2015,516.4
011212416000,2016,507.17
011212416000,2017,505.65
011212416000,2018,506.7
011212416000,2019,506.5
011212416000,2020,513.41
011212463000,2004,66.0
011212463000,2005,67.0
011212463000,2006,68.0
011212463000,2007,68.0
011212463000,2008,67.0
011212463000,2009,55.0
011212463000,2010,55.0
011212463000,2011,68.0
011212463000,2012,69.0
011212463000,2013,68.0
011212463000,2014,68.0
011212463000,2015,58.0
011212463000,2016,58.0
011212463000,2017,59.0
011212463000,2018,60.0
011212463000,2019,59.0
011212463000,2020,59.0
011216911000,2004,1705.9
011216911000,2005,1705.9
011216911000,2006,1737.0
011216911000,2007,1769.0
011216911000,2008,1769.0
011216911000,2009,1768.8
011216911000,2010,1768.8
011216911000,2011,1779.5
011216911000,2012,1784.5
011216911000,2013,1772.02
011216911000,2014,1772.02
011216911000,2015,1769.41
011216911000,2016,1776.14
011216911000,2017,1719.71
011216911000,2018,1694.72
011216911000,2019,1692.0
011216911000,2020,1691.51
011216915000,2004,5.1
011216915000,2005,6.2
011216915000,2006,6.2
011216915000,2007,7.2
011216915000,2008,7.2
011216915000,2009,7.2
011216915000,2010,7.2
011216915000,2011,7.2
011216915000,2012,7.2
011216915000,2013,7.33
011216915000,2014,7.33
011216915000,2015,7.75
011216915000,2016,14.65
011216915000,2017,14.73
011216915000,2018,14.69
011216915000,2019,14.69
011216915000,2020,14.69
011216917000,2004,1.7
011216917000,2005,1.7
011216917000,2006,1.7
011216917000,2007,1.7
011216917000,2008,1.7
011216917000,2009,1.7
011216917000,2010,1.7
011216917000,2011,1.7
011216917000,2012,1.7
011216917000,2013,1.7
011216917000,2014,1.7
011216917000,2015,1.79
011216917000,2016,1.79
011216917000,2017,10.71
011216917000,2018,10.71
011216917000,2019,10.71
011216917000,2020,10.6
012414402000,2004,83.4
012414402000,2005,84.4
012414402000,2006,84.4
012414402000,2007,85.5
012414402000,2008,86.7
012414402000,2009,89.3
012414402000,2010,98.4
012414402000,2011,143.6
012414402000,2012,141.7
012414402000,2013,149.19
012414402000,2014,149.55
012414402000,2015,149.62
012414402000,2016,151.7
012414402000,2017,151.97
012414402000,2018,151.83
012414402000,2019,159.42
012414402000,2020,159.48
012414403000,2004,58.1
012414403000,2005,63.8
012414403000,2006,66.2
012414403000,2007,67.8
012414403000,2008,66.9
012414403000,2009,65.5
012414403000,2010,65.9
012414403000,2011,65.9
012414403000,2012,65.9
012414403000,2013,66.52
012414403000,2014,66.5
012414403000,2015,65.83
012414403000,2016,62.14
012414403000,2017,61.87
012414403000,2018,61.85
012414403000,2019,62.78
012414403000,2020,65.37
012414417000,2004,4.0
012414417000,2005,4.0
012414417000,2006,4.0
012414417000,2007,4.0
012414417000,2008,2.0
012414417000,2009,2.0
012414417000,2010,2.0
012414417000,2011,9.7
012414417000,2012,11.2
012414417000,2013,11.2
012414417000,2014,13.4
012414417000,2015,13.4
012414417000,2016,13.4
012414417000,2017,13.4
012414417000,2018,13.4
012414417000,2019,13.4
012414417000,2020,13.4
012414461000,2004,441.1
012414461000,2005,441.1
012414461000,2006,441.2
012414461000,2007,441.2
012414461000,2008,441.1
012414461000,2009,441.1
012414461000,2010,441.1
012414461000,2011,433.1
012414461000,2012,433.1
012414461000,2013,456.53
012414461000,2014,456.53
012414461000,2015,456.53
012414461000,2016,456.53
012414461000,2017,456.53
012414461000,2018,464.86
012414461000,2019,464.86
012414461000,2020,464.86
012414507000,2004,153.9
012414507000,2005,153.9
012414507000,2006,152.3
012414507000,2007,152.3
012414507000,2008,155.9
012414507000,2009,143.6
012414507000,2010,143.6
012414507000,2011,143.6
012414507000,2012,142.7
012414507000,2013,142.0
012414507000,2014,142.0
012414507000,2015,141.25
012414507000,2016,141.22
012414507000,2017,163.13
012414507000,2018,163.13
012414507000,2019,163.22
012414507000,2020,164.1
012414513000,2004,93.4
012414513000,2005,94.3
012414513000,2006,94.3
012414513000,2007,94.3
012414513000,2008,95.3
012414513000,2009,118.1
012414513000,2010,118.9
012414513000,2011,123.0
012414513000,2012,125.9
012414513000,2013,143.82
012414513000,2014,144.22
012414513000,2015,142.72
012414513000,2016,142.72
012414513000,2017,136.14
012414513000,2018,136.14
012414513000,2019,135.98
012414513000,2020,135.45
012414562000,2004,0.0
012414562000,2005,0.0
012414562000,2006,0.0
012414562000,2007,0.0
012414562000,2008,0.0
012414562000,2009,0.0
012414562000,2010,0.0
012414562000,2011,0.0
012414562000,2012,0.0
012414562000,2013,0.0
012414562000,2014,0.0
012414562000,2015,0.0
012414562000,2016,0.0
012414562000,2017,0.0
012414562000,2018,0.0
012414562000,2019,0.0
012414562000,2020,0.0
012414571000,2004,0.0
012414571000,2005,0.0
012414571000,2006,0.0
012414571000,2007,0.0
012414571000,2008,0.0
012414571000,2009,0.0
012414571000,2010,0.0
012414571000,2011,0.0
012414571000,2012,0.0
012414571000,2013,0.9
012414571000,2014,0.9
012414571000,2015,0.9
012414571000,2016,0.9
012414571000,2017,0.9
012414571000,2018,0.32
012414571000,2019,0.32
012414571000,2020,0.32
012414604000,2004,450.0
012414604000,2005,459.4
012414604000,2006,460.8
012414604000,2007,463.0
012414604000,2008,461.5
012414604000,2009,480.3
012414604000,2010,543.3
012414604000,2011,561.4
012414604000,2012,561.6
012414604000,2013,565.09
012414604000,2014,565.34
012414604000,2015,578.23
012414604000,2016,578.38
012414604000,2017,578.75
012414604000,2018,577.39
012414604000,2019,581.41
012414604000,2020,584.46
012414606000,2004,220.0
012414606000,2005,220.0
012414606000,2006,222.3
012414606000,2007,224.6
012414606000,2008,224.6
012414606000,2009,224.6
012414606000,2010,223.6
012414606000,2011,229.3
012414606000,2012,229.3
012414606000,2013,229.3
012414606000,2014,241.38
012414606000,2015,243.51
012414606000,2016,243.41
012414606000,2017,255.65
012414606000,2018,255.65
012414606000,2019,210.26
012414606000,2020,210.26
012414609000,2004,87.3
012414609000,2005,93.5
012414609000,2006,93.5
012414609000,2007,92.5
012414609000,2008,116.4
012414609000,2009,121.4
012414609000,2010,121.4
012414609000,2011,121.4
012414609000,2012,121.4
012414609000,2013,106.31
012414609000,2014,106.31
012414609000,2015,106.31
012414609000,2016,103.51
012414609000,2017,103.73
012414609000,2018,105.43
012414609000,2019,107.74
012414609000,2020,107.53
012414664000,2004,18.0
012414664000,2005,18.0
012414664000,2006,32.0
012414664000,2007,32.0
012414664000,2008,33.0
012414664000,2009,33.0
012414664000,2010,33.0
012414664000,2011,33.0
012414664000,2012,32.0
012414664000,2013,32.0
012414664000,2014,32.0
012414664000,2015,32.0
012414664000,2016,32.0
012414664000,2017,32.0
012414664000,2018,30.0
012414664000,2019,30.0
012414664000,2020,30.0
012414705000,2004,79.4
012414705000,2005,77.9
012414705000,2006,77.5
012414705000,2007,79.3
012414705000,2008,82.3
012414705000,2009,83.3
012414705000,2010,83.3
012414705000,2011,86.5
012414705000,2012,84.3
012414705000,2013,84.3
012414705000,2014,83.0
012414705000,2015,83.0
012414705000,2016,83.41
012414705000,2017,75.67
012414705000,2018,77.87
012414705000,2019,80.26
012414705000,2020,80.26
012414766000,2004,185.7
012414766000,2005,185.7
012414766000,2006,185.7
012414766000,2007,230.1
012414766000,2008,254.7
012414766000,2009,193.6
012414766000,2010,226.2
012414766000,2011,226.2
012414766000,2012,226.2
012414766000,2013,226.71
012414766000,2014,226.71
012414766000,2015,226.71
012414766000,2016,226.71
012414766000,2017,226.71
012414766000,2018,229.26
012414766000,2019,229.26
012414766000,2020,229.26
012414778000,2004,476.3
012414778000,2005,479.8
012414778000,2006,465.1
012414778000,2007,465.1
012414778000,2008,465.1
012414778000,2009,465.1
012414778000,2010,465.1
012414778000,2011,181.5
012414778000,2012,177.1
012414778000,2013,168.35
012414778000,2014,164.9
012414778000,2015,164.7
012414778000,2016,154.67
012414778000,2017,144.67
012414778000,2018,144.67
012414778000,2019,153.27
012414778000,2020,153.27
012414863000,2004,0.0
012414863000,2005,0.0
012414863000,2006,0.0
012414863000,2007,0.0
012414863000,2008,0.0
012414863000,2009,0.0
012414863000,2010,0.0
012414863000,2011,0.0
012414863000,2012,0.0
012414863000,2013,0.0
012414863000,2014,0.0
012414863000,2015,0.0
012414863000,2016,0.0
012414863000,2017,0.0
012414863000,2018,0.0
012414863000,2019,0.0
012414863000,2020,0.0
012414869000,2004,47.0
012414869000,2005,46.0
012414869000,2006,44.0
012414869000,2007,46.0
012414869000,2008,46.0
012414869000,2009,46.0
012414869000,2010,46.0
012414869000,2011,26.9
012414869000,2012,26.9
012414869000,2013,26.9
012414869000,2014,29.6
012414869000,2015,29.6
012414869000,2016,29.6
012414869000,2017,29.6
012414869000,2018,29.6
012414869000,2019,43.84
012414869000,2020,43.84
012414870000,2004,17.9
012414870000,2005,17.9
012414870000,2006,17.9
012414870000,2007,17.9
012414870000,2008,17.9
012414870000,2009,17.9
012414870000,2010,17.9
012414870000,2011,17.9
012414870000,2012,17.9
012414870000,2013,17.9
012414870000,2014,17.9
012414870000,2015,17.9
012414870000,2016,17.9
012414870000,2017,17.9
012414870000,2018,17.9
012414870000,2019,17.9
012414870000,2020,17.9
012414872000,2004,19.0
012414872000,2005,26.0
012414872000,2006,26.0
012414872000,2007,26.0
012414872000,2008,26.0
012414872000,2009,26.0
012414872000,2010,26.0
012414872000,2011,26.6
012414872000,2012,26.6
012414872000,2013,26.6
012414872000,2014,26.72
012414872000,2015,26.39
012414872000,2016,25.87
012414872000,2017,25.87
012414872000,2018,25.87
012414872000,2019,25.87
012414872000,2020,25.76
012414874000,2004,0.0
012414874000,2005,0.0
012414874000,2006,0.0
012414874000,2007,0.0
012414874000,2008,0.0
012414874000,2009,0.0
012414874000,2010,0.0
012414874000,2011,0.0
012414874000,2012,0.0
012414874000,2013,0.0
012414874000,2014,0.0
012414874000,2015,0.0
012414874000,2016,0.0
012414874000,2017,0.0
012414874000,2018,0.0
012414874000,2019,0.0
012414874000,2020,0.0
012414876000,2004,0.0
012414876000,2005,0.0
012414876000,2006,0.0
012414876000,2007,0.0
012414876000,2008,0.0
012414876000,2009,0.0
012414876000,2010,0.0
012414876000,2011,0.0
012414876000,2012,0.0
012414876000,2013,0.0
012414876000,2014,0.0
012414876000,2015,0.0
012414876000,2016,0.0
012414876000,2017,0.0
012414876000,2018,0.0
012414876000,2019,0.0
012414876000,2020,0.0
012414911000,2004,184.9
012414911000,2005,184.0
012414911000,2006,181.9
012414911000,2007,182.1
012414911000,2008,25.2
012414911000,2009,27.2
012414911000,2010,27.2
012414911000,2011,37.8
012414911000,2012,39.7
012414911000,2013,32.7
012414911000,2014,36.06
012414911000,2015,32.11
012414911000,2016,32.41
012414911000,2017,32.41
012414911000,2018,34.25
012414911000,2019,34.25
012414911000,2020,34.22
012414912000,2004,13.0
012414912000,2005,17.0
012414912000,2006,17.0
012414912000,2007,17.0
012414912000,2008,17.0
012414912000,2009,17.0
012414912000,2010,17.0
012414912000,2011,17.0
012414912000,2012,17.0
012414912000,2013,17.3
012414912000,2014,17.54
012414912000,2015,23.98
012414912000,2016,23.38
012414912000,2017,23.38
012414912000,2018,19.74
012414912000,2019,19.74
012414912000,2020,19.74
012414915000,2004,138.3
012414915000,2005,138.3
012414915000,2006,137.3
012414915000,2007,86.3
012414915000,2008,70.3
012414915000,2009,67.9
012414915000,2010,67.9
012414915000,2011,66.3
012414915000,2012,66.8
012414915000,2013,66.2
012414915000,2014,66.2
012414915000,2015,66.2
012414915000,2016,66.2
012414915000,2017,51.17
012414915000,2018,51.34
012414915000,2019,49.15
012414915000,2020,48.98
012414967000,2004,53.0
012414967000,2005,53.0
012414967000,2006,47.0
012414967000,2007,38.0
012414967000,2008,47.0
012414967000,2009,47.0
012414967000,2010,47.0
012414967000,2011,47.0
012414967000,2012,47.0
012414967000,2013,47.0
012414967000,2014,47.0
012414967000,2015,47.0
012414967000,2016,47.0
012414967000,2017,46.0
012414967000,2018,46.0
012414967000,2019,46.0
012414967000,2020,46.0
012414973000,2004,0.0
012414973000,2005,0.0
012414973000,2006,0.0
012414973000,2007,74.0
012414973000,2008,74.0
012414973000,2009,76.6
012414973000,2010,76.6
012414973000,2011,76.6
012414973000,2012,76.6
012414973000,2013,76.6
012414973000,2014,76.6
012414973000,2015,76.6
012414973000,2016,76.6
012414973000,2017,76.6
012414973000,2018,76.6
012414973000,2019,76.6
012414973000,2020,19.76
012414979000,2004,12.0
012414979000,2005,15.0
012414979000,2006,11.0
012414979000,2007,11.0
012414979000,2008,11.0
012414979000,2009,11.0
012414979000,2010,11.0
012414979000,2011,11.0
012414979000,2012,11.0
012414979000,2013,11.0
012414979000,2014,24.0
012414979000,2015,24.0
012414979000,2016,15.5
012414979000,2017,15.5
012414979000,2018,15.5
012414979000,2019,15.5
012414979000,2020,15.5
012415001000,2004,127.4
012415001000,2005,93.0
012415001000,2006,93.0
012415001000,2007,107.2
012415001000,2008,167.7
012415001000,2009,167.7
012415001000,2010,167.7
012415001000,2011,167.6
012415001000,2012,176.2
012415001000,2013,182.2
012415001000,2014,182.9
012415001000,2015,166.1
012415001000,2016,161.2
012415001000,2017,161.06
012415001000,2018,161.06
012415001000,2019,160.15
012415001000,2020,160.15
012415016000,2004,150.7
012415016000,2005,150.7
012415016000,2006,151.9
012415016000,2007,151.9
012415016000,2008,148.6
012415016000,2009,147.9
012415016000,2010,178.4
012415016000,2011,178.2
012415016000,2012,178.0
012415016000,2013,178.0
012415016000,2014,177.1
012415016000,2015,177.1
012415016000,2016,177.12
012415016000,2017,177.12
012415016000,2018,177.12
012415016000,2019,177.12
012415016000,2020,177.12
012415065000,2004,84.0
012415065000,2005,84.0
012415065000,2006,84.7
012415065000,2007,84.7
012415065000,2008,84.7
012415065000,2009,90.7
012415065000,2010,91.7
012415065000,2011,100.7
012415065000,2012,100.2
012415065000,2013,100.2
012415065000,2014,86.2
012415065000,2015,86.0
012415065000,2016,84.0
012415065000,2017,84.0
012415065000,2018,84.0
012415065000,2019,84.0
012415065000,2020,84.0
012415068000,2004,296.3
012415068000,2005,298.3
012415068000,2006,346.0
012415068000,2007,384.9
012415068000,2008,384.9
012415068000,2009,417.4
012415068000,2010,417.4
012415068000,2011,417.4
012415068000,2012,417.4
012415068000,2013,417.39
012415068000,2014,417.39
012415068000,2015,417.39
012415068000,2016,417.39
012415068000,2017,417.39
012415068000,2018,417.39
012415068000,2019,417.39
012415068000,2020,417.39
012415075000,2004,94.3
012415075000,2005,94.3
012415075000,2006,66.9
012415075000,2007,66.9
012415075000,2008,66.9
012415075000,2009,66.9
012415075000,2010,66.9
012415075000,2011,66.9
012415075000,2012,66.9
012415075000,2013,23.94
012415075000,2014,23.94
012415075000,2015,23.94
012415075000,2016,23.94
012415075000,2017,23.94
012415075000,2018,23.94
012415075000,2019,23.94
012415075000,2020,23.94
012415108000,2004,3.8
012415108000,2005,3.8
012415108000,2006,3.8
012415108000,2007,3.8
012415108000,2008,8.5
012415108000,2009,8.5
012415108000,2010,8.5
012415108000,2011,9.5
012415108000,2012,9.5
012415108000,2013,9.75
012415108000,2014,9.75
012415108000,2015,9.75
012415108000,2016,11.24
012415108000,2017,11.24
012415108000,2018,11.72
012415108000,2019,13.04
012415108000,2020,14.98
012415110000,2004,18.5
012415110000,2005,15.2
012415110000,2006,15.2
012415110000,2007,17.2
012415110000,2008,17.1
012415110000,2009,19.7
012415110000,2010,20.0
012415110000,2011,20.0
012415110000,2012,20.4
012415110000,2013,20.4
012415110000,2014,20.0
012415110000,2015,20.0
012415110000,2016,19.22
012415110000,2017,18.06
012415110000,2018,18.59
012415110000,2019,18.68
012415110000,2020,19.09
012415114000,2004,55.4
012415114000,2005,56.0
012415114000,2006,56.0
012415114000,2007,56.0
012415114000,2008,56.0
012415114000,2009,56.0
012415114000,2010,56.0
012415114000,2011,56.0
012415114000,2012,56.0
012415114000,2013,56.0
012415114000,2014,61.22
012415114000,2015,61.22
012415114000,2016,61.22
012415114000,2017,61.22
012415114000,2018,61.22
012415114000,2019,61.22
012415114000,2020,61.22
012415177000,2004,10.0
012415177000,2005,12.0
012415177000,2006,12.0
012415177000,2007,12.0
012415177000,2008,108.3
012415177000,2009,12.0
012415177000,2010,9.2
012415177000,2011,11.0
012415177000,2012,11.0
012415177000,2013,11.56
012415177000,2014,10.2
012415177000,2015,10.23
012415177000,2016,10.23
012415177000,2017,10.21
012415177000,2018,10.21
012415177000,2019,9.8
012415177000,2020,9.8
020811301000,2004,85.1
020811301000,2005,85.1
020811301000,2006,85.1
020811301000,2007,85.1
020811301000,2008,86.1
020811301000,2009,87.8
020811301000,2010,95.5
020811301000,2011,95.5
020811301000,2012,95.1
020811301000,2013,95.1
020811301000,2014,95.1
020811301000,2015,89.3
020811301000,2016,89.3
020811301000,2017,89.3
020811301000,2018,89.3
020811301000,2019,89.3
020811301000,2020,89.3
020811303000,2004,61.0
020811303000,2005,60.9
020811303000,2006,58.0
020811303000,2007,58.0
020811303000,2008,62.1
020811303000,2009,62.1
020811303000,2010,50.1
020811303000,2011,72.1
020811303000,2012,72.1
020811303000,2013,72.1
020811303000,2014,72.1
020811303000,2015,75.17
020811303000,2016,75.17
020811303000,2017,75.17
020811303000,2018,75.17
020811303000,2019,75.17
020811303000,2020,75.17
020811305000,2004,73.8
020811305000,2005,100.4
020811305000,2006,100.4
020811305000,2007,100.1
020811305000,2008,96.3
020811305000,2009,92.7
020811305000,2010,92.1
020811305000,2011,92.5
020811305000,2012,91.2
020811305000,2013,91.2
020811305000,2014,90.79
020811305000,2015,90.79
020811305000,2016,90.79
020811305000,2017,77.75
020811305000,2018,77.75
020811305000,2019,77.75
020811305000,2020,77.75
020811306000,2004,53.5
020811306000,2005,63.3
020811306000,2006,63.3
020811306000,2007,63.3
020811306000,2008,63.2
020811306000,2009,63.2
020811306000,2010,62.8
020811306000,2011,61.8
020811306000,2012,61.5
020811306000,2013,60.92
020811306000,2014,60.92
020811306000,2015,61.19
020811306000,2016,61.19
020811306000,2017,61.19
020811306000,2018,61.19
020811306000,2019,60.85
020811306000,2020,60.85
020811307000,2004,38.0
020811307000,2005,38.0
020811307000,2006,38.0
020811307000,2007,38.0
020811307000,2008,38.0
020811307000,2009,38.0
020811307000,2010,38.0
020811307000,2011,38.0
020811307000,2012,38.0
020811307000,2013,36.28
020811307000,2014,36.28
020811307000,2015,36.33
020811307000,2016,35.88
020811307000,2017,35.88
020811307000,2018,35.88
020811307000,2019,35.88
020811307000,2020,35.88
020811361000,2004,51.0
020811361000,2005,49.6
020811361000,2006,49.4
020811361000,2007,49.1
020811361000,2008,49.1
020811361000,2009,51.5
020811361000,2010,51.1
020811361000,2011,51.1
020811361000,2012,51.1
020811361000,2013,49.2
020811361000,2014,49.2
020811361000,2015,24.78
020811361000,2016,19.35
020811361000,2017,19.35
020811361000,2018,19.35
020811361000,2019,22.4
020811361000,2020,22.4
020811402000,2004,42.7
020811402000,2005,46.3
020811402000,2006,46.3
020811402000,2007,46.3
020811402000,2008,53.3
020811402000,2009,55.1
020811402000,2010,54.1
020811402000,2011,52.1
020811402000,2012,52.1
020811402000,2013,52.1
020811402000,2014,53.97
020811402000,2015,53.97
020811402000,2016,57.15
020811402000,2017,57.15
020811402000,2018,57.8
020811402000,2019,59.1
020811402000,2020,68.98
020811404000,2004,86.1
020811404000,2005,70.0
020811404000,2006,73.1
020811404000,2007,73.1
020811404000,2008,67.8
020811404000,2009,66.9
020811404000,2010,66.9
020811404000,2011,69.2
020811404000,2012,70.2
020811404000,2013,70.2
020811404000,2014,70.2
020811404000,2015,80.45
020811404000,2016,80.45
020811404000,2017,87.58
020811404000,2018,87.35
020811404000,2019,88.26
020811404000,2020,90.18
020811408000,2004,32.3
020811408000,2005,32.3
020811408000,2006,15.3
020811408000,2007,15.3
020811408000,2008,19.3
020811408000,2009,19.3
020811408000,2010,19.3
020811408000,2011,18.3
020811408000,2012,18.3
020811408000,2013,23.47
020811408000,2014,24.9
020811408000,2015,24.9
020811408000,2016,24.9
020811408000,2017,25.28
020811408000,2018,25.28
020811408000,2019,25.09
020811408000,2020,25.09
020811409000,2004,75.2
020811409000,2005,93.7
020811409000,2006,97.3
020811409000,2007,93.5
020811409000,2008,92.2
020811409000,2009,92.5
020811409000,2010,95.1
020811409000,2011,95.1
020811409000,2012,99.7
020811409000,2013,97.7
020811409000,2014,99.08
020811409000,2015,79.08
020811409000,2016,76.03
020811409000,2017,76.03
020811409000,2018,75.71
020811409000,2019,75.71
020811409000,2020,76.55
020811410000,2004,233.3
020811410000,2005,233.2
020811410000,2006,232.2
020811410000,2007,235.5
020811410000,2008,239.3
