ID_powiatu,year,p2596-parki-spacerowo-wypoczynkowe-obiekty
023016116000,2018,6
023016116000,2019,6
023016116000,2020,6
023016121000,2004,38
023016121000,2005,38
023016121000,2006,38
023016121000,2007,38
023016121000,2008,39
023016121000,2009,39
023016121000,2010,39
023016121000,2011,41
023016121000,2012,41
023016121000,2013,41
023016121000,2014,41
023016121000,2015,43
023016121000,2016,43
023016121000,2017,43
023016121000,2018,43
023016121000,2019,45
023016121000,2020,46
023016124000,2004,31
023016124000,2005,31
023016124000,2006,31
023016124000,2007,31
023016124000,2008,31
023016124000,2009,31
023016124000,2010,31
023016124000,2011,31
023016124000,2012,31
023016124000,2013,31
023016124000,2014,31
023016124000,2015,31
023016124000,2016,31
023016124000,2017,31
023016124000,2018,31
023016124000,2019,31
023016124000,2020,31
023016125000,2004,20
023016125000,2005,23
023016125000,2006,24
023016125000,2007,23
023016125000,2008,23
023016125000,2009,23
023016125000,2010,23
023016125000,2011,21
023016125000,2012,20
023016125000,2013,20
023016125000,2014,19
023016125000,2015,18
023016125000,2016,16
023016125000,2017,16
023016125000,2018,16
023016125000,2019,16
023016125000,2020,9
023016126000,2004,17
023016126000,2005,17
023016126000,2006,17
023016126000,2007,17
023016126000,2008,17
023016126000,2009,17
023016126000,2010,17
023016126000,2011,17
023016126000,2012,17
023016126000,2013,17
023016126000,2014,17
023016126000,2015,16
023016126000,2016,16
023016126000,2017,16
023016126000,2018,16
023016126000,2019,16
023016126000,2020,16
023016264000,2004,46
023016264000,2005,47
023016264000,2006,48
023016264000,2007,44
023016264000,2008,43
023016264000,2009,43
023016264000,2010,43
023016264000,2011,43
023016264000,2012,43
023016264000,2013,43
023016264000,2014,43
023016264000,2015,43
023016264000,2016,44
023016264000,2017,45
023016264000,2018,45
023016264000,2019,50
023016264000,2020,52
023216301000,2004,5
023216301000,2005,6
023216301000,2006,11
023216301000,2007,10
023216301000,2008,10
023216301000,2009,10
023216301000,2010,10
023216301000,2011,10
023216301000,2012,10
023216301000,2013,10
023216301000,2014,10
023216301000,2015,11
023216301000,2016,11
023216301000,2017,11
023216301000,2018,11
023216301000,2019,11
023216301000,2020,12
023216308000,2004,22
023216308000,2005,17
023216308000,2006,19
023216308000,2007,19
023216308000,2008,19
023216308000,2009,18
023216308000,2010,18
023216308000,2011,19
023216308000,2012,19
023216308000,2013,19
023216308000,2014,19
023216308000,2015,22
023216308000,2016,22
023216308000,2017,22
023216308000,2018,22
023216308000,2019,22
023216308000,2020,22
023216309000,2004,10
023216309000,2005,10
023216309000,2006,10
023216309000,2007,10
023216309000,2008,10
023216309000,2009,10
023216309000,2010,10
023216309000,2011,10
023216309000,2012,10
023216309000,2013,10
023216309000,2014,10
023216309000,2015,10
023216309000,2016,10
023216309000,2017,10
023216309000,2018,10
023216309000,2019,10
023216309000,2020,10
023216313000,2004,2
023216313000,2005,2
023216313000,2006,2
023216313000,2007,2
023216313000,2008,2
023216313000,2009,2
023216313000,2010,2
023216313000,2011,2
023216313000,2012,2
023216313000,2013,2
023216313000,2014,2
023216313000,2015,2
023216313000,2016,2
023216313000,2017,3
023216313000,2018,3
023216313000,2019,3
023216313000,2020,3
023216361000,2004,7
023216361000,2005,7
023216361000,2006,7
023216361000,2007,7
023216361000,2008,7
023216361000,2009,7
023216361000,2010,7
023216361000,2011,7
023216361000,2012,7
023216361000,2013,7
023216361000,2014,7
023216361000,2015,7
023216361000,2016,7
023216361000,2017,7
023216361000,2018,7
023216361000,2019,9
023216361000,2020,9
023216402000,2004,7
023216402000,2005,8
023216402000,2006,8
023216402000,2007,14
023216402000,2008,14
023216402000,2009,14
023216402000,2010,14
023216402000,2011,14
023216402000,2012,14
023216402000,2013,14
023216402000,2014,14
023216402000,2015,14
023216402000,2016,14
023216402000,2017,14
023216402000,2018,14
023216402000,2019,14
023216402000,2020,14
023216403000,2004,6
023216403000,2005,6
023216403000,2006,6
023216403000,2007,6
023216403000,2008,6
023216403000,2009,8
023216403000,2010,8
023216403000,2011,8
023216403000,2012,8
023216403000,2013,8
023216403000,2014,8
023216403000,2015,8
023216403000,2016,8
023216403000,2017,8
023216403000,2018,8
023216403000,2019,6
023216403000,2020,6
023216410000,2004,14
023216410000,2005,15
023216410000,2006,15
023216410000,2007,15
023216410000,2008,15
023216410000,2009,15
023216410000,2010,14
023216410000,2011,17
023216410000,2012,17
023216410000,2013,17
023216410000,2014,17
023216410000,2015,17
023216410000,2016,17
023216410000,2017,17
023216410000,2018,17
023216410000,2019,17
023216410000,2020,17
023216412000,2004,2
023216412000,2005,2
023216412000,2006,2
023216412000,2007,2
023216412000,2008,10
023216412000,2009,10
023216412000,2010,11
023216412000,2011,11
023216412000,2012,11
023216412000,2013,11
023216412000,2014,11
023216412000,2015,11
023216412000,2016,11
023216412000,2017,11
023216412000,2018,11
023216412000,2019,11
023216412000,2020,11
023216415000,2004,35
023216415000,2005,35
023216415000,2006,35
023216415000,2007,35
023216415000,2008,35
023216415000,2009,35
023216415000,2010,35
023216415000,2011,35
023216415000,2012,35
023216415000,2013,35
023216415000,2014,35
023216415000,2015,35
023216415000,2016,35
023216415000,2017,35
023216415000,2018,35
023216415000,2019,35
023216415000,2020,35
023216416000,2004,2
023216416000,2005,2
023216416000,2006,2
023216416000,2007,2
023216416000,2008,2
023216416000,2009,2
023216416000,2010,2
023216416000,2011,2
023216416000,2012,2
023216416000,2013,2
023216416000,2014,2
023216416000,2015,2
023216416000,2016,2
023216416000,2017,2
023216416000,2018,2
023216416000,2019,3
023216416000,2020,3
023216417000,2004,1
023216417000,2005,2
023216417000,2006,2
023216417000,2007,2
023216417000,2008,2
023216417000,2009,2
023216417000,2010,2
023216417000,2011,2
023216417000,2012,2
023216417000,2013,2
023216417000,2014,2
023216417000,2015,2
023216417000,2016,2
023216417000,2017,2
023216417000,2018,2
023216417000,2019,4
023216417000,2020,4
023216418000,2004,19
023216418000,2005,18
023216418000,2006,18
023216418000,2007,18
023216418000,2008,18
023216418000,2009,18
023216418000,2010,18
023216418000,2011,18
023216418000,2012,18
023216418000,2013,18
023216418000,2014,18
023216418000,2015,18
023216418000,2016,18
023216418000,2017,18
023216418000,2018,18
023216418000,2019,16
023216418000,2020,16
023216562000,2004,16
023216562000,2005,16
023216562000,2006,16
023216562000,2007,16
023216562000,2008,16
023216562000,2009,16
023216562000,2010,15
023216562000,2011,15
023216562000,2012,15
023216562000,2013,15
023216562000,2014,15
023216562000,2015,28
023216562000,2016,28
023216562000,2017,28
023216562000,2018,29
023216562000,2019,31
023216562000,2020,31
023216604000,2004,6
023216604000,2005,6
023216604000,2006,7
023216604000,2007,7
023216604000,2008,7
023216604000,2009,7
023216604000,2010,7
023216604000,2011,7
023216604000,2012,9
023216604000,2013,9
023216604000,2014,9
023216604000,2015,9
023216604000,2016,9
023216604000,2017,9
023216604000,2018,9
023216604000,2019,9
023216604000,2020,9
023216605000,2004,8
023216605000,2005,9
023216605000,2006,9
023216605000,2007,9
023216605000,2008,9
023216605000,2009,9
023216605000,2010,9
023216605000,2011,9
023216605000,2012,9
023216605000,2013,9
023216605000,2014,9
023216605000,2015,9
023216605000,2016,9
023216605000,2017,9
023216605000,2018,9
023216605000,2019,9
023216605000,2020,9
023216606000,2004,6
023216606000,2005,5
023216606000,2006,5
023216606000,2007,7
023216606000,2008,13
023216606000,2009,13
023216606000,2010,13
023216606000,2011,13
023216606000,2012,13
023216606000,2013,13
023216606000,2014,13
023216606000,2015,13
023216606000,2016,13
023216606000,2017,13
023216606000,2018,13
023216606000,2019,13
023216606000,2020,13
023216607000,2004,8
023216607000,2005,6
023216607000,2006,6
023216607000,2007,6
023216607000,2008,6
023216607000,2009,7
023216607000,2010,7
023216607000,2011,7
023216607000,2012,7
023216607000,2013,7
023216607000,2014,7
023216607000,2015,7
023216607000,2016,5
023216607000,2017,5
023216607000,2018,5
023216607000,2019,5
023216607000,2020,5
023216611000,2004,2
023216611000,2005,2
023216611000,2006,2
023216611000,2007,2
023216611000,2008,2
023216611000,2009,2
023216611000,2010,2
023216611000,2011,2
023216611000,2012,2
023216611000,2013,3
023216611000,2014,3
023216611000,2015,2
023216611000,2016,2
023216611000,2017,2
023216611000,2018,2
023216611000,2019,2
023216611000,2020,2
023216614000,2004,14
023216614000,2005,14
023216614000,2006,14
023216614000,2007,14
023216614000,2008,14
023216614000,2009,14
023216614000,2010,14
023216614000,2011,14
023216614000,2012,14
023216614000,2013,14
023216614000,2014,14
023216614000,2015,15
023216614000,2016,15
023216614000,2017,16
023216614000,2018,16
023216614000,2019,16
023216614000,2020,16
023216663000,2004,2
023216663000,2005,2
023216663000,2006,2
023216663000,2007,2
023216663000,2008,2
023216663000,2009,2
023216663000,2010,2
023216663000,2011,2
023216663000,2012,2
023216663000,2013,2
023216663000,2014,2
023216663000,2015,2
023216663000,2016,2
023216663000,2017,2
023216663000,2018,2
023216663000,2019,2
023216663000,2020,2
030210101000,2004,6
030210101000,2005,6
030210101000,2006,6
030210101000,2007,6
030210101000,2008,6
030210101000,2009,8
030210101000,2010,7
030210101000,2011,7
030210101000,2012,8
030210101000,2013,8
030210101000,2014,8
030210101000,2015,8
030210101000,2016,8
030210101000,2017,8
030210101000,2018,8
030210101000,2019,8
030210101000,2020,8
030210105000,2004,7
030210105000,2005,7
030210105000,2006,7
030210105000,2007,9
030210105000,2008,9
030210105000,2009,9
030210105000,2010,9
030210105000,2011,9
030210105000,2012,9
030210105000,2013,9
030210105000,2014,11
030210105000,2015,11
030210105000,2016,11
030210105000,2017,11
030210105000,2018,11
030210105000,2019,11
030210105000,2020,11
030210106000,2004,1
030210106000,2005,1
030210106000,2006,1
030210106000,2007,1
030210106000,2008,1
030210106000,2009,1
030210106000,2010,1
030210106000,2011,1
030210106000,2012,2
030210106000,2013,2
030210106000,2014,2
030210106000,2015,2
030210106000,2016,2
030210106000,2017,7
030210106000,2018,7
030210106000,2019,8
030210106000,2020,8
030210107000,2004,2
030210107000,2005,2
030210107000,2006,2
030210107000,2007,2
030210107000,2008,2
030210107000,2009,2
030210107000,2010,2
030210107000,2011,2
030210107000,2012,2
030210107000,2013,2
030210107000,2014,2
030210107000,2015,2
030210107000,2016,2
030210107000,2017,2
030210107000,2018,2
030210107000,2019,2
030210107000,2020,2
030210110000,2004,3
030210110000,2005,3
030210110000,2006,3
030210110000,2007,3
030210110000,2008,3
030210110000,2009,4
030210110000,2010,5
030210110000,2011,5
030210110000,2012,5
030210110000,2013,5
030210110000,2014,6
030210110000,2015,6
030210110000,2016,6
030210110000,2017,6
030210110000,2018,6
030210110000,2019,6
030210110000,2020,6
030210112000,2004,2
030210112000,2005,2
030210112000,2006,2
030210112000,2007,3
030210112000,2008,3
030210112000,2009,3
030210112000,2010,3
030210112000,2011,3
030210112000,2012,3
030210112000,2013,3
030210112000,2014,3
030210112000,2015,3
030210112000,2016,3
030210112000,2017,3
030210112000,2018,3
030210112000,2019,3
030210112000,2020,3
030210125000,2004,10
030210125000,2005,10
030210125000,2006,8
030210125000,2007,8
030210125000,2008,8
030210125000,2009,10
030210125000,2010,10
030210125000,2011,10
030210125000,2012,10
030210125000,2013,10
030210125000,2014,10
030210125000,2015,10
030210125000,2016,10
030210125000,2017,10
030210125000,2018,10
030210125000,2019,10
030210125000,2020,10
030210126000,2004,1
030210126000,2005,4
030210126000,2006,4
030210126000,2007,4
030210126000,2008,5
030210126000,2009,5
030210126000,2010,5
030210126000,2011,5
030210126000,2012,5
030210126000,2013,5
030210126000,2014,5
030210126000,2015,4
030210126000,2016,4
030210126000,2017,4
030210126000,2018,4
030210126000,2019,4
030210126000,2020,4
030210161000,2004,7
030210161000,2005,7
030210161000,2006,7
030210161000,2007,8
030210161000,2008,8
030210161000,2009,8
030210161000,2010,8
030210161000,2011,8
030210161000,2012,8
030210161000,2013,8
030210161000,2014,8
030210161000,2015,8
030210161000,2016,8
030210161000,2017,8
030210161000,2018,8
030210161000,2019,8
030210161000,2020,8
030210203000,2004,7
030210203000,2005,7
030210203000,2006,7
030210203000,2007,7
030210203000,2008,7
030210203000,2009,7
030210203000,2010,7
030210203000,2011,7
030210203000,2012,7
030210203000,2013,7
030210203000,2014,7
030210203000,2015,7
030210203000,2016,8
030210203000,2017,8
030210203000,2018,8
030210203000,2019,8
030210203000,2020,8
030210204000,2004,4
030210204000,2005,4
030210204000,2006,4
030210204000,2007,4
030210204000,2008,4
030210204000,2009,4
030210204000,2010,4
030210204000,2011,4
030210204000,2012,4
030210204000,2013,4
030210204000,2014,4
030210204000,2015,4
030210204000,2016,4
030210204000,2017,4
030210204000,2018,4
030210204000,2019,4
030210204000,2020,4
030210209000,2004,5
030210209000,2005,6
030210209000,2006,6
030210209000,2007,6
030210209000,2008,5
030210209000,2009,5
030210209000,2010,5
030210209000,2011,5
030210209000,2012,5
030210209000,2013,5
030210209000,2014,5
030210209000,2015,5
030210209000,2016,5
030210209000,2017,5
030210209000,2018,5
030210209000,2019,5
030210209000,2020,5
030210211000,2004,8
030210211000,2005,10
030210211000,2006,10
030210211000,2007,10
030210211000,2008,10
030210211000,2009,10
030210211000,2010,10
030210211000,2011,13
030210211000,2012,19
030210211000,2013,19
030210211000,2014,19
030210211000,2015,19
030210211000,2016,19
030210211000,2017,19
030210211000,2018,19
030210211000,2019,19
030210211000,2020,21
030210216000,2004,10
030210216000,2005,10
030210216000,2006,10
030210216000,2007,10
030210216000,2008,12
030210216000,2009,12
030210216000,2010,14
030210216000,2011,15
030210216000,2012,15
030210216000,2013,15
030210216000,2014,16
030210216000,2015,16
030210216000,2016,16
030210216000,2017,16
030210216000,2018,16
030210216000,2019,17
030210216000,2020,17
030210262000,2004,3
030210262000,2005,3
030210262000,2006,3
030210262000,2007,3
030210262000,2008,3
030210262000,2009,3
030210262000,2010,3
030210262000,2011,3
030210262000,2012,3
030210262000,2013,3
030210262000,2014,3
030210262000,2015,3
030210262000,2016,3
030210262000,2017,3
030210262000,2018,3
030210262000,2019,3
030210262000,2020,3
030210302000,2004,12
030210302000,2005,12
030210302000,2006,10
030210302000,2007,10
030210302000,2008,13
030210302000,2009,13
030210302000,2010,13
030210302000,2011,13
030210302000,2012,13
030210302000,2013,13
030210302000,2014,13
030210302000,2015,14
030210302000,2016,14
030210302000,2017,14
030210302000,2018,14
030210302000,2019,14
030210302000,2020,12
030210308000,2004,21
030210308000,2005,21
030210308000,2006,21
030210308000,2007,21
030210308000,2008,21
030210308000,2009,21
030210308000,2010,21
030210308000,2011,21
030210308000,2012,21
030210308000,2013,21
030210308000,2014,21
030210308000,2015,21
030210308000,2016,21
030210308000,2017,22
030210308000,2018,24
030210308000,2019,24
030210308000,2020,24
030210319000,2004,26
030210319000,2005,26
030210319000,2006,26
030210319000,2007,26
030210319000,2008,26
030210319000,2009,25
030210319000,2010,25
030210319000,2011,25
030210319000,2012,25
030210319000,2013,25
030210319000,2014,26
030210319000,2015,26
030210319000,2016,26
030210319000,2017,26
030210319000,2018,26
030210319000,2019,26
030210319000,2020,26
030210321000,2004,12
030210321000,2005,12
030210321000,2006,12
030210321000,2007,12
030210321000,2008,12
030210321000,2009,12
030210321000,2010,11
030210321000,2011,11
030210321000,2012,11
030210321000,2013,7
030210321000,2014,7
030210321000,2015,7
030210321000,2016,7
030210321000,2017,8
030210321000,2018,7
030210321000,2019,7
030210321000,2020,7
030210324000,2004,10
030210324000,2005,10
030210324000,2006,10
030210324000,2007,10
030210324000,2008,10
030210324000,2009,9
030210324000,2010,10
030210324000,2011,10
030210324000,2012,10
030210324000,2013,10
030210324000,2014,10
030210324000,2015,10
030210324000,2016,10
030210324000,2017,10
030210324000,2018,10
030210324000,2019,10
030210324000,2020,10
030210365000,2013,4
030210365000,2014,4
030210365000,2015,4
030210365000,2016,4
030210365000,2017,4
030210365000,2018,4
030210365000,2019,4
030210365000,2020,4
030210413000,2004,2
030210413000,2005,2
030210413000,2006,2
030210413000,2007,2
030210413000,2008,4
030210413000,2009,4
030210413000,2010,4
030210413000,2011,4
030210413000,2012,4
030210413000,2013,4
030210413000,2014,4
030210413000,2015,5
030210413000,2016,5
030210413000,2017,5
030210413000,2018,5
030210413000,2019,5
030210413000,2020,5
030210414000,2004,9
030210414000,2005,9
030210414000,2006,9
030210414000,2007,9
030210414000,2008,9
030210414000,2009,9
030210414000,2010,10
030210414000,2011,10
030210414000,2012,10
030210414000,2013,10
030210414000,2014,11
030210414000,2015,11
030210414000,2016,11
030210414000,2017,11
030210414000,2018,11
030210414000,2019,11
030210414000,2020,11
030210415000,2004,3
030210415000,2005,3
030210415000,2006,3
030210415000,2007,3
030210415000,2008,3
030210415000,2009,3
030210415000,2010,3
030210415000,2011,3
030210415000,2012,3
030210415000,2013,3
030210415000,2014,3
030210415000,2015,3
030210415000,2016,3
030210415000,2017,3
030210415000,2018,3
030210415000,2019,3
030210415000,2020,3
030210417000,2004,3
030210417000,2005,3
030210417000,2006,3
030210417000,2007,3
030210417000,2008,3
030210417000,2009,3
030210417000,2010,3
030210417000,2011,3
030210417000,2012,3
030210417000,2013,3
030210417000,2014,7
030210417000,2015,7
030210417000,2016,7
030210417000,2017,7
030210417000,2018,7
030210417000,2019,7
030210417000,2020,7
030210418000,2004,2
030210418000,2005,3
030210418000,2006,3
030210418000,2007,3
030210418000,2008,3
030210418000,2009,3
030210418000,2010,7
030210418000,2011,7
030210418000,2012,7
030210418000,2013,7
030210418000,2014,7
030210418000,2015,7
030210418000,2016,7
030210418000,2017,7
030210418000,2018,7
030210418000,2019,7
030210418000,2020,7
030210420000,2004,8
030210420000,2005,12
030210420000,2006,12
030210420000,2007,12
030210420000,2008,13
030210420000,2009,13
030210420000,2010,13
030210420000,2011,12
030210420000,2012,12
030210420000,2013,12
030210420000,2014,12
030210420000,2015,12
030210420000,2016,12
030210420000,2017,12
030210420000,2018,12
030210420000,2019,12
030210420000,2020,12
030210422000,2004,5
030210422000,2005,5
030210422000,2006,5
030210422000,2007,10
030210422000,2008,10
030210422000,2009,10
030210422000,2010,10
030210422000,2011,10
030210422000,2012,10
030210422000,2013,10
030210422000,2014,10
030210422000,2015,10
030210422000,2016,10
030210422000,2017,10
030210422000,2018,10
030210422000,2019,10
030210422000,2020,10
030210423000,2004,5
030210423000,2005,5
030210423000,2006,5
030210423000,2007,5
030210423000,2008,5
030210423000,2009,5
030210423000,2010,8
030210423000,2011,10
030210423000,2012,10
030210423000,2013,10
030210423000,2014,13
030210423000,2015,13
030210423000,2016,13
030210423000,2017,13
030210423000,2018,13
030210423000,2019,13
030210423000,2020,13
030210564000,2004,68
030210564000,2005,68
030210564000,2006,68
030210564000,2007,68
030210564000,2008,48
030210564000,2009,50
030210564000,2010,69
030210564000,2011,69
030210564000,2012,66
030210564000,2013,67
030210564000,2014,68
030210564000,2015,67
030210564000,2016,68
030210564000,2017,68
030210564000,2018,69
030210564000,2019,62
030210564000,2020,64
031613101000,2004,10
031613101000,2005,12
031613101000,2006,12
031613101000,2007,12
031613101000,2008,12
031613101000,2009,12
031613101000,2010,12
031613101000,2011,12
031613101000,2012,12
031613101000,2013,12
031613101000,2014,12
031613101000,2015,12
031613101000,2016,12
031613101000,2017,12
031613101000,2018,12
031613101000,2019,12
031613101000,2020,12
031613102000,2004,1
031613102000,2005,1
031613102000,2006,1
031613102000,2007,1
031613102000,2008,1
031613102000,2009,1
031613102000,2010,1
031613102000,2011,1
031613102000,2012,1
031613102000,2013,1
031613102000,2014,1
031613102000,2015,1
031613102000,2016,1
031613102000,2017,1
031613102000,2018,1
031613102000,2019,1
031613102000,2020,1
031613106000,2004,2
031613106000,2005,10
031613106000,2006,10
031613106000,2007,10
031613106000,2008,9
031613106000,2009,9
031613106000,2010,9
031613106000,2011,9
031613106000,2012,10
031613106000,2013,10
031613106000,2014,10
031613106000,2015,12
031613106000,2016,12
031613106000,2017,12
031613106000,2018,12
031613106000,2019,12
031613106000,2020,12
031613107000,2004,7
031613107000,2005,8
031613107000,2006,9
031613107000,2007,9
031613107000,2008,9
031613107000,2009,9
031613107000,2010,9
031613107000,2011,10
031613107000,2012,10
031613107000,2013,11
031613107000,2014,11
031613107000,2015,11
031613107000,2016,11
031613107000,2017,11
031613107000,2018,11
031613107000,2019,11
031613107000,2020,11
031613110000,2004,2
031613110000,2005,3
031613110000,2006,4
031613110000,2007,4
031613110000,2008,4
031613110000,2009,4
031613110000,2010,4
031613110000,2011,4
031613110000,2012,4
031613110000,2013,4
031613110000,2014,4
031613110000,2015,4
031613110000,2016,4
031613110000,2017,4
031613110000,2018,4
031613110000,2019,4
031613110000,2020,4
031613203000,2004,4
031613203000,2005,4
031613203000,2006,4
031613203000,2007,4
031613203000,2008,4
031613203000,2009,5
031613203000,2010,5
031613203000,2011,5
031613203000,2012,5
031613203000,2013,5
031613203000,2014,5
031613203000,2015,5
031613203000,2016,5
031613203000,2017,5
031613203000,2018,5
031613203000,2019,5
031613203000,2020,5
031613204000,2004,3
031613204000,2005,3
031613204000,2006,3
031613204000,2007,3
031613204000,2008,3
031613204000,2009,3
031613204000,2010,3
031613204000,2011,3
031613204000,2012,3
031613204000,2013,3
031613204000,2014,3
031613204000,2015,3
031613204000,2016,3
031613204000,2017,3
031613204000,2018,3
031613204000,2019,3
031613204000,2020,3
031613205000,2004,5
031613205000,2005,8
031613205000,2006,8
031613205000,2007,8
031613205000,2008,8
031613205000,2009,8
031613205000,2010,9
031613205000,2011,9
031613205000,2012,9
031613205000,2013,9
031613205000,2014,9
031613205000,2015,9
031613205000,2016,9
031613205000,2017,9
031613205000,2018,9
031613205000,2019,9
031613205000,2020,10
031613208000,2004,2
031613208000,2005,2
031613208000,2006,2
031613208000,2007,2
031613208000,2008,2
031613208000,2009,2
031613208000,2010,2
031613208000,2011,2
031613208000,2012,2
031613208000,2013,2
031613208000,2014,2
031613208000,2015,2
031613208000,2016,2
031613208000,2017,2
031613208000,2018,2
031613208000,2019,2
031613208000,2020,2
031613209000,2004,1
031613209000,2005,2
031613209000,2006,2
031613209000,2007,2
031613209000,2008,2
031613209000,2009,1
031613209000,2010,1
031613209000,2011,1
031613209000,2012,1
031613209000,2013,2
031613209000,2014,4
031613209000,2015,4
031613209000,2016,4
031613209000,2017,4
031613209000,2018,4
031613209000,2019,6
031613209000,2020,7
031613211000,2004,7
031613211000,2005,7
031613211000,2006,7
031613211000,2007,7
031613211000,2008,8
031613211000,2009,8
031613211000,2010,8
031613211000,2011,8
031613211000,2012,8
031613211000,2013,8
031613211000,2014,8
031613211000,2015,8
031613211000,2016,9
031613211000,2017,10
031613211000,2018,11
031613211000,2019,12
031613211000,2020,12
031613261000,2004,3
031613261000,2005,3
031613261000,2006,3
031613261000,2007,3
031613261000,2008,3
031613261000,2009,6
031613261000,2010,6
031613261000,2011,6
031613261000,2012,6
031613261000,2013,6
031613261000,2014,6
031613261000,2015,6
031613261000,2016,6
031613261000,2017,6
031613261000,2018,6
031613261000,2019,7
031613261000,2020,7
040410603000,2004,2
040410603000,2005,2
040410603000,2006,2
040410603000,2007,2
040410603000,2008,2
040410603000,2009,2
040410603000,2010,2
040410603000,2011,2
040410603000,2012,2
040410603000,2013,2
040410603000,2014,2
040410603000,2015,2
040410603000,2016,2
040410603000,2017,2
040410603000,2018,2
040410603000,2019,2
040410603000,2020,2
040410615000,2004,2
040410615000,2005,2
040410615000,2006,2
040410615000,2007,2
040410615000,2008,2
040410615000,2009,2
040410615000,2010,2
040410615000,2011,2
040410615000,2012,3
040410615000,2013,3
040410615000,2014,3
040410615000,2015,3
040410615000,2016,3
040410615000,2017,3
040410615000,2018,3
040410615000,2019,3
040410615000,2020,3
040410661000,2004,29
040410661000,2005,31
040410661000,2006,31
040410661000,2007,31
040410661000,2008,31
040410661000,2009,31
040410661000,2010,31
040410661000,2011,31
040410661000,2012,31
040410661000,2013,31
040410661000,2014,31
040410661000,2015,31
040410661000,2016,31
040410661000,2017,31
040410661000,2018,31
040410661000,2019,31
040410661000,2020,42
040410663000,2004,3
040410663000,2005,4
040410663000,2006,4
040410663000,2007,4
040410663000,2008,4
040410663000,2009,4
040410663000,2010,4
040410663000,2011,4
040410663000,2012,4
040410663000,2013,4
040410663000,2014,4
040410663000,2015,4
040410663000,2016,4
040410663000,2017,4
040410663000,2018,4
040410663000,2019,4
040410663000,2020,5
040410702000,2004,2
040410702000,2005,2
040410702000,2006,2
040410702000,2007,2
040410702000,2008,2
040410702000,2009,2
040410702000,2010,2
040410702000,2011,2
040410702000,2012,2
040410702000,2013,3
040410702000,2014,3
040410702000,2015,3
040410702000,2016,3
040410702000,2017,3
040410702000,2018,3
040410702000,2019,3
040410702000,2020,3
040410704000,2004,3
040410704000,2005,4
040410704000,2006,4
040410704000,2007,4
040410704000,2008,4
040410704000,2009,4
040410704000,2010,4
040410704000,2011,4
040410704000,2012,4
040410704000,2013,4
040410704000,2014,4
040410704000,2015,4
040410704000,2016,4
040410704000,2017,4
040410704000,2018,4
040410704000,2019,4
040410704000,2020,4
040410705000,2004,1
040410705000,2005,3
040410705000,2006,3
040410705000,2007,3
040410705000,2008,3
040410705000,2009,3
040410705000,2010,3
040410705000,2011,3
040410705000,2012,3
040410705000,2013,3
040410705000,2014,3
040410705000,2015,3
040410705000,2016,3
040410705000,2017,3
040410705000,2018,3
040410705000,2019,3
040410705000,2020,3
040410706000,2004,3
040410706000,2005,3
040410706000,2006,3
040410706000,2007,3
040410706000,2008,3
040410706000,2009,3
040410706000,2010,3
040410706000,2011,3
040410706000,2012,3
040410706000,2013,3
040410706000,2014,3
040410706000,2015,3
040410706000,2016,3
040410706000,2017,3
040410706000,2018,3
040410706000,2019,3
040410706000,2020,3
040410712000,2004,1
040410712000,2005,3
040410712000,2006,3
040410712000,2007,3
040410712000,2008,3
040410712000,2009,3
040410712000,2010,3
040410712000,2011,3
040410712000,2012,3
040410712000,2013,3
040410712000,2014,3
040410712000,2015,3
040410712000,2016,3
040410712000,2017,3
040410712000,2018,3
040410712000,2019,3
040410712000,2020,3
040410717000,2004,2
040410717000,2005,2
040410717000,2006,2
040410717000,2007,2
040410717000,2008,2
040410717000,2009,2
040410717000,2010,2
040410717000,2011,2
040410717000,2012,2
040410717000,2013,2
040410717000,2014,2
040410717000,2015,2
040410717000,2016,2
040410717000,2017,2
040410717000,2018,2
040410717000,2019,2
040410717000,2020,2
040410762000,2004,5
040410762000,2005,5
040410762000,2006,5
040410762000,2007,5
040410762000,2008,5
040410762000,2009,5
040410762000,2010,5
040410762000,2011,5
040410762000,2012,5
040410762000,2013,5
040410762000,2014,5
040410762000,2015,5
040410762000,2016,5
040410762000,2017,5
040410762000,2018,5
040410762000,2019,5
040410762000,2020,5
040410801000,2004,5
040410801000,2005,7
040410801000,2006,7
040410801000,2007,9
040410801000,2008,8
040410801000,2009,8
040410801000,2010,8
040410801000,2011,8
040410801000,2012,8
040410801000,2013,8
040410801000,2014,8
040410801000,2015,8
040410801000,2016,8
040410801000,2017,8
040410801000,2018,10
040410801000,2019,10
040410801000,2020,10
040410808000,2004,4
040410808000,2005,5
040410808000,2006,5
040410808000,2007,5
040410808000,2008,5
040410808000,2009,5
040410808000,2010,5
040410808000,2011,5
040410808000,2012,5
040410808000,2013,5
040410808000,2014,5
040410808000,2015,6
040410808000,2016,6
040410808000,2017,6
040410808000,2018,6
040410808000,2019,6
040410808000,2020,6
040410811000,2004,1
040410811000,2005,6
040410811000,2006,7
040410811000,2007,7
040410811000,2008,7
040410811000,2009,7
040410811000,2010,7
040410811000,2011,7
040410811000,2012,7
040410811000,2013,7
040410811000,2014,7
040410811000,2015,7
040410811000,2016,7
040410811000,2017,7
040410811000,2018,7
040410811000,2019,7
040410811000,2020,7
040410818000,2004,2
040410818000,2005,4
040410818000,2006,4
040410818000,2007,4
040410818000,2008,4
040410818000,2009,4
040410818000,2010,4
040410818000,2011,4
