ID_powiatu,year,p2596-zieleń-uliczna-powierzchnia
030210161000,2012,69.9
030210161000,2013,68.5
030210161000,2014,68.5
030210161000,2015,70.54
030210161000,2016,70.54
030210161000,2017,70.54
030210161000,2018,70.71
030210161000,2019,70.71
030210161000,2020,73.46
030210203000,2004,23.2
030210203000,2005,54.8
030210203000,2006,54.8
030210203000,2007,74.8
030210203000,2008,74.8
030210203000,2009,74.8
030210203000,2010,74.8
030210203000,2011,74.8
030210203000,2012,74.8
030210203000,2013,74.8
030210203000,2014,74.8
030210203000,2015,74.8
030210203000,2016,74.8
030210203000,2017,74.8
030210203000,2018,74.8
030210203000,2019,74.8
030210203000,2020,74.8
030210204000,2004,0.6
030210204000,2005,0.6
030210204000,2006,0.6
030210204000,2007,0.6
030210204000,2008,0.6
030210204000,2009,0.6
030210204000,2010,0.6
030210204000,2011,0.6
030210204000,2012,0.6
030210204000,2013,0.6
030210204000,2014,0.6
030210204000,2015,0.6
030210204000,2016,0.6
030210204000,2017,0.6
030210204000,2018,0.6
030210204000,2019,0.6
030210204000,2020,0.6
030210209000,2004,0.8
030210209000,2005,0.8
030210209000,2006,0.8
030210209000,2007,0.8
030210209000,2008,0.8
030210209000,2009,0.8
030210209000,2010,0.8
030210209000,2011,0.8
030210209000,2012,0.8
030210209000,2013,0.8
030210209000,2014,0.8
030210209000,2015,0.8
030210209000,2016,0.8
030210209000,2017,0.8
030210209000,2018,0.8
030210209000,2019,0.8
030210209000,2020,0.8
030210211000,2004,54.4
030210211000,2005,54.4
030210211000,2006,54.4
030210211000,2007,54.4
030210211000,2008,54.5
030210211000,2009,54.5
030210211000,2010,54.5
030210211000,2011,54.5
030210211000,2012,54.5
030210211000,2013,61.2
030210211000,2014,61.2
030210211000,2015,61.2
030210211000,2016,61.2
030210211000,2017,61.2
030210211000,2018,61.2
030210211000,2019,61.2
030210211000,2020,61.2
030210216000,2004,38.0
030210216000,2005,38.0
030210216000,2006,39.0
030210216000,2007,39.0
030210216000,2008,39.0
030210216000,2009,39.0
030210216000,2010,39.0
030210216000,2011,39.0
030210216000,2012,39.0
030210216000,2013,39.0
030210216000,2014,39.0
030210216000,2015,39.0
030210216000,2016,39.0
030210216000,2017,39.0
030210216000,2018,39.0
030210216000,2019,39.0
030210216000,2020,42.33
030210262000,2004,31.0
030210262000,2005,31.0
030210262000,2006,35.0
030210262000,2007,35.0
030210262000,2008,35.0
030210262000,2009,35.0
030210262000,2010,36.6
030210262000,2011,36.6
030210262000,2012,36.6
030210262000,2013,36.6
030210262000,2014,36.6
030210262000,2015,36.6
030210262000,2016,36.6
030210262000,2017,36.6
030210262000,2018,36.6
030210262000,2019,106.6
030210262000,2020,106.6
030210302000,2004,29.1
030210302000,2005,29.1
030210302000,2006,28.8
030210302000,2007,34.0
030210302000,2008,32.2
030210302000,2009,32.2
030210302000,2010,32.2
030210302000,2011,32.2
030210302000,2012,32.2
030210302000,2013,32.2
030210302000,2014,32.2
030210302000,2015,32.2
030210302000,2016,32.2
030210302000,2017,32.2
030210302000,2018,32.2
030210302000,2019,32.2
030210302000,2020,32.2
030210308000,2004,16.8
030210308000,2005,17.7
030210308000,2006,17.7
030210308000,2007,17.7
030210308000,2008,17.7
030210308000,2009,17.7
030210308000,2010,17.7
030210308000,2011,17.7
030210308000,2012,17.7
030210308000,2013,17.7
030210308000,2014,17.7
030210308000,2015,17.7
030210308000,2016,17.7
030210308000,2017,17.7
030210308000,2018,17.7
030210308000,2019,17.7
030210308000,2020,17.9
030210319000,2004,34.2
030210319000,2005,34.2
030210319000,2006,36.6
030210319000,2007,38.2
030210319000,2008,38.2
030210319000,2009,38.8
030210319000,2010,38.8
030210319000,2011,38.8
030210319000,2012,40.8
030210319000,2013,40.8
030210319000,2014,39.18
030210319000,2015,42.25
030210319000,2016,43.29
030210319000,2017,43.49
030210319000,2018,55.88
030210319000,2019,55.96
030210319000,2020,55.96
030210321000,2004,46.4
030210321000,2005,46.4
030210321000,2006,46.4
030210321000,2007,46.4
030210321000,2008,46.4
030210321000,2009,46.4
030210321000,2010,46.4
030210321000,2011,46.4
030210321000,2012,46.4
030210321000,2013,6.4
030210321000,2014,6.4
030210321000,2015,6.4
030210321000,2016,6.4
030210321000,2017,6.4
030210321000,2018,6.4
030210321000,2019,6.4
030210321000,2020,6.4
030210324000,2004,8.0
030210324000,2005,8.0
030210324000,2006,8.0
030210324000,2007,8.0
030210324000,2008,8.0
030210324000,2009,8.0
030210324000,2010,8.0
030210324000,2011,8.0
030210324000,2012,8.0
030210324000,2013,8.0
030210324000,2014,8.0
030210324000,2015,8.0
030210324000,2016,8.0
030210324000,2017,8.0
030210324000,2018,8.0
030210324000,2019,8.0
030210324000,2020,8.0
030210365000,2013,40.16
030210365000,2014,40.16
030210365000,2015,62.3
030210365000,2016,62.3
030210365000,2017,62.3
030210365000,2018,62.3
030210365000,2019,62.3
030210365000,2020,62.3
030210413000,2004,2.5
030210413000,2005,2.5
030210413000,2006,2.5
030210413000,2007,2.5
030210413000,2008,2.5
030210413000,2009,2.5
030210413000,2010,2.5
030210413000,2011,2.5
030210413000,2012,2.5
030210413000,2013,2.5
030210413000,2014,2.5
030210413000,2015,2.5
030210413000,2016,2.5
030210413000,2017,2.5
030210413000,2018,2.5
030210413000,2019,2.5
030210413000,2020,2.5
030210414000,2004,25.7
030210414000,2005,25.8
030210414000,2006,25.8
030210414000,2007,25.8
030210414000,2008,25.7
030210414000,2009,25.7
030210414000,2010,25.5
030210414000,2011,25.5
030210414000,2012,25.5
030210414000,2013,25.5
030210414000,2014,25.5
030210414000,2015,25.5
030210414000,2016,25.5
030210414000,2017,25.5
030210414000,2018,25.5
030210414000,2019,25.5
030210414000,2020,25.5
030210415000,2004,10.2
030210415000,2005,10.2
030210415000,2006,10.3
030210415000,2007,10.3
030210415000,2008,10.2
030210415000,2009,10.2
030210415000,2010,10.2
030210415000,2011,11.0
030210415000,2012,11.0
030210415000,2013,11.0
030210415000,2014,11.0
030210415000,2015,11.66
030210415000,2016,11.66
030210415000,2017,11.66
030210415000,2018,11.66
030210415000,2019,11.66
030210415000,2020,11.66
030210417000,2004,0.6
030210417000,2005,0.6
030210417000,2006,0.6
030210417000,2007,0.6
030210417000,2008,0.6
030210417000,2009,0.6
030210417000,2010,0.6
030210417000,2011,0.6
030210417000,2012,0.6
030210417000,2013,0.6
030210417000,2014,2.94
030210417000,2015,2.94
030210417000,2016,2.94
030210417000,2017,2.94
030210417000,2018,2.94
030210417000,2019,2.94
030210417000,2020,2.94
030210418000,2004,5.0
030210418000,2005,5.0
030210418000,2006,5.0
030210418000,2007,5.0
030210418000,2008,5.0
030210418000,2009,5.0
030210418000,2010,6.0
030210418000,2011,6.5
030210418000,2012,6.5
030210418000,2013,6.5
030210418000,2014,6.5
030210418000,2015,6.5
030210418000,2016,6.5
030210418000,2017,6.53
030210418000,2018,6.53
030210418000,2019,6.53
030210418000,2020,6.53
030210420000,2004,5.1
030210420000,2005,11.3
030210420000,2006,14.1
030210420000,2007,14.1
030210420000,2008,14.1
030210420000,2009,14.1
030210420000,2010,14.1
030210420000,2011,14.1
030210420000,2012,14.1
030210420000,2013,14.1
030210420000,2014,14.1
030210420000,2015,14.1
030210420000,2016,14.1
030210420000,2017,14.1
030210420000,2018,14.1
030210420000,2019,14.1
030210420000,2020,14.1
030210422000,2004,13.0
030210422000,2005,13.0
030210422000,2006,13.0
030210422000,2007,17.8
030210422000,2008,17.8
030210422000,2009,17.8
030210422000,2010,17.8
030210422000,2011,17.8
030210422000,2012,17.8
030210422000,2013,17.8
030210422000,2014,17.8
030210422000,2015,17.8
030210422000,2016,17.8
030210422000,2017,17.8
030210422000,2018,17.8
030210422000,2019,17.8
030210422000,2020,17.8
030210423000,2004,160.9
030210423000,2005,160.9
030210423000,2006,161.0
030210423000,2007,161.0
030210423000,2008,160.9
030210423000,2009,12.5
030210423000,2010,38.0
030210423000,2011,38.0
030210423000,2012,38.0
030210423000,2013,38.5
030210423000,2014,38.5
030210423000,2015,38.5
030210423000,2016,38.5
030210423000,2017,38.5
030210423000,2018,38.5
030210423000,2019,38.5
030210423000,2020,38.6
030210564000,2004,437.0
030210564000,2005,460.7
030210564000,2006,485.2
030210564000,2007,485.2
030210564000,2008,487.0
030210564000,2009,499.4
030210564000,2010,506.8
030210564000,2011,514.2
030210564000,2012,514.2
030210564000,2013,508.2
030210564000,2014,547.26
030210564000,2015,547.61
030210564000,2016,547.61
030210564000,2017,557.72
030210564000,2018,557.72
030210564000,2019,563.63
030210564000,2020,563.68
031613101000,2004,5.2
031613101000,2005,5.2
031613101000,2006,5.2
031613101000,2007,5.2
031613101000,2008,5.2
031613101000,2009,5.2
031613101000,2010,5.2
031613101000,2011,5.2
031613101000,2012,5.2
031613101000,2013,5.2
031613101000,2014,5.2
031613101000,2015,5.2
031613101000,2016,5.2
031613101000,2017,5.2
031613101000,2018,5.2
031613101000,2019,5.2
031613101000,2020,5.2
031613102000,2004,10.3
031613102000,2005,10.3
031613102000,2006,10.3
031613102000,2007,10.3
031613102000,2008,11.3
031613102000,2009,11.3
031613102000,2010,11.3
031613102000,2011,11.3
031613102000,2012,11.3
031613102000,2013,11.3
031613102000,2014,11.4
031613102000,2015,11.4
031613102000,2016,11.4
031613102000,2017,11.4
031613102000,2018,11.4
031613102000,2019,11.4
031613102000,2020,11.4
031613106000,2004,5.2
031613106000,2005,5.2
031613106000,2006,5.2
031613106000,2007,5.2
031613106000,2008,5.2
031613106000,2009,5.2
031613106000,2010,7.7
031613106000,2011,7.7
031613106000,2012,7.9
031613106000,2013,7.9
031613106000,2014,7.9
031613106000,2015,7.9
031613106000,2016,8.4
031613106000,2017,8.56
031613106000,2018,8.56
031613106000,2019,8.56
031613106000,2020,8.56
031613107000,2004,7.4
031613107000,2005,7.4
031613107000,2006,7.4
031613107000,2007,7.5
031613107000,2008,7.5
031613107000,2009,7.5
031613107000,2010,7.6
031613107000,2011,7.8
031613107000,2012,7.8
031613107000,2013,7.8
031613107000,2014,7.8
031613107000,2015,7.8
031613107000,2016,7.8
031613107000,2017,7.8
031613107000,2018,7.8
031613107000,2019,7.8
031613107000,2020,7.1
031613110000,2004,5.9
031613110000,2005,5.9
031613110000,2006,6.2
031613110000,2007,6.2
031613110000,2008,6.2
031613110000,2009,6.2
031613110000,2010,6.2
031613110000,2011,6.2
031613110000,2012,6.2
031613110000,2013,6.2
031613110000,2014,6.2
031613110000,2015,6.25
031613110000,2016,6.25
031613110000,2017,6.25
031613110000,2018,6.25
031613110000,2019,6.25
031613110000,2020,6.25
031613203000,2004,1.0
031613203000,2005,1.0
031613203000,2006,1.0
031613203000,2007,1.0
031613203000,2008,1.0
031613203000,2009,1.0
031613203000,2010,1.0
031613203000,2011,2.2
031613203000,2012,2.2
031613203000,2013,2.2
031613203000,2014,2.2
031613203000,2015,2.2
031613203000,2016,2.2
031613203000,2017,2.2
031613203000,2018,2.2
031613203000,2019,2.2
031613203000,2020,2.2
031613204000,2004,5.7
031613204000,2005,5.7
031613204000,2006,5.7
031613204000,2007,5.6
031613204000,2008,5.6
031613204000,2009,5.6
031613204000,2010,5.6
031613204000,2011,5.6
031613204000,2012,5.6
031613204000,2013,5.6
031613204000,2014,5.6
031613204000,2015,5.6
031613204000,2016,5.6
031613204000,2017,5.6
031613204000,2018,5.6
031613204000,2019,5.6
031613204000,2020,5.6
031613205000,2004,13.5
031613205000,2005,13.5
031613205000,2006,13.5
031613205000,2007,13.5
031613205000,2008,13.5
031613205000,2009,13.5
031613205000,2010,13.5
031613205000,2011,13.5
031613205000,2012,13.5
031613205000,2013,13.5
031613205000,2014,13.5
031613205000,2015,13.5
031613205000,2016,13.5
031613205000,2017,13.5
031613205000,2018,13.5
031613205000,2019,13.5
031613205000,2020,14.5
031613208000,2004,50.0
031613208000,2005,50.0
031613208000,2006,50.0
031613208000,2007,5.9
031613208000,2008,5.9
031613208000,2009,5.9
031613208000,2010,6.0
031613208000,2011,6.0
031613208000,2012,6.0
031613208000,2013,6.0
031613208000,2014,6.0
031613208000,2015,6.0
031613208000,2016,6.0
031613208000,2017,6.0
031613208000,2018,6.0
031613208000,2019,6.0
031613208000,2020,5.9
031613209000,2004,4.1
031613209000,2005,6.0
031613209000,2006,6.0
031613209000,2007,6.0
031613209000,2008,6.6
031613209000,2009,6.9
031613209000,2010,7.5
031613209000,2011,7.5
031613209000,2012,7.5
031613209000,2013,7.5
031613209000,2014,7.5
031613209000,2015,7.5
031613209000,2016,7.5
031613209000,2017,7.5
031613209000,2018,8.5
031613209000,2019,8.5
031613209000,2020,8.5
031613211000,2004,5.9
031613211000,2005,6.3
031613211000,2006,6.3
031613211000,2007,6.3
031613211000,2008,5.9
031613211000,2009,6.2
031613211000,2010,6.2
031613211000,2011,6.2
031613211000,2012,6.2
031613211000,2013,6.3
031613211000,2014,6.3
031613211000,2015,6.3
031613211000,2016,6.3
031613211000,2017,6.3
031613211000,2018,6.3
031613211000,2019,6.3
031613211000,2020,6.3
031613261000,2004,89.6
031613261000,2005,89.6
031613261000,2006,89.6
031613261000,2007,89.6
031613261000,2008,216.0
031613261000,2009,216.0
031613261000,2010,216.0
031613261000,2011,216.0
031613261000,2012,216.0
031613261000,2013,216.0
031613261000,2014,216.0
031613261000,2015,216.0
031613261000,2016,216.0
031613261000,2017,216.0
031613261000,2018,216.0
031613261000,2019,216.0
031613261000,2020,216.0
040410603000,2004,5.6
040410603000,2005,6.1
040410603000,2006,6.4
040410603000,2007,7.5
040410603000,2008,10.4
040410603000,2009,10.6
040410603000,2010,10.7
040410603000,2011,11.4
040410603000,2012,11.5
040410603000,2013,11.65
040410603000,2014,12.91
040410603000,2015,12.91
040410603000,2016,13.66
040410603000,2017,13.66
040410603000,2018,13.91
040410603000,2019,14.06
040410603000,2020,14.06
040410615000,2004,1.1
040410615000,2005,1.1
040410615000,2006,1.4
040410615000,2007,1.4
040410615000,2008,1.4
040410615000,2009,1.7
040410615000,2010,1.7
040410615000,2011,1.7
040410615000,2012,1.7
040410615000,2013,1.7
040410615000,2014,1.7
040410615000,2015,1.7
040410615000,2016,1.93
040410615000,2017,1.93
040410615000,2018,1.93
040410615000,2019,1.93
040410615000,2020,1.93
040410661000,2004,163.2
040410661000,2005,228.8
040410661000,2006,228.8
040410661000,2007,257.5
040410661000,2008,257.5
040410661000,2009,287.0
040410661000,2010,287.0
040410661000,2011,287.0
040410661000,2012,287.0
040410661000,2013,287.0
040410661000,2014,287.1
040410661000,2015,287.1
040410661000,2016,287.1
040410661000,2017,287.1
040410661000,2018,287.1
040410661000,2019,287.1
040410661000,2020,347.77
040410663000,2004,91.2
040410663000,2005,91.2
040410663000,2006,91.2
040410663000,2007,91.2
040410663000,2008,91.2
040410663000,2009,107.2
040410663000,2010,115.5
040410663000,2011,115.5
040410663000,2012,117.0
040410663000,2013,121.0
040410663000,2014,121.0
040410663000,2015,139.0
040410663000,2016,150.12
040410663000,2017,150.12
040410663000,2018,154.03
040410663000,2019,160.95
040410663000,2020,161.1
040410702000,2004,3.8
040410702000,2005,4.3
040410702000,2006,4.3
040410702000,2007,4.3
040410702000,2008,4.3
040410702000,2009,4.3
040410702000,2010,6.5
040410702000,2011,7.3
040410702000,2012,7.3
040410702000,2013,7.3
040410702000,2014,7.3
040410702000,2015,7.6
040410702000,2016,7.7
040410702000,2017,7.7
040410702000,2018,7.7
040410702000,2019,7.7
040410702000,2020,7.7
040410704000,2004,4.0
040410704000,2005,4.0
040410704000,2006,4.0
040410704000,2007,4.0
040410704000,2008,4.0
040410704000,2009,4.0
040410704000,2010,4.0
040410704000,2011,4.0
040410704000,2012,4.0
040410704000,2013,4.0
040410704000,2014,4.0
040410704000,2015,4.0
040410704000,2016,4.0
040410704000,2017,4.0
040410704000,2018,4.0
040410704000,2019,4.0
040410704000,2020,4.0
040410705000,2004,1.4
040410705000,2005,1.4
040410705000,2006,1.4
040410705000,2007,1.4
040410705000,2008,1.4
040410705000,2009,1.4
040410705000,2010,1.4
040410705000,2011,1.4
040410705000,2012,1.4
040410705000,2013,1.4
040410705000,2014,1.45
040410705000,2015,1.4
040410705000,2016,1.4
040410705000,2017,1.4
040410705000,2018,1.4
040410705000,2019,1.4
040410705000,2020,1.4
040410706000,2004,0.4
040410706000,2005,0.4
040410706000,2006,0.4
040410706000,2007,0.4
040410706000,2008,0.4
040410706000,2009,0.4
040410706000,2010,0.4
040410706000,2011,0.4
040410706000,2012,0.4
040410706000,2013,0.4
040410706000,2014,0.4
040410706000,2015,0.42
040410706000,2016,0.42
040410706000,2017,0.42
040410706000,2018,0.42
040410706000,2019,0.42
040410706000,2020,0.42
040410712000,2004,1.5
040410712000,2005,1.5
040410712000,2006,1.5
040410712000,2007,1.5
040410712000,2008,1.5
040410712000,2009,1.5
040410712000,2010,1.5
040410712000,2011,1.5
040410712000,2012,1.5
040410712000,2013,1.5
040410712000,2014,1.5
040410712000,2015,1.5
040410712000,2016,1.5
040410712000,2017,1.5
040410712000,2018,1.5
040410712000,2019,1.5
040410712000,2020,1.5
040410717000,2004,2.2
040410717000,2005,2.2
040410717000,2006,2.2
040410717000,2007,22.0
040410717000,2008,22.0
040410717000,2009,2.2
040410717000,2010,2.2
040410717000,2011,2.2
040410717000,2012,2.2
040410717000,2013,2.2
040410717000,2014,2.2
040410717000,2015,2.2
040410717000,2016,2.2
040410717000,2017,2.2
040410717000,2018,2.2
040410717000,2019,2.2
040410717000,2020,2.2
040410762000,2004,0.0
040410762000,2005,0.0
040410762000,2006,0.0
040410762000,2007,0.0
040410762000,2008,0.0
040410762000,2009,0.0
040410762000,2010,0.0
040410762000,2011,0.0
040410762000,2012,0.0
040410762000,2013,0.0
040410762000,2014,0.0
040410762000,2015,0.0
040410762000,2016,2.4
040410762000,2017,2.4
040410762000,2018,2.4
040410762000,2019,2.4
040410762000,2020,2.4
040410801000,2004,8.2
040410801000,2005,8.2
040410801000,2006,8.2
040410801000,2007,9.5
040410801000,2008,9.5
040410801000,2009,9.5
040410801000,2010,9.2
040410801000,2011,9.2
040410801000,2012,9.2
040410801000,2013,9.2
040410801000,2014,9.4
040410801000,2015,9.4
040410801000,2016,9.4
040410801000,2017,9.4
040410801000,2018,9.4
040410801000,2019,9.4
040410801000,2020,9.4
040410808000,2004,5.9
040410808000,2005,5.9
040410808000,2006,5.9
040410808000,2007,7.6
040410808000,2008,5.9
040410808000,2009,5.9
040410808000,2010,5.9
040410808000,2011,6.1
040410808000,2012,6.1
040410808000,2013,6.1
040410808000,2014,6.15
040410808000,2015,6.2
040410808000,2016,6.2
040410808000,2017,6.2
040410808000,2018,6.23
040410808000,2019,6.23
040410808000,2020,6.23
040410811000,2004,2.3
040410811000,2005,2.3
040410811000,2006,2.3
040410811000,2007,2.3
040410811000,2008,2.3
040410811000,2009,2.5
040410811000,2010,2.1
040410811000,2011,2.1
040410811000,2012,2.0
040410811000,2013,1.96
040410811000,2014,1.96
040410811000,2015,1.96
040410811000,2016,1.96
040410811000,2017,1.96
040410811000,2018,1.96
040410811000,2019,1.96
040410811000,2020,1.96
040410818000,2004,1.9
040410818000,2005,1.9
040410818000,2006,1.9
040410818000,2007,1.9
040410818000,2008,1.9
040410818000,2009,1.9
040410818000,2010,1.9
040410818000,2011,1.9
040410818000,2012,1.9
040410818000,2013,1.9
040410818000,2014,2.1
040410818000,2015,2.1
040410818000,2016,2.1
040410818000,2017,2.1
040410818000,2018,2.53
040410818000,2019,2.53
040410818000,2020,2.53
040410864000,2004,58.3
040410864000,2005,58.3
040410864000,2006,58.3
040410864000,2007,58.3
040410864000,2008,58.3
040410864000,2009,58.3
040410864000,2010,58.3
040410864000,2011,58.3
040410864000,2012,58.3
040410864000,2013,58.3
040410864000,2014,58.3
040410864000,2015,58.3
040410864000,2016,58.3
040410864000,2017,58.3
040410864000,2018,58.3
040410864000,2019,58.3
040410864000,2020,58.3
040416707000,2004,45.0
040416707000,2005,45.2
040416707000,2006,45.2
040416707000,2007,45.2
040416707000,2008,45.2
040416707000,2009,45.2
040416707000,2010,45.2
040416707000,2011,45.2
040416707000,2012,45.2
040416707000,2013,47.5
040416707000,2014,47.5
040416707000,2015,47.5
040416707000,2016,47.5
040416707000,2017,52.6
040416707000,2018,52.6
040416707000,2019,52.6
040416707000,2020,52.6
040416709000,2004,0.4
040416709000,2005,0.4
040416709000,2006,0.4
040416709000,2007,0.4
040416709000,2008,0.4
040416709000,2009,0.4
040416709000,2010,0.4
040416709000,2011,0.4
040416709000,2012,0.4
040416709000,2013,0.4
040416709000,2014,0.4
040416709000,2015,0.4
040416709000,2016,0.4
040416709000,2017,0.4
040416709000,2018,0.4
040416709000,2019,0.4
040416709000,2020,0.4
040416710000,2004,15.0
040416710000,2005,15.4
040416710000,2006,15.4
040416710000,2007,16.6
040416710000,2008,16.4
040416710000,2009,31.8
040416710000,2010,31.8
040416710000,2011,32.0
040416710000,2012,32.0
040416710000,2013,32.1
040416710000,2014,32.15
040416710000,2015,32.15
040416710000,2016,32.15
040416710000,2017,32.15
040416710000,2018,32.15
040416710000,2019,32.15
040416710000,2020,32.15
040416719000,2004,24.6
040416719000,2005,24.6
040416719000,2006,24.6
040416719000,2007,24.6
040416719000,2008,24.6
040416719000,2009,24.6
040416719000,2010,24.6
040416719000,2011,24.6
040416719000,2012,24.6
040416719000,2013,24.64
040416719000,2014,24.64
040416719000,2015,24.64
040416719000,2016,24.64
040416719000,2017,24.64
040416719000,2018,24.64
040416719000,2019,24.64
040416719000,2020,10.17
040416813000,2004,5.0
040416813000,2005,5.0
040416813000,2006,5.0
040416813000,2007,5.0
040416813000,2008,5.5
040416813000,2009,5.5
040416813000,2010,5.5
040416813000,2011,5.5
040416813000,2012,5.5
040416813000,2013,5.5
040416813000,2014,5.5
040416813000,2015,5.5
040416813000,2016,5.5
040416813000,2017,5.5
040416813000,2018,5.5
040416813000,2019,5.5
040416813000,2020,5.5
040416814000,2004,9.8
040416814000,2005,9.8
040416814000,2006,10.3
040416814000,2007,10.3
040416814000,2008,10.3
040416814000,2009,10.3
040416814000,2010,10.3
040416814000,2011,10.3
040416814000,2012,10.3
040416814000,2013,10.4
040416814000,2014,10.4
040416814000,2015,10.4
040416814000,2016,10.4
040416814000,2017,10.4
040416814000,2018,10.4
040416814000,2019,10.4
040416814000,2020,9.9
040416816000,2004,8.0
040416816000,2005,7.8
040416816000,2006,8.8
040416816000,2007,15.1
040416816000,2008,15.8
040416816000,2009,15.8
040416816000,2010,17.0
040416816000,2011,17.0
040416816000,2012,17.0
040416816000,2013,17.0
040416816000,2014,17.0
040416816000,2015,17.0
040416816000,2016,17.0
040416816000,2017,17.0
040416816000,2018,17.0
040416816000,2019,17.0
040416816000,2020,17.0
042214004000,2004,19.0
042214004000,2005,19.0
042214004000,2006,19.0
042214004000,2007,19.0
042214004000,2008,19.9
042214004000,2009,19.9
042214004000,2010,19.9
042214004000,2011,20.0
042214004000,2012,20.0
042214004000,2013,20.1
042214004000,2014,20.2
042214004000,2015,20.2
042214004000,2016,20.3
042214004000,2017,19.94
042214004000,2018,19.94
042214004000,2019,19.94
042214004000,2020,19.94
042214005000,2004,1.6
042214005000,2005,1.6
042214005000,2006,1.6
042214005000,2007,1.6
042214005000,2008,1.6
042214005000,2009,1.6
042214005000,2010,1.6
042214005000,2011,1.6
042214005000,2012,3.4
042214005000,2013,3.4
042214005000,2014,3.4
042214005000,2015,3.4
042214005000,2016,3.65
042214005000,2017,3.65
042214005000,2018,3.65
042214005000,2019,3.65
042214005000,2020,3.65
042214010000,2004,2.6
042214010000,2005,2.6
042214010000,2006,2.6
042214010000,2007,3.8
042214010000,2008,7.0
042214010000,2009,7.0
042214010000,2010,7.0
042214010000,2011,7.0
042214010000,2012,7.0
042214010000,2013,7.0
042214010000,2014,7.01
042214010000,2015,7.01
042214010000,2016,7.01
042214010000,2017,7.01
042214010000,2018,7.01
042214010000,2019,7.01
042214010000,2020,7.01
042214011000,2004,156.3
042214011000,2005,156.3
042214011000,2006,156.3
042214011000,2007,156.3
042214011000,2008,156.3
042214011000,2009,11.8
042214011000,2010,11.8
042214011000,2011,11.8
042214011000,2012,21.3
042214011000,2013,21.3
042214011000,2014,21.3
042214011000,2015,27.87
042214011000,2016,27.87
042214011000,2017,32.07
042214011000,2018,32.07
042214011000,2019,32.07
042214011000,2020,41.07
042214015000,2004,81.5
042214015000,2005,81.6
042214015000,2006,81.6
042214015000,2007,81.6
042214015000,2008,81.7
042214015000,2009,83.9
042214015000,2010,83.9
042214015000,2011,83.9
042214015000,2012,83.9
042214015000,2013,83.9
042214015000,2014,83.94
042214015000,2015,83.94
042214015000,2016,84.74
042214015000,2017,84.78
042214015000,2018,85.24
042214015000,2019,85.42
042214015000,2020,85.74
042214101000,2004,5.5
042214101000,2005,5.5
042214101000,2006,5.8
042214101000,2007,5.8
042214101000,2008,5.8
042214101000,2009,5.8
042214101000,2010,5.8
042214101000,2011,5.8
042214101000,2012,5.8
042214101000,2013,5.8
042214101000,2014,5.8
042214101000,2015,5.8
042214101000,2016,5.8
042214101000,2017,5.8
042214101000,2018,5.8
042214101000,2019,5.8
042214101000,2020,5.8
042214108000,2004,2.1
042214108000,2005,2.1
042214108000,2006,2.1
042214108000,2007,2.1
042214108000,2008,2.1
042214108000,2009,2.1
042214108000,2010,8.1
042214108000,2011,8.1
042214108000,2012,8.1
042214108000,2013,8.1
042214108000,2014,8.1
042214108000,2015,8.1
042214108000,2016,8.1
042214108000,2017,8.1
042214108000,2018,8.1
042214108000,2019,8.1
042214108000,2020,8.1
042214112000,2004,0.9
042214112000,2005,0.9
042214112000,2006,0.9
042214112000,2007,5.9
042214112000,2008,5.9
042214112000,2009,5.9
042214112000,2010,5.9
042214112000,2011,5.9
042214112000,2012,5.9
042214112000,2013,5.9
042214112000,2014,5.9
042214112000,2015,5.9
042214112000,2016,5.9
042214112000,2017,5.9
042214112000,2018,5.9
042214112000,2019,5.9
042214112000,2020,5.9
042214163000,2004,59.1
042214163000,2005,4.1
042214163000,2006,4.1
042214163000,2007,4.1
042214163000,2008,4.1
042214163000,2009,4.1
042214163000,2010,4.1
042214163000,2011,85.1
042214163000,2012,85.1
042214163000,2013,85.1
042214163000,2014,85.1
042214163000,2015,85.1
042214163000,2016,85.1
042214163000,2017,85.1
042214163000,2018,85.1
042214163000,2019,85.4
042214163000,2020,85.11
042214207000,2004,63.6
042214207000,2005,63.6
042214207000,2006,74.6
042214207000,2007,75.6
042214207000,2008,74.6
042214207000,2009,75.0
042214207000,2010,75.0
042214207000,2011,75.2
042214207000,2012,76.2
042214207000,2013,76.2
042214207000,2014,76.4
042214207000,2015,76.63
042214207000,2016,77.23
042214207000,2017,77.26
042214207000,2018,77.32
042214207000,2019,77.42
042214207000,2020,77.42
042214209000,2004,45.6
042214209000,2005,45.6
042214209000,2006,73.1
042214209000,2007,73.1
042214209000,2008,73.1
042214209000,2009,73.1
042214209000,2010,73.1
042214209000,2011,73.1
042214209000,2012,84.6
042214209000,2013,84.6
042214209000,2014,84.6
042214209000,2015,84.6
042214209000,2016,84.6
042214209000,2017,84.5
042214209000,2018,84.5
042214209000,2019,84.5
042214209000,2020,84.5
042214213000,2004,12.9
042214213000,2005,12.9
042214213000,2006,12.9
042214213000,2007,15.4
042214213000,2008,15.8
042214213000,2009,15.8
042214213000,2010,16.1
042214213000,2011,16.1
042214213000,2012,16.2
042214213000,2013,16.2
042214213000,2014,16.2
042214213000,2015,16.2
042214213000,2016,16.2
042214213000,2017,16.2
042214213000,2018,16.4
042214213000,2019,16.4
042214213000,2020,16.8
042214214000,2004,41.8
042214214000,2005,42.0
042214214000,2006,50.6
042214214000,2007,50.9
042214214000,2008,51.4
042214214000,2009,51.4
042214214000,2010,51.4
042214214000,2011,51.4
