ID_powiatu,year,p2497-przeciętne-miesięczne-wynagrodzenia-brutto-w-relacji-do-średniej-krajowej-polska100
023216562000,2019,104.4
023216562000,2020,103.1
023216604000,2002,86.9
023216604000,2003,84.8
023216604000,2004,84.3
023216604000,2005,84.1
023216604000,2006,84.2
023216604000,2007,85.5
023216604000,2008,85.2
023216604000,2009,86.5
023216604000,2010,88.2
023216604000,2011,86.9
023216604000,2012,87.2
023216604000,2013,88.0
023216604000,2014,87.7
023216604000,2015,88.7
023216604000,2016,90.3
023216604000,2017,93.2
023216604000,2018,94.6
023216604000,2019,92.2
023216604000,2020,92.4
023216605000,2002,81.7
023216605000,2003,78.2
023216605000,2004,76.7
023216605000,2005,76.0
023216605000,2006,75.3
023216605000,2007,76.9
023216605000,2008,76.7
023216605000,2009,76.1
023216605000,2010,78.0
023216605000,2011,75.3
023216605000,2012,75.6
023216605000,2013,75.7
023216605000,2014,76.4
023216605000,2015,76.7
023216605000,2016,77.7
023216605000,2017,77.3
023216605000,2018,78.1
023216605000,2019,78.2
023216605000,2020,79.5
023216606000,2002,104.3
023216606000,2003,106.0
023216606000,2004,105.9
023216606000,2005,103.7
023216606000,2006,102.0
023216606000,2007,102.2
023216606000,2008,101.3
023216606000,2009,102.6
023216606000,2010,85.0
023216606000,2011,84.7
023216606000,2012,86.1
023216606000,2013,85.8
023216606000,2014,84.9
023216606000,2015,85.2
023216606000,2016,85.8
023216606000,2017,85.0
023216606000,2018,86.3
023216606000,2019,86.2
023216606000,2020,88.7
023216607000,2002,82.6
023216607000,2003,82.7
023216607000,2004,80.5
023216607000,2005,79.1
023216607000,2006,78.4
023216607000,2007,77.1
023216607000,2008,76.3
023216607000,2009,78.1
023216607000,2010,80.3
023216607000,2011,80.0
023216607000,2012,79.3
023216607000,2013,78.4
023216607000,2014,78.0
023216607000,2015,77.1
023216607000,2016,77.6
023216607000,2017,77.9
023216607000,2018,76.7
023216607000,2019,77.9
023216607000,2020,77.9
023216611000,2002,109.1
023216611000,2003,111.0
023216611000,2004,110.1
023216611000,2005,112.3
023216611000,2006,110.5
023216611000,2007,105.9
023216611000,2008,109.6
023216611000,2009,103.7
023216611000,2010,103.9
023216611000,2011,102.6
023216611000,2012,104.7
023216611000,2013,103.3
023216611000,2014,103.4
023216611000,2015,103.8
023216611000,2016,105.0
023216611000,2017,102.1
023216611000,2018,101.5
023216611000,2019,99.8
023216611000,2020,100.2
023216614000,2002,83.2
023216614000,2003,83.5
023216614000,2004,83.6
023216614000,2005,82.0
023216614000,2006,80.8
023216614000,2007,81.1
023216614000,2008,81.2
023216614000,2009,84.2
023216614000,2010,83.5
023216614000,2011,85.8
023216614000,2012,84.7
023216614000,2013,84.4
023216614000,2014,83.1
023216614000,2015,84.9
023216614000,2016,84.1
023216614000,2017,84.3
023216614000,2018,84.9
023216614000,2019,86.1
023216614000,2020,86.0
023216663000,2002,89.5
023216663000,2003,96.9
023216663000,2004,94.7
023216663000,2005,92.5
023216663000,2006,93.8
023216663000,2007,93.0
023216663000,2008,93.0
023216663000,2009,93.1
023216663000,2010,94.9
023216663000,2011,99.3
023216663000,2012,99.6
023216663000,2013,100.7
023216663000,2014,103.1
023216663000,2015,104.7
023216663000,2016,100.4
023216663000,2017,100.2
023216663000,2018,98.8
023216663000,2019,100.8
023216663000,2020,99.9
030210101000,2002,83.7
030210101000,2003,84.3
030210101000,2004,84.1
030210101000,2005,83.2
030210101000,2006,81.7
030210101000,2007,81.1
030210101000,2008,78.4
030210101000,2009,79.3
030210101000,2010,81.2
030210101000,2011,81.0
030210101000,2012,81.6
030210101000,2013,83.3
030210101000,2014,85.5
030210101000,2015,85.5
030210101000,2016,85.4
030210101000,2017,86.2
030210101000,2018,87.2
030210101000,2019,87.7
030210101000,2020,88.5
030210105000,2002,76.1
030210105000,2003,76.3
030210105000,2004,76.8
030210105000,2005,75.3
030210105000,2006,76.2
030210105000,2007,76.5
030210105000,2008,75.0
030210105000,2009,75.6
030210105000,2010,77.3
030210105000,2011,78.3
030210105000,2012,79.7
030210105000,2013,78.4
030210105000,2014,78.5
030210105000,2015,80.1
030210105000,2016,82.7
030210105000,2017,83.0
030210105000,2018,83.3
030210105000,2019,85.1
030210105000,2020,89.3
030210106000,2002,75.5
030210106000,2003,75.8
030210106000,2004,75.7
030210106000,2005,74.9
030210106000,2006,76.3
030210106000,2007,75.3
030210106000,2008,75.0
030210106000,2009,77.3
030210106000,2010,78.6
030210106000,2011,79.1
030210106000,2012,81.0
030210106000,2013,80.7
030210106000,2014,80.7
030210106000,2015,82.2
030210106000,2016,82.7
030210106000,2017,83.1
030210106000,2018,83.5
030210106000,2019,84.0
030210106000,2020,82.0
030210107000,2002,77.2
030210107000,2003,77.3
030210107000,2004,75.7
030210107000,2005,74.4
030210107000,2006,75.7
030210107000,2007,75.8
030210107000,2008,75.2
030210107000,2009,76.8
030210107000,2010,78.6
030210107000,2011,79.0
030210107000,2012,79.7
030210107000,2013,78.5
030210107000,2014,79.0
030210107000,2015,78.8
030210107000,2016,80.6
030210107000,2017,80.9
030210107000,2018,83.0
030210107000,2019,83.4
030210107000,2020,82.1
030210110000,2002,76.1
030210110000,2003,75.0
030210110000,2004,75.0
030210110000,2005,73.4
030210110000,2006,73.6
030210110000,2007,73.7
030210110000,2008,73.3
030210110000,2009,74.3
030210110000,2010,75.7
030210110000,2011,77.5
030210110000,2012,78.4
030210110000,2013,78.3
030210110000,2014,79.8
030210110000,2015,79.8
030210110000,2016,80.0
030210110000,2017,80.0
030210110000,2018,81.5
030210110000,2019,80.5
030210110000,2020,81.6
030210112000,2002,78.1
030210112000,2003,78.4
030210112000,2004,79.3
030210112000,2005,78.6
030210112000,2006,78.3
030210112000,2007,77.3
030210112000,2008,78.7
030210112000,2009,78.8
030210112000,2010,79.0
030210112000,2011,80.4
030210112000,2012,80.4
030210112000,2013,80.1
030210112000,2014,78.2
030210112000,2015,80.1
030210112000,2016,79.7
030210112000,2017,78.8
030210112000,2018,81.7
030210112000,2019,82.7
030210112000,2020,83.7
030210125000,2002,118.9
030210125000,2003,116.5
030210125000,2004,121.7
030210125000,2005,115.7
030210125000,2006,115.0
030210125000,2007,112.8
030210125000,2008,111.0
030210125000,2009,113.6
030210125000,2010,91.2
030210125000,2011,90.1
030210125000,2012,91.0
030210125000,2013,88.6
030210125000,2014,88.7
030210125000,2015,87.5
030210125000,2016,85.8
030210125000,2017,85.4
030210125000,2018,87.4
030210125000,2019,87.3
030210125000,2020,88.4
030210126000,2002,81.4
030210126000,2003,81.8
030210126000,2004,83.9
030210126000,2005,84.0
030210126000,2006,85.0
030210126000,2007,85.7
030210126000,2008,86.5
030210126000,2009,92.1
030210126000,2010,92.0
030210126000,2011,91.3
030210126000,2012,91.4
030210126000,2013,92.2
030210126000,2014,91.9
030210126000,2015,92.2
030210126000,2016,91.4
030210126000,2017,90.8
030210126000,2018,90.2
030210126000,2019,91.3
030210126000,2020,92.7
030210161000,2002,94.0
030210161000,2003,94.0
030210161000,2004,92.7
030210161000,2005,91.2
030210161000,2006,91.0
030210161000,2007,88.9
030210161000,2008,88.5
030210161000,2009,87.9
030210161000,2010,86.5
030210161000,2011,88.1
030210161000,2012,87.9
030210161000,2013,86.8
030210161000,2014,89.3
030210161000,2015,92.4
030210161000,2016,92.8
030210161000,2017,93.6
030210161000,2018,94.0
030210161000,2019,93.6
030210161000,2020,93.8
030210203000,2002,83.4
030210203000,2003,85.1
030210203000,2004,84.9
030210203000,2005,85.1
030210203000,2006,86.3
030210203000,2007,85.6
030210203000,2008,83.8
030210203000,2009,86.3
030210203000,2010,84.8
030210203000,2011,83.5
030210203000,2012,83.4
030210203000,2013,85.6
030210203000,2014,86.4
030210203000,2015,87.1
030210203000,2016,86.8
030210203000,2017,86.5
030210203000,2018,84.3
030210203000,2019,85.5
030210203000,2020,86.2
030210204000,2002,77.3
030210204000,2003,75.3
030210204000,2004,73.5
030210204000,2005,74.1
030210204000,2006,73.7
030210204000,2007,73.3
030210204000,2008,75.2
030210204000,2009,74.3
030210204000,2010,75.6
030210204000,2011,76.0
030210204000,2012,77.7
030210204000,2013,79.1
030210204000,2014,78.5
030210204000,2015,78.1
030210204000,2016,78.9
030210204000,2017,77.0
030210204000,2018,78.9
030210204000,2019,76.8
030210204000,2020,80.2
030210209000,2002,75.9
030210209000,2003,77.0
030210209000,2004,75.0
030210209000,2005,74.2
030210209000,2006,75.5
030210209000,2007,76.1
030210209000,2008,75.8
030210209000,2009,78.9
030210209000,2010,79.7
030210209000,2011,80.5
030210209000,2012,81.9
030210209000,2013,82.0
030210209000,2014,83.8
030210209000,2015,82.0
030210209000,2016,83.4
030210209000,2017,83.4
030210209000,2018,86.6
030210209000,2019,89.8
030210209000,2020,88.3
030210211000,2002,151.1
030210211000,2003,156.0
030210211000,2004,161.8
030210211000,2005,175.8
030210211000,2006,177.1
030210211000,2007,183.6
030210211000,2008,172.0
030210211000,2009,169.4
030210211000,2010,175.0
030210211000,2011,173.3
030210211000,2012,174.7
030210211000,2013,171.3
030210211000,2014,170.0
030210211000,2015,167.6
030210211000,2016,167.1
030210211000,2017,166.0
030210211000,2018,163.7
030210211000,2019,159.7
030210211000,2020,161.5
030210216000,2002,93.6
030210216000,2003,91.5
030210216000,2004,97.0
030210216000,2005,95.5
030210216000,2006,97.6
030210216000,2007,97.0
030210216000,2008,96.3
030210216000,2009,95.8
030210216000,2010,96.8
030210216000,2011,98.6
030210216000,2012,99.7
030210216000,2013,104.5
030210216000,2014,107.2
030210216000,2015,106.7
030210216000,2016,104.4
030210216000,2017,105.9
030210216000,2018,102.2
030210216000,2019,103.0
030210216000,2020,101.5
030210262000,2002,85.6
030210262000,2003,84.6
030210262000,2004,82.0
030210262000,2005,80.6
030210262000,2006,80.0
030210262000,2007,79.6
030210262000,2008,80.5
030210262000,2009,81.7
030210262000,2010,80.5
030210262000,2011,80.0
030210262000,2012,81.0
030210262000,2013,82.2
030210262000,2014,85.1
030210262000,2015,86.3
030210262000,2016,86.9
030210262000,2017,88.3
030210262000,2018,88.1
030210262000,2019,91.1
030210262000,2020,89.7
030210302000,2002,76.1
030210302000,2003,77.1
030210302000,2004,76.2
030210302000,2005,75.8
030210302000,2006,76.9
030210302000,2007,78.4
030210302000,2008,78.8
030210302000,2009,79.8
030210302000,2010,82.4
030210302000,2011,83.4
030210302000,2012,83.1
030210302000,2013,81.4
030210302000,2014,82.4
030210302000,2015,82.1
030210302000,2016,83.0
030210302000,2017,84.5
030210302000,2018,83.3
030210302000,2019,86.5
030210302000,2020,84.9
030210308000,2002,79.8
030210308000,2003,79.5
030210308000,2004,79.1
030210308000,2005,79.7
030210308000,2006,79.7
030210308000,2007,80.5
030210308000,2008,79.5
030210308000,2009,80.3
030210308000,2010,81.6
030210308000,2011,81.7
030210308000,2012,81.8
030210308000,2013,82.5
030210308000,2014,83.3
030210308000,2015,82.2
030210308000,2016,82.2
030210308000,2017,82.6
030210308000,2018,83.9
030210308000,2019,84.7
030210308000,2020,86.0
030210319000,2002,84.8
030210319000,2003,86.1
030210319000,2004,86.6
030210319000,2005,86.3
030210319000,2006,86.6
030210319000,2007,87.5
030210319000,2008,87.2
030210319000,2009,88.7
030210319000,2010,87.6
030210319000,2011,87.7
030210319000,2012,87.6
030210319000,2013,87.5
030210319000,2014,88.6
030210319000,2015,90.0
030210319000,2016,90.6
030210319000,2017,91.5
030210319000,2018,91.6
030210319000,2019,91.5
030210319000,2020,91.5
030210321000,2002,73.2
030210321000,2003,89.3
030210321000,2004,91.3
030210321000,2005,91.4
030210321000,2006,92.1
030210321000,2007,93.6
030210321000,2008,93.5
030210321000,2009,94.8
030210321000,2010,95.5
030210321000,2011,95.7
030210321000,2012,95.2
030210321000,2013,80.9
030210321000,2014,80.3
030210321000,2015,79.3
030210321000,2016,82.2
030210321000,2017,80.4
030210321000,2018,79.1
030210321000,2019,78.5
030210321000,2020,79.4
030210324000,2002,83.9
030210324000,2003,82.3
030210324000,2004,82.1
030210324000,2005,83.1
030210324000,2006,81.2
030210324000,2007,80.5
030210324000,2008,78.8
030210324000,2009,77.8
030210324000,2010,78.9
030210324000,2011,80.6
030210324000,2012,82.7
030210324000,2013,82.6
030210324000,2014,82.0
030210324000,2015,81.6
030210324000,2016,80.0
030210324000,2017,79.1
030210324000,2018,79.8
030210324000,2019,80.6
030210324000,2020,82.5
030210363000,2002,94.6
030210365000,2013,96.3
030210365000,2014,98.5
030210365000,2015,97.2
030210365000,2016,97.4
030210365000,2017,99.0
030210365000,2018,98.6
030210365000,2019,100.1
030210365000,2020,100.8
030210413000,2002,75.8
030210413000,2003,74.9
030210413000,2004,73.9
030210413000,2005,75.0
030210413000,2006,74.3
030210413000,2007,76.4
030210413000,2008,75.9
030210413000,2009,74.4
030210413000,2010,76.3
030210413000,2011,76.8
030210413000,2012,76.5
030210413000,2013,75.7
030210413000,2014,77.0
030210413000,2015,77.6
030210413000,2016,78.1
030210413000,2017,79.9
030210413000,2018,77.2
030210413000,2019,77.1
030210413000,2020,78.6
030210414000,2002,77.7
030210414000,2003,76.0
030210414000,2004,75.2
030210414000,2005,75.8
030210414000,2006,76.1
030210414000,2007,77.0
030210414000,2008,77.5
030210414000,2009,76.3
030210414000,2010,77.8
030210414000,2011,78.8
030210414000,2012,81.7
030210414000,2013,83.9
030210414000,2014,82.6
030210414000,2015,83.3
030210414000,2016,84.7
030210414000,2017,85.2
030210414000,2018,85.4
030210414000,2019,86.0
030210414000,2020,86.4
030210415000,2002,88.1
030210415000,2003,88.6
030210415000,2004,86.0
030210415000,2005,85.7
030210415000,2006,86.6
030210415000,2007,89.7
030210415000,2008,86.7
030210415000,2009,86.4
030210415000,2010,88.2
030210415000,2011,87.8
030210415000,2012,88.2
030210415000,2013,87.6
030210415000,2014,88.4
030210415000,2015,90.1
030210415000,2016,90.5
030210415000,2017,91.7
030210415000,2018,91.3
030210415000,2019,92.7
030210415000,2020,90.3
030210417000,2002,87.0
030210417000,2003,86.1
030210417000,2004,84.9
030210417000,2005,85.2
030210417000,2006,83.3
030210417000,2007,83.2
030210417000,2008,84.7
030210417000,2009,86.3
030210417000,2010,86.1
030210417000,2011,85.6
030210417000,2012,88.0
030210417000,2013,87.5
030210417000,2014,87.1
030210417000,2015,86.6
030210417000,2016,86.8
030210417000,2017,90.2
030210417000,2018,91.0
030210417000,2019,92.1
030210417000,2020,93.5
030210418000,2002,86.4
030210418000,2003,86.9
030210418000,2004,87.7
030210418000,2005,86.4
030210418000,2006,84.2
030210418000,2007,85.6
030210418000,2008,86.1
030210418000,2009,86.7
030210418000,2010,87.1
030210418000,2011,92.6
030210418000,2012,92.3
030210418000,2013,92.9
030210418000,2014,96.9
030210418000,2015,92.2
030210418000,2016,93.9
030210418000,2017,96.9
030210418000,2018,99.4
030210418000,2019,97.8
030210418000,2020,95.2
030210420000,2002,82.3
030210420000,2003,82.8
030210420000,2004,83.1
030210420000,2005,81.8
030210420000,2006,83.4
030210420000,2007,84.2
030210420000,2008,84.5
030210420000,2009,83.0
030210420000,2010,87.5
030210420000,2011,86.0
030210420000,2012,85.5
030210420000,2013,81.7
030210420000,2014,80.6
030210420000,2015,80.1
030210420000,2016,80.1
030210420000,2017,80.9
030210420000,2018,81.8
030210420000,2019,81.8
030210420000,2020,83.5
030210422000,2002,84.6
030210422000,2003,82.1
030210422000,2004,81.5
030210422000,2005,81.1
030210422000,2006,79.2
030210422000,2007,84.1
030210422000,2008,86.4
030210422000,2009,87.2
030210422000,2010,88.4
030210422000,2011,91.4
030210422000,2012,90.6
030210422000,2013,91.7
030210422000,2014,94.7
030210422000,2015,96.4
030210422000,2016,97.9
030210422000,2017,102.7
030210422000,2018,105.2
030210422000,2019,105.6
030210422000,2020,107.0
030210423000,2002,94.0
030210423000,2003,96.0
030210423000,2004,92.6
030210423000,2005,91.2
030210423000,2006,95.8
030210423000,2007,94.1
030210423000,2008,90.3
030210423000,2009,90.6
030210423000,2010,93.0
030210423000,2011,94.2
030210423000,2012,94.3
030210423000,2013,93.8
030210423000,2014,95.3
030210423000,2015,89.3
030210423000,2016,92.4
030210423000,2017,95.5
030210423000,2018,100.9
030210423000,2019,102.8
030210423000,2020,106.2
030210564000,2002,102.6
030210564000,2003,102.3
030210564000,2004,104.2
030210564000,2005,105.7
030210564000,2006,106.1
030210564000,2007,106.4
030210564000,2008,108.1
030210564000,2009,107.3
030210564000,2010,107.0
030210564000,2011,105.6
030210564000,2012,104.8
030210564000,2013,106.5
030210564000,2014,108.3
030210564000,2015,110.1
030210564000,2016,111.9
030210564000,2017,112.0
030210564000,2018,110.4
030210564000,2019,111.1
030210564000,2020,111.2
031613101000,2002,80.9
031613101000,2003,79.6
031613101000,2004,83.0
031613101000,2005,80.6
031613101000,2006,80.0
031613101000,2007,85.3
031613101000,2008,82.9
031613101000,2009,81.1
031613101000,2010,81.4
031613101000,2011,81.7
031613101000,2012,81.9
031613101000,2013,82.5
031613101000,2014,84.9
031613101000,2015,85.4
031613101000,2016,84.9
031613101000,2017,85.2
031613101000,2018,87.4
031613101000,2019,87.7
031613101000,2020,87.4
031613102000,2002,79.8
031613102000,2003,79.6
031613102000,2004,79.5
031613102000,2005,79.4
031613102000,2006,81.5
031613102000,2007,82.5
031613102000,2008,82.1
031613102000,2009,83.0
031613102000,2010,83.8
031613102000,2011,83.6
031613102000,2012,83.1
031613102000,2013,82.2
031613102000,2014,82.4
031613102000,2015,80.8
031613102000,2016,81.5
031613102000,2017,80.8
031613102000,2018,81.2
031613102000,2019,83.8
031613102000,2020,85.2
031613106000,2002,85.4
031613106000,2003,84.5
031613106000,2004,85.6
031613106000,2005,87.4
031613106000,2006,82.7
031613106000,2007,83.0
031613106000,2008,80.7
031613106000,2009,80.6
031613106000,2010,82.5
031613106000,2011,82.0
031613106000,2012,84.2
031613106000,2013,84.6
031613106000,2014,86.1
031613106000,2015,87.0
031613106000,2016,86.8
031613106000,2017,86.3
031613106000,2018,86.4
031613106000,2019,86.9
031613106000,2020,87.0
031613107000,2002,76.8
031613107000,2003,77.1
031613107000,2004,76.7
031613107000,2005,77.3
031613107000,2006,77.8
031613107000,2007,78.8
031613107000,2008,77.9
031613107000,2009,78.8
031613107000,2010,79.6
031613107000,2011,78.5
031613107000,2012,80.4
031613107000,2013,80.4
031613107000,2014,80.6
031613107000,2015,80.4
031613107000,2016,80.2
031613107000,2017,80.2
031613107000,2018,80.2
031613107000,2019,81.4
031613107000,2020,84.0
031613110000,2002,76.5
031613110000,2003,75.4
031613110000,2004,77.0
031613110000,2005,76.2
031613110000,2006,77.1
031613110000,2007,77.6
031613110000,2008,77.5
031613110000,2009,78.3
031613110000,2010,79.5
031613110000,2011,81.6
031613110000,2012,81.5
031613110000,2013,83.0
031613110000,2014,81.6
031613110000,2015,80.2
031613110000,2016,80.7
031613110000,2017,79.7
031613110000,2018,79.6
031613110000,2019,79.1
031613110000,2020,80.5
031613203000,2002,95.6
031613203000,2003,94.9
031613203000,2004,96.5
031613203000,2005,95.3
031613203000,2006,100.0
031613203000,2007,102.0
031613203000,2008,104.2
031613203000,2009,101.5
031613203000,2010,102.4
031613203000,2011,103.5
031613203000,2012,101.3
031613203000,2013,103.4
031613203000,2014,105.9
031613203000,2015,107.1
031613203000,2016,107.8
031613203000,2017,106.3
031613203000,2018,101.9
031613203000,2019,100.5
031613203000,2020,100.9
031613204000,2002,81.4
031613204000,2003,80.4
031613204000,2004,81.7
031613204000,2005,80.7
031613204000,2006,82.2
031613204000,2007,82.8
031613204000,2008,83.4
031613204000,2009,82.3
031613204000,2010,82.9
031613204000,2011,82.6
031613204000,2012,85.5
031613204000,2013,83.5
031613204000,2014,84.4
031613204000,2015,85.0
031613204000,2016,84.9
031613204000,2017,87.0
031613204000,2018,86.0
031613204000,2019,82.8
031613204000,2020,86.5
031613205000,2002,110.9
031613205000,2003,111.8
031613205000,2004,112.9
031613205000,2005,111.3
031613205000,2006,111.2
031613205000,2007,111.2
031613205000,2008,112.2
031613205000,2009,108.7
031613205000,2010,110.6
031613205000,2011,99.2
031613205000,2012,99.3
031613205000,2013,100.1
031613205000,2014,103.0
031613205000,2015,100.8
031613205000,2016,99.5
031613205000,2017,98.6
031613205000,2018,100.5
031613205000,2019,99.5
031613205000,2020,100.5
031613208000,2002,82.4
031613208000,2003,82.4
031613208000,2004,82.1
031613208000,2005,81.2
031613208000,2006,81.9
031613208000,2007,79.0
031613208000,2008,79.5
031613208000,2009,79.1
031613208000,2010,79.5
031613208000,2011,79.1
031613208000,2012,80.5
031613208000,2013,79.6
031613208000,2014,79.4
031613208000,2015,80.0
031613208000,2016,79.4
031613208000,2017,80.3
031613208000,2018,79.2
031613208000,2019,80.6
031613208000,2020,81.1
031613209000,2002,90.7
031613209000,2003,89.9
031613209000,2004,88.2
031613209000,2005,87.4
031613209000,2006,83.8
031613209000,2007,84.8
031613209000,2008,83.5
031613209000,2009,80.9
031613209000,2010,83.6
031613209000,2011,76.9
031613209000,2012,78.7
031613209000,2013,78.0
031613209000,2014,80.2
031613209000,2015,81.4
031613209000,2016,82.7
031613209000,2017,80.7
031613209000,2018,83.1
031613209000,2019,84.4
031613209000,2020,85.5
031613211000,2002,82.2
031613211000,2003,84.0
031613211000,2004,84.2
031613211000,2005,84.0
031613211000,2006,84.3
031613211000,2007,83.8
031613211000,2008,84.1
031613211000,2009,85.7
031613211000,2010,85.3
031613211000,2011,85.0
031613211000,2012,86.0
031613211000,2013,84.9
031613211000,2014,85.8
031613211000,2015,86.1
031613211000,2016,86.2
031613211000,2017,87.6
031613211000,2018,83.8
031613211000,2019,86.7
031613211000,2020,87.9
031613261000,2002,101.6
031613261000,2003,100.5
031613261000,2004,100.1
031613261000,2005,98.6
031613261000,2006,98.4
031613261000,2007,100.4
031613261000,2008,101.1
031613261000,2009,101.1
031613261000,2010,103.1
031613261000,2011,102.5
031613261000,2012,100.7
031613261000,2013,99.9
031613261000,2014,100.1
031613261000,2015,101.8
031613261000,2016,102.0
031613261000,2017,101.9
031613261000,2018,99.2
031613261000,2019,99.3
031613261000,2020,100.0
040410603000,2002,77.8
040410603000,2003,77.1
040410603000,2004,76.4
040410603000,2005,77.0
040410603000,2006,74.6
040410603000,2007,78.0
040410603000,2008,80.4
040410603000,2009,78.8
040410603000,2010,78.9
040410603000,2011,79.4
040410603000,2012,80.9
040410603000,2013,83.4
040410603000,2014,85.2
040410603000,2015,85.5
040410603000,2016,85.2
040410603000,2017,86.9
040410603000,2018,87.1
040410603000,2019,85.9
040410603000,2020,86.0
040410615000,2002,77.4
040410615000,2003,75.6
040410615000,2004,76.7
040410615000,2005,74.4
040410615000,2006,73.4
040410615000,2007,73.3
040410615000,2008,73.9
040410615000,2009,72.4
040410615000,2010,73.4
040410615000,2011,72.9
040410615000,2012,73.1
040410615000,2013,75.1
040410615000,2014,75.8
040410615000,2015,74.9
040410615000,2016,76.9
040410615000,2017,76.9
040410615000,2018,77.1
040410615000,2019,77.7
040410615000,2020,79.6
040410661000,2002,94.9
040410661000,2003,93.4
040410661000,2004,93.8
040410661000,2005,93.5
040410661000,2006,94.2
040410661000,2007,93.9
040410661000,2008,94.2
040410661000,2009,92.7
040410661000,2010,92.7
040410661000,2011,92.8
040410661000,2012,92.6
040410661000,2013,92.6
040410661000,2014,91.9
040410661000,2015,92.8
040410661000,2016,92.1
040410661000,2017,92.4
040410661000,2018,92.7
040410661000,2019,95.7
040410661000,2020,95.1
040410663000,2002,92.5
040410663000,2003,92.9
040410663000,2004,94.1
040410663000,2005,95.1
040410663000,2006,97.1
040410663000,2007,96.1
040410663000,2008,96.2
040410663000,2009,95.8
040410663000,2010,93.8
040410663000,2011,94.2
040410663000,2012,94.7
040410663000,2013,95.9
040410663000,2014,96.8
040410663000,2015,96.2
040410663000,2016,97.2
040410663000,2017,96.8
040410663000,2018,95.8
040410663000,2019,96.1
040410663000,2020,96.5
040410702000,2002,77.4
040410702000,2003,76.6
040410702000,2004,76.3
040410702000,2005,77.4
040410702000,2006,77.4
040410702000,2007,76.7
040410702000,2008,75.0
040410702000,2009,74.0
040410702000,2010,75.5
040410702000,2011,74.9
040410702000,2012,76.9
040410702000,2013,77.1
040410702000,2014,78.6
040410702000,2015,76.3
040410702000,2016,78.0
040410702000,2017,78.4
040410702000,2018,77.8
040410702000,2019,77.7
040410702000,2020,77.7
040410704000,2002,83.8
040410704000,2003,84.3
040410704000,2004,84.9
040410704000,2005,71.0
040410704000,2006,72.8
040410704000,2007,73.6
040410704000,2008,71.9
040410704000,2009,74.0
040410704000,2010,78.2
040410704000,2011,76.5
040410704000,2012,77.5
040410704000,2013,79.8
040410704000,2014,81.2
040410704000,2015,79.5
040410704000,2016,80.1
040410704000,2017,80.4
040410704000,2018,78.5
040410704000,2019,79.5
040410704000,2020,81.3
040410705000,2002,76.1
040410705000,2003,74.7
040410705000,2004,75.1
040410705000,2005,75.5
040410705000,2006,75.0
040410705000,2007,75.5
040410705000,2008,75.8
040410705000,2009,75.2
040410705000,2010,77.3
040410705000,2011,79.0
040410705000,2012,81.4
040410705000,2013,82.0
040410705000,2014,84.3
040410705000,2015,84.1
040410705000,2016,85.7
040410705000,2017,86.7
040410705000,2018,89.2
040410705000,2019,87.3
040410705000,2020,90.1
040410706000,2002,74.5
040410706000,2003,73.4
040410706000,2004,74.9
040410706000,2005,77.8
040410706000,2006,75.2
040410706000,2007,74.2
040410706000,2008,74.8
040410706000,2009,74.9
040410706000,2010,76.7
040410706000,2011,78.4
040410706000,2012,80.5
040410706000,2013,80.9
040410706000,2014,82.6
040410706000,2015,82.0
040410706000,2016,83.1
040410706000,2017,82.8
040410706000,2018,81.7
040410706000,2019,82.9
040410706000,2020,84.7
040410712000,2002,73.9
040410712000,2003,75.7
040410712000,2004,76.0
040410712000,2005,74.4
040410712000,2006,76.5
040410712000,2007,74.8
040410712000,2008,75.2
040410712000,2009,74.9
040410712000,2010,77.0
040410712000,2011,75.7
040410712000,2012,77.3
040410712000,2013,76.9
040410712000,2014,77.2
040410712000,2015,75.5
040410712000,2016,76.3
040410712000,2017,76.5
040410712000,2018,77.4
040410712000,2019,76.8
040410712000,2020,76.4
040410717000,2002,82.7
040410717000,2003,78.2
040410717000,2004,79.8
040410717000,2005,79.0
040410717000,2006,78.6
040410717000,2007,76.5
040410717000,2008,75.5
040410717000,2009,77.9
040410717000,2010,77.5
040410717000,2011,78.9
040410717000,2012,80.4
040410717000,2013,80.8
040410717000,2014,80.0
040410717000,2015,80.4
040410717000,2016,81.1
040410717000,2017,82.6
040410717000,2018,81.4
040410717000,2019,83.7
040410717000,2020,85.3
040410762000,2002,80.9
040410762000,2003,79.6
040410762000,2004,78.7
040410762000,2005,75.4
040410762000,2006,76.4
040410762000,2007,77.1
040410762000,2008,77.7
040410762000,2009,77.0
040410762000,2010,76.9
040410762000,2011,76.0
040410762000,2012,77.1
040410762000,2013,77.9
040410762000,2014,79.8
040410762000,2015,77.4
040410762000,2016,77.5
040410762000,2017,77.6
040410762000,2018,77.4
040410762000,2019,76.7
040410762000,2020,79.9
040410801000,2002,74.4
040410801000,2003,74.2
040410801000,2004,73.4
040410801000,2005,72.3
040410801000,2006,73.2
040410801000,2007,71.5
040410801000,2008,71.7
040410801000,2009,71.3
040410801000,2010,73.6
040410801000,2011,72.4
040410801000,2012,73.5
040410801000,2013,75.1
040410801000,2014,74.7
040410801000,2015,74.7
040410801000,2016,73.9
040410801000,2017,75.1
040410801000,2018,75.3
040410801000,2019,75.6
040410801000,2020,74.9
040410808000,2002,72.4
040410808000,2003,73.9
040410808000,2004,70.9
040410808000,2005,76.6
040410808000,2006,74.7
040410808000,2007,72.4
040410808000,2008,74.0
040410808000,2009,73.5
040410808000,2010,74.0
040410808000,2011,73.6
