ID_powiatu,year,p2670-ogółem
020811402000,2014,8.9
020811402000,2015,8.2
020811402000,2016,6.9
020811402000,2017,5.6
020811402000,2018,4.7
020811402000,2019,4.1
020811402000,2020,5.0
020811404000,2003,21.6
020811404000,2004,20.6
020811404000,2005,19.1
020811404000,2006,15.9
020811404000,2007,10.9
020811404000,2008,10.6
020811404000,2009,13.9
020811404000,2010,13.1
020811404000,2011,12.3
020811404000,2012,13.0
020811404000,2013,13.6
020811404000,2014,10.9
020811404000,2015,9.3
020811404000,2016,7.5
020811404000,2017,5.5
020811404000,2018,4.5
020811404000,2019,3.3
020811404000,2020,3.8
020811408000,2003,13.0
020811408000,2004,11.8
020811408000,2005,10.3
020811408000,2006,8.4
020811408000,2007,4.6
020811408000,2008,5.1
020811408000,2009,6.6
020811408000,2010,5.7
020811408000,2011,6.4
020811408000,2012,8.1
020811408000,2013,8.6
020811408000,2014,6.6
020811408000,2015,6.0
020811408000,2016,5.1
020811408000,2017,3.7
020811408000,2018,3.2
020811408000,2019,2.6
020811408000,2020,4.1
020811409000,2003,16.2
020811409000,2004,13.5
020811409000,2005,11.8
020811409000,2006,10.0
020811409000,2007,6.2
020811409000,2008,4.7
020811409000,2009,7.1
020811409000,2010,6.8
020811409000,2011,7.4
020811409000,2012,7.9
020811409000,2013,7.5
020811409000,2014,6.9
020811409000,2015,6.0
020811409000,2016,4.8
020811409000,2017,3.8
020811409000,2018,3.7
020811409000,2019,3.2
020811409000,2020,4.5
020811410000,2003,20.8
020811410000,2004,18.4
020811410000,2005,17.0
020811410000,2006,15.2
020811410000,2007,11.8
020811410000,2008,10.6
020811410000,2009,12.6
020811410000,2010,12.3
020811410000,2011,11.2
020811410000,2012,11.0
020811410000,2013,11.4
020811410000,2014,9.5
020811410000,2015,7.5
020811410000,2016,6.0
020811410000,2017,4.8
020811410000,2018,4.0
020811410000,2019,3.7
020811410000,2020,3.9
020811411000,2003,18.9
020811411000,2004,18.1
020811411000,2005,16.3
020811411000,2006,12.8
020811411000,2007,8.7
020811411000,2008,8.3
020811411000,2009,10.1
020811411000,2010,9.1
020811411000,2011,9.1
020811411000,2012,9.1
020811411000,2013,8.7
020811411000,2014,6.9
020811411000,2015,5.2
020811411000,2016,4.4
020811411000,2017,3.5
020811411000,2018,3.3
020811411000,2019,2.9
020811411000,2020,3.7
020811412000,2003,16.2
020811412000,2004,15.1
020811412000,2005,12.4
020811412000,2006,10.0
020811412000,2007,7.5
020811412000,2008,7.9
020811412000,2009,8.3
020811412000,2010,8.8
020811412000,2011,8.9
020811412000,2012,9.7
020811412000,2013,9.1
020811412000,2014,7.3
020811412000,2015,6.5
020811412000,2016,6.1
020811412000,2017,5.1
020811412000,2018,4.7
020811412000,2019,4.3
020811412000,2020,5.2
020811462000,2003,10.9
020811462000,2004,9.1
020811462000,2005,8.4
020811462000,2006,7.1
020811462000,2007,5.1
020811462000,2008,3.5
020811462000,2009,5.6
020811462000,2010,5.8
020811462000,2011,6.3
020811462000,2012,6.3
020811462000,2013,6.1
020811462000,2014,5.8
020811462000,2015,4.7
020811462000,2016,3.5
020811462000,2017,2.7
020811462000,2018,2.8
020811462000,2019,2.0
020811462000,2020,3.4
023015706000,2003,16.4
023015706000,2004,14.8
023015706000,2005,13.7
023015706000,2006,11.2
023015706000,2007,7.5
023015706000,2008,5.6
023015706000,2009,8.2
023015706000,2010,8.7
023015706000,2011,7.2
023015706000,2012,8.0
023015706000,2013,7.9
023015706000,2014,6.3
023015706000,2015,5.3
023015706000,2016,3.5
023015706000,2017,2.8
023015706000,2018,2.4
023015706000,2019,2.3
023015706000,2020,3.3
023015707000,2003,12.3
023015707000,2004,11.4
023015707000,2005,10.4
023015707000,2006,9.2
023015707000,2007,4.9
023015707000,2008,3.4
023015707000,2009,5.0
023015707000,2010,4.8
023015707000,2011,4.8
023015707000,2012,5.1
023015707000,2013,4.9
023015707000,2014,4.0
023015707000,2015,3.1
023015707000,2016,2.5
023015707000,2017,1.8
023015707000,2018,1.4
023015707000,2019,1.4
023015707000,2020,1.7
023015708000,2003,9.3
023015708000,2004,6.2
023015708000,2005,5.6
023015708000,2006,3.8
023015708000,2007,2.3
023015708000,2008,2.2
023015708000,2009,3.3
023015708000,2010,4.0
023015708000,2011,4.7
023015708000,2012,4.3
023015708000,2013,3.9
023015708000,2014,2.7
023015708000,2015,2.2
023015708000,2016,1.9
023015708000,2017,1.7
023015708000,2018,1.7
023015708000,2019,1.5
023015708000,2020,1.9
023015712000,2003,14.7
023015712000,2004,12.4
023015712000,2005,11.1
023015712000,2006,9.4
023015712000,2007,6.0
023015712000,2008,6.7
023015712000,2009,7.4
023015712000,2010,6.8
023015712000,2011,6.8
023015712000,2012,6.7
023015712000,2013,6.4
023015712000,2014,5.8
023015712000,2015,4.0
023015712000,2016,3.3
023015712000,2017,2.7
023015712000,2018,2.5
023015712000,2019,2.2
023015712000,2020,3.0
023015717000,2003,14.2
023015717000,2004,12.7
023015717000,2005,11.7
023015717000,2006,8.8
023015717000,2007,5.9
023015717000,2008,4.9
023015717000,2009,7.9
023015717000,2010,7.2
023015717000,2011,6.3
023015717000,2012,6.8
023015717000,2013,6.4
023015717000,2014,5.0
023015717000,2015,3.9
023015717000,2016,3.1
023015717000,2017,2.2
023015717000,2018,2.0
023015717000,2019,1.9
023015717000,2020,2.5
023015718000,2003,11.1
023015718000,2004,9.2
023015718000,2005,7.7
023015718000,2006,5.1
023015718000,2007,4.2
023015718000,2008,3.4
023015718000,2009,6.3
023015718000,2010,6.3
023015718000,2011,7.0
023015718000,2012,7.2
023015718000,2013,7.3
023015718000,2014,6.0
023015718000,2015,4.7
023015718000,2016,3.9
023015718000,2017,3.2
023015718000,2018,3.1
023015718000,2019,2.9
023015718000,2020,3.2
023015720000,2003,16.3
023015720000,2004,15.9
023015720000,2005,15.2
023015720000,2006,12.1
023015720000,2007,8.2
023015720000,2008,6.0
023015720000,2009,7.8
023015720000,2010,7.9
023015720000,2011,7.7
023015720000,2012,8.0
023015720000,2013,8.5
023015720000,2014,5.9
023015720000,2015,4.2
023015720000,2016,3.4
023015720000,2017,2.3
023015720000,2018,2.3
023015720000,2019,2.6
023015720000,2020,3.6
023015761000,2003,11.4
023015761000,2004,10.1
023015761000,2005,8.7
023015761000,2006,7.8
023015761000,2007,4.9
023015761000,2008,3.9
023015761000,2009,5.8
023015761000,2010,6.1
023015761000,2011,5.7
023015761000,2012,6.3
023015761000,2013,6.3
023015761000,2014,5.3
023015761000,2015,4.2
023015761000,2016,3.6
023015761000,2017,2.5
023015761000,2018,2.2
023015761000,2019,2.2
023015761000,2020,2.9
023015803000,2003,14.4
023015803000,2004,14.1
023015803000,2005,12.1
023015803000,2006,9.8
023015803000,2007,6.5
023015803000,2008,5.4
023015803000,2009,6.5
023015803000,2010,6.8
023015803000,2011,7.3
023015803000,2012,8.1
023015803000,2013,8.4
023015803000,2014,6.7
023015803000,2015,5.2
023015803000,2016,4.3
023015803000,2017,3.5
023015803000,2018,2.7
023015803000,2019,2.1
023015803000,2020,2.4
023015809000,2003,18.0
023015809000,2004,16.5
023015809000,2005,15.7
023015809000,2006,12.8
023015809000,2007,10.2
023015809000,2008,7.7
023015809000,2009,9.7
023015809000,2010,8.6
023015809000,2011,9.2
023015809000,2012,9.5
023015809000,2013,9.9
023015809000,2014,8.9
023015809000,2015,7.8
023015809000,2016,6.1
023015809000,2017,3.7
023015809000,2018,2.7
023015809000,2019,2.4
023015809000,2020,2.9
023015810000,2003,17.8
023015810000,2004,17.3
023015810000,2005,16.0
023015810000,2006,13.4
023015810000,2007,10.9
023015810000,2008,7.0
023015810000,2009,9.0
023015810000,2010,9.8
023015810000,2011,9.5
023015810000,2012,10.3
023015810000,2013,10.5
023015810000,2014,9.4
023015810000,2015,8.4
023015810000,2016,7.9
023015810000,2017,6.1
023015810000,2018,4.8
023015810000,2019,4.6
023015810000,2020,5.4
023015823000,2003,17.7
023015823000,2004,16.5
023015823000,2005,15.4
023015823000,2006,12.9
023015823000,2007,9.5
023015823000,2008,8.2
023015823000,2009,10.2
023015823000,2010,10.1
023015823000,2011,10.3
023015823000,2012,10.8
023015823000,2013,11.2
023015823000,2014,9.0
023015823000,2015,6.8
023015823000,2016,5.8
023015823000,2017,5.0
023015823000,2018,4.8
023015823000,2019,4.2
023015823000,2020,5.1
023015827000,2003,16.3
023015827000,2004,16.1
023015827000,2005,14.9
023015827000,2006,11.8
023015827000,2007,5.3
023015827000,2008,6.0
023015827000,2009,7.9
023015827000,2010,7.8
023015827000,2011,7.5
023015827000,2012,8.1
023015827000,2013,7.4
023015827000,2014,6.2
023015827000,2015,4.9
023015827000,2016,3.7
023015827000,2017,3.1
023015827000,2018,3.2
023015827000,2019,2.7
023015827000,2020,3.3
023015830000,2003,14.6
023015830000,2004,13.7
023015830000,2005,12.8
023015830000,2006,10.7
023015830000,2007,6.9
023015830000,2008,6.3
023015830000,2009,8.8
023015830000,2010,8.0
023015830000,2011,8.1
023015830000,2012,9.0
023015830000,2013,9.7
023015830000,2014,8.0
023015830000,2015,6.0
023015830000,2016,4.3
023015830000,2017,2.4
023015830000,2018,2.4
023015830000,2019,2.4
023015830000,2020,3.6
023015862000,2003,14.0
023015862000,2004,13.0
023015862000,2005,12.1
023015862000,2006,10.0
023015862000,2007,7.8
023015862000,2008,6.0
023015862000,2009,8.4
023015862000,2010,9.8
023015862000,2011,9.4
023015862000,2012,10.0
023015862000,2013,10.4
023015862000,2014,9.2
023015862000,2015,8.4
023015862000,2016,8.0
023015862000,2017,5.9
023015862000,2018,5.1
023015862000,2019,4.6
023015862000,2020,5.9
023015904000,2003,14.3
023015904000,2004,13.1
023015904000,2005,12.1
023015904000,2006,10.4
023015904000,2007,7.9
023015904000,2008,6.9
023015904000,2009,8.0
023015904000,2010,8.0
023015904000,2011,8.0
023015904000,2012,8.1
023015904000,2013,7.8
023015904000,2014,6.9
023015904000,2015,5.5
023015904000,2016,4.9
023015904000,2017,4.2
023015904000,2018,3.9
023015904000,2019,3.6
023015904000,2020,4.2
023015905000,2003,8.9
023015905000,2004,7.1
023015905000,2005,6.5
023015905000,2006,4.7
023015905000,2007,3.5
023015905000,2008,2.9
023015905000,2009,5.6
023015905000,2010,5.4
023015905000,2011,6.1
023015905000,2012,7.3
023015905000,2013,6.2
023015905000,2014,5.3
023015905000,2015,4.4
023015905000,2016,3.6
023015905000,2017,3.1
023015905000,2018,2.9
023015905000,2019,2.4
023015905000,2020,2.9
023015911000,2003,10.0
023015911000,2004,9.7
023015911000,2005,8.4
023015911000,2006,5.6
023015911000,2007,3.3
023015911000,2008,2.9
023015911000,2009,5.1
023015911000,2010,4.9
023015911000,2011,4.7
023015911000,2012,5.3
023015911000,2013,5.0
023015911000,2014,3.7
023015911000,2015,3.3
023015911000,2016,2.8
023015911000,2017,2.1
023015911000,2018,1.8
023015911000,2019,1.7
023015911000,2020,2.2
023015913000,2003,10.4
023015913000,2004,9.7
023015913000,2005,8.0
023015913000,2006,6.0
023015913000,2007,4.1
023015913000,2008,3.4
023015913000,2009,5.2
023015913000,2010,5.6
023015913000,2011,5.3
023015913000,2012,5.6
023015913000,2013,5.2
023015913000,2014,4.0
023015913000,2015,3.3
023015913000,2016,2.8
023015913000,2017,2.1
023015913000,2018,2.0
023015913000,2019,1.8
023015913000,2020,2.1
023015914000,2003,14.5
023015914000,2004,13.9
023015914000,2005,10.8
023015914000,2006,9.2
023015914000,2007,5.5
023015914000,2008,3.2
023015914000,2009,5.4
023015914000,2010,4.9
023015914000,2011,5.0
023015914000,2012,6.4
023015914000,2013,6.2
023015914000,2014,4.2
023015914000,2015,3.7
023015914000,2016,2.9
023015914000,2017,2.5
023015914000,2018,2.6
023015914000,2019,2.5
023015914000,2020,3.3
023015915000,2003,9.8
023015915000,2004,9.1
023015915000,2005,7.9
023015915000,2006,5.5
023015915000,2007,2.8
023015915000,2008,2.5
023015915000,2009,4.2
023015915000,2010,3.9
023015915000,2011,4.0
023015915000,2012,4.7
023015915000,2013,4.2
023015915000,2014,3.0
023015915000,2015,2.6
023015915000,2016,2.1
023015915000,2017,1.5
023015915000,2018,1.5
023015915000,2019,1.5
023015915000,2020,2.3
023015922000,2003,9.9
023015922000,2004,8.7
023015922000,2005,8.0
023015922000,2006,6.5
023015922000,2007,5.1
023015922000,2008,5.3
023015922000,2009,8.3
023015922000,2010,7.8
023015922000,2011,7.2
023015922000,2012,7.2
023015922000,2013,7.3
023015922000,2014,6.1
023015922000,2015,4.7
023015922000,2016,4.0
023015922000,2017,3.5
023015922000,2018,2.8
023015922000,2019,2.7
023015922000,2020,3.3
023015929000,2003,9.7
023015929000,2004,7.4
023015929000,2005,6.8
023015929000,2006,4.9
023015929000,2007,2.4
023015929000,2008,2.7
023015929000,2009,4.8
023015929000,2010,4.5
023015929000,2011,4.3
023015929000,2012,4.9
023015929000,2013,4.3
023015929000,2014,3.4
023015929000,2015,2.9
023015929000,2016,2.0
023015929000,2017,1.4
023015929000,2018,1.2
023015929000,2019,1.3
023015929000,2020,2.0
023015963000,2003,10.2
023015963000,2004,9.4
023015963000,2005,7.6
023015963000,2006,6.0
023015963000,2007,4.3
023015963000,2008,3.8
023015963000,2009,6.1
023015963000,2010,6.5
023015963000,2011,6.0
023015963000,2012,6.7
023015963000,2013,6.8
023015963000,2014,5.4
023015963000,2015,4.6
023015963000,2016,4.0
023015963000,2017,3.4
023015963000,2018,3.1
023015963000,2019,2.8
023015963000,2020,3.2
023016001000,2003,16.1
023016001000,2004,15.2
023016001000,2005,14.0
023016001000,2006,10.5
023016001000,2007,6.9
023016001000,2008,7.1
023016001000,2009,9.3
023016001000,2010,9.6
023016001000,2011,10.0
023016001000,2012,10.5
023016001000,2013,10.3
023016001000,2014,8.5
023016001000,2015,7.0
023016001000,2016,6.6
023016001000,2017,5.1
023016001000,2018,4.6
023016001000,2019,4.9
023016001000,2020,5.7
023016002000,2003,17.2
023016002000,2004,14.7
023016002000,2005,13.0
023016002000,2006,10.4
023016002000,2007,6.7
023016002000,2008,6.8
023016002000,2009,9.4
023016002000,2010,8.6
023016002000,2011,8.4
023016002000,2012,8.7
023016002000,2013,8.4
023016002000,2014,6.9
023016002000,2015,4.9
023016002000,2016,4.2
023016002000,2017,3.0
023016002000,2018,2.7
023016002000,2019,2.6
023016002000,2020,2.9
023016019000,2003,13.0
023016019000,2004,11.9
023016019000,2005,10.2
023016019000,2006,8.1
023016019000,2007,6.0
023016019000,2008,4.4
023016019000,2009,6.6
023016019000,2010,6.6
023016019000,2011,7.1
023016019000,2012,8.3
023016019000,2013,7.6
023016019000,2014,6.1
023016019000,2015,4.8
023016019000,2016,4.3
023016019000,2017,3.3
023016019000,2018,2.9
023016019000,2019,2.8
023016019000,2020,3.6
023016028000,2003,16.3
023016028000,2004,15.1
023016028000,2005,13.4
023016028000,2006,10.9
023016028000,2007,8.6
023016028000,2008,6.4
023016028000,2009,9.4
023016028000,2010,10.1
023016028000,2011,10.9
023016028000,2012,12.0
023016028000,2013,11.6
023016028000,2014,8.5
023016028000,2015,5.7
023016028000,2016,4.6
023016028000,2017,3.5
023016028000,2018,3.2
023016028000,2019,2.5
023016028000,2020,3.2
023016031000,2003,17.1
023016031000,2004,15.3
023016031000,2005,13.9
023016031000,2006,10.7
023016031000,2007,8.2
023016031000,2008,8.5
023016031000,2009,10.3
023016031000,2010,10.1
023016031000,2011,10.1
023016031000,2012,10.4
023016031000,2013,9.8
023016031000,2014,8.8
023016031000,2015,7.9
023016031000,2016,6.6
023016031000,2017,5.9
023016031000,2018,5.2
023016031000,2019,4.3
023016031000,2020,4.7
023016116000,2003,13.7
023016116000,2004,12.8
023016116000,2005,10.8
023016116000,2006,7.8
023016116000,2007,4.6
023016116000,2008,3.2
023016116000,2009,5.4
023016116000,2010,5.7
023016116000,2011,5.9
023016116000,2012,7.0
023016116000,2013,6.8
023016116000,2014,5.2
023016116000,2015,4.0
023016116000,2016,3.7
023016116000,2017,2.3
023016116000,2018,2.1
023016116000,2019,1.7
023016116000,2020,2.5
023016121000,2003,6.4
023016121000,2004,6.2
023016121000,2005,5.6
023016121000,2006,4.2
023016121000,2007,2.1
023016121000,2008,1.1
023016121000,2009,2.3
023016121000,2010,2.3
023016121000,2011,2.4
023016121000,2012,3.2
023016121000,2013,3.1
023016121000,2014,2.4
023016121000,2015,2.0
023016121000,2016,1.7
023016121000,2017,1.4
023016121000,2018,1.1
023016121000,2019,0.9
023016121000,2020,1.6
023016124000,2003,10.3
023016124000,2004,9.9
023016124000,2005,9.6
023016124000,2006,7.5
023016124000,2007,4.9
023016124000,2008,4.0
023016124000,2009,6.7
023016124000,2010,6.5
023016124000,2011,6.3
023016124000,2012,6.8
023016124000,2013,6.1
023016124000,2014,4.5
023016124000,2015,3.9
023016124000,2016,3.1
023016124000,2017,2.5
023016124000,2018,2.1
023016124000,2019,1.7
023016124000,2020,2.5
023016125000,2003,13.5
023016125000,2004,13.6
023016125000,2005,11.6
023016125000,2006,9.5
023016125000,2007,6.1
023016125000,2008,5.8
023016125000,2009,8.6
023016125000,2010,8.4
023016125000,2011,8.3
023016125000,2012,8.8
023016125000,2013,9.4
023016125000,2014,7.9
023016125000,2015,6.9
023016125000,2016,6.1
023016125000,2017,4.1
023016125000,2018,3.9
023016125000,2019,4.3
023016125000,2020,4.9
023016126000,2003,10.8
023016126000,2004,9.3
023016126000,2005,8.0
023016126000,2006,6.3
023016126000,2007,3.5
023016126000,2008,2.9
023016126000,2009,5.4
023016126000,2010,5.0
023016126000,2011,4.9
023016126000,2012,6.0
023016126000,2013,6.0
023016126000,2014,4.1
023016126000,2015,3.3
023016126000,2016,2.4
023016126000,2017,1.6
023016126000,2018,1.2
023016126000,2019,1.2
023016126000,2020,1.9
023016264000,2003,5.7
023016264000,2004,5.6
023016264000,2005,5.1
023016264000,2006,4.2
023016264000,2007,2.5
023016264000,2008,1.5
023016264000,2009,2.8
023016264000,2010,3.1
023016264000,2011,3.2
023016264000,2012,3.9
023016264000,2013,3.9
023016264000,2014,3.0
023016264000,2015,2.4
023016264000,2016,2.0
023016264000,2017,1.6
023016264000,2018,1.3
023016264000,2019,1.2
023016264000,2020,2.3
023216301000,2003,25.2
023216301000,2004,24.7
023216301000,2005,21.4
023216301000,2006,21.4
023216301000,2007,18.9
023216301000,2008,16.7
023216301000,2009,16.2
023216301000,2010,16.7
023216301000,2011,14.9
023216301000,2012,15.2
023216301000,2013,15.9
023216301000,2014,14.3
023216301000,2015,13.3
023216301000,2016,11.4
023216301000,2017,9.6
023216301000,2018,9.3
023216301000,2019,8.6
023216301000,2020,9.7
023216308000,2003,15.4
023216308000,2004,13.5
023216308000,2005,11.7
023216308000,2006,9.2
023216308000,2007,7.3
023216308000,2008,5.8
023216308000,2009,7.1
023216308000,2010,7.1
023216308000,2011,6.7
023216308000,2012,6.4
023216308000,2013,7.2
023216308000,2014,6.3
023216308000,2015,5.0
023216308000,2016,4.5
023216308000,2017,2.7
023216308000,2018,1.5
023216308000,2019,0.7
023216308000,2020,2.9
023216309000,2003,23.0
023216309000,2004,22.1
023216309000,2005,19.9
023216309000,2006,16.3
023216309000,2007,12.2
023216309000,2008,9.9
023216309000,2009,11.9
023216309000,2010,12.7
023216309000,2011,12.6
023216309000,2012,13.2
023216309000,2013,13.5
023216309000,2014,11.3
023216309000,2015,9.8
023216309000,2016,7.8
023216309000,2017,6.4
023216309000,2018,5.9
023216309000,2019,5.6
023216309000,2020,7.1
023216313000,2003,24.3
023216313000,2004,22.6
023216313000,2005,19.5
023216313000,2006,16.5
023216313000,2007,10.9
023216313000,2008,7.9
023216313000,2009,10.1
023216313000,2010,11.2
023216313000,2011,12.2
023216313000,2012,13.9
023216313000,2013,12.8
023216313000,2014,11.4
023216313000,2015,10.2
023216313000,2016,9.1
023216313000,2017,8.0
023216313000,2018,7.3
023216313000,2019,6.9
023216313000,2020,7.6
023216361000,2003,14.5
023216361000,2004,14.3
023216361000,2005,12.7
023216361000,2006,10.1
023216361000,2007,7.6
023216361000,2008,5.4
023216361000,2009,7.1
023216361000,2010,7.5
023216361000,2011,7.8
023216361000,2012,8.6
023216361000,2013,8.6
023216361000,2014,7.5
023216361000,2015,6.3
023216361000,2016,5.3
023216361000,2017,4.2
023216361000,2018,4.0
023216361000,2019,3.6
023216361000,2020,5.3
023216402000,2003,21.6
023216402000,2004,19.4
023216402000,2005,18.2
023216402000,2006,14.4
023216402000,2007,12.2
023216402000,2008,10.1
023216402000,2009,13.7
023216402000,2010,11.9
023216402000,2011,12.4
023216402000,2012,13.3
023216402000,2013,13.6
023216402000,2014,11.1
023216402000,2015,10.6
023216402000,2016,9.4
023216402000,2017,8.0
023216402000,2018,7.5
023216402000,2019,7.3
023216402000,2020,8.5
023216403000,2003,23.3
023216403000,2004,23.3
023216403000,2005,21.4
023216403000,2006,18.7
023216403000,2007,15.2
023216403000,2008,12.6
023216403000,2009,15.3
023216403000,2010,13.9
023216403000,2011,14.2
023216403000,2012,13.2
023216403000,2013,13.8
023216403000,2014,12.7
023216403000,2015,11.9
023216403000,2016,9.6
023216403000,2017,9.3
023216403000,2018,7.1
023216403000,2019,6.7
023216403000,2020,8.0
023216410000,2003,19.9
023216410000,2004,17.6
023216410000,2005,16.3
023216410000,2006,10.6
023216410000,2007,8.2
023216410000,2008,6.8
023216410000,2009,8.5
023216410000,2010,8.4
023216410000,2011,8.2
023216410000,2012,9.3
023216410000,2013,9.4
023216410000,2014,7.5
023216410000,2015,5.9
023216410000,2016,5.4
023216410000,2017,4.6
023216410000,2018,4.1
023216410000,2019,3.5
023216410000,2020,4.2
023216412000,2003,21.3
023216412000,2004,20.1
023216412000,2005,17.6
023216412000,2006,14.9
023216412000,2007,11.9
023216412000,2008,10.7
023216412000,2009,14.7
023216412000,2010,13.9
023216412000,2011,13.7
023216412000,2012,14.0
023216412000,2013,13.8
023216412000,2014,11.3
023216412000,2015,9.6
023216412000,2016,8.0
023216412000,2017,6.2
023216412000,2018,5.8
023216412000,2019,5.2
023216412000,2020,5.9
023216415000,2003,25.0
023216415000,2004,23.3
023216415000,2005,21.7
023216415000,2006,18.4
023216415000,2007,14.5
023216415000,2008,13.1
023216415000,2009,14.8
023216415000,2010,14.1
023216415000,2011,14.5
023216415000,2012,14.4
023216415000,2013,14.5
023216415000,2014,13.1
023216415000,2015,11.6
023216415000,2016,10.6
023216415000,2017,8.7
023216415000,2018,8.1
023216415000,2019,7.9
023216415000,2020,9.2
023216416000,2003,23.2
023216416000,2004,23.6
023216416000,2005,22.1
023216416000,2006,18.7
023216416000,2007,15.6
023216416000,2008,11.7
023216416000,2009,12.6
023216416000,2010,13.5
023216416000,2011,13.3
023216416000,2012,13.0
023216416000,2013,13.5
023216416000,2014,11.9
023216416000,2015,10.5
023216416000,2016,8.6
023216416000,2017,7.9
023216416000,2018,7.1
023216416000,2019,6.0
023216416000,2020,7.2
023216417000,2003,19.4
023216417000,2004,18.8
023216417000,2005,16.9
023216417000,2006,12.0
023216417000,2007,8.9
023216417000,2008,7.8
023216417000,2009,9.8
023216417000,2010,9.5
023216417000,2011,9.6
023216417000,2012,10.5
023216417000,2013,9.9
023216417000,2014,8.2
023216417000,2015,7.1
023216417000,2016,6.0
023216417000,2017,4.7
023216417000,2018,4.2
023216417000,2019,4.2
023216417000,2020,4.8
023216418000,2003,23.6
023216418000,2004,23.2
023216418000,2005,22.5
023216418000,2006,17.7
023216418000,2007,13.5
023216418000,2008,10.5
023216418000,2009,14.5
023216418000,2010,12.9
023216418000,2011,14.1
023216418000,2012,13.9
023216418000,2013,13.4
023216418000,2014,11.8
023216418000,2015,11.1
023216418000,2016,11.0
023216418000,2017,10.0
023216418000,2018,9.5
023216418000,2019,9.2
023216418000,2020,8.6
023216562000,2003,10.7
023216562000,2004,10.1
023216562000,2005,9.3
023216562000,2006,7.9
023216562000,2007,4.2
023216562000,2008,2.7
023216562000,2009,5.3
023216562000,2010,6.1
023216562000,2011,6.4
023216562000,2012,7.3
023216562000,2013,7.1
023216562000,2014,6.4
023216562000,2015,4.6
023216562000,2016,3.3
023216562000,2017,2.3
023216562000,2018,1.9
023216562000,2019,1.8
023216562000,2020,3.1
023216604000,2003,17.3
023216604000,2004,16.7
023216604000,2005,15.5
023216604000,2006,11.3
023216604000,2007,8.4
023216604000,2008,8.0
023216604000,2009,10.1
023216604000,2010,10.1
023216604000,2011,9.1
023216604000,2012,9.1
023216604000,2013,7.7
023216604000,2014,6.1
023216604000,2015,5.3
023216604000,2016,4.9
023216604000,2017,3.8
023216604000,2018,3.5
023216604000,2019,3.4
023216604000,2020,4.5
023216605000,2003,24.9
023216605000,2004,23.0
023216605000,2005,21.9
023216605000,2006,19.5
023216605000,2007,14.7
023216605000,2008,12.4
023216605000,2009,13.3
023216605000,2010,12.8
023216605000,2011,13.0
023216605000,2012,13.1
023216605000,2013,13.6
023216605000,2014,11.7
023216605000,2015,10.6
023216605000,2016,7.9
023216605000,2017,5.6
023216605000,2018,4.4
023216605000,2019,3.9
023216605000,2020,4.6
023216606000,2003,19.5
023216606000,2004,18.0
023216606000,2005,16.1
023216606000,2006,12.6
023216606000,2007,9.7
023216606000,2008,8.0
023216606000,2009,10.0
023216606000,2010,10.4
023216606000,2011,9.7
023216606000,2012,10.0
023216606000,2013,10.1
023216606000,2014,8.3
023216606000,2015,6.9
023216606000,2016,6.5
023216606000,2017,5.2
023216606000,2018,4.7
023216606000,2019,3.7
023216606000,2020,4.6
023216607000,2003,20.1
023216607000,2004,19.7
023216607000,2005,18.9
023216607000,2006,16.2
023216607000,2007,12.3
023216607000,2008,11.7
023216607000,2009,12.4
023216607000,2010,13.1
023216607000,2011,12.3
023216607000,2012,12.6
023216607000,2013,12.5
023216607000,2014,10.7
023216607000,2015,10.2
023216607000,2016,10.1
023216607000,2017,8.7
023216607000,2018,8.0
023216607000,2019,7.6
023216607000,2020,8.8
023216611000,2003,12.8
023216611000,2004,12.3
023216611000,2005,11.3
023216611000,2006,9.0
023216611000,2007,7.1
023216611000,2008,6.3
023216611000,2009,8.1
023216611000,2010,8.5
023216611000,2011,8.1
023216611000,2012,7.7
023216611000,2013,7.5
023216611000,2014,5.6
023216611000,2015,4.9
023216611000,2016,4.2
023216611000,2017,3.2
023216611000,2018,2.8
023216611000,2019,2.5
023216611000,2020,3.3
023216614000,2003,17.8
023216614000,2004,16.9
023216614000,2005,16.2
023216614000,2006,12.9
023216614000,2007,10.6
023216614000,2008,6.6
023216614000,2009,9.7
023216614000,2010,9.5
023216614000,2011,9.5
023216614000,2012,9.4
023216614000,2013,9.3
023216614000,2014,8.2
023216614000,2015,6.8
023216614000,2016,5.3
023216614000,2017,4.4
023216614000,2018,4.0
023216614000,2019,3.9
023216614000,2020,4.3
023216663000,2003,12.1
023216663000,2004,11.7
023216663000,2005,10.6
023216663000,2006,8.6
023216663000,2007,6.2
023216663000,2008,4.4
023216663000,2009,5.5
023216663000,2010,5.9
023216663000,2011,5.4
023216663000,2012,5.2
023216663000,2013,5.6
023216663000,2014,4.5
023216663000,2015,3.8
023216663000,2016,3.1
023216663000,2017,2.9
023216663000,2018,2.5
023216663000,2019,2.0
023216663000,2020,3.0
030210101000,2003,15.8
030210101000,2004,14.1
030210101000,2005,12.4
030210101000,2006,9.2
030210101000,2007,7.0
030210101000,2008,5.9
030210101000,2009,8.2
030210101000,2010,7.7
030210101000,2011,6.4
030210101000,2012,7.5
030210101000,2013,6.9
030210101000,2014,4.9
030210101000,2015,4.2
030210101000,2016,3.3
030210101000,2017,2.5
030210101000,2018,2.3
030210101000,2019,2.4
030210101000,2020,3.5
030210105000,2003,21.1
030210105000,2004,18.4
030210105000,2005,17.2
030210105000,2006,13.7
030210105000,2007,10.2
030210105000,2008,8.8
