ID_region,ID_subregion,ID_powiatu,year,p1767-przyjazdy,p1767-tranzyt,p1767-udział-ruchu-pasażerów-polska-100,p1767-wyjazdy,p2424-linie-kolejowe-ogółem-na-10-tysięcy-ludności,p2424-linie-kolejowe-ogółem-na-100-km2,p2504-1-kwartał-ogółem,p2504-2-kwartał-ogółem,p2504-3-kwartał-ogółem,p2504-4-kwartał-ogółem,p2861-przeciętna-liczba-emerytów-i-rencistów-ogółem,p3441-liczba-nowo-utworzonych-miejsc-pracy,p3441-liczba-zlikwidowanych-miejsc-pracy,p3571-dalekobieżne,p3571-miejskie,p3571-podmiejskie,p3571-regionalne,p3603-przewozy-pasażerskie-na-1-mieszkańca,p3603-przewozy-pasażerów-w-mln,p3501-produkt-krajowy-brutto-na-1-mieszkańca,p2013-hotele-4-i-5-gwiazdkowemotelepensjonaty-w-ogólnej-liczbie-hotelimotelipensjonatów-ogółem,p2013-hotele-kategorii-s,p2013-hotele-kategorii-ss,p2013-hotele-kategorii-sss,p2013-hotele-kategorii-ssss,p2013-hotele-kategorii-sssss,p2013-motele-kategorii-s,p2013-motele-kategorii-ss,p2013-motele-kategorii-sss,p2013-motele-kategorii-ssss,p2013-motele-kategorii-sssss,p2013-pensjonaty-kategorii-s,p2013-pensjonaty-kategorii-ss,p2013-pensjonaty-kategorii-sss,p2013-pensjonaty-kategorii-ssss,p2013-pensjonaty-kategorii-sssss,p2420-pojazdy-samochodowe-i-ciągniki-na-1000-ludności,p2420-samochody-osobowe-na-1000-ludności,p2497-ogółem,p2497-przeciętne-miesięczne-wynagrodzenia-brutto-w-relacji-do-średniej-krajowej-polska100,p2596-lasy-gminne-powierzchnia,p2596-parki-spacerowo-wypoczynkowe-obiekty,p2596-parki-zieleńce-i-tereny-zieleni-osiedlowej-powierzchnia,p2596-zieleń-uliczna-powierzchnia,p2596-zieleńce-obiekty,p2617-krajowy-przyjazdy,p2617-krajowy-wyjazdy,p2617-międzynarodowy-przyjazdy,p2617-międzynarodowy-wyjazdy,p2670-ogółem,p2759-turyści-zagraniczni-nierezydenci-ogółem,p2759-turyści-zagraniczni-nierezydenci-pozostałe-kraje,p2813-handel-naprawa-pojazdów-samochodowych-transport-i-gospodarka-magazynowa-zakwaterowanie-i-gastronomia-informacja-i-komunikacja-ogółem,p3303-udział-parków-zieleńców-i-terenów-zieleni-osiedlowej-w-powierzchni-ogółem,p3350-stopień-wykorzystania-miejsc-noclegowych-w-kolejnym-roku
31610000000,31613100000,31613110000,2018,,,,,7.9,8.3,4562.83,4333.71,4373.72,4639.48,205686.0,14.0,5.3,0.0,10.0,410.0,13.0,26.21,25.9,32939.0,0.0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,823.0,617.9,3847.86,79.6,30.96,4.0,82.99,6.25,62.0,0.0,0.0,0.0,0.0,4.8,1448.0,9.0,1819.0,0.1,31.1
31610000000,31613100000,31613110000,2019,,,,,8.0,8.4,4820.89,4644.83,4787.81,4943.94,210041.0,11.9,8.3,0.0,10.0,449.0,13.0,27.12,26.7,35648.0,0.0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,850.0,640.0,4101.26,79.1,30.96,4.0,82.99,6.25,62.0,0.0,0.0,0.0,0.0,4.4,1792.0,119.0,1930.0,0.1,31.7
31610000000,31613200000,31613203000,2010,,,,,8.5,9.2,3301.92,3127.68,3146.34,3262.76,215577.0,14.1,10.3,,,,,28.18,28.7,34831.0,0.0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,556.0,438.9,3518.97,102.4,22.5,5.0,103.9,1.0,14.0,0.0,0.0,0.0,0.0,7.0,2505.0,160.0,4368.0,0.2,17.9
31610000000,31613200000,31613203000,2011,,,,,8.6,9.2,3457.01,3242.23,3336.49,3451.62,211464.0,13.9,9.9,,,,,27.77,28.2,37588.0,0.0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,587.0,464.3,3753.82,103.5,22.5,5.0,104.1,2.2,15.0,0.0,0.0,0.0,0.0,7.1,2258.0,165.0,4392.0,0.2,17.1
31610000000,31613200000,31613203000,2012,,,,,8.1,8.7,3623.79,3470.31,3363.57,3453.85,208143.0,13.4,8.1,,,,,25.19,25.5,38500.0,0.0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,603.0,479.8,3793.84,101.3,22.9,5.0,104.1,2.2,15.0,0.0,0.0,0.0,0.0,7.8,2275.0,163.0,4483.0,0.2,23.3
31610000000,31613200000,31613203000,2013,,,,,7.9,8.5,3688.87,3447.16,3515.52,3622.82,204532.0,9.2,6.8,,,,,25.32,25.5,39100.0,0.0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,620.0,494.3,4010.56,103.4,22.9,5.0,107.69,2.2,15.0,0.0,0.0,0.0,0.0,8.0,1657.0,150.0,4646.0,0.2,15.5
31610000000,31613200000,31613203000,2014,,,,,7.6,8.1,3843.58,3610.79,3697.93,3736.76,201813.0,12.2,6.9,3.0,9.0,332.0,49.0,21.44,21.5,41389.0,0.0,0,2,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,636.0,507.0,4241.22,105.9,20.73,5.0,114.29,2.2,37.0,0.0,0.0,0.0,0.0,6.7,2960.0,106.0,4622.0,0.2,18.8
31610000000,31613200000,31613203000,2015,,,,,7.5,8.0,3996.34,3720.28,3776.92,3958.35,201774.0,10.0,6.7,0.0,10.0,333.0,69.0,25.43,25.4,43547.0,0.0,0,2,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,654.0,521.8,4444.99,107.1,20.73,5.0,108.3,2.2,37.0,0.0,0.0,0.0,0.0,6.4,3742.0,283.0,4400.0,0.2,20.7
31610000000,31613200000,31613203000,2016,,,,,7.9,8.3,4132.03,3860.85,3935.27,4132.05,202494.0,15.2,4.1,0.0,10.0,417.0,19.0,25.64,25.5,44143.0,0.0,0,2,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,678.0,541.0,4627.08,107.8,20.73,5.0,128.4,2.2,45.0,0.0,0.0,0.0,0.0,5.7,4207.0,133.0,4626.0,0.2,22.4
31610000000,31613200000,31613203000,2017,,,,,7.8,8.2,4277.09,4113.57,4147.62,4378.26,200069.0,13.2,2.9,0.0,10.0,419.0,15.0,26.03,25.8,47048.0,0.0,0,2,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,699.0,558.4,4811.98,106.3,16.91,5.0,128.4,2.2,45.0,0.0,0.0,0.0,0.0,5.2,4034.0,146.0,4681.0,0.2,28.1
31610000000,31613200000,31613203000,2018,,,,,7.9,8.3,4562.83,4333.71,4373.72,4639.48,205686.0,14.0,5.3,0.0,10.0,410.0,13.0,26.21,25.9,50485.0,0.0,0,2,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,725.0,579.5,4928.19,101.9,16.91,5.0,133.22,2.2,45.0,0.0,0.0,0.0,0.0,4.6,2817.0,124.0,4794.0,0.2,28.4
31610000000,31613200000,31613203000,2019,,,,,8.0,8.4,4820.89,4644.83,4787.81,4943.94,210041.0,11.9,8.3,0.0,10.0,449.0,13.0,27.12,26.7,54277.0,0.0,0,2,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,751.0,600.1,5204.96,100.5,24.47,5.0,133.22,2.2,45.0,0.0,0.0,0.0,0.0,4.3,3295.0,150.0,4834.0,0.2,28.8
31610000000,31613200000,31613204000,2010,,,,,8.5,9.2,3301.92,3127.68,3146.34,3262.76,215577.0,14.1,10.3,,,,,28.18,28.7,34831.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,591.0,462.3,2848.38,82.9,181.7,3.0,145.2,5.6,35.0,0.0,0.0,0.0,0.0,7.4,376.0,47.0,2208.0,0.2,21.5
31610000000,31613200000,31613204000,2011,,,,,8.6,9.2,3457.01,3242.23,3336.49,3451.62,211464.0,13.9,9.9,,,,,27.77,28.2,37588.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,625.0,488.1,2994.99,82.6,181.7,3.0,155.6,5.6,35.0,0.0,0.0,0.0,0.0,7.4,501.0,16.0,2002.0,0.2,20.7
31610000000,31613200000,31613204000,2012,,,,,8.1,8.7,3623.79,3470.31,3363.57,3453.85,208143.0,13.4,8.1,,,,,25.19,25.5,38500.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,646.0,506.7,3200.22,85.5,181.7,3.0,155.6,5.6,35.0,0.0,0.0,0.0,0.0,7.3,401.0,4.0,2016.0,0.2,19.3
31610000000,31613200000,31613204000,2013,,,,,7.9,8.5,3688.87,3447.16,3515.52,3622.82,204532.0,9.2,6.8,,,,,25.32,25.5,39100.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,668.0,524.3,3236.92,83.5,181.7,3.0,139.08,5.6,35.0,0.0,0.0,0.0,0.0,7.3,327.0,4.0,2105.0,0.2,19.1
31610000000,31613200000,31613204000,2014,,,,,7.6,8.1,3843.58,3610.79,3697.93,3736.76,201813.0,12.2,6.9,3.0,9.0,332.0,49.0,21.44,21.5,41389.0,100.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,687.0,538.2,3381.34,84.4,181.7,3.0,139.08,5.6,35.0,0.0,0.0,0.0,0.0,6.0,1067.0,45.0,2181.0,0.2,24.9
31610000000,31613200000,31613204000,2015,,,,,7.5,8.0,3996.34,3720.28,3776.92,3958.35,201774.0,10.0,6.7,0.0,10.0,333.0,69.0,25.43,25.4,43547.0,33.33,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,710.0,555.5,3529.72,85.0,181.77,3.0,142.51,5.6,35.0,0.0,0.0,0.0,0.0,5.2,1566.0,41.0,2102.0,0.2,23.4
31610000000,31613200000,31613204000,2016,,,,,7.9,8.3,4132.03,3860.85,3935.27,4132.05,202494.0,15.2,4.1,0.0,10.0,417.0,19.0,25.64,25.5,44143.0,40.0,0,1,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,735.0,576.5,3641.66,84.9,182.98,3.0,140.7,5.6,35.0,0.0,0.0,0.0,0.0,4.7,2951.0,144.0,2282.0,0.2,26.3
31610000000,31613200000,31613204000,2017,,,,,7.8,8.2,4277.09,4113.57,4147.62,4378.26,200069.0,13.2,2.9,0.0,10.0,419.0,15.0,26.03,25.8,47048.0,40.0,0,1,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,758.0,594.3,3939.54,87.0,182.01,3.0,140.7,5.6,35.0,0.0,0.0,0.0,0.0,4.0,3214.0,187.0,2413.0,0.2,29.4
31610000000,31613200000,31613204000,2018,,,,,7.9,8.3,4562.83,4333.71,4373.72,4639.48,205686.0,14.0,5.3,0.0,10.0,410.0,13.0,26.21,25.9,50485.0,25.0,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,784.0,614.8,4159.52,86.0,183.13,3.0,140.93,5.6,35.0,0.0,0.0,0.0,0.0,3.8,2803.0,98.0,2334.0,0.2,30.4
31610000000,31613200000,31613204000,2019,,,,,8.0,8.4,4820.89,4644.83,4787.81,4943.94,210041.0,11.9,8.3,0.0,10.0,449.0,13.0,27.12,26.7,54277.0,66.67,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,813.0,637.5,4291.66,82.8,183.13,3.0,140.93,5.6,35.0,0.0,0.0,0.0,0.0,3.6,1709.0,130.0,2439.0,0.2,29.6
31610000000,31613200000,31613205000,2010,,,,,8.5,9.2,3301.92,3127.68,3146.34,3262.76,215577.0,14.1,10.3,,,,,28.18,28.7,34831.0,0.0,1,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,577.0,460.2,3798.54,110.6,9.6,9.0,160.4,13.5,12.0,0.0,0.0,0.0,0.0,6.2,3039.0,66.0,1743.0,0.4,38.2
31610000000,31613200000,31613205000,2011,,,,,8.6,9.2,3457.01,3242.23,3336.49,3451.62,211464.0,13.9,9.9,,,,,27.77,28.2,37588.0,0.0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,612.0,487.6,3597.89,99.2,9.6,9.0,166.8,13.5,12.0,0.0,0.0,0.0,0.0,5.8,3386.0,63.0,1715.0,0.4,45.7
31610000000,31613200000,31613205000,2012,,,,,8.1,8.7,3623.79,3470.31,3363.57,3453.85,208143.0,13.4,8.1,,,,,25.19,25.5,38500.0,0.0,1,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,634.0,507.2,3720.0,99.3,14.0,9.0,166.8,13.5,12.0,0.0,0.0,0.0,0.0,6.2,5348.0,102.0,1719.0,0.4,41.6
31610000000,31613200000,31613205000,2013,,,,,7.9,8.5,3688.87,3447.16,3515.52,3622.82,204532.0,9.2,6.8,,,,,25.32,25.5,39100.0,0.0,1,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,659.0,528.1,3881.81,100.1,17.4,9.0,186.44,13.5,12.0,0.0,0.0,0.0,0.0,6.0,2949.0,121.0,1816.0,0.4,22.7
31610000000,31613200000,31613205000,2014,,,,,7.6,8.1,3843.58,3610.79,3697.93,3736.76,201813.0,12.2,6.9,3.0,9.0,332.0,49.0,21.44,21.5,41389.0,0.0,1,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,680.0,545.6,4125.02,103.0,17.4,9.0,186.44,13.5,12.0,0.0,0.0,0.0,0.0,5.5,2154.0,71.0,1965.0,0.4,23.1
31610000000,31613200000,31613205000,2015,,,,,7.5,8.0,3996.34,3720.28,3776.92,3958.35,201774.0,10.0,6.7,0.0,10.0,333.0,69.0,25.43,25.4,43547.0,0.0,1,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,707.0,567.2,4183.01,100.8,17.4,9.0,159.86,13.5,12.0,0.0,0.0,0.0,0.0,5.0,2570.0,113.0,2165.0,0.4,23.3
31610000000,31613200000,31613205000,2016,,,,,7.9,8.3,4132.03,3860.85,3935.27,4132.05,202494.0,15.2,4.1,0.0,10.0,417.0,19.0,25.64,25.5,44143.0,0.0,1,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,734.0,588.1,4270.15,99.5,17.4,9.0,164.96,13.5,12.0,0.0,0.0,0.0,0.0,4.4,2901.0,94.0,2266.0,0.4,27.2
31610000000,31613200000,31613205000,2017,,,,,7.8,8.2,4277.09,4113.57,4147.62,4378.26,200069.0,13.2,2.9,0.0,10.0,419.0,15.0,26.03,25.8,47048.0,0.0,1,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,751.0,602.1,4462.89,98.6,17.4,9.0,164.96,13.5,12.0,0.0,0.0,0.0,0.0,3.6,1856.0,47.0,2486.0,0.4,33.4
31610000000,31613200000,31613205000,2018,,,,,7.9,8.3,4562.83,4333.71,4373.72,4639.48,205686.0,14.0,5.3,0.0,10.0,410.0,13.0,26.21,25.9,50485.0,0.0,1,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,778.0,622.9,4858.78,100.5,17.4,9.0,170.68,13.5,12.0,0.0,0.0,0.0,0.0,3.5,1520.0,59.0,2224.0,0.4,36.4
31610000000,31613200000,31613205000,2019,,,,,8.0,8.4,4820.89,4644.83,4787.81,4943.94,210041.0,11.9,8.3,0.0,10.0,449.0,13.0,27.12,26.7,54277.0,0.0,1,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,809.0,647.7,5156.01,99.5,14.9,9.0,170.68,13.5,12.0,0.0,0.0,0.0,0.0,3.7,1722.0,213.0,2279.0,0.4,41.4
31610000000,31613200000,31613208000,2010,,,,,8.5,9.2,3301.92,3127.68,3146.34,3262.76,215577.0,14.1,10.3,,,,,28.18,28.7,34831.0,0.0,0,2,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,737.0,543.9,2731.82,79.5,41.8,2.0,43.4,6.0,8.0,0.0,0.0,0.0,0.0,4.9,2544.0,27.0,1425.0,0.0,32.4
31610000000,31613200000,31613208000,2011,,,,,8.6,9.2,3457.01,3242.23,3336.49,3451.62,211464.0,13.9,9.9,,,,,27.77,28.2,37588.0,0.0,0,2,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,772.0,569.3,2868.91,79.1,62.3,2.0,34.8,6.0,8.0,0.0,0.0,0.0,0.0,5.7,2666.0,32.0,1451.0,0.0,31.9
31610000000,31613200000,31613208000,2012,,,,,8.1,8.7,3623.79,3470.31,3363.57,3453.85,208143.0,13.4,8.1,,,,,25.19,25.5,38500.0,0.0,1,2,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,791.0,583.6,3013.57,80.5,63.4,2.0,35.8,6.0,10.0,0.0,0.0,0.0,0.0,5.9,2461.0,37.0,1425.0,0.0,30.0
31610000000,31613200000,31613208000,2013,,,,,7.9,8.5,3688.87,3447.16,3515.52,3622.82,204532.0,9.2,6.8,,,,,25.32,25.5,39100.0,0.0,1,2,2,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,807.0,593.2,3086.82,79.6,67.8,2.0,46.09,6.0,10.0,0.0,0.0,0.0,0.0,5.8,1667.0,9.0,1605.0,0.0,26.4
31610000000,31613200000,31613208000,2014,,,,,7.6,8.1,3843.58,3610.79,3697.93,3736.76,201813.0,12.2,6.9,3.0,9.0,332.0,49.0,21.44,21.5,41389.0,0.0,1,2,3,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,822.0,603.8,3178.31,79.4,70.27,2.0,47.05,6.0,11.0,0.0,0.0,0.0,0.0,4.9,946.0,44.0,1659.0,0.0,19.8
31610000000,31613200000,31613208000,2015,,,,,7.5,8.0,3996.34,3720.28,3776.92,3958.35,201774.0,10.0,6.7,0.0,10.0,333.0,69.0,25.43,25.4,43547.0,0.0,1,2,3,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,846.0,619.9,3321.49,80.0,70.62,2.0,42.05,6.0,11.0,0.0,0.0,0.0,0.0,4.3,1748.0,65.0,1537.0,0.0,22.8
31610000000,31613200000,31613208000,2016,,,,,7.9,8.3,4132.03,3860.85,3935.27,4132.05,202494.0,15.2,4.1,0.0,10.0,417.0,19.0,25.64,25.5,44143.0,0.0,1,2,3,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,874.0,640.6,3407.23,79.4,71.28,2.0,36.68,6.0,11.0,0.0,0.0,0.0,0.0,3.8,1534.0,45.0,1801.0,0.0,22.7
31610000000,31613200000,31613208000,2017,,,,,7.8,8.2,4277.09,4113.57,4147.62,4378.26,200069.0,13.2,2.9,0.0,10.0,419.0,15.0,26.03,25.8,47048.0,0.0,1,2,3,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,897.0,656.6,3636.42,80.3,70.88,2.0,36.68,6.0,11.0,0.0,0.0,0.0,0.0,2.9,1704.0,37.0,1842.0,0.0,23.7
31610000000,31613200000,31613208000,2018,,,,,7.9,8.3,4562.83,4333.71,4373.72,4639.48,205686.0,14.0,5.3,0.0,10.0,410.0,13.0,26.21,25.9,50485.0,0.0,1,2,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,923.0,674.9,3827.13,79.2,70.9,2.0,36.94,6.0,11.0,0.0,0.0,0.0,0.0,2.5,1821.0,65.0,2070.0,0.0,22.2
31610000000,31613200000,31613208000,2019,,,,,8.0,8.4,4820.89,4644.83,4787.81,4943.94,210041.0,11.9,8.3,0.0,10.0,449.0,13.0,27.12,26.7,54277.0,0.0,1,2,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,953.0,695.8,4176.75,80.6,70.91,2.0,36.94,6.0,11.0,0.0,0.0,0.0,0.0,2.5,2641.0,40.0,2097.0,0.0,23.5
31610000000,31613200000,31613209000,2010,,,,,8.5,9.2,3301.92,3127.68,3146.34,3262.76,215577.0,14.1,10.3,,,,,28.18,28.7,34831.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,642.0,519.9,2872.04,83.6,279.9,1.0,38.1,7.5,16.0,0.0,0.0,0.0,0.0,5.6,1326.0,105.0,3206.0,0.0,18.3
31610000000,31613200000,31613209000,2011,,,,,8.6,9.2,3457.01,3242.23,3336.49,3451.62,211464.0,13.9,9.9,,,,,27.77,28.2,37588.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,678.0,548.4,2785.98,76.9,278.0,1.0,40.3,7.5,16.0,0.0,0.0,0.0,0.0,5.3,1535.0,120.0,3509.0,0.0,15.3
31610000000,31613200000,31613209000,2012,,,,,8.1,8.7,3623.79,3470.31,3363.57,3453.85,208143.0,13.4,8.1,,,,,25.19,25.5,38500.0,0.0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,701.0,568.5,2948.63,78.7,278.1,1.0,40.3,7.5,16.0,0.0,0.0,0.0,0.0,6.0,2209.0,75.0,3456.0,0.0,17.7
31610000000,31613200000,31613209000,2013,,,,,7.9,8.5,3688.87,3447.16,3515.52,3622.82,204532.0,9.2,6.8,,,,,25.32,25.5,39100.0,0.0,0,0,4,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,724.0,587.6,3022.58,78.0,262.38,2.0,55.2,7.5,26.0,0.0,0.0,0.0,0.0,6.1,2581.0,69.0,3463.0,0.0,20.3
31610000000,31613200000,31613209000,2014,,,,,7.6,8.1,3843.58,3610.79,3697.93,3736.76,201813.0,12.2,6.9,3.0,9.0,332.0,49.0,21.44,21.5,41389.0,0.0,0,0,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,744.0,601.4,3210.87,80.2,262.66,4.0,63.15,7.5,27.0,0.0,0.0,0.0,0.0,5.1,2702.0,127.0,3576.0,0.0,17.5
31610000000,31613200000,31613209000,2015,,,,,7.5,8.0,3996.34,3720.28,3776.92,3958.35,201774.0,10.0,6.7,0.0,10.0,333.0,69.0,25.43,25.4,43547.0,0.0,0,0,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,771.0,622.4,3376.9,81.4,262.66,4.0,59.85,7.5,27.0,0.0,0.0,0.0,0.0,4.5,2717.0,106.0,3532.0,0.0,21.9
31610000000,31613200000,31613209000,2016,,,,,7.9,8.3,4132.03,3860.85,3935.27,4132.05,202494.0,15.2,4.1,0.0,10.0,417.0,19.0,25.64,25.5,44143.0,0.0,0,0,4,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,800.0,645.7,3549.59,82.7,262.2,4.0,57.84,7.5,27.0,0.0,0.0,0.0,0.0,4.2,3309.0,128.0,3725.0,0.0,27.3
31610000000,31613200000,31613209000,2017,,,,,7.8,8.2,4277.09,4113.57,4147.62,4378.26,200069.0,13.2,2.9,0.0,10.0,419.0,15.0,26.03,25.8,47048.0,0.0,0,0,4,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,857.0,691.0,3653.33,80.7,261.12,4.0,57.0,7.5,24.0,0.0,0.0,0.0,0.0,3.5,3162.0,61.0,3618.0,0.0,25.9
31610000000,31613200000,31613209000,2018,,,,,7.9,8.3,4562.83,4333.71,4373.72,4639.48,205686.0,14.0,5.3,0.0,10.0,410.0,13.0,26.21,25.9,50485.0,0.0,0,0,4,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,879.0,708.2,4018.89,83.1,257.42,4.0,69.85,8.5,24.0,0.0,0.0,0.0,0.0,2.8,2779.0,40.0,3574.0,0.0,24.8
31610000000,31613200000,31613209000,2019,,,,,8.0,8.4,4820.89,4644.83,4787.81,4943.94,210041.0,11.9,8.3,0.0,10.0,449.0,13.0,27.12,26.7,54277.0,0.0,0,0,4,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,902.0,725.2,4371.57,84.4,257.08,6.0,95.31,8.5,25.0,0.0,0.0,0.0,0.0,2.5,2658.0,145.0,3570.0,0.1,23.8
31610000000,31613200000,31613211000,2010,,,,,8.5,9.2,3301.92,3127.68,3146.34,3262.76,215577.0,14.1,10.3,,,,,28.18,28.7,34831.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,548.0,434.8,2929.69,85.3,21.6,8.0,153.0,6.2,36.0,0.0,0.0,0.0,0.0,5.3,1746.0,109.0,1967.0,0.2,20.6
31610000000,31613200000,31613211000,2011,,,,,8.6,9.2,3457.01,3242.23,3336.49,3451.62,211464.0,13.9,9.9,,,,,27.77,28.2,37588.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,581.0,460.2,3079.75,85.0,23.9,8.0,144.7,6.2,36.0,0.0,0.0,0.0,0.0,4.6,1812.0,85.0,2335.0,0.2,29.9
31610000000,31613200000,31613211000,2012,,,,,8.1,8.7,3623.79,3470.31,3363.57,3453.85,208143.0,13.4,8.1,,,,,25.19,25.5,38500.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,599.0,475.3,3221.15,86.0,26.3,8.0,144.7,6.2,36.0,0.0,0.0,0.0,0.0,5.2,1518.0,78.0,2286.0,0.2,29.1
31610000000,31613200000,31613211000,2013,,,,,7.9,8.5,3688.87,3447.16,3515.52,3622.82,204532.0,9.2,6.8,,,,,25.32,25.5,39100.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,621.0,492.1,3292.79,84.9,26.3,8.0,146.49,6.3,39.0,0.0,0.0,0.0,0.0,5.0,1206.0,100.0,2319.0,0.2,37.9
31610000000,31613200000,31613211000,2014,,,,,7.6,8.1,3843.58,3610.79,3697.93,3736.76,201813.0,12.2,6.9,3.0,9.0,332.0,49.0,21.44,21.5,41389.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,637.0,502.1,3434.3,85.8,26.3,8.0,146.81,6.3,42.0,0.0,0.0,0.0,0.0,3.9,1841.0,95.0,2369.0,0.2,37.0
31610000000,31613200000,31613211000,2015,,,,,7.5,8.0,3996.34,3720.28,3776.92,3958.35,201774.0,10.0,6.7,0.0,10.0,333.0,69.0,25.43,25.4,43547.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,659.0,517.8,3575.74,86.1,26.93,8.0,146.5,6.3,43.0,0.0,0.0,0.0,0.0,3.7,1769.0,144.0,2347.0,0.2,34.1
31610000000,31613200000,31613211000,2016,,,,,7.9,8.3,4132.03,3860.85,3935.27,4132.05,202494.0,15.2,4.1,0.0,10.0,417.0,19.0,25.64,25.5,44143.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,684.0,536.4,3699.13,86.2,27.74,9.0,180.64,6.3,44.0,0.0,0.0,0.0,0.0,3.4,1508.0,24.0,2667.0,0.2,41.1
31610000000,31613200000,31613211000,2017,,,,,7.8,8.2,4277.09,4113.57,4147.62,4378.26,200069.0,13.2,2.9,0.0,10.0,419.0,15.0,26.03,25.8,47048.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,706.0,552.3,3965.93,87.6,32.74,10.0,192.64,6.3,44.0,0.0,0.0,0.0,0.0,2.9,709.0,36.0,2804.0,0.3,34.9
