,ID_region,ID_subregion,ID_powiatu,year,p1767-przyjazdy,p1767-tranzyt,p1767-udział-ruchu-pasażerów-polska-100,p1767-wyjazdy,p2424-linie-kolejowe-ogółem-na-10-tysięcy-ludności,p2424-linie-kolejowe-ogółem-na-100-km2,p2504-1-kwartał-ogółem,p2504-2-kwartał-ogółem,p2504-3-kwartał-ogółem,p2504-4-kwartał-ogółem,p2861-przeciętna-liczba-emerytów-i-rencistów-ogółem,p3441-liczba-nowo-utworzonych-miejsc-pracy,p3441-liczba-zlikwidowanych-miejsc-pracy,p3571-dalekobieżne,p3571-miejskie,p3571-podmiejskie,p3571-regionalne,p3603-przewozy-pasażerskie-na-1-mieszkańca,p3603-przewozy-pasażerów-w-mln,p3501-produkt-krajowy-brutto-na-1-mieszkańca,p2013-hotele-4-i-5-gwiazdkowemotelepensjonaty-w-ogólnej-liczbie-hotelimotelipensjonatów-ogółem,p2013-hotele-kategorii-s,p2013-hotele-kategorii-ss,p2013-hotele-kategorii-sss,p2013-hotele-kategorii-ssss,p2013-hotele-kategorii-sssss,p2013-motele-kategorii-s,p2013-motele-kategorii-ss,p2013-motele-kategorii-sss,p2013-motele-kategorii-ssss,p2013-motele-kategorii-sssss,p2013-pensjonaty-kategorii-s,p2013-pensjonaty-kategorii-ss,p2013-pensjonaty-kategorii-sss,p2013-pensjonaty-kategorii-ssss,p2013-pensjonaty-kategorii-sssss,p2420-pojazdy-samochodowe-i-ciągniki-na-1000-ludności,p2420-samochody-osobowe-na-1000-ludności,p2497-ogółem,p2497-przeciętne-miesięczne-wynagrodzenia-brutto-w-relacji-do-średniej-krajowej-polska100,p2596-lasy-gminne-powierzchnia,p2596-parki-spacerowo-wypoczynkowe-obiekty,p2596-parki-zieleńce-i-tereny-zieleni-osiedlowej-powierzchnia,p2596-zieleń-uliczna-powierzchnia,p2596-zieleńce-obiekty,p2617-krajowy-przyjazdy,p2617-krajowy-wyjazdy,p2617-międzynarodowy-przyjazdy,p2617-międzynarodowy-wyjazdy,p2670-ogółem,p2759-turyści-zagraniczni-nierezydenci-ogółem,p2759-turyści-zagraniczni-nierezydenci-pozostałe-kraje,p2813-handel-naprawa-pojazdów-samochodowych-transport-i-gospodarka-magazynowa-zakwaterowanie-i-gastronomia-informacja-i-komunikacja-ogółem,p3303-udział-parków-zieleńców-i-terenów-zieleni-osiedlowej-w-powierzchni-ogółem,p3350-stopień-wykorzystania-miejsc-noclegowych
2825,23210000000,23216300000,23216308000,2019,290724.0,0.0,1.2,292874.0,7.0,5.2,4905.27,4696.55,4871.71,5053.65,377901.0,27.2,13.7,18.0,6.0,513.0,166.0,124.18,210.9,48204.0,38.24,0,2,9,9,4,0,1,1,0,0,2.0,1.0,1.0,0.0,0.0,756.0,590.3,4331.04,83.6,84.23,22.0,303.29,31.27,155.0,0.0,0.0,15353.0,15619.0,0.7,221031.0,501.0,5756.0,0.4,61.6
2826,23210000000,23216300000,23216308000,2020,92041.0,0.0,1.3,92722.0,7.0,5.2,5259.13,4924.86,5169.05,5444.17,381723.0,15.9,12.5,6.0,6.0,512.0,158.0,86.05,145.7,,39.39,0,1,9,9,4,0,1,1,0,0,2.0,1.0,1.0,0.0,0.0,773.0,604.3,4575.02,82.8,108.93,22.0,303.29,31.27,155.0,0.0,0.0,1993.0,2003.0,2.9,101923.0,272.0,5453.0,0.4,43.8
2827,23210000000,23216300000,23216309000,1995,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2828,23210000000,23216300000,23216309000,1996,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2829,23210000000,23216300000,23216309000,1997,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2830,23210000000,23216300000,23216309000,1998,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2831,23210000000,23216300000,23216309000,1999,24620.0,8.0,,24017.0,,,,,,,353925.0,,,,,,,,,,,2,1,1,0,0,0,1,1,0,0,0.0,6.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2832,23210000000,23216300000,23216309000,2000,28576.0,271.0,,27758.0,,,,,,,357210.0,,,,,,,,,17379.0,,0,0,2,1,0,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2833,23210000000,23216300000,23216309000,2001,33485.0,249.0,,35100.0,,,,,,,356734.0,,,,,,,,,18341.0,,0,0,2,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2834,23210000000,23216300000,23216309000,2002,38290.0,365.0,,38127.0,7.5,5.6,,,,,358534.0,,,,,,,,,19001.0,14.29,0,0,2,1,0,0,0,1,0,0,0.0,3.0,0.0,0.0,0.0,,,1823.84,81.4,,,,,,,,,,,,,,,
2835,23210000000,23216300000,23216309000,2003,42773.0,265.0,1.3,44395.0,7.2,5.3,,,,,359851.0,,,,,,,,,19638.0,12.5,0,0,2,1,0,0,0,1,0,0,0.0,3.0,1.0,0.0,0.0,,,1895.26,81.9,,,,,,,,,,23.0,,,,,
2836,23210000000,23216300000,23216309000,2004,48743.0,401.0,1.1,46593.0,6.9,5.1,,,,,361608.0,,,,,,,,,21597.0,11.11,0,0,2,1,0,0,1,1,0,0,0.0,3.0,1.0,0.0,0.0,,,1962.48,81.4,60.0,10.0,48.0,6.8,5.0,,,,,22.1,,,,0.0,
2837,23210000000,23216300000,23216309000,2005,53734.0,1308.0,0.6,14665.0,7.1,5.3,2416.95,2260.87,2291.49,2335.41,361292.0,,,,,,,,,22677.0,18.18,0,0,2,1,0,0,2,1,0,0,0.0,3.0,1.0,1.0,0.0,,,2037.72,81.3,60.0,10.0,54.4,6.8,14.0,,,,,19.9,21057.0,74.0,896.0,0.0,
2838,23210000000,23216300000,23216309000,2006,89910.0,2256.0,1.2,90272.0,7.1,5.3,2517.99,2341.16,2385.23,2572.23,362669.0,,,,,,,,,25080.0,10.0,0,0,4,0,0,0,1,0,0,0,0.0,3.0,1.0,1.0,0.0,,,2114.31,80.2,60.0,10.0,54.5,6.8,15.0,,,,,16.3,15088.0,227.0,1028.0,0.0,
2839,23210000000,23216300000,23216309000,2007,115522.0,2565.0,1.2,115615.0,7.2,5.3,2686.55,2535.38,2627.64,2845.55,364527.0,,,,,,,,,26316.0,23.08,0,0,5,2,0,0,1,0,0,0,0.0,3.0,1.0,1.0,0.0,,,2296.3,80.1,57.5,10.0,55.4,6.8,15.0,0.0,0.0,0.0,0.0,12.2,20900.0,192.0,1054.0,0.0,
2840,23210000000,23216300000,23216309000,2008,145903.0,4048.0,1.4,148966.0,7.2,5.3,2979.57,2882.22,2952.75,3080.38,369775.0,16.3,4.1,,,,,,,29548.0,23.08,0,0,5,2,0,0,1,0,0,0,0.0,3.0,1.0,1.0,0.0,,,2503.35,79.3,56.2,10.0,55.5,6.8,17.0,0.0,0.0,0.0,0.0,9.9,16465.0,204.0,1180.0,0.0,
2841,23210000000,23216300000,23216309000,2009,141506.0,14336.0,1.5,140474.0,7.1,5.3,3218.37,3006.13,3093.2,3183.11,376467.0,19.2,21.1,,,,,106.89,181.0,30714.0,23.08,0,0,5,2,0,0,1,0,0,0,0.0,3.0,1.0,1.0,0.0,576.0,415.5,2612.2,78.8,53.8,10.0,57.2,6.8,19.0,0.0,0.0,0.0,0.0,11.9,17711.0,242.0,1388.0,0.0,
2842,23210000000,23216300000,23216309000,2010,138385.0,7959.0,1.3,136128.0,7.0,5.3,3358.1,3099.76,3169.77,3342.12,375129.0,20.9,17.2,,,,,104.4,180.0,32335.0,18.18,0,0,5,1,0,0,1,0,0,0,0.0,2.0,1.0,1.0,0.0,597.0,430.7,2766.65,80.5,53.7,10.0,57.2,6.8,19.0,0.0,0.0,0.0,0.0,12.7,9836.0,354.0,1418.0,0.0,45.5
2843,23210000000,23216300000,23216309000,2011,129795.0,2413.0,1.2,130064.0,7.0,5.3,3440.02,3240.67,3342.75,3459.37,367868.0,14.3,11.5,,,,,105.74,182.2,33278.0,25.0,0,0,5,2,0,0,1,0,0,0,0.0,2.0,1.0,1.0,0.0,631.0,457.1,2999.02,82.7,53.7,10.0,70.5,6.8,32.0,0.0,0.0,0.0,0.0,12.6,9549.0,148.0,1373.0,0.0,46.3
2844,23210000000,23216300000,23216309000,2012,172425.0,1250.0,1.5,176106.0,7.3,5.5,3624.8,3510.14,3424.03,3598.62,361331.0,11.9,11.1,,,,,105.1,181.0,34484.0,36.36,0,0,4,2,0,0,0,0,0,0,0.0,2.0,1.0,2.0,0.0,649.0,472.9,3118.05,83.3,53.7,10.0,71.0,6.8,33.0,0.0,0.0,0.0,0.0,13.2,12995.0,208.0,1463.0,0.0,46.9
2845,23210000000,23216300000,23216309000,2013,161666.0,0.0,1.3,162078.0,6.9,5.2,3735.88,3502.64,3594.61,3697.14,358744.0,15.0,10.5,,,,,102.99,177.1,35152.0,36.36,0,0,4,2,0,0,0,0,0,0,0.0,2.0,1.0,2.0,0.0,672.0,490.0,3200.1,82.5,53.7,10.0,72.84,6.8,33.0,0.0,0.0,0.0,0.0,13.5,14381.0,232.0,1507.0,0.0,42.2
2846,23210000000,23216300000,23216309000,2014,131833.0,0.0,1.0,134322.0,6.9,5.2,3875.54,3617.3,3701.56,3817.55,355173.0,19.4,14.6,36.0,15.0,676.0,263.0,101.86,175.0,36324.0,25.0,0,0,4,2,0,0,0,0,0,0,0.0,2.0,2.0,1.0,0.0,695.0,506.5,3310.28,82.7,53.7,10.0,73.24,6.8,37.0,0.0,0.0,0.0,0.0,11.3,12843.0,220.0,1472.0,0.0,42.4
2847,23210000000,23216300000,23216309000,2015,204870.0,0.0,1.4,207650.0,6.9,5.2,4016.95,3754.81,3845.72,3974.02,356070.0,21.1,12.6,35.0,6.0,615.0,230.0,103.1,176.7,38710.0,23.53,0,0,7,2,0,0,0,0,0,0,0.0,1.0,2.0,2.0,0.0,723.0,527.5,3430.31,82.6,53.7,10.0,69.86,6.7,37.0,0.0,0.0,0.0,0.0,9.8,11549.0,206.0,1446.0,0.0,44.4
2848,23210000000,23216300000,23216309000,2016,231654.0,0.0,1.4,235079.0,6.7,5.0,4168.15,3937.22,4020.07,4176.75,357609.0,25.9,13.2,26.0,6.0,644.0,224.0,105.04,179.5,39557.0,22.22,0,0,6,2,0,0,0,0,0,0,0.0,2.0,2.0,2.0,0.0,756.0,553.3,3558.15,82.9,53.7,10.0,76.26,6.7,37.0,0.0,0.0,0.0,0.0,7.8,16025.0,138.0,1610.0,0.0,47.9
2849,23210000000,23216300000,23216309000,2017,287063.0,0.0,1.5,291393.0,6.8,5.1,4341.26,4128.62,4177.41,4447.78,359628.0,27.4,9.9,18.0,6.0,618.0,175.0,105.53,180.1,42106.0,22.22,0,0,6,2,0,0,0,0,0,0,0.0,2.0,2.0,2.0,0.0,779.0,571.5,3677.01,81.2,52.7,10.0,74.48,6.7,40.0,0.0,0.0,0.0,0.0,6.4,14838.0,144.0,1633.0,0.0,46.3
2850,23210000000,23216300000,23216309000,2018,298511.0,0.0,1.3,300152.0,6.9,5.1,4591.38,4390.16,4472.52,4697.97,373600.0,29.1,16.3,19.0,6.0,603.0,165.0,98.0,166.9,44638.0,25.0,0,0,7,3,0,0,0,0,0,0,0.0,2.0,2.0,2.0,0.0,809.0,595.3,3919.2,81.1,53.7,10.0,73.33,6.7,40.0,0.0,0.0,0.0,0.0,5.9,22842.0,71.0,1904.0,0.0,47.4
2851,23210000000,23216300000,23216309000,2019,290724.0,0.0,1.2,292874.0,7.0,5.2,4905.27,4696.55,4871.71,5053.65,377901.0,27.2,13.7,18.0,6.0,513.0,166.0,124.18,210.9,48204.0,23.81,0,0,7,3,0,0,0,0,0,0,0.0,2.0,2.0,2.0,0.0,841.0,620.1,4204.61,81.1,53.7,10.0,73.33,6.7,40.0,0.0,0.0,0.0,0.0,5.6,26768.0,128.0,2004.0,0.0,47.8
2852,23210000000,23216300000,23216309000,2020,92041.0,0.0,1.3,92722.0,7.0,5.2,5259.13,4924.86,5169.05,5444.17,381723.0,15.9,12.5,6.0,6.0,512.0,158.0,86.05,145.7,,23.81,0,0,7,3,0,0,0,0,0,0,0.0,1.0,2.0,2.0,0.0,867.0,639.6,4616.89,83.6,53.7,10.0,73.33,6.7,40.0,0.0,0.0,0.0,0.0,7.1,14637.0,54.0,1907.0,0.0,34.5
2853,23210000000,23216300000,23216313000,1995,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2854,23210000000,23216300000,23216313000,1996,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2855,23210000000,23216300000,23216313000,1997,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2856,23210000000,23216300000,23216313000,1998,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2857,23210000000,23216300000,23216313000,1999,24620.0,8.0,,24017.0,,,,,,,353925.0,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2858,23210000000,23216300000,23216313000,2000,28576.0,271.0,,27758.0,,,,,,,357210.0,,,,,,,,,17379.0,,0,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2859,23210000000,23216300000,23216313000,2001,33485.0,249.0,,35100.0,,,,,,,356734.0,,,,,,,,,18341.0,,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2860,23210000000,23216300000,23216313000,2002,38290.0,365.0,,38127.0,7.5,5.6,,,,,358534.0,,,,,,,,,19001.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,,,1700.5,75.9,,,,,,,,,,,,,,,
2861,23210000000,23216300000,23216313000,2003,42773.0,265.0,1.3,44395.0,7.2,5.3,,,,,359851.0,,,,,,,,,19638.0,0.0,1,2,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,,,1736.9,75.0,,,,,,,,,,24.3,,,,,
2862,23210000000,23216300000,23216313000,2004,48743.0,401.0,1.1,46593.0,6.9,5.1,,,,,361608.0,,,,,,,,,21597.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,,,1759.59,73.0,64.9,2.0,31.0,11.3,11.0,,,,,22.6,,,,0.0,
2863,23210000000,23216300000,23216313000,2005,53734.0,1308.0,0.6,14665.0,7.1,5.3,2416.95,2260.87,2291.49,2335.41,361292.0,,,,,,,,,22677.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,,,1773.7,70.8,52.4,2.0,30.8,11.3,11.0,,,,,19.5,4389.0,13.0,1058.0,0.0,
2864,23210000000,23216300000,23216313000,2006,89910.0,2256.0,1.2,90272.0,7.1,5.3,2517.99,2341.16,2385.23,2572.23,362669.0,,,,,,,,,25080.0,0.0,1,1,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,,,1856.78,70.4,66.6,2.0,30.8,11.3,11.0,,,,,16.5,5716.0,34.0,1078.0,0.0,
2865,23210000000,23216300000,23216313000,2007,115522.0,2565.0,1.2,115615.0,7.2,5.3,2686.55,2535.38,2627.64,2845.55,364527.0,,,,,,,,,26316.0,0.0,1,1,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,,,2124.21,74.1,66.0,2.0,31.4,13.3,11.0,0.0,0.0,2946.0,2946.0,10.9,7631.0,4.0,1147.0,0.0,
2866,23210000000,23216300000,23216313000,2008,145903.0,4048.0,1.4,148966.0,7.2,5.3,2979.57,2882.22,2952.75,3080.38,369775.0,16.3,4.1,,,,,,,29548.0,20.0,1,1,1,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,,,2401.03,76.0,62.3,2.0,31.4,18.5,11.0,0.0,0.0,5775.0,5788.0,7.9,7631.0,11.0,1372.0,0.0,
2867,23210000000,23216300000,23216313000,2009,141506.0,14336.0,1.5,140474.0,7.1,5.3,3218.37,3006.13,3093.2,3183.11,376467.0,19.2,21.1,,,,,106.89,181.0,30714.0,20.0,1,1,1,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,510.0,388.8,2521.6,76.1,62.3,2.0,31.8,18.5,11.0,0.0,0.0,3111.0,3162.0,10.1,6932.0,3.0,1385.0,0.0,
2868,23210000000,23216300000,23216313000,2010,138385.0,7959.0,1.3,136128.0,7.0,5.3,3358.1,3099.76,3169.77,3342.12,375129.0,20.9,17.2,,,,,104.4,180.0,32335.0,50.0,1,0,1,3,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,531.0,406.7,2630.46,76.6,64.7,2.0,31.8,18.5,11.0,0.0,0.0,1946.0,1985.0,11.2,9013.0,3.0,1267.0,0.0,50.9
2869,23210000000,23216300000,23216313000,2011,129795.0,2413.0,1.2,130064.0,7.0,5.3,3440.02,3240.67,3342.75,3459.37,367868.0,14.3,11.5,,,,,105.74,182.2,33278.0,60.0,1,0,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,560.0,429.4,2796.72,77.1,64.2,2.0,32.1,21.0,12.0,0.0,0.0,0.0,0.0,12.2,9627.0,11.0,1319.0,0.0,46.0
2870,23210000000,23216300000,23216313000,2012,172425.0,1250.0,1.5,176106.0,7.3,5.5,3624.8,3510.14,3424.03,3598.62,361331.0,11.9,11.1,,,,,105.1,181.0,34484.0,50.0,1,0,1,3,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,583.0,450.2,2905.46,77.6,63.8,2.0,37.7,15.4,16.0,0.0,0.0,0.0,0.0,13.9,10039.0,20.0,1400.0,0.0,46.9
2871,23210000000,23216300000,23216313000,2013,161666.0,0.0,1.3,162078.0,6.9,5.2,3735.88,3502.64,3594.61,3697.14,358744.0,15.0,10.5,,,,,102.99,177.1,35152.0,50.0,1,0,1,3,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,612.0,473.5,2958.67,76.3,67.4,2.0,37.42,15.4,16.0,0.0,0.0,935.0,843.0,12.8,7864.0,43.0,1563.0,0.0,47.1
2872,23210000000,23216300000,23216313000,2014,131833.0,0.0,1.0,134322.0,6.9,5.2,3875.54,3617.3,3701.56,3817.55,355173.0,19.4,14.6,36.0,15.0,676.0,263.0,101.86,175.0,36324.0,42.86,1,1,1,3,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,644.0,497.9,3057.18,76.4,72.42,2.0,37.42,15.4,16.0,0.0,0.0,1373.0,1347.0,11.4,9175.0,48.0,1628.0,0.0,46.8
2873,23210000000,23216300000,23216313000,2015,204870.0,0.0,1.4,207650.0,6.9,5.2,4016.95,3754.81,3845.72,3974.02,356070.0,21.1,12.6,35.0,6.0,615.0,230.0,103.1,176.7,38710.0,42.86,1,1,1,3,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,678.0,525.4,3120.7,75.2,79.89,2.0,38.11,15.4,17.0,0.0,0.0,512.0,512.0,10.2,10273.0,15.0,1583.0,0.0,50.1
2874,23210000000,23216300000,23216313000,2016,231654.0,0.0,1.4,235079.0,6.7,5.0,4168.15,3937.22,4020.07,4176.75,357609.0,25.9,13.2,26.0,6.0,644.0,224.0,105.04,179.5,39557.0,42.86,1,1,1,3,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,713.0,553.5,3252.37,75.8,82.22,2.0,38.67,15.45,22.0,0.0,0.0,0.0,0.0,9.1,13741.0,23.0,1710.0,0.0,51.7
2875,23210000000,23216300000,23216313000,2017,287063.0,0.0,1.5,291393.0,6.8,5.1,4341.26,4128.62,4177.41,4447.78,359628.0,27.4,9.9,18.0,6.0,618.0,175.0,105.53,180.1,42106.0,44.44,2,1,1,4,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,741.0,577.5,3472.79,76.7,82.06,3.0,41.87,15.45,22.0,0.0,0.0,0.0,0.0,8.0,12928.0,18.0,1777.0,0.0,48.9
2876,23210000000,23216300000,23216313000,2018,298511.0,0.0,1.3,300152.0,6.9,5.1,4591.38,4390.16,4472.52,4697.97,373600.0,29.1,16.3,19.0,6.0,603.0,165.0,98.0,166.9,44638.0,33.33,2,1,1,3,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,780.0,609.8,3770.34,78.0,83.84,3.0,41.59,15.45,22.0,0.0,0.0,0.0,0.0,7.3,15710.0,108.0,1840.0,0.0,52.3
2877,23210000000,23216300000,23216313000,2019,290724.0,0.0,1.2,292874.0,7.0,5.2,4905.27,4696.55,4871.71,5053.65,377901.0,27.2,13.7,18.0,6.0,513.0,166.0,124.18,210.9,48204.0,20.0,2,1,2,3,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,820.0,643.4,4010.2,77.4,80.82,3.0,41.94,16.48,25.0,0.0,0.0,0.0,0.0,6.9,18660.0,108.0,1793.0,0.0,55.6
2878,23210000000,23216300000,23216313000,2020,92041.0,0.0,1.3,92722.0,7.0,5.2,5259.13,4924.86,5169.05,5444.17,381723.0,15.9,12.5,6.0,6.0,512.0,158.0,86.05,145.7,,23.08,1,1,2,3,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,858.0,673.1,4350.66,78.8,81.26,3.0,41.94,16.48,25.0,0.0,0.0,0.0,0.0,7.6,10275.0,12.0,1645.0,0.0,42.9
2879,23210000000,23216300000,23216361000,1995,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2880,23210000000,23216300000,23216361000,1996,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2881,23210000000,23216300000,23216361000,1997,,,,,,,,,,,,,,,,,,,,,,4,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2882,23210000000,23216300000,23216361000,1998,,,,,,,,,,,,,,,,,,,,,,5,1,1,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2883,23210000000,23216300000,23216361000,1999,24620.0,8.0,,24017.0,,,,,,,353925.0,,,,,,,,,,,6,2,1,0,0,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2884,23210000000,23216300000,23216361000,2000,28576.0,271.0,,27758.0,,,,,,,357210.0,,,,,,,,,17379.0,,0,2,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2885,23210000000,23216300000,23216361000,2001,33485.0,249.0,,35100.0,,,,,,,356734.0,,,,,,,,,18341.0,,0,1,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2886,23210000000,23216300000,23216361000,2002,38290.0,365.0,,38127.0,7.5,5.6,,,,,358534.0,,,,,,,,,19001.0,0.0,0,1,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2078.06,92.8,,,,,,,,,,,,,,,
2887,23210000000,23216300000,23216361000,2003,42773.0,265.0,1.3,44395.0,7.2,5.3,,,,,359851.0,,,,,,,,,19638.0,0.0,0,1,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2103.25,90.9,,,,,,,,,,14.5,,,,,
2888,23210000000,23216300000,23216361000,2004,48743.0,401.0,1.1,46593.0,6.9,5.1,,,,,361608.0,,,,,,,,,21597.0,0.0,0,1,2,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2169.24,90.0,86.8,7.0,149.3,93.6,37.0,,,,,14.3,,,,1.8,
2889,23210000000,23216300000,23216361000,2005,53734.0,1308.0,0.6,14665.0,7.1,5.3,2416.95,2260.87,2291.49,2335.41,361292.0,,,,,,,,,22677.0,0.0,0,1,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2219.75,88.5,86.8,7.0,173.0,115.4,47.0,,,,,12.7,6438.0,246.0,7228.0,2.1,
2890,23210000000,23216300000,23216361000,2006,89910.0,2256.0,1.2,90272.0,7.1,5.3,2517.99,2341.16,2385.23,2572.23,362669.0,,,,,,,,,25080.0,0.0,0,1,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2352.94,89.2,86.8,7.0,175.0,115.4,47.0,,,,,10.1,5199.0,170.0,7202.0,2.1,
2891,23210000000,23216300000,23216361000,2007,115522.0,2565.0,1.2,115615.0,7.2,5.3,2686.55,2535.38,2627.64,2845.55,364527.0,,,,,,,,,26316.0,0.0,0,1,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2534.9,88.4,86.8,7.0,180.8,115.4,47.0,0.0,0.0,0.0,0.0,7.6,5734.0,140.0,7773.0,2.2,
2892,23210000000,23216300000,23216361000,2008,145903.0,4048.0,1.4,148966.0,7.2,5.3,2979.57,2882.22,2952.75,3080.38,369775.0,16.3,4.1,,,,,,,29548.0,0.0,0,1,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2774.0,87.8,86.8,7.0,182.7,115.4,48.0,0.0,0.0,0.0,0.0,5.4,4378.0,110.0,9259.0,2.2,
2893,23210000000,23216300000,23216361000,2009,141506.0,14336.0,1.5,140474.0,7.1,5.3,3218.37,3006.13,3093.2,3183.11,376467.0,19.2,21.1,,,,,106.89,181.0,30714.0,0.0,0,1,3,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,469.0,370.7,2931.88,88.4,87.2,7.0,191.0,115.4,49.0,0.0,0.0,0.0,0.0,7.1,4548.0,127.0,8924.0,2.3,
2894,23210000000,23216300000,23216361000,2010,138385.0,7959.0,1.3,136128.0,7.0,5.3,3358.1,3099.76,3169.77,3342.12,375129.0,20.9,17.2,,,,,104.4,180.0,32335.0,0.0,0,3,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,481.0,379.0,3070.78,89.4,86.8,7.0,191.0,118.4,49.0,0.0,0.0,0.0,0.0,7.5,3047.0,169.0,9083.0,1.9,30.5
2895,23210000000,23216300000,23216361000,2011,129795.0,2413.0,1.2,130064.0,7.0,5.3,3440.02,3240.67,3342.75,3459.37,367868.0,14.3,11.5,,,,,105.74,182.2,33278.0,0.0,0,2,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,503.0,394.6,3181.23,87.8,86.8,7.0,182.8,118.4,50.0,0.0,0.0,0.0,0.0,7.8,4656.0,223.0,9000.0,1.9,31.3
2896,23210000000,23216300000,23216361000,2012,172425.0,1250.0,1.5,176106.0,7.3,5.5,3624.8,3510.14,3424.03,3598.62,361331.0,11.9,11.1,,,,,105.1,181.0,34484.0,0.0,0,3,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,514.0,403.8,3323.31,88.8,96.8,7.0,182.8,118.4,50.0,0.0,0.0,0.0,0.0,8.6,5102.0,410.0,8668.0,1.9,30.4
